candidate,office,district,party,county,precinct,votes,winner
Michele Bachmann,President,,Republican,Attala,Aponaug,0,
Newt Gingrich,President,,Republican,Attala,Aponaug,10,
Jon Huntsman,President,,Republican,Attala,Aponaug,0,
Gary Johnson,President,,Republican,Attala,Aponaug,0,
Ron Paul,President,,Republican,Attala,Aponaug,3,
Rick Perry,President,,Republican,Attala,Aponaug,1,
Mitt Romney,President,,Republican,Attala,Aponaug,8,
Rick Santorum,President,,Republican,Attala,Aponaug,24,
E. Allen Hathcock,U.S. Senate,,Republican,Attala,Aponaug,2,
Robert Maloney,U.S. Senate,,Republican,Attala,Aponaug,2,
Roger F. Wicker,U.S. Senate,,Republican,Attala,Aponaug,42,
Bill Marcy,U.S. House,2,Republican,Attala,Aponaug,37,
Michele Bachmann,President,,Republican,Attala,Berea,1,
Newt Gingrich,President,,Republican,Attala,Berea,14,
Jon Huntsman,President,,Republican,Attala,Berea,0,
Gary Johnson,President,,Republican,Attala,Berea,0,
Ron Paul,President,,Republican,Attala,Berea,4,
Rick Perry,President,,Republican,Attala,Berea,3,
Mitt Romney,President,,Republican,Attala,Berea,8,
Rick Santorum,President,,Republican,Attala,Berea,22,
E. Allen Hathcock,U.S. Senate,,Republican,Attala,Berea,3,
Robert Maloney,U.S. Senate,,Republican,Attala,Berea,4,
Roger F. Wicker,U.S. Senate,,Republican,Attala,Berea,43,
Bill Marcy,U.S. House,2,Republican,Attala,Berea,42,
Michele Bachmann,President,,Republican,Attala,Carmack,1,
Newt Gingrich,President,,Republican,Attala,Carmack,26,
Jon Huntsman,President,,Republican,Attala,Carmack,0,
Gary Johnson,President,,Republican,Attala,Carmack,0,
Ron Paul,President,,Republican,Attala,Carmack,4,
Rick Perry,President,,Republican,Attala,Carmack,0,
Mitt Romney,President,,Republican,Attala,Carmack,28,
Rick Santorum,President,,Republican,Attala,Carmack,23,
E. Allen Hathcock,U.S. Senate,,Republican,Attala,Carmack,2,
Robert Maloney,U.S. Senate,,Republican,Attala,Carmack,3,
Roger F. Wicker,U.S. Senate,,Republican,Attala,Carmack,77,
Bill Marcy,U.S. House,2,Republican,Attala,Carmack,60,
Michele Bachmann,President,,Republican,Attala,East,1,
Newt Gingrich,President,,Republican,Attala,East,70,
Jon Huntsman,President,,Republican,Attala,East,0,
Gary Johnson,President,,Republican,Attala,East,0,
Ron Paul,President,,Republican,Attala,East,18,
Rick Perry,President,,Republican,Attala,East,2,
Mitt Romney,President,,Republican,Attala,East,78,
Rick Santorum,President,,Republican,Attala,East,92,
E. Allen Hathcock,U.S. Senate,,Republican,Attala,East,6,
Robert Maloney,U.S. Senate,,Republican,Attala,East,9,
Roger F. Wicker,U.S. Senate,,Republican,Attala,East,241,
Bill Marcy,U.S. House,2,Republican,Attala,East,218,
Michele Bachmann,President,,Republican,Attala,Ethel,0,
Newt Gingrich,President,,Republican,Attala,Ethel,26,
Jon Huntsman,President,,Republican,Attala,Ethel,1,
Gary Johnson,President,,Republican,Attala,Ethel,1,
Ron Paul,President,,Republican,Attala,Ethel,5,
Rick Perry,President,,Republican,Attala,Ethel,1,
Mitt Romney,President,,Republican,Attala,Ethel,14,
Rick Santorum,President,,Republican,Attala,Ethel,27,
E. Allen Hathcock,U.S. Senate,,Republican,Attala,Ethel,3,
Robert Maloney,U.S. Senate,,Republican,Attala,Ethel,5,
Roger F. Wicker,U.S. Senate,,Republican,Attala,Ethel,66,
Bill Marcy,U.S. House,2,Republican,Attala,Ethel,59,
Michele Bachmann,President,,Republican,Attala,Hesterville,0,
Newt Gingrich,President,,Republican,Attala,Hesterville,24,
Jon Huntsman,President,,Republican,Attala,Hesterville,0,
Gary Johnson,President,,Republican,Attala,Hesterville,0,
Ron Paul,President,,Republican,Attala,Hesterville,2,
Rick Perry,President,,Republican,Attala,Hesterville,1,
Mitt Romney,President,,Republican,Attala,Hesterville,22,
Rick Santorum,President,,Republican,Attala,Hesterville,21,
