candidate,office,district,party,county,precinct,votes,winner
Michele Bachmann,President,,Republican,Newton,Chapel Hill,0,
Newt Gingrich,President,,Republican,Newton,Chapel Hill,27,
Jon Huntsman,President,,Republican,Newton,Chapel Hill,0,
Gary Johnson,President,,Republican,Newton,Chapel Hill,0,
Ron Paul,President,,Republican,Newton,Chapel Hill,0,
Rick Perry,President,,Republican,Newton,Chapel Hill,0,
Mitt Romney,President,,Republican,Newton,Chapel Hill,54,
Rick Santorum,President,,Republican,Newton,Chapel Hill,49,
E. Allen Hathcock,U.S. Senate,,Republican,Newton,Chapel Hill,4,
Robert Maloney,U.S. Senate,,Republican,Newton,Chapel Hill,7,
Roger F. Wicker,U.S. Senate,,Republican,Newton,Chapel Hill,120,
Robert J. Allen,U.S. House,3,Republican,Newton,Chapel Hill,4,
Gregg Harper,U.S. House,3,Republican,Newton,Chapel Hill,125,
Michele Bachmann,President,,Republican,Newton,Duffee,1,
Newt Gingrich,President,,Republican,Newton,Duffee,47,
Jon Huntsman,President,,Republican,Newton,Duffee,0,
Gary Johnson,President,,Republican,Newton,Duffee,1,
Ron Paul,President,,Republican,Newton,Duffee,2,
Rick Perry,President,,Republican,Newton,Duffee,0,
Mitt Romney,President,,Republican,Newton,Duffee,29,
Rick Santorum,President,,Republican,Newton,Duffee,62,
E. Allen Hathcock,U.S. Senate,,Republican,Newton,Duffee,3,
Robert Maloney,U.S. Senate,,Republican,Newton,Duffee,5,
Roger F. Wicker,U.S. Senate,,Republican,Newton,Duffee,131,
Robert J. Allen,U.S. House,3,Republican,Newton,Duffee,5,
Gregg Harper,U.S. House,3,Republican,Newton,Duffee,136,
Michele Bachmann,President,,Republican,Newton,Hazel,0,
Newt Gingrich,President,,Republican,Newton,Hazel,37,
Jon Huntsman,President,,Republican,Newton,Hazel,1,
Gary Johnson,President,,Republican,Newton,Hazel,0,
Ron Paul,President,,Republican,Newton,Hazel,0,
Rick Perry,President,,Republican,Newton,Hazel,0,
Mitt Romney,President,,Republican,Newton,Hazel,26,
Rick Santorum,President,,Republican,Newton,Hazel,50,
E. Allen Hathcock,U.S. Senate,,Republican,Newton,Hazel,6,
Robert Maloney,U.S. Senate,,Republican,Newton,Hazel,6,
Roger F. Wicker,U.S. Senate,,Republican,Newton,Hazel,98,
Robert J. Allen,U.S. House,3,Republican,Newton,Hazel,6,
Gregg Harper,U.S. House,3,Republican,Newton,Hazel,106,
Michele Bachmann,President,,Republican,Newton,Chunky,1,
Newt Gingrich,President,,Republican,Newton,Chunky,67,
Jon Huntsman,President,,Republican,Newton,Chunky,2,
Gary Johnson,President,,Republican,Newton,Chunky,1,
Ron Paul,President,,Republican,Newton,Chunky,6,
Rick Perry,President,,Republican,Newton,Chunky,2,
Mitt Romney,President,,Republican,Newton,Chunky,29,
Rick Santorum,President,,Republican,Newton,Chunky,83,
E. Allen Hathcock,U.S. Senate,,Republican,Newton,Chunky,8,
Robert Maloney,U.S. Senate,,Republican,Newton,Chunky,15,
Roger F. Wicker,U.S. Senate,,Republican,Newton,Chunky,167,
Robert J. Allen,U.S. House,3,Republican,Newton,Chunky,15,
