candidate,office,district,party,county,precinct,votes,winner
Michele Bachmann,President,,Republican,Tishomingo,Burnsville,1,
Newt Gingrich,President,,Republican,Tishomingo,Burnsville,14,
Jon Huntsman,President,,Republican,Tishomingo,Burnsville,0,
Gary Johnson,President,,Republican,Tishomingo,Burnsville,2,
Ron Paul,President,,Republican,Tishomingo,Burnsville,4,
Rick Perry,President,,Republican,Tishomingo,Burnsville,0,
Mitt Romney,President,,Republican,Tishomingo,Burnsville,14,
Rick Santorum,President,,Republican,Tishomingo,Burnsville,33,
E. Allen Hathcock,U.S. Senate,,Republican,Tishomingo,Burnsville,5,
Robert Maloney,U.S. Senate,,Republican,Tishomingo,Burnsville,1,
Roger F. Wicker,U.S. Senate,,Republican,Tishomingo,Burnsville,59,
Robert Estes,U.S. House,1,Republican,Tishomingo,Burnsville,7,
Alan Nunnelee,U.S. House,1,Republican,Tishomingo,Burnsville,37,
Henry Ross,U.S. House,1,Republican,Tishomingo,Burnsville,21,
Michele Bachmann,President,,Republican,Tishomingo,Belmont,0,
Newt Gingrich,President,,Republican,Tishomingo,Belmont,50,
Jon Huntsman,President,,Republican,Tishomingo,Belmont,0,
Gary Johnson,President,,Republican,Tishomingo,Belmont,1,
Ron Paul,President,,Republican,Tishomingo,Belmont,10,
Rick Perry,President,,Republican,Tishomingo,Belmont,2,
Mitt Romney,President,,Republican,Tishomingo,Belmont,34,
Rick Santorum,President,,Republican,Tishomingo,Belmont,58,
E. Allen Hathcock,U.S. Senate,,Republican,Tishomingo,Belmont,6,
Robert Maloney,U.S. Senate,,Republican,Tishomingo,Belmont,9,
Roger F. Wicker,U.S. Senate,,Republican,Tishomingo,Belmont,135,
Robert Estes,U.S. House,1,Republican,Tishomingo,Belmont,8,
Alan Nunnelee,U.S. House,1,Republican,Tishomingo,Belmont,91,
Henry Ross,U.S. House,1,Republican,Tishomingo,Belmont,53,
Michele Bachmann,President,,Republican,Tishomingo,Coles Mill,1,
Newt Gingrich,President,,Republican,Tishomingo,Coles Mill,59,
Jon Huntsman,President,,Republican,Tishomingo,Coles Mill,0,
Gary Johnson,President,,Republican,Tishomingo,Coles Mill,0,
Ron Paul,President,,Republican,Tishomingo,Coles Mill,10,
Rick Perry,President,,Republican,Tishomingo,Coles Mill,1,
Mitt Romney,President,,Republican,Tishomingo,Coles Mill,52,
Rick Santorum,President,,Republican,Tishomingo,Coles Mill,35,
E. Allen Hathcock,U.S. Senate,,Republican,Tishomingo,Coles Mill,10,
Robert Maloney,U.S. Senate,,Republican,Tishomingo,Coles Mill,17,
Roger F. Wicker,U.S. Senate,,Republican,Tishomingo,Coles Mill,123,
Robert Estes,U.S. House,1,Republican,Tishomingo,Coles Mill,11,
Alan Nunnelee,U.S. House,1,Republican,Tishomingo,Coles Mill,71,
Henry Ross,U.S. House,1,Republican,Tishomingo,Coles Mill,74,
Michele Bachmann,President,,Republican,Tishomingo,Cotton Springs,1,
Newt Gingrich,President,,Republican,Tishomingo,Cotton Springs,27,
Jon Huntsman,President,,Republican,Tishomingo,Cotton Springs,1,
Gary Johnson,President,,Republican,Tishomingo,Cotton Springs,0,
Ron Paul,President,,Republican,Tishomingo,Cotton Springs,2,
Rick Perry,President,,Republican,Tishomingo,Cotton Springs,0,
Mitt Romney,President,,Republican,Tishomingo,Cotton Springs,23,
Rick Santorum,President,,Republican,Tishomingo,Cotton Springs,20,
E. Allen Hathcock,U.S. Senate,,Republican,Tishomingo,Cotton Springs,8,
Robert Maloney,U.S. Senate,,Republican,Tishomingo,Cotton Springs,5,
Roger F. Wicker,U.S. Senate,,Republican,Tishomingo,Cotton Springs,60,
Robert Estes,U.S. House,1,Republican,Tishomingo,Cotton Springs,11,
Alan Nunnelee,U.S. House,1,Republican,Tishomingo,Cotton Springs,42,
Henry Ross,U.S. House,1,Republican,Tishomingo,Cotton Springs,20,
Michele Bachmann,President,,Republican,Tishomingo,Dennis,2,
Newt Gingrich,President,,Republican,Tishomingo,Dennis,12,
Jon Huntsman,President,,Republican,Tishomingo,Dennis,1,
Gary Johnson,President,,Republican,Tishomingo,Dennis,0,
Ron Paul,President,,Republican,Tishomingo,Dennis,0,
Rick Perry,President,,Republican,Tishomingo,Dennis,0,
Mitt Romney,President,,Republican,Tishomingo,Dennis,9,
Rick Santorum,President,,Republican,Tishomingo,Dennis,20,
E. Allen Hathcock,U.S. Senate,,Republican,Tishomingo,Dennis,3,
Robert Maloney,U.S. Senate,,Republican,Tishomingo,Dennis,2,
Roger F. Wicker,U.S. Senate,,Republican,Tishomingo,Dennis,38,
Robert Estes,U.S. House,1,Republican,Tishomingo,Dennis,6,
Alan Nunnelee,U.S. House,1,Republican,Tishomingo,Dennis,26,
Henry Ross,U.S. House,1,Republican,Tishomingo,Dennis,10,
Michele Bachmann,President,,Republican,Tishomingo,East Belmont,2,
Newt Gingrich,President,,Republican,Tishomingo,East Belmont,33,
Jon Huntsman,President,,Republican,Tishomingo,East Belmont,0,
Gary Johnson,President,,Republican,Tishomingo,East Belmont,0,
Ron Paul,President,,Republican,Tishomingo,East Belmont,3,
Rick Perry,President,,Republican,Tishomingo,East Belmont,0,
Mitt Romney,President,,Republican,Tishomingo,East Belmont,28,
Rick Santorum,President,,Republican,Tishomingo,East Belmont,48,
E. Allen Hathcock,U.S. Senate,,Republican,Tishomingo,East Belmont,8,
Robert Maloney,U.S. Senate,,Republican,Tishomingo,East Belmont,4,
Roger F. Wicker,U.S. Senate,,Republican,Tishomingo,East Belmont,98,
Robert Estes,U.S. House,1,Republican,Tishomingo,East Belmont,9,
Alan Nunnelee,U.S. House,1,Republican,Tishomingo,East Belmont,72,
Henry Ross,U.S. House,1,Republican,Tishomingo,East Belmont,29,
Michele Bachmann,President,,Republican,Tishomingo,East Iuka,0,
Newt Gingrich,President,,Republican,Tishomingo,East Iuka,71,
Jon Huntsman,President,,Republican,Tishomingo,East Iuka,0,
Gary Johnson,President,,Republican,Tishomingo,East Iuka,1,
Ron Paul,President,,Republican,Tishomingo,East Iuka,16,
Rick Perry,President,,Republican,Tishomingo,East Iuka,3,
Mitt Romney,President,,Republican,Tishomingo,East Iuka,51,
Rick Santorum,President,,Republican,Tishomingo,East Iuka,119,
E. Allen Hathcock,U.S. Senate,,Republican,Tishomingo,East Iuka,10,
Robert Maloney,U.S. Senate,,Republican,Tishomingo,East Iuka,27,
Roger F. Wicker,U.S. Senate,,Republican,Tishomingo,East Iuka,219,
Robert Estes,U.S. House,1,Republican,Tishomingo,East Iuka,19,
Alan Nunnelee,U.S. House,1,Republican,Tishomingo,East Iuka,151,
Henry Ross,U.S. House,1,Republican,Tishomingo,East Iuka,84,
