candidate,office,district,party,county,precinct,votes,winner
Barack Obama,President,,Democrat,Lawrence,Courthouse A-Z,29,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lawrence,Courthouse A-Z,15,
Will Oatis,U.S. Senate,,Democrat,Lawrence,Courthouse A-Z,17,
Roger Weiner,U.S. Senate,,Democrat,Lawrence,Courthouse A-Z,7,
Crystal C. Biggs,U.S. House,3,Democrat,Lawrence,Courthouse A-Z,33,
Barack Obama,President,,Democrat,Lawrence,Tilton,10,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lawrence,Tilton,7,
Will Oatis,U.S. Senate,,Democrat,Lawrence,Tilton,3,
Roger Weiner,U.S. Senate,,Democrat,Lawrence,Tilton,0,
Crystal C. Biggs,U.S. House,3,Democrat,Lawrence,Tilton,6,
Barack Obama,President,,Democrat,Lawrence,Topeka,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lawrence,Topeka,0,
Will Oatis,U.S. Senate,,Democrat,Lawrence,Topeka,0,
Roger Weiner,U.S. Senate,,Democrat,Lawrence,Topeka,1,
Crystal C. Biggs,U.S. House,3,Democrat,Lawrence,Topeka,2,
Barack Obama,President,,Democrat,Lawrence,Armory,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lawrence,Armory,0,
Will Oatis,U.S. Senate,,Democrat,Lawrence,Armory,0,
Roger Weiner,U.S. Senate,,Democrat,Lawrence,Armory,1,
Crystal C. Biggs,U.S. House,3,Democrat,Lawrence,Armory,1,
Barack Obama,President,,Democrat,Lawrence,Grange,7,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lawrence,Grange,2,
Will Oatis,U.S. Senate,,Democrat,Lawrence,Grange,4,
Roger Weiner,U.S. Senate,,Democrat,Lawrence,Grange,0,
Crystal C. Biggs,U.S. House,3,Democrat,Lawrence,Grange,5,
Barack Obama,President,,Democrat,Lawrence,Hooker,42,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lawrence,Hooker,6,
Will Oatis,U.S. Senate,,Democrat,Lawrence,Hooker,32,
Roger Weiner,U.S. Senate,,Democrat,Lawrence,Hooker,5,
Crystal C. Biggs,U.S. House,3,Democrat,Lawrence,Hooker,35,
Barack Obama,President,,Democrat,Lawrence,New Hebron,26,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lawrence,New Hebron,3,
Will Oatis,U.S. Senate,,Democrat,Lawrence,New Hebron,16,
Roger Weiner,U.S. Senate,,Democrat,Lawrence,New Hebron,4,
Crystal C. Biggs,U.S. House,3,Democrat,Lawrence,New Hebron,20,
Barack Obama,President,,Democrat,Lawrence,Stringer,60,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lawrence,Stringer,13,
