candidate,office,district,party,county,precinct,votes,winner
Barack Obama,President,,Democrat,Perry,Indian Springs 1010,158,
Mitt Romney,President,,Republican,Perry,Indian Springs 1010,155,
Virgil Goode,President,,Constitution,Perry,Indian Springs 1010,0,
Gary Johnson,President,,Libertarian,Perry,Indian Springs 1010,1,
Jill Stein,President,,Green,Perry,Indian Springs 1010,0,
Barbara Dale Washer,President,,Reform,Perry,Indian Springs 1010,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Perry,Indian Springs 1010,145,
Roger F. Wicker,U.S. Senate,,Republican,Perry,Indian Springs 1010,159,
Thomas Cramer,U.S. Senate,,Constitution,Perry,Indian Springs 1010,3,
Shawn O'Hara,U.S. Senate,,Reform,Perry,Indian Springs 1010,2,
Matt Moore,U.S. House,4,Democrat,Perry,Indian Springs 1010,133,
Steven M. Palazzo,U.S. House,4,Republican,Perry,Indian Springs 1010,154,
Robert W. Claunch,U.S. House,4,Reform,Perry,Indian Springs 1010,2,
Ron Williams,U.S. House,4,Libertarian,Perry,Indian Springs 1010,8,
Barack Obama,President,,Democrat,Perry,New Augusta Community Center,147,
Mitt Romney,President,,Republican,Perry,New Augusta Community Center,89,
Virgil Goode,President,,Constitution,Perry,New Augusta Community Center,0,
Gary Johnson,President,,Libertarian,Perry,New Augusta Community Center,1,
Jill Stein,President,,Green,Perry,New Augusta Community Center,0,
Barbara Dale Washer,President,,Reform,Perry,New Augusta Community Center,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Perry,New Augusta Community Center,122,
Roger F. Wicker,U.S. Senate,,Republican,Perry,New Augusta Community Center,100,
Thomas Cramer,U.S. Senate,,Constitution,Perry,New Augusta Community Center,2,
Shawn O'Hara,U.S. Senate,,Reform,Perry,New Augusta Community Center,5,
Matt Moore,U.S. House,4,Democrat,Perry,New Augusta Community Center,117,
Steven M. Palazzo,U.S. House,4,Republican,Perry,New Augusta Community Center,89,
Robert W. Claunch,U.S. House,4,Reform,Perry,New Augusta Community Center,4,
Ron Williams,U.S. House,4,Libertarian,Perry,New Augusta Community Center,14,
Barack Obama,President,,Democrat,Perry,Beaumont District 1 1030,386,
Mitt Romney,President,,Republican,Perry,Beaumont District 1 1030,101,
Virgil Goode,President,,Constitution,Perry,Beaumont District 1 1030,0,
Gary Johnson,President,,Libertarian,Perry,Beaumont District 1 1030,0,
Jill Stein,President,,Green,Perry,Beaumont District 1 1030,0,
Barbara Dale Washer,President,,Reform,Perry,Beaumont District 1 1030,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Perry,Beaumont District 1 1030,323,
Roger F. Wicker,U.S. Senate,,Republican,Perry,Beaumont District 1 1030,116,
Thomas Cramer,U.S. Senate,,Constitution,Perry,Beaumont District 1 1030,9,
Shawn O'Hara,U.S. Senate,,Reform,Perry,Beaumont District 1 1030,18,
Matt Moore,U.S. House,4,Democrat,Perry,Beaumont District 1 1030,302,
Steven M. Palazzo,U.S. House,4,Republican,Perry,Beaumont District 1 1030,112,
Robert W. Claunch,U.S. House,4,Reform,Perry,Beaumont District 1 1030,7,
Ron Williams,U.S. House,4,Libertarian,Perry,Beaumont District 1 1030,25,
Barack Obama,President,,Democrat,Perry,Runnelstown 2040,52,
Mitt Romney,President,,Republican,Perry,Runnelstown 2040,844,
Virgil Goode,President,,Constitution,Perry,Runnelstown 2040,2,
Gary Johnson,President,,Libertarian,Perry,Runnelstown 2040,4,
Jill Stein,President,,Green,Perry,Runnelstown 2040,1,
