candidate,office,district,party,county,precinct,votes,winner
Michael Herrington,U.S. House,4,Democrat,Marion,Hub,64,
Jason Vitosky,U.S. House,4,Democrat,Marion,Hub,9,
Barack Obama,President,,Democrat,Marion,Pine Burr,30,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Marion,Pine Burr,17,
Will Oatis,U.S. Senate,,Democrat,Marion,Pine Burr,12,
Roger Weiner,U.S. Senate,,Democrat,Marion,Pine Burr,3,
Michael Herrington,U.S. House,4,Democrat,Marion,Pine Burr,28,
Jason Vitosky,U.S. House,4,Democrat,Marion,Pine Burr,4,
Barack Obama,President,,Democrat,Marion,,994,TRUE
Albert N. Gore Jr.,U.S. Senate,,Democrat,Marion,,577,TRUE
Will Oatis,U.S. Senate,,Democrat,Marion,,302,
Roger Weiner,U.S. Senate,,Democrat,Marion,,108,
Michael Herrington,U.S. House,4,Democrat,Marion,,872,TRUE
Jason Vitosky,U.S. House,4,Democrat,Marion,,85,
