candidate,office,district,party,county,precinct,votes,winner
Barack Obama,President,,Democratic,Leflore,Minter City,29,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Leflore,Minter City,10,
Roger Weiner,U.S. Senate,,Democratic,Leflore,Minter City,2,
Will Oatis,U.S. Senate,,Democratic,Leflore,Minter City,9,
Heather McTeer,U.S. House,2,Democratic,Leflore,Minter City,3,
Bennie G. Thompson,U.S. House,2,Democratic,Leflore,Minter City,28,
Barack Obama,President,,Democratic,Leflore,North Gwd,151,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Leflore,North Gwd,70,
Roger Weiner,U.S. Senate,,Democratic,Leflore,North Gwd,14,
Will Oatis,U.S. Senate,,Democratic,Leflore,North Gwd,38,
Heather McTeer,U.S. House,2,Democratic,Leflore,North Gwd,39,
Bennie G. Thompson,U.S. House,2,Democratic,Leflore,North Gwd,122,
Barack Obama,President,,Democratic,Leflore,Money,15,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Leflore,Money,6,
Roger Weiner,U.S. Senate,,Democratic,Leflore,Money,1,
Will Oatis,U.S. Senate,,Democratic,Leflore,Money,6,
Heather McTeer,U.S. House,2,Democratic,Leflore,Money,2,
Bennie G. Thompson,U.S. House,2,Democratic,Leflore,Money,13,
Barack Obama,President,,Democratic,Leflore,Central Gwd,87,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Leflore,Central Gwd,27,
Roger Weiner,U.S. Senate,,Democratic,Leflore,Central Gwd,4,
Will Oatis,U.S. Senate,,Democratic,Leflore,Central Gwd,15,
Heather McTeer,U.S. House,2,Democratic,Leflore,Central Gwd,9,
Bennie G. Thompson,U.S. House,2,Democratic,Leflore,Central Gwd,78,
Barack Obama,President,,Democratic,Leflore,West Gwd,276,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Leflore,West Gwd,122,
Roger Weiner,U.S. Senate,,Democratic,Leflore,West Gwd,18,
Will Oatis,U.S. Senate,,Democratic,Leflore,West Gwd,56,
Heather McTeer,U.S. House,2,Democratic,Leflore,West Gwd,51,
Bennie G. Thompson,U.S. House,2,Democratic,Leflore,West Gwd,233,
Barack Obama,President,,Democratic,Leflore,Mvsu,49,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Leflore,Mvsu,19,
Roger Weiner,U.S. Senate,,Democratic,Leflore,Mvsu,1,
Will Oatis,U.S. Senate,,Democratic,Leflore,Mvsu,20,
Heather McTeer,U.S. House,2,Democratic,Leflore,Mvsu,5,
Bennie G. Thompson,U.S. House,2,Democratic,Leflore,Mvsu,46,
Barack Obama,President,,Democratic,Leflore,Schlater,62,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Leflore,Schlater,27,
Roger Weiner,U.S. Senate,,Democratic,Leflore,Schlater,3,
Will Oatis,U.S. Senate,,Democratic,Leflore,Schlater,11,
Heather McTeer,U.S. House,2,Democratic,Leflore,Schlater,15,
Bennie G. Thompson,U.S. House,2,Democratic,Leflore,Schlater,53,
Barack Obama,President,,Democratic,Leflore,Southwest Gwd,115,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Leflore,Southwest Gwd,36,
Roger Weiner,U.S. Senate,,Democratic,Leflore,Southwest Gwd,4,
