candidate,office,district,party,county,precinct,votes,winner
Barack Obama,President,,Democrat,Wayne,Waynesboro City 1,575,
Mitt Romney,President,,Republican,Wayne,Waynesboro City 1,11,
Virgil Goode,President,,Constitution,Wayne,Waynesboro City 1,0,
Gary Johnson,President,,Libertarian,Wayne,Waynesboro City 1,0,
Jill Stein,President,,Green,Wayne,Waynesboro City 1,0,
Barbara Dale Washer,President,,Reform,Wayne,Waynesboro City 1,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Wayne,Waynesboro City 1,529,
Roger F. Wicker,U.S. Senate,,Republican,Wayne,Waynesboro City 1,22,
Thomas Cramer,U.S. Senate,,Constitution,Wayne,Waynesboro City 1,3,
Shawn O'Hara,U.S. Senate,,Reform,Wayne,Waynesboro City 1,21,
Matt Moore,U.S. House,4,Democrat,Wayne,Waynesboro City 1,522,
Steven M. Palazzo,U.S. House,4,Republican,Wayne,Waynesboro City 1,32,
Robert W. Claunch,U.S. House,4,Reform,Wayne,Waynesboro City 1,5,
Ron Williams,U.S. House,4,Libertarian,Wayne,Waynesboro City 1,11,
Barack Obama,President,,Democrat,Wayne,Waynesboro City 2,447,
Mitt Romney,President,,Republican,Wayne,Waynesboro City 2,400,
Virgil Goode,President,,Constitution,Wayne,Waynesboro City 2,0,
Gary Johnson,President,,Libertarian,Wayne,Waynesboro City 2,3,
Jill Stein,President,,Green,Wayne,Waynesboro City 2,0,
Barbara Dale Washer,President,,Reform,Wayne,Waynesboro City 2,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Wayne,Waynesboro City 2,411,
Roger F. Wicker,U.S. Senate,,Republican,Wayne,Waynesboro City 2,392,
Thomas Cramer,U.S. Senate,,Constitution,Wayne,Waynesboro City 2,10,
Shawn O'Hara,U.S. Senate,,Reform,Wayne,Waynesboro City 2,21,
Matt Moore,U.S. House,4,Democrat,Wayne,Waynesboro City 2,396,
Steven M. Palazzo,U.S. House,4,Republican,Wayne,Waynesboro City 2,410,
Robert W. Claunch,U.S. House,4,Reform,Wayne,Waynesboro City 2,6,
Ron Williams,U.S. House,4,Libertarian,Wayne,Waynesboro City 2,19,
Barack Obama,President,,Democrat,Wayne,Waynesboro City 3,276,
Mitt Romney,President,,Republican,Wayne,Waynesboro City 3,650,
Virgil Goode,President,,Constitution,Wayne,Waynesboro City 3,2,
Gary Johnson,President,,Libertarian,Wayne,Waynesboro City 3,5,
Jill Stein,President,,Green,Wayne,Waynesboro City 3,0,
Barbara Dale Washer,President,,Reform,Wayne,Waynesboro City 3,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Wayne,Waynesboro City 3,264,
Roger F. Wicker,U.S. Senate,,Republican,Wayne,Waynesboro City 3,634,
Thomas Cramer,U.S. Senate,,Constitution,Wayne,Waynesboro City 3,11,
Shawn O'Hara,U.S. Senate,,Reform,Wayne,Waynesboro City 3,18,
Matt Moore,U.S. House,4,Democrat,Wayne,Waynesboro City 3,251,
Steven M. Palazzo,U.S. House,4,Republican,Wayne,Waynesboro City 3,642,
Robert W. Claunch,U.S. House,4,Reform,Wayne,Waynesboro City 3,8,
Ron Williams,U.S. House,4,Libertarian,Wayne,Waynesboro City 3,28,
Barack Obama,President,,Democrat,Wayne,Waynesboro City 4,285,
Mitt Romney,President,,Republican,Wayne,Waynesboro City 4,106,
Virgil Goode,President,,Constitution,Wayne,Waynesboro City 4,1,
Gary Johnson,President,,Libertarian,Wayne,Waynesboro City 4,1,
Jill Stein,President,,Green,Wayne,Waynesboro City 4,0,
Barbara Dale Washer,President,,Reform,Wayne,Waynesboro City 4,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Wayne,Waynesboro City 4,252,
Roger F. Wicker,U.S. Senate,,Republican,Wayne,Waynesboro City 4,108,
Thomas Cramer,U.S. Senate,,Constitution,Wayne,Waynesboro City 4,9,
Shawn O'Hara,U.S. Senate,,Reform,Wayne,Waynesboro City 4,16,
Matt Moore,U.S. House,4,Democrat,Wayne,Waynesboro City 4,245,
Steven M. Palazzo,U.S. House,4,Republican,Wayne,Waynesboro City 4,111,
Robert W. Claunch,U.S. House,4,Reform,Wayne,Waynesboro City 4,3,
Ron Williams,U.S. House,4,Libertarian,Wayne,Waynesboro City 4,16,
Barack Obama,President,,Democrat,Wayne,Waynesboro City 5,247,
Mitt Romney,President,,Republican,Wayne,Waynesboro City 5,127,
Virgil Goode,President,,Constitution,Wayne,Waynesboro City 5,0,
Gary Johnson,President,,Libertarian,Wayne,Waynesboro City 5,1,
Jill Stein,President,,Green,Wayne,Waynesboro City 5,0,
Barbara Dale Washer,President,,Reform,Wayne,Waynesboro City 5,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Wayne,Waynesboro City 5,229,
Roger F. Wicker,U.S. Senate,,Republican,Wayne,Waynesboro City 5,123,
Thomas Cramer,U.S. Senate,,Constitution,Wayne,Waynesboro City 5,6,
Shawn O'Hara,U.S. Senate,,Reform,Wayne,Waynesboro City 5,8,
Matt Moore,U.S. House,4,Democrat,Wayne,Waynesboro City 5,214,
Steven M. Palazzo,U.S. House,4,Republican,Wayne,Waynesboro City 5,127,
Robert W. Claunch,U.S. House,4,Reform,Wayne,Waynesboro City 5,3,
Ron Williams,U.S. House,4,Libertarian,Wayne,Waynesboro City 5,10,
Barack Obama,President,,Democrat,Wayne,State Line,284,
Mitt Romney,President,,Republican,Wayne,State Line,350,
Virgil Goode,President,,Constitution,Wayne,State Line,1,
Gary Johnson,President,,Libertarian,Wayne,State Line,2,
Jill Stein,President,,Green,Wayne,State Line,0,
Barbara Dale Washer,President,,Reform,Wayne,State Line,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Wayne,State Line,279,
Roger F. Wicker,U.S. Senate,,Republican,Wayne,State Line,318,
Thomas Cramer,U.S. Senate,,Constitution,Wayne,State Line,7,
Shawn O'Hara,U.S. Senate,,Reform,Wayne,State Line,18,
Matt Moore,U.S. House,4,Democrat,Wayne,State Line,258,
Steven M. Palazzo,U.S. House,4,Republican,Wayne,State Line,338,
Robert W. Claunch,U.S. House,4,Reform,Wayne,State Line,3,
Ron Williams,U.S. House,4,Libertarian,Wayne,State Line,18,
Barack Obama,President,,Democrat,Wayne,Eucutta,58,
Mitt Romney,President,,Republican,Wayne,Eucutta,140,
Virgil Goode,President,,Constitution,Wayne,Eucutta,0,
Gary Johnson,President,,Libertarian,Wayne,Eucutta,3,
Jill Stein,President,,Green,Wayne,Eucutta,0,
Barbara Dale Washer,President,,Reform,Wayne,Eucutta,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Wayne,Eucutta,60,
Roger F. Wicker,U.S. Senate,,Republican,Wayne,Eucutta,133,
Thomas Cramer,U.S. Senate,,Constitution,Wayne,Eucutta,4,
Shawn O'Hara,U.S. Senate,,Reform,Wayne,Eucutta,2,
Matt Moore,U.S. House,4,Democrat,Wayne,Eucutta,54,
Steven M. Palazzo,U.S. House,4,Republican,Wayne,Eucutta,129,
Robert W. Claunch,U.S. House,4,Reform,Wayne,Eucutta,2,
Ron Williams,U.S. House,4,Libertarian,Wayne,Eucutta,12,
Barack Obama,President,,Democrat,Wayne,Buckatunna,331,
Mitt Romney,President,,Republican,Wayne,Buckatunna,248,
Virgil Goode,President,,Constitution,Wayne,Buckatunna,0,
Gary Johnson,President,,Libertarian,Wayne,Buckatunna,2,
Jill Stein,President,,Green,Wayne,Buckatunna,2,
Barbara Dale Washer,President,,Reform,Wayne,Buckatunna,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Wayne,Buckatunna,281,
Roger F. Wicker,U.S. Senate,,Republican,Wayne,Buckatunna,246,
Thomas Cramer,U.S. Senate,,Constitution,Wayne,Buckatunna,9,
Shawn O'Hara,U.S. Senate,,Reform,Wayne,Buckatunna,16,
Matt Moore,U.S. House,4,Democrat,Wayne,Buckatunna,274,
