candidate,office,district,party,county,precinct,votes,winner
Barack Obama,President,,Democratic,Tate,Arkabutla,11,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Tate,Arkabutla,8,
Will Oatis,U.S. Senate,,Democratic,Tate,Arkabutla,0,
Roger Weiner,U.S. Senate,,Democratic,Tate,Arkabutla,2,
Brad Morris,U.S. House,1,Democratic,Tate,Arkabutla,10,
Barack Obama,President,,Democratic,Tate,Coldwater 3,161,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Tate,Coldwater 3,99,
Will Oatis,U.S. Senate,,Democratic,Tate,Coldwater 3,6,
Roger Weiner,U.S. Senate,,Democratic,Tate,Coldwater 3,35,
Brad Morris,U.S. House,1,Democratic,Tate,Coldwater 3,111,
Barack Obama,President,,Democratic,Tate,Evansville,16,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Tate,Evansville,11,
Will Oatis,U.S. Senate,,Democratic,Tate,Evansville,2,
Roger Weiner,U.S. Senate,,Democratic,Tate,Evansville,2,
Brad Morris,U.S. House,1,Democratic,Tate,Evansville,14,
Barack Obama,President,,Democratic,Tate,Independence,37,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Tate,Independence,28,
Will Oatis,U.S. Senate,,Democratic,Tate,Independence,3,
Roger Weiner,U.S. Senate,,Democratic,Tate,Independence,9,
Brad Morris,U.S. House,1,Democratic,Tate,Independence,33,
Barack Obama,President,,Democratic,Tate,Looxahoma,54,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Tate,Looxahoma,34,
Will Oatis,U.S. Senate,,Democratic,Tate,Looxahoma,3,
Roger Weiner,U.S. Senate,,Democratic,Tate,Looxahoma,9,
Brad Morris,U.S. House,1,Democratic,Tate,Looxahoma,38,
Barack Obama,President,,Democratic,Tate,Palestine,7,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Tate,Palestine,6,
Will Oatis,U.S. Senate,,Democratic,Tate,Palestine,1,
Roger Weiner,U.S. Senate,,Democratic,Tate,Palestine,0,
Brad Morris,U.S. House,1,Democratic,Tate,Palestine,7,
Barack Obama,President,,Democratic,Tate,Poagville 5,15,
