candidate,office,district,party,county,precinct,votes,winner
Barack Obama,President,,Democratic,Sunflower,53-Rome,31,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Sunflower,53-Rome,11,
Roger Weiner,U.S. Senate,,Democratic,Sunflower,53-Rome,3,
Will Oatis,U.S. Senate,,Democratic,Sunflower,53-Rome,17,
Heather McTeer,U.S. House,2,Democratic,Sunflower,53-Rome,11,
Bennie G. Thompson,U.S. House,2,Democratic,Sunflower,53-Rome,22,
Barack Obama,President,,Democratic,Sunflower,54-Drew,235,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Sunflower,54-Drew,95,
Roger Weiner,U.S. Senate,,Democratic,Sunflower,54-Drew,31,
Will Oatis,U.S. Senate,,Democratic,Sunflower,54-Drew,86,
Heather McTeer,U.S. House,2,Democratic,Sunflower,54-Drew,41,
Bennie G. Thompson,U.S. House,2,Democratic,Sunflower,54-Drew,210,
Barack Obama,President,,Democratic,Sunflower,51-Ruleville North,55,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Sunflower,51-Ruleville North,25,
Roger Weiner,U.S. Senate,,Democratic,Sunflower,51-Ruleville North,8,
Will Oatis,U.S. Senate,,Democratic,Sunflower,51-Ruleville North,13,
Heather McTeer,U.S. House,2,Democratic,Sunflower,51-Ruleville North,9,
Bennie G. Thompson,U.S. House,2,Democratic,Sunflower,51-Ruleville North,46,
Barack Obama,President,,Democratic,Sunflower,45-Sunflower 4,161,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Sunflower,45-Sunflower 4,83,
Roger Weiner,U.S. Senate,,Democratic,Sunflower,45-Sunflower 4,29,
Will Oatis,U.S. Senate,,Democratic,Sunflower,45-Sunflower 4,31,
Heather McTeer,U.S. House,2,Democratic,Sunflower,45-Sunflower 4,29,
Bennie G. Thompson,U.S. House,2,Democratic,Sunflower,45-Sunflower 4,137,
Barack Obama,President,,Democratic,Sunflower,22-Indianola #2 West,143,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Sunflower,22-Indianola #2 West,65,
Roger Weiner,U.S. Senate,,Democratic,Sunflower,22-Indianola #2 West,26,
Will Oatis,U.S. Senate,,Democratic,Sunflower,22-Indianola #2 West,43,
Heather McTeer,U.S. House,2,Democratic,Sunflower,22-Indianola #2 West,32,
Bennie G. Thompson,U.S. House,2,Democratic,Sunflower,22-Indianola #2 West,119,
Barack Obama,President,,Democratic,Sunflower,13-Indianola #1 Southeast,194,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Sunflower,13-Indianola #1 Southeast,104,
Roger Weiner,U.S. Senate,,Democratic,Sunflower,13-Indianola #1 Southeast,33,
Will Oatis,U.S. Senate,,Democratic,Sunflower,13-Indianola #1 Southeast,38,
Heather McTeer,U.S. House,2,Democratic,Sunflower,13-Indianola #1 Southeast,21,
Bennie G. Thompson,U.S. House,2,Democratic,Sunflower,13-Indianola #1 Southeast,176,
Barack Obama,President,,Democratic,Sunflower,,2714,TRUE
Albert N. Gore Jr.,U.S. Senate,,Democratic,Sunflower,,1223,TRUE
Roger Weiner,U.S. Senate,,Democratic,Sunflower,,557,
Will Oatis,U.S. Senate,,Democratic,Sunflower,,658,
Heather McTeer,U.S. House,2,Democratic,Sunflower,,494,
Bennie G. Thompson,U.S. House,2,Democratic,Sunflower,,2347,TRUE
