candidate,office,district,party,county,precinct,votes,winner
Barack Obama,President,,Democrat,Prentiss,Baldwyn,611,
Mitt Romney,President,,Republican,Prentiss,Baldwyn,476,
Virgil Goode,President,,Constitution,Prentiss,Baldwyn,6,
Gary Johnson,President,,Libertarian,Prentiss,Baldwyn,6,
Jill Stein,President,,Green,Prentiss,Baldwyn,2,
Barbara Dale Washer,President,,Reform,Prentiss,Baldwyn,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Prentiss,Baldwyn,518,
Roger F. Wicker,U.S. Senate,,Republican,Prentiss,Baldwyn,504,
Thomas Cramer,U.S. Senate,,Constitution,Prentiss,Baldwyn,16,
Shawn O'Hara,U.S. Senate,,Reform,Prentiss,Baldwyn,11,
Brad Morris,U.S. House,1,Democrat,Prentiss,Baldwyn,554,
Alan Nunnelee,U.S. House,1,Republican,Prentiss,Baldwyn,450,
Danny Bedwell,U.S. House,1,Libertarian,Prentiss,Baldwyn,9,
Jim R. Bourland,U.S. House,1,Constitution,Prentiss,Baldwyn,9,
Chris Potts,U.S. House,1,Reform,Prentiss,Baldwyn,9,
Barack Obama,President,,Democrat,Prentiss,Blackland,76,
Mitt Romney,President,,Republican,Prentiss,Blackland,262,
Virgil Goode,President,,Constitution,Prentiss,Blackland,2,
Gary Johnson,President,,Libertarian,Prentiss,Blackland,2,
Jill Stein,President,,Green,Prentiss,Blackland,0,
Barbara Dale Washer,President,,Reform,Prentiss,Blackland,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Prentiss,Blackland,71,
Roger F. Wicker,U.S. Senate,,Republican,Prentiss,Blackland,267,
Thomas Cramer,U.S. Senate,,Constitution,Prentiss,Blackland,1,
Shawn O'Hara,U.S. Senate,,Reform,Prentiss,Blackland,1,
Brad Morris,U.S. House,1,Democrat,Prentiss,Blackland,87,
Alan Nunnelee,U.S. House,1,Republican,Prentiss,Blackland,252,
Danny Bedwell,U.S. House,1,Libertarian,Prentiss,Blackland,0,
Jim R. Bourland,U.S. House,1,Constitution,Prentiss,Blackland,0,
Chris Potts,U.S. House,1,Reform,Prentiss,Blackland,0,
Barack Obama,President,,Democrat,Prentiss,Booneville,164,
Mitt Romney,President,,Republican,Prentiss,Booneville,812,
Virgil Goode,President,,Constitution,Prentiss,Booneville,2,
Gary Johnson,President,,Libertarian,Prentiss,Booneville,5,
Jill Stein,President,,Green,Prentiss,Booneville,0,
Barbara Dale Washer,President,,Reform,Prentiss,Booneville,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Prentiss,Booneville,167,
Roger F. Wicker,U.S. Senate,,Republican,Prentiss,Booneville,803,
Thomas Cramer,U.S. Senate,,Constitution,Prentiss,Booneville,6,
Shawn O'Hara,U.S. Senate,,Reform,Prentiss,Booneville,6,
Brad Morris,U.S. House,1,Democrat,Prentiss,Booneville,218,
Alan Nunnelee,U.S. House,1,Republican,Prentiss,Booneville,737,
Danny Bedwell,U.S. House,1,Libertarian,Prentiss,Booneville,5,
Jim R. Bourland,U.S. House,1,Constitution,Prentiss,Booneville,3,
Chris Potts,U.S. House,1,Reform,Prentiss,Booneville,8,
Barack Obama,President,,Democrat,Prentiss,Cross Roads,137,
Mitt Romney,President,,Republican,Prentiss,Cross Roads,393,
Virgil Goode,President,,Constitution,Prentiss,Cross Roads,3,
Gary Johnson,President,,Libertarian,Prentiss,Cross Roads,4,
Jill Stein,President,,Green,Prentiss,Cross Roads,3,
Barbara Dale Washer,President,,Reform,Prentiss,Cross Roads,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Prentiss,Cross Roads,146,
Roger F. Wicker,U.S. Senate,,Republican,Prentiss,Cross Roads,381,
Thomas Cramer,U.S. Senate,,Constitution,Prentiss,Cross Roads,6,
Shawn O'Hara,U.S. Senate,,Reform,Prentiss,Cross Roads,6,
Brad Morris,U.S. House,1,Democrat,Prentiss,Cross Roads,211,
Alan Nunnelee,U.S. House,1,Republican,Prentiss,Cross Roads,306,
Danny Bedwell,U.S. House,1,Libertarian,Prentiss,Cross Roads,4,
Jim R. Bourland,U.S. House,1,Constitution,Prentiss,Cross Roads,3,
Chris Potts,U.S. House,1,Reform,Prentiss,Cross Roads,7,
Barack Obama,President,,Democrat,Prentiss,East Booneville,204,
Mitt Romney,President,,Republican,Prentiss,East Booneville,511,
