candidate,office,district,party,county,precinct,votes,winner
Robert J. Allen,U.S. House,3,Republican,Clarke,South Quitman,3,
Gregg Harper,U.S. House,3,Republican,Clarke,South Quitman,87,
Robert J. Allen,U.S. House,3,Republican,Clarke,Harmony District 1,4,
Gregg Harper,U.S. House,3,Republican,Clarke,Harmony District 1,21,
Robert J. Allen,U.S. House,3,Republican,Clarke,Stonewall District 1,4,
Gregg Harper,U.S. House,3,Republican,Clarke,Stonewall District 1,39,
Robert J. Allen,U.S. House,3,Republican,Clarke,Beaverdam,4,
Gregg Harper,U.S. House,3,Republican,Clarke,Beaverdam,16,
Robert J. Allen,U.S. House,3,Republican,Clarke,Harmony District 2,6,
Gregg Harper,U.S. House,3,Republican,Clarke,Harmony District 2,60,
Robert J. Allen,U.S. House,3,Republican,Clarke,Oakgrove,2,
Gregg Harper,U.S. House,3,Republican,Clarke,Oakgrove,28,
Robert J. Allen,U.S. House,3,Republican,Clarke,Pachuta,3,
Gregg Harper,U.S. House,3,Republican,Clarke,Pachuta,39,
Robert J. Allen,U.S. House,3,Republican,Clarke,Souinlovie,8,
Gregg Harper,U.S. House,3,Republican,Clarke,Souinlovie,48,
Robert J. Allen,U.S. House,3,Republican,Clarke,Rolling Creek,2,
Gregg Harper,U.S. House,3,Republican,Clarke,Rolling Creek,95,
Robert J. Allen,U.S. House,3,Republican,Clarke,Stonewall District 3,13,
Gregg Harper,U.S. House,3,Republican,Clarke,Stonewall District 3,129,
Robert J. Allen,U.S. House,3,Republican,Clarke,Enterprise,20,
Gregg Harper,U.S. House,3,Republican,Clarke,Enterprise,304,
Robert J. Allen,U.S. House,3,Republican,Clarke,Pineridge,1,
Gregg Harper,U.S. House,3,Republican,Clarke,Pineridge,19,
Robert J. Allen,U.S. House,3,Republican,Clarke,Snell,4,
Gregg Harper,U.S. House,3,Republican,Clarke,Snell,69,
Robert J. Allen,U.S. House,3,Republican,Clarke,Energy,11,
Gregg Harper,U.S. House,3,Republican,Clarke,Energy,64,
Robert J. Allen,U.S. House,3,Republican,Clarke,Union,8,
Gregg Harper,U.S. House,3,Republican,Clarke,Union,212,
Robert J. Allen,U.S. House,3,Republican,Clarke,North Quitman,3,
Gregg Harper,U.S. House,3,Republican,Clarke,North Quitman,101,
Robert J. Allen,U.S. House,3,Republican,Clarke,Desoto,5,
Gregg Harper,U.S. House,3,Republican,Clarke,Desoto,38,
Robert J. Allen,U.S. House,3,Republican,Clarke,East Quitman,18,
Gregg Harper,U.S. House,3,Republican,Clarke,East Quitman,447,
Robert J. Allen,U.S. House,3,Republican,Clarke,,119,
Gregg Harper,U.S. House,3,Republican,Clarke,,1816,TRUE
