candidate,office,district,party,county,precinct,votes,winner
Barack Obama,President,,Democrat,Lee,Pratts,29,
Mitt Romney,President,,Republican,Lee,Pratts,237,
Virgil Goode,President,,Constitution,Lee,Pratts,1,
Gary Johnson,President,,Libertarian,Lee,Pratts,1,
Jill Stein,President,,Green,Lee,Pratts,0,
Barbara Dale Washer,President,,Reform,Lee,Pratts,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lee,Pratts,34,
Roger F. Wicker,U.S. Senate,,Republican,Lee,Pratts,229,
Thomas Cramer,U.S. Senate,,Constitution,Lee,Pratts,2,
Shawn O'Hara,U.S. Senate,,Reform,Lee,Pratts,1,
Brad Morris,U.S. House,1,Democrat,Lee,Pratts,51,
Alan Nunnelee,U.S. House,1,Republican,Lee,Pratts,211,
Danny Bedwell,U.S. House,1,Libertarian,Lee,Pratts,2,
Jim R. Bourland,U.S. House,1,Constitution,Lee,Pratts,1,
Chris Potts,U.S. House,1,Reform,Lee,Pratts,1,
Barack Obama,President,,Democrat,Lee,Baldwyn,403,
Mitt Romney,President,,Republican,Lee,Baldwyn,321,
Virgil Goode,President,,Constitution,Lee,Baldwyn,0,
Gary Johnson,President,,Libertarian,Lee,Baldwyn,3,
Jill Stein,President,,Green,Lee,Baldwyn,0,
Barbara Dale Washer,President,,Reform,Lee,Baldwyn,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lee,Baldwyn,350,
Roger F. Wicker,U.S. Senate,,Republican,Lee,Baldwyn,341,
Thomas Cramer,U.S. Senate,,Constitution,Lee,Baldwyn,7,
Shawn O'Hara,U.S. Senate,,Reform,Lee,Baldwyn,8,
Brad Morris,U.S. House,1,Democrat,Lee,Baldwyn,387,
Alan Nunnelee,U.S. House,1,Republican,Lee,Baldwyn,304,
Danny Bedwell,U.S. House,1,Libertarian,Lee,Baldwyn,7,
Jim R. Bourland,U.S. House,1,Constitution,Lee,Baldwyn,3,
Chris Potts,U.S. House,1,Reform,Lee,Baldwyn,3,
Barack Obama,President,,Democrat,Lee,Guntown,201,
Mitt Romney,President,,Republican,Lee,Guntown,471,
Virgil Goode,President,,Constitution,Lee,Guntown,1,
Gary Johnson,President,,Libertarian,Lee,Guntown,3,
Jill Stein,President,,Green,Lee,Guntown,0,
Barbara Dale Washer,President,,Reform,Lee,Guntown,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lee,Guntown,168,
Roger F. Wicker,U.S. Senate,,Republican,Lee,Guntown,480,
Thomas Cramer,U.S. Senate,,Constitution,Lee,Guntown,7,
Shawn O'Hara,U.S. Senate,,Reform,Lee,Guntown,8,
Brad Morris,U.S. House,1,Democrat,Lee,Guntown,204,
Alan Nunnelee,U.S. House,1,Republican,Lee,Guntown,444,
Danny Bedwell,U.S. House,1,Libertarian,Lee,Guntown,5,
Jim R. Bourland,U.S. House,1,Constitution,Lee,Guntown,2,
Chris Potts,U.S. House,1,Reform,Lee,Guntown,5,
Barack Obama,President,,Democrat,Lee,Friendship,25,
Mitt Romney,President,,Republican,Lee,Friendship,124,
Virgil Goode,President,,Constitution,Lee,Friendship,1,
Gary Johnson,President,,Libertarian,Lee,Friendship,4,
Jill Stein,President,,Green,Lee,Friendship,0,
Barbara Dale Washer,President,,Reform,Lee,Friendship,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lee,Friendship,24,
Roger F. Wicker,U.S. Senate,,Republican,Lee,Friendship,130,
Thomas Cramer,U.S. Senate,,Constitution,Lee,Friendship,0,
Shawn O'Hara,U.S. Senate,,Reform,Lee,Friendship,0,
Brad Morris,U.S. House,1,Democrat,Lee,Friendship,27,
Alan Nunnelee,U.S. House,1,Republican,Lee,Friendship,126,
Danny Bedwell,U.S. House,1,Libertarian,Lee,Friendship,1,
Jim R. Bourland,U.S. House,1,Constitution,Lee,Friendship,0,
Chris Potts,U.S. House,1,Reform,Lee,Friendship,1,
Barack Obama,President,,Democrat,Lee,Unity,49,
Mitt Romney,President,,Republican,Lee,Unity,333,
Virgil Goode,President,,Constitution,Lee,Unity,2,
Gary Johnson,President,,Libertarian,Lee,Unity,3,
Jill Stein,President,,Green,Lee,Unity,0,
Barbara Dale Washer,President,,Reform,Lee,Unity,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lee,Unity,49,
Roger F. Wicker,U.S. Senate,,Republican,Lee,Unity,337,
Thomas Cramer,U.S. Senate,,Constitution,Lee,Unity,2,
Shawn O'Hara,U.S. Senate,,Reform,Lee,Unity,4,
Brad Morris,U.S. House,1,Democrat,Lee,Unity,76,
Alan Nunnelee,U.S. House,1,Republican,Lee,Unity,307,
Danny Bedwell,U.S. House,1,Libertarian,Lee,Unity,1,
Jim R. Bourland,U.S. House,1,Constitution,Lee,Unity,3,
Chris Potts,U.S. House,1,Reform,Lee,Unity,2,
Barack Obama,President,,Democrat,Lee,Hebron,39,
Mitt Romney,President,,Republican,Lee,Hebron,265,
Virgil Goode,President,,Constitution,Lee,Hebron,1,
Gary Johnson,President,,Libertarian,Lee,Hebron,4,
Jill Stein,President,,Green,Lee,Hebron,0,
Barbara Dale Washer,President,,Reform,Lee,Hebron,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lee,Hebron,42,
Roger F. Wicker,U.S. Senate,,Republican,Lee,Hebron,256,
Thomas Cramer,U.S. Senate,,Constitution,Lee,Hebron,7,
Shawn O'Hara,U.S. Senate,,Reform,Lee,Hebron,2,
Brad Morris,U.S. House,1,Democrat,Lee,Hebron,65,
Alan Nunnelee,U.S. House,1,Republican,Lee,Hebron,229,
Danny Bedwell,U.S. House,1,Libertarian,Lee,Hebron,5,
Jim R. Bourland,U.S. House,1,Constitution,Lee,Hebron,3,
Chris Potts,U.S. House,1,Reform,Lee,Hebron,3,
Barack Obama,President,,Democrat,Lee,Fellowship,78,
Mitt Romney,President,,Republican,Lee,Fellowship,408,
Virgil Goode,President,,Constitution,Lee,Fellowship,1,
Gary Johnson,President,,Libertarian,Lee,Fellowship,3,
Jill Stein,President,,Green,Lee,Fellowship,0,
Barbara Dale Washer,President,,Reform,Lee,Fellowship,2,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lee,Fellowship,74,
Roger F. Wicker,U.S. Senate,,Republican,Lee,Fellowship,403,
Thomas Cramer,U.S. Senate,,Constitution,Lee,Fellowship,6,
Shawn O'Hara,U.S. Senate,,Reform,Lee,Fellowship,3,
Brad Morris,U.S. House,1,Democrat,Lee,Fellowship,90,
Alan Nunnelee,U.S. House,1,Republican,Lee,Fellowship,381,
Danny Bedwell,U.S. House,1,Libertarian,Lee,Fellowship,10,
Jim R. Bourland,U.S. House,1,Constitution,Lee,Fellowship,2,
Chris Potts,U.S. House,1,Reform,Lee,Fellowship,0,
Barack Obama,President,,Democrat,Lee,Oak Hill,227,
Mitt Romney,President,,Republican,Lee,Oak Hill,963,
Virgil Goode,President,,Constitution,Lee,Oak Hill,2,
Gary Johnson,President,,Libertarian,Lee,Oak Hill,7,
Jill Stein,President,,Green,Lee,Oak Hill,3,
Barbara Dale Washer,President,,Reform,Lee,Oak Hill,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lee,Oak Hill,214,
Roger F. Wicker,U.S. Senate,,Republican,Lee,Oak Hill,959,
Thomas Cramer,U.S. Senate,,Constitution,Lee,Oak Hill,10,
Shawn O'Hara,U.S. Senate,,Reform,Lee,Oak Hill,8,
Brad Morris,U.S. House,1,Democrat,Lee,Oak Hill,288,
Alan Nunnelee,U.S. House,1,Republican,Lee,Oak Hill,872,
Danny Bedwell,U.S. House,1,Libertarian,Lee,Oak Hill,14,
Jim R. Bourland,U.S. House,1,Constitution,Lee,Oak Hill,6,
Chris Potts,U.S. House,1,Reform,Lee,Oak Hill,4,
Barack Obama,President,,Democrat,Lee,Tupelo 1,59,
Mitt Romney,President,,Republican,Lee,Tupelo 1,456,
Virgil Goode,President,,Constitution,Lee,Tupelo 1,2,
Gary Johnson,President,,Libertarian,Lee,Tupelo 1,3,
Jill Stein,President,,Green,Lee,Tupelo 1,0,
Barbara Dale Washer,President,,Reform,Lee,Tupelo 1,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lee,Tupelo 1,53,
Roger F. Wicker,U.S. Senate,,Republican,Lee,Tupelo 1,453,
Thomas Cramer,U.S. Senate,,Constitution,Lee,Tupelo 1,5,
Shawn O'Hara,U.S. Senate,,Reform,Lee,Tupelo 1,1,
Brad Morris,U.S. House,1,Democrat,Lee,Tupelo 1,77,
Alan Nunnelee,U.S. House,1,Republican,Lee,Tupelo 1,423,
Danny Bedwell,U.S. House,1,Libertarian,Lee,Tupelo 1,10,
Jim R. Bourland,U.S. House,1,Constitution,Lee,Tupelo 1,1,
Chris Potts,U.S. House,1,Reform,Lee,Tupelo 1,1,
Barack Obama,President,,Democrat,Lee,Eggville,31,
Mitt Romney,President,,Republican,Lee,Eggville,332,
Virgil Goode,President,,Constitution,Lee,Eggville,0,
Gary Johnson,President,,Libertarian,Lee,Eggville,4,
