candidate,office,district,party,county,precinct,votes,winner
Barack Obama,President,,Democrat,Hancock,Ansley,19,
Mitt Romney,President,,Republican,Hancock,Ansley,81,
Virgil Goode,President,,Constitution,Hancock,Ansley,0,
Gary Johnson,President,,Libertarian,Hancock,Ansley,1,
Jill Stein,President,,Green,Hancock,Ansley,0,
Barbara Dale Washer,President,,Reform,Hancock,Ansley,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Hancock,Ansley,27,
Roger F. Wicker,U.S. Senate,,Republican,Hancock,Ansley,59,
Thomas Cramer,U.S. Senate,,Constitution,Hancock,Ansley,3,
Shawn O'Hara,U.S. Senate,,Reform,Hancock,Ansley,3,
Matt Moore,U.S. House,4,Democrat,Hancock,Ansley,28,
Steven M. Palazzo,U.S. House,4,Republican,Hancock,Ansley,56,
Robert W. Claunch,U.S. House,4,Reform,Hancock,Ansley,2,
Ron Williams,U.S. House,4,Libertarian,Hancock,Ansley,6,
Barack Obama,President,,Democrat,Hancock,Lakeshore,149,
Mitt Romney,President,,Republican,Hancock,Lakeshore,500,
Virgil Goode,President,,Constitution,Hancock,Lakeshore,6,
Gary Johnson,President,,Libertarian,Hancock,Lakeshore,11,
Jill Stein,President,,Green,Hancock,Lakeshore,2,
Barbara Dale Washer,President,,Reform,Hancock,Lakeshore,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Hancock,Lakeshore,170,
Roger F. Wicker,U.S. Senate,,Republican,Hancock,Lakeshore,426,
Thomas Cramer,U.S. Senate,,Constitution,Hancock,Lakeshore,25,
Shawn O'Hara,U.S. Senate,,Reform,Hancock,Lakeshore,15,
Matt Moore,U.S. House,4,Democrat,Hancock,Lakeshore,142,
Steven M. Palazzo,U.S. House,4,Republican,Hancock,Lakeshore,413,
Robert W. Claunch,U.S. House,4,Reform,Hancock,Lakeshore,13,
Ron Williams,U.S. House,4,Libertarian,Hancock,Lakeshore,59,
Barack Obama,President,,Democrat,Hancock,Clermont Harbor,34,
Mitt Romney,President,,Republican,Hancock,Clermont Harbor,226,
Virgil Goode,President,,Constitution,Hancock,Clermont Harbor,1,
Gary Johnson,President,,Libertarian,Hancock,Clermont Harbor,4,
Jill Stein,President,,Green,Hancock,Clermont Harbor,0,
Barbara Dale Washer,President,,Reform,Hancock,Clermont Harbor,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Hancock,Clermont Harbor,49,
Roger F. Wicker,U.S. Senate,,Republican,Hancock,Clermont Harbor,195,
Thomas Cramer,U.S. Senate,,Constitution,Hancock,Clermont Harbor,8,
Shawn O'Hara,U.S. Senate,,Reform,Hancock,Clermont Harbor,4,
Matt Moore,U.S. House,4,Democrat,Hancock,Clermont Harbor,49,
Steven M. Palazzo,U.S. House,4,Republican,Hancock,Clermont Harbor,181,
Robert W. Claunch,U.S. House,4,Reform,Hancock,Clermont Harbor,2,
Ron Williams,U.S. House,4,Libertarian,Hancock,Clermont Harbor,26,
Barack Obama,President,,Democrat,Hancock,Arlington,92,
Mitt Romney,President,,Republican,Hancock,Arlington,200,
Virgil Goode,President,,Constitution,Hancock,Arlington,0,
Gary Johnson,President,,Libertarian,Hancock,Arlington,2,
Jill Stein,President,,Green,Hancock,Arlington,0,
Barbara Dale Washer,President,,Reform,Hancock,Arlington,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Hancock,Arlington,82,
Roger F. Wicker,U.S. Senate,,Republican,Hancock,Arlington,198,
Thomas Cramer,U.S. Senate,,Constitution,Hancock,Arlington,3,
Shawn O'Hara,U.S. Senate,,Reform,Hancock,Arlington,6,
Matt Moore,U.S. House,4,Democrat,Hancock,Arlington,91,
Steven M. Palazzo,U.S. House,4,Republican,Hancock,Arlington,171,
Robert W. Claunch,U.S. House,4,Reform,Hancock,Arlington,3,
Ron Williams,U.S. House,4,Libertarian,Hancock,Arlington,19,
Barack Obama,President,,Democrat,Hancock,Waveland East,296,
Mitt Romney,President,,Republican,Hancock,Waveland East,472,
Virgil Goode,President,,Constitution,Hancock,Waveland East,0,
Gary Johnson,President,,Libertarian,Hancock,Waveland East,9,
Jill Stein,President,,Green,Hancock,Waveland East,1,
Barbara Dale Washer,President,,Reform,Hancock,Waveland East,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Hancock,Waveland East,275,
Roger F. Wicker,U.S. Senate,,Republican,Hancock,Waveland East,453,
Thomas Cramer,U.S. Senate,,Constitution,Hancock,Waveland East,19,
Shawn O'Hara,U.S. Senate,,Reform,Hancock,Waveland East,11,
Matt Moore,U.S. House,4,Democrat,Hancock,Waveland East,251,
Steven M. Palazzo,U.S. House,4,Republican,Hancock,Waveland East,428,
Robert W. Claunch,U.S. House,4,Reform,Hancock,Waveland East,9,
Ron Williams,U.S. House,4,Libertarian,Hancock,Waveland East,59,
Barack Obama,President,,Democrat,Hancock,Lee Town,54,
Mitt Romney,President,,Republican,Hancock,Lee Town,571,
Virgil Goode,President,,Constitution,Hancock,Lee Town,2,
Gary Johnson,President,,Libertarian,Hancock,Lee Town,6,
Jill Stein,President,,Green,Hancock,Lee Town,1,
Barbara Dale Washer,President,,Reform,Hancock,Lee Town,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Hancock,Lee Town,89,
Roger F. Wicker,U.S. Senate,,Republican,Hancock,Lee Town,491,
Thomas Cramer,U.S. Senate,,Constitution,Hancock,Lee Town,21,
Shawn O'Hara,U.S. Senate,,Reform,Hancock,Lee Town,12,
