page,candidate,office,district,party,county,precinct,votes,winner
2,Richard Warren Boyanton,States Senate,,R,Lee,Auburn,31,
2,Roger F. Wicker,States Senate,,R,Lee,Auburn,85,
2,Richard Warren Boyanton,States Senate,,R,Lee,Baldwyn,9,
2,Roger F. Wicker,States Senate,,R,Lee,Baldwyn,44,
2,Richard Warren Boyanton,States Senate,,R,Lee,Beech Springs,12,
2,Roger F. Wicker,States Senate,,R,Lee,Beech Springs,47,
2,Richard Warren Boyanton,States Senate,,R,Lee,Belden,30,
2,Roger F. Wicker,States Senate,,R,Lee,Belden,155,
2,Richard Warren Boyanton,States Senate,,R,Lee,Birmingham Ridge,22,
2,Roger F. Wicker,States Senate,,R,Lee,Birmingham Ridge,117,
2,Richard Warren Boyanton,States Senate,,R,Lee,Bissell,84,
2,Roger F. Wicker,States Senate,,R,Lee,Bissell,421,
2,Richard Warren Boyanton,States Senate,,R,Lee,Brewer,7,
2,Roger F. Wicker,States Senate,,R,Lee,Brewer,74,
2,Richard Warren Boyanton,States Senate,,R,Lee,Cedar Hill,31,
2,Roger F. Wicker,States Senate,,R,Lee,Cedar Hill,102,
2,Richard Warren Boyanton,States Senate,,R,Lee,Eggville,12,
2,Roger F. Wicker,States Senate,,R,Lee,Eggville,53,
2,Richard Warren Boyanton,States Senate,,R,Lee,Euclatubba,11,
2,Roger F. Wicker,States Senate,,R,Lee,Euclatubba,22,
2,Richard Warren Boyanton,States Senate,,R,Lee,Fellowship,9,
2,Roger F. Wicker,States Senate,,R,Lee,Fellowship,40,
3,Richard Warren Boyanton,States Senate,,R,Lee,Friendship,10,
3,Roger F. Wicker,States Senate,,R,Lee,Friendship,27,
3,Richard Warren Boyanton,States Senate,,R,Lee,Gilvo,3,
3,Roger F. Wicker,States Senate,,R,Lee,Gilvo,20,
3,Richard Warren Boyanton,States Senate,,R,Lee,Guntown,15,
3,Roger F. Wicker,States Senate,,R,Lee,Guntown,32,
3,Richard Warren Boyanton,States Senate,,R,Lee,Hebron,19,
3,Roger F. Wicker,States Senate,,R,Lee,Hebron,37,
3,Richard Warren Boyanton,States Senate,,R,Lee,Kedron,16,
3,Roger F. Wicker,States Senate,,R,Lee,Kedron,39,
3,Richard Warren Boyanton,States Senate,,R,Lee,Mooreville,15,
3,Roger F. Wicker,States Senate,,R,Lee,Mooreville,91,
3,Richard Warren Boyanton,States Senate,,R,Lee,Nettleton,11,
3,Roger F. Wicker,States Senate,,R,Lee,Nettleton,80,
3,Richard Warren Boyanton,States Senate,,R,Lee,Old Union,8,
3,Roger F. Wicker,States Senate,,R,Lee,Old Union,37,
3,Richard Warren Boyanton,States Senate,,R,Lee,Palmetto,15,
3,Roger F. Wicker,States Senate,,R,Lee,Palmetto,47,
3,Richard Warren Boyanton,States Senate,,R,Lee,Petersburg,7,
3,Roger F. Wicker,States Senate,,R,Lee,Petersburg,26,
3,Richard Warren Boyanton,States Senate,,R,Lee,Plantersville,14,
3,Roger F. Wicker,States Senate,,R,Lee,Plantersville,64,
4,Richard Warren Boyanton,States Senate,,R,Lee,Pleasant Grove ,5,
4,Roger F. Wicker,States Senate,,R,Lee,Pleasant Grove ,42,
4,Richard Warren Boyanton,States Senate,,R,Lee,Pratts,10,
4,Roger F. Wicker,States Senate,,R,Lee,Pratts,47,
4,Richard Warren Boyanton,States Senate,,R,Lee,Richmond,15,
4,Roger F. Wicker,States Senate,,R,Lee,Richmond,55,
4,Richard Warren Boyanton,States Senate,,R,Lee,Saltillo,68,
4,Roger F. Wicker,States Senate,,R,Lee,Saltillo,158,
4,Richard Warren Boyanton,States Senate,,R,Lee,Shannon,6,
4,Roger F. Wicker,States Senate,,R,Lee,Shannon,29,
4,Richard Warren Boyanton,States Senate,,R,Lee,Tupelo 1,7,
4,Roger F. Wicker,States Senate,,R,Lee,Tupelo 1,92,
4,Richard Warren Boyanton,States Senate,,R,Lee,Tupelo 2,46,
4,Roger F. Wicker,States Senate,,R,Lee,Tupelo 2,227,
4,Richard Warren Boyanton,States Senate,,R,Lee,Tupelo 3,76,
4,Roger F. Wicker,States Senate,,R,Lee,Tupelo 3,332,
4,Richard Warren Boyanton,States Senate,,R,Lee,Tupelo 4 North,10,
4,Roger F. Wicker,States Senate,,R,Lee,Tupelo 4 North,46,
4,Richard Warren Boyanton,States Senate,,R,Lee,Tupelo 4 South,5,
4,Roger F. Wicker,States Senate,,R,Lee,Tupelo 4 South,19,
4,Richard Warren Boyanton,States Senate,,R,Lee,Tupelo 5,8,
4,Roger F. Wicker,States Senate,,R,Lee,Tupelo 5,54,
5,Richard Warren Boyanton,States Senate,,R,Lee,Unity,12,
5,Roger F. Wicker,States Senate,,R,Lee,Unity,61,
5,Richard Warren Boyanton,States Senate,,R,Lee,Verona,21,
5,Roger F. Wicker,States Senate,,R,Lee,Verona,59,
5,Richard Warren Boyanton,States Senate,,R,Lee,Veterans Park,45,
5,Roger F. Wicker,States Senate,,R,Lee,Veterans Park,162,
5,Richard Warren Boyanton,States Senate,,R,Lee,TOTAL ,725,
5,Roger F. Wicker,States Senate,,R,Lee,TOTAL ,3043,
2,Trent Kelly,US House,01,R,Lee,Auburn,111,
2,Trent Kelly,US House,01,R,Lee,Baldwyn,52,
2,Trent Kelly,US House,01,R,Lee,Beech Springs,55,
