page,candidate,office,district,party,county,precinct,votes
2,David Baria,US Senate ,,Democrat ,Sharkey,Anguilla Fifth District,142
2,Roger F. Wicker,US Senate ,,Republican ,Sharkey,Anguilla Fifth District,27
2,Danny Bedwell,US Senate ,,Libertarian,Sharkey,Anguilla Fifth District,1
2,Shawn O'Hara,US Senate ,,Reform,Sharkey,Anguilla Fifth District,1
2,Tobey Bernard Bartee,US Senate Special,,,Sharkey,Anguilla Fifth District,3
2,Mike Espy,US Senate Special,,,Sharkey,Anguilla Fifth District,154
2,Cindy Hyde-Smith,US Senate Special,,,Sharkey,Anguilla Fifth District,18
2,Chris McDaniel,US Senate Special,,,Sharkey,Anguilla Fifth District,6
2,Bennie G. Thompson,US House,2,Democrat ,Sharkey,Anguilla Fifth District,161
2,Irving Harris,US House,2,Reform,Sharkey,Anguilla Fifth District,2
2,Troy Ray,US House,2,Independent,Sharkey,Anguilla Fifth District,12
2,David Baria,US Senate ,,Democrat ,Sharkey,Anguilla Fourth District,128
2,Roger F. Wicker,US Senate ,,Republican ,Sharkey,Anguilla Fourth District,104
2,Danny Bedwell,US Senate ,,Libertarian,Sharkey,Anguilla Fourth District,2
2,Shawn O'Hara,US Senate ,,Reform,Sharkey,Anguilla Fourth District,3
2,Tobey Bernard Bartee,US Senate Special,,,Sharkey,Anguilla Fourth District,2
2,Mike Espy,US Senate Special,,,Sharkey,Anguilla Fourth District,140
2,Cindy Hyde-Smith,US Senate Special,,,Sharkey,Anguilla Fourth District,98
2,Chris McDaniel,US Senate Special,,,Sharkey,Anguilla Fourth District,12
2,Bennie G. Thompson,US House,2,Democrat ,Sharkey,Anguilla Fourth District,169
2,Irving Harris,US House,2,Reform,Sharkey,Anguilla Fourth District,13
2,Troy Ray,US House,2,Independent,Sharkey,Anguilla Fourth District,47
2,David Baria,US Senate ,,Democrat ,Sharkey,Cary Second District,139
2,Roger F. Wicker,US Senate ,,Republican ,Sharkey,Cary Second District,68
2,Danny Bedwell,US Senate ,,Libertarian,Sharkey,Cary Second District,2
2,Shawn O'Hara,US Senate ,,Reform,Sharkey,Cary Second District,5
2,Tobey Bernard Bartee,US Senate Special,,,Sharkey,Cary Second District,2
2,Mike Espy,US Senate Special,,,Sharkey,Cary Second District,166
2,Cindy Hyde-Smith,US Senate Special,,,Sharkey,Cary Second District,54
2,Chris McDaniel,US Senate Special,,,Sharkey,Cary Second District,13
2,Bennie G. Thompson,US House,2,Democrat ,Sharkey,Cary Second District,192
