page,candidate,office,district,party,county,precinct,votes,winner
2,David Baria,US Senate ,,Democrat ,Jackson,Big Point,71,
2,Roger F. Wicker,US Senate ,,Republican ,Jackson,Big Point,1088,
2,Danny Bedwell,US Senate ,,Libertarian,Jackson,Big Point,17,
2,Shawn O'Hara,US Senate ,,Reform,Jackson,Big Point,6,
2,Tobey Bernard Bartee,US Senate Special,,,Jackson,Big Point,7,
2,Mike Espy,US Senate Special,,,Jackson,Big Point,94,
2,Cindy Hyde-Smith,US Senate Special,,,Jackson,Big Point,724,
2,Chris McDaniel,US Senate Special,,,Jackson,Big Point,340,
2,Jeramey Anderson,US House,4,Democrat ,Jackson,Big Point,75,
2,Steven Palazzo,US House,4,Republican ,Jackson,Big Point,1108,
2,Lajena Sheets,US House,4,Reform,Jackson,Big Point,9,
2,David Baria,US Senate ,,Democrat ,Jackson,Carterville,5,
2,Roger F. Wicker,US Senate ,,Republican ,Jackson,Carterville,79,
2,Danny Bedwell,US Senate ,,Libertarian,Jackson,Carterville,8,
2,Shawn O'Hara,US Senate ,,Reform,Jackson,Carterville,0,
2,Tobey Bernard Bartee,US Senate Special,,,Jackson,Carterville,1,
2,Mike Espy,US Senate Special,,,Jackson,Carterville,5,
2,Cindy Hyde-Smith,US Senate Special,,,Jackson,Carterville,45,
2,Chris McDaniel,US Senate Special,,,Jackson,Carterville,42,
2,Jeramey Anderson,US House,4,Democrat ,Jackson,Carterville,4,
2,Steven Palazzo,US House,4,Republican ,Jackson,Carterville,89,
2,Lajena Sheets,US House,4,Reform,Jackson,Carterville,2,
2,David Baria,US Senate ,,Democrat ,Jackson,East Central,290,
2,Roger F. Wicker,US Senate ,,Republican ,Jackson,East Central,2971,
2,Danny Bedwell,US Senate ,,Libertarian,Jackson,East Central,35,
2,Shawn O'Hara,US Senate ,,Reform,Jackson,East Central,12,
2,Tobey Bernard Bartee,US Senate Special,,,Jackson,East Central,17,
2,Mike Espy,US Senate Special,,,Jackson,East Central,354,
2,Cindy Hyde-Smith,US Senate Special,,,Jackson,East Central,1922,
2,Chris McDaniel,US Senate Special,,,Jackson,East Central,1003,
2,Jeramey Anderson,US House,4,Democrat ,Jackson,East Central,314,
2,Steven Palazzo,US House,4,Republican ,Jackson,East Central,3012,
2,Lajena Sheets,US House,4,Reform,Jackson,East Central,18,
2,David Baria,US Senate ,,Democrat ,Jackson,Eastlawn ,135,
2,Roger F. Wicker,US Senate ,,Republican ,Jackson,Eastlawn ,659,
2,Danny Bedwell,US Senate ,,Libertarian,Jackson,Eastlawn ,4,
