page,candidate,office,district,party,county,precinct,votes
2,David Baria,US Senate ,,Democrat ,Marshall,1 North Holly Springs,454
2,Roger F. Wicker,US Senate ,,Republican ,Marshall,1 North Holly Springs,52
2,Danny Bedwell,US Senate ,,Libertarian,Marshall,1 North Holly Springs,3
2,Shawn O'Hara,US Senate ,,Reform,Marshall,1 North Holly Springs,4
2,Tobey Bernard Bartee,US Senate Special,,,Marshall,1 North Holly Springs,14
2,Mike Espy,US Senate Special,,,Marshall,1 North Holly Springs,453
2,Cindy Hyde-Smith,US Senate Special,,,Marshall,1 North Holly Springs,36
2,Chris McDaniel,US Senate Special,,,Marshall,1 North Holly Springs,12
2,Trent Kelly,US House,1,Republican ,Marshall,1 North Holly Springs,51
2,Randy Mack Wadkins,US House,1,Democrat ,Marshall,1 North Holly Springs,458
2,Tracella Lou O'Hara Hill,US House,1,Reform,Marshall,1 North Holly Springs,4
2,David Baria,US Senate ,,Democrat ,Marshall,1 Red Banks,247
2,Roger F. Wicker,US Senate ,,Republican ,Marshall,1 Red Banks,310
2,Danny Bedwell,US Senate ,,Libertarian,Marshall,1 Red Banks,9
2,Shawn O'Hara,US Senate ,,Reform,Marshall,1 Red Banks,2
2,Tobey Bernard Bartee,US Senate Special,,,Marshall,1 Red Banks,8
2,Mike Espy,US Senate Special,,,Marshall,1 Red Banks,263
2,Cindy Hyde-Smith,US Senate Special,,,Marshall,1 Red Banks,201
2,Chris McDaniel,US Senate Special,,,Marshall,1 Red Banks,94
2,Trent Kelly,US House,1,Republican ,Marshall,1 Red Banks,302
2,Randy Mack Wadkins,US House,1,Democrat ,Marshall,1 Red Banks,270
2,Tracella Lou O'Hara Hill,US House,1,Reform,Marshall,1 Red Banks,6
2,David Baria,US Senate ,,Democrat ,Marshall,1 West Holly Springs,673
2,Roger F. Wicker,US Senate ,,Republican ,Marshall,1 West Holly Springs,127
2,Danny Bedwell,US Senate ,,Libertarian,Marshall,1 West Holly Springs,3
2,Shawn O'Hara,US Senate ,,Reform,Marshall,1 West Holly Springs,7
2,Tobey Bernard Bartee,US Senate Special,,,Marshall,1 West Holly Springs,13
2,Mike Espy,US Senate Special,,,Marshall,1 West Holly Springs,711
2,Cindy Hyde-Smith,US Senate Special,,,Marshall,1 West Holly Springs,75
2,Chris McDaniel,US Senate Special,,,Marshall,1 West Holly Springs,28
2,Trent Kelly,US House,1,Republican ,Marshall,1 West Holly Springs,116
2,Randy Mack Wadkins,US House,1,Democrat ,Marshall,1 West Holly Springs,685
2,Tracella Lou O'Hara Hill,US House,1,Reform,Marshall,1 West Holly Springs,10
2,David Baria,US Senate ,,Democrat ,Marshall,2 Early Grove,87
2,Roger F. Wicker,US Senate ,,Republican ,Marshall,2 Early Grove,85
2,Danny Bedwell,US Senate ,,Libertarian,Marshall,2 Early Grove,0
2,Shawn O'Hara,US Senate ,,Reform,Marshall,2 Early Grove,0
2,Tobey Bernard Bartee,US Senate Special,,,Marshall,2 Early Grove,3
2,Mike Espy,US Senate Special,,,Marshall,2 Early Grove,91
2,Cindy Hyde-Smith,US Senate Special,,,Marshall,2 Early Grove,47
2,Chris McDaniel,US Senate Special,,,Marshall,2 Early Grove,23
2,Trent Kelly,US House,1,Republican ,Marshall,2 Early Grove,83
2,Randy Mack Wadkins,US House,1,Democrat ,Marshall,2 Early Grove,88
2,Tracella Lou O'Hara Hill,US House,1,Reform,Marshall,2 Early Grove,1
2,David Baria,US Senate ,,Democrat ,Marshall,2 Hudsonville,140
2,Roger F. Wicker,US Senate ,,Republican ,Marshall,2 Hudsonville,134
2,Danny Bedwell,US Senate ,,Libertarian,Marshall,2 Hudsonville,2
2,Shawn O'Hara,US Senate ,,Reform,Marshall,2 Hudsonville,4
2,Tobey Bernard Bartee,US Senate Special,,,Marshall,2 Hudsonville,4
2,Mike Espy,US Senate Special,,,Marshall,2 Hudsonville,157
2,Cindy Hyde-Smith,US Senate Special,,,Marshall,2 Hudsonville,86
2,Chris McDaniel,US Senate Special,,,Marshall,2 Hudsonville,34
2,Trent Kelly,US House,1,Republican ,Marshall,2 Hudsonville,129
2,Randy Mack Wadkins,US House,1,Democrat ,Marshall,2 Hudsonville,150
2,Tracella Lou O'Hara Hill,US House,1,Reform,Marshall,2 Hudsonville,2
2,David Baria,US Senate ,,Democrat ,Marshall,2 Mt Pleasant,195
2,Roger F. Wicker,US Senate ,,Republican ,Marshall,2 Mt Pleasant,495
2,Danny Bedwell,US Senate ,,Libertarian,Marshall,2 Mt Pleasant,7
2,Shawn O'Hara,US Senate ,,Reform,Marshall,2 Mt Pleasant,4
2,Tobey Bernard Bartee,US Senate Special,,,Marshall,2 Mt Pleasant,12
2,Mike Espy,US Senate Special,,,Marshall,2 Mt Pleasant,236
2,Cindy Hyde-Smith,US Senate Special,,,Marshall,2 Mt Pleasant,285
2,Chris McDaniel,US Senate Special,,,Marshall,2 Mt Pleasant,147
2,Trent Kelly,US House,1,Republican ,Marshall,2 Mt Pleasant,483
2,Randy Mack Wadkins,US House,1,Democrat ,Marshall,2 Mt Pleasant,211
2,Tracella Lou O'Hara Hill,US House,1,Reform,Marshall,2 Mt Pleasant,3
2,David Baria,US Senate ,,Democrat ,Marshall,2 North Cayce,139
2,Roger F. Wicker,US Senate ,,Republican ,Marshall,2 North Cayce,173
2,Danny Bedwell,US Senate ,,Libertarian,Marshall,2 North Cayce,5
2,Shawn O'Hara,US Senate ,,Reform,Marshall,2 North Cayce,1
2,Tobey Bernard Bartee,US Senate Special,,,Marshall,2 North Cayce,16
2,Mike Espy,US Senate Special,,,Marshall,2 North Cayce,152
2,Cindy Hyde-Smith,US Senate Special,,,Marshall,2 North Cayce,110
2,Chris McDaniel,US Senate Special,,,Marshall,2 North Cayce,37
2,Trent Kelly,US House,1,Republican ,Marshall,2 North Cayce,174
2,Randy Mack Wadkins,US House,1,Democrat ,Marshall,2 North Cayce,143
2,Tracella Lou O'Hara Hill,US House,1,Reform,Marshall,2 North Cayce,4
2,David Baria,US Senate ,,Democrat ,Marshall,2 North Holly Springs,376
2,Roger F. Wicker,US Senate ,,Republican ,Marshall,2 North Holly Springs,142
2,Danny Bedwell,US Senate ,,Libertarian,Marshall,2 North Holly Springs,7
2,Shawn O'Hara,US Senate ,,Reform,Marshall,2 North Holly Springs,4
2,Tobey Bernard Bartee,US Senate Special,,,Marshall,2 North Holly Springs,9
2,Mike Espy,US Senate Special,,,Marshall,2 North Holly Springs,393
2,Cindy Hyde-Smith,US Senate Special,,,Marshall,2 North Holly Springs,88
2,Chris McDaniel,US Senate Special,,,Marshall,2 North Holly Springs,47
2,Trent Kelly,US House,1,Republican ,Marshall,2 North Holly Springs,139
2,Randy Mack Wadkins,US House,1,Democrat ,Marshall,2 North Holly Springs,380
2,Tracella Lou O'Hara Hill,US House,1,Reform,Marshall,2 North Holly Springs,12
2,David Baria,US Senate ,,Democrat ,Marshall,2 Slayden,153
2,Roger F. Wicker,US Senate ,,Republican ,Marshall,2 Slayden,262
2,Danny Bedwell,US Senate ,,Libertarian,Marshall,2 Slayden,3
2,Shawn O'Hara,US Senate ,,Reform,Marshall,2 Slayden,1
2,Tobey Bernard Bartee,US Senate Special,,,Marshall,2 Slayden,11
