page,candidate,office,district,party,county,precinct,votes,winner
2,David Baria,U.S. Senate,,Democrat,Amite,Amite River,136,
2,Roger F. Wicker,U.S. Senate,,Republican,Amite,Amite River,99,
2,Danny Bedwell,U.S. Senate,,Libertarian,Amite,Amite River,4,
2,Shawn O'Hara,U.S. Senate,,Reform,Amite,Amite River,3,
2,Tobey Bernard Bartee,U.S. Senate,Unexpired Term,,Amite,Amite River,11,
2,Mike Espy,U.S. Senate,Unexpired Term,,Amite,Amite River,115,
2,Cindy Hyde-Smith,U.S. Senate,Unexpired Term,,Amite,Amite River,69,
2,Chris McDaniel,U.S. Senate,Unexpired Term,,Amite,Amite River,34,
2,Michael Ted Evans,U.S. House,3,Democrat,Amite,Amite River,131,
2,Michael Guest,U.S. House,3,Republican,Amite,Amite River,105,
2,Matthew Holland,U.S. House,3,Reform,Amite,Amite River,4,
2,David Baria,U.S. Senate,,Democrat,Amite,Ariel,173,
2,Roger F. Wicker,U.S. Senate,,Republican,Amite,Ariel,48,
2,Danny Bedwell,U.S. Senate,,Libertarian,Amite,Ariel,3,
2,Shawn O'Hara,U.S. Senate,,Reform,Amite,Ariel,0,
2,Tobey Bernard Bartee,U.S. Senate,Unexpired Term,,Amite,Ariel,6,
2,Mike Espy,U.S. Senate,Unexpired Term,,Amite,Ariel,164,
2,Cindy Hyde-Smith,U.S. Senate,Unexpired Term,,Amite,Ariel,33,
2,Chris McDaniel,U.S. Senate,Unexpired Term,,Amite,Ariel,20,
2,Michael Ted Evans,U.S. House,3,Democrat,Amite,Ariel,173,
2,Michael Guest,U.S. House,3,Republican,Amite,Ariel,49,
2,Matthew Holland,U.S. House,3,Reform,Amite,Ariel,1,
2,David Baria,U.S. Senate,,Democrat,Amite,Berwick,159,
2,Roger F. Wicker,U.S. Senate,,Republican,Amite,Berwick,71,
2,Danny Bedwell,U.S. Senate,,Libertarian,Amite,Berwick,3,
2,Shawn O'Hara,U.S. Senate,,Reform,Amite,Berwick,4,
2,Tobey Bernard Bartee,U.S. Senate,Unexpired Term,,Amite,Berwick,9,
2,Mike Espy,U.S. Senate,Unexpired Term,,Amite,Berwick,158,
2,Cindy Hyde-Smith,U.S. Senate,Unexpired Term,,Amite,Berwick,39,
2,Chris McDaniel,U.S. Senate,Unexpired Term,,Amite,Berwick,25,
2,Michael Ted Evans,U.S. House,3,Democrat,Amite,Berwick,156,
2,Michael Guest,U.S. House,3,Republican,Amite,Berwick,76,
2,Matthew Holland,U.S. House,3,Reform,Amite,Berwick,3,
2,David Baria,U.S. Senate,,Democrat,Amite,Crosby,64,
2,Roger F. Wicker,U.S. Senate,,Republican,Amite,Crosby,60,
2,Danny Bedwell,U.S. Senate,,Libertarian,Amite,Crosby,5,
2,Shawn O'Hara,U.S. Senate,,Reform,Amite,Crosby,0,
2,Tobey Bernard Bartee,U.S. Senate,Unexpired Term,,Amite,Crosby,7,
2,Mike Espy,U.S. Senate,Unexpired Term,,Amite,Crosby,51,
2,Cindy Hyde-Smith,U.S. Senate,Unexpired Term,,Amite,Crosby,32,
2,Chris McDaniel,U.S. Senate,Unexpired Term,,Amite,Crosby,37,
2,Michael Ted Evans,U.S. House,3,Democrat,Amite,Crosby,66,
2,Michael Guest,U.S. House,3,Republican,Amite,Crosby,59,
2,Matthew Holland,U.S. House,3,Reform,Amite,Crosby,3,
2,David Baria,U.S. Senate,,Democrat,Amite,East Centreville,101,
2,Roger F. Wicker,U.S. Senate,,Republican,Amite,East Centreville,173,
2,Danny Bedwell,U.S. Senate,,Libertarian,Amite,East Centreville,4,
2,Shawn O'Hara,U.S. Senate,,Reform,Amite,East Centreville,0,
2,Tobey Bernard Bartee,U.S. Senate,Unexpired Term,,Amite,East Centreville,7,
2,Mike Espy,U.S. Senate,Unexpired Term,,Amite,East Centreville,87,
2,Cindy Hyde-Smith,U.S. Senate,Unexpired Term,,Amite,East Centreville,97,
2,Chris McDaniel,U.S. Senate,Unexpired Term,,Amite,East Centreville,80,
2,Michael Ted Evans,U.S. House,3,Democrat,Amite,East Centreville,99,
2,Michael Guest,U.S. House,3,Republican,Amite,East Centreville,178,
2,Matthew Holland,U.S. House,3,Reform,Amite,East Centreville,2,
2,David Baria,U.S. Senate,,Democrat,Amite,East Fork,59,
2,Roger F. Wicker,U.S. Senate,,Republican,Amite,East Fork,256,
2,Danny Bedwell,U.S. Senate,,Libertarian,Amite,East Fork,15,
2,Shawn O'Hara,U.S. Senate,,Reform,Amite,East Fork,1,
2,Tobey Bernard Bartee,U.S. Senate,Unexpired Term,,Amite,East Fork,3,
2,Mike Espy,U.S. Senate,Unexpired Term,,Amite,East Fork,61,
2,Cindy Hyde-Smith,U.S. Senate,Unexpired Term,,Amite,East Fork,187,
2,Chris McDaniel,U.S. Senate,Unexpired Term,,Amite,East Fork,78,
2,Michael Ted Evans,U.S. House,3,Democrat,Amite,East Fork,64,
2,Michael Guest,U.S. House,3,Republican,Amite,East Fork,258,
2,Matthew Holland,U.S. House,3,Reform,Amite,East Fork,9,
2,David Baria,U.S. Senate,,Democrat,Amite,East Gloster,46,
2,Roger F. Wicker,U.S. Senate,,Republican,Amite,East Gloster,129,
2,Danny Bedwell,U.S. Senate,,Libertarian,Amite,East Gloster,11,
2,Shawn O'Hara,U.S. Senate,,Reform,Amite,East Gloster,1,
2,Tobey Bernard Bartee,U.S. Senate,Unexpired Term,,Amite,East Gloster,5,
2,Mike Espy,U.S. Senate,Unexpired Term,,Amite,East Gloster,41,
2,Cindy Hyde-Smith,U.S. Senate,Unexpired Term,,Amite,East Gloster,65,
2,Chris McDaniel,U.S. Senate,Unexpired Term,,Amite,East Gloster,67,
2,Michael Ted Evans,U.S. House,3,Democrat,Amite,East Gloster,50,
2,Michael Guest,U.S. House,3,Republican,Amite,East Gloster,135,
2,Matthew Holland,U.S. House,3,Reform,Amite,East Gloster,2,
2,David Baria,U.S. Senate,,Democrat,Amite,East Liberty,53,
2,Roger F. Wicker,U.S. Senate,,Republican,Amite,East Liberty,138,
2,Danny Bedwell,U.S. Senate,,Libertarian,Amite,East Liberty,9,
2,Shawn O'Hara,U.S. Senate,,Reform,Amite,East Liberty,1,
2,Tobey Bernard Bartee,U.S. Senate,Unexpired Term,,Amite,East Liberty,4,
2,Mike Espy,U.S. Senate,Unexpired Term,,Amite,East Liberty,44,
2,Cindy Hyde-Smith,U.S. Senate,Unexpired Term,,Amite,East Liberty,86,
2,Chris McDaniel,U.S. Senate,Unexpired Term,,Amite,East Liberty,63,
2,Michael Ted Evans,U.S. House,3,Democrat,Amite,East Liberty,51,
2,Michael Guest,U.S. House,3,Republican,Amite,East Liberty,145,
2,Matthew Holland,U.S. House,3,Reform,Amite,East Liberty,4,
2,David Baria,U.S. Senate,,Democrat,Amite,Gloster,346,
2,Roger F. Wicker,U.S. Senate,,Republican,Amite,Gloster,88,
2,Danny Bedwell,U.S. Senate,,Libertarian,Amite,Gloster,8,
2,Shawn O'Hara,U.S. Senate,,Reform,Amite,Gloster,9,
2,Tobey Bernard Bartee,U.S. Senate,Unexpired Term,,Amite,Gloster,20,
2,Mike Espy,U.S. Senate,Unexpired Term,,Amite,Gloster,301,
2,Cindy Hyde-Smith,U.S. Senate,Unexpired Term,,Amite,Gloster,61,
2,Chris McDaniel,U.S. Senate,Unexpired Term,,Amite,Gloster,58,
2,Michael Ted Evans,U.S. House,3,Democrat,Amite,Gloster,350,
2,Michael Guest,U.S. House,3,Republican,Amite,Gloster,102,
2,Matthew Holland,U.S. House,3,Reform,Amite,Gloster,5,
2,David Baria,U.S. Senate,,Democrat,Amite,Homochitto,6,
2,Roger F. Wicker,U.S. Senate,,Republican,Amite,Homochitto,52,
2,Danny Bedwell,U.S. Senate,,Libertarian,Amite,Homochitto,1,
2,Shawn O'Hara,U.S. Senate,,Reform,Amite,Homochitto,0,
2,Tobey Bernard Bartee,U.S. Senate,Unexpired Term,,Amite,Homochitto,1,
2,Mike Espy,U.S. Senate,Unexpired Term,,Amite,Homochitto,6,
2,Cindy Hyde-Smith,U.S. Senate,Unexpired Term,,Amite,Homochitto,25,
2,Chris McDaniel,U.S. Senate,Unexpired Term,,Amite,Homochitto,26,
2,Michael Ted Evans,U.S. House,3,Democrat,Amite,Homochitto,7,
2,Michael Guest,U.S. House,3,Republican,Amite,Homochitto,51,
2,Matthew Holland,U.S. House,3,Reform,Amite,Homochitto,1,
2,David Baria,U.S. Senate,,Democrat,Amite,Liberty,111,
2,Roger F. Wicker,U.S. Senate,,Republican,Amite,Liberty,332,
2,Danny Bedwell,U.S. Senate,,Libertarian,Amite,Liberty,8,
2,Shawn O'Hara,U.S. Senate,,Reform,Amite,Liberty,4,
2,Tobey Bernard Bartee,U.S. Senate,Unexpired Term,,Amite,Liberty,4,
2,Mike Espy,U.S. Senate,Unexpired Term,,Amite,Liberty,122,
2,Cindy Hyde-Smith,U.S. Senate,Unexpired Term,,Amite,Liberty,190,
2,Chris McDaniel,U.S. Senate,Unexpired Term,,Amite,Liberty,136,
2,Michael Ted Evans,U.S. House,3,Democrat,Amite,Liberty,120,
2,Michael Guest,U.S. House,3,Republican,Amite,Liberty,333,
2,Matthew Holland,U.S. House,3,Reform,Amite,Liberty,8,
3,David Baria,U.S. Senate,,Democrat,Amite,New Zion,31,
3,Roger F. Wicker,U.S. Senate,,Republican,Amite,New Zion,199,
3,Danny Bedwell,U.S. Senate,,Libertarian,Amite,New Zion,9,
3,Shawn O'Hara,U.S. Senate,,Reform,Amite,New Zion,0,
3,Tobey Bernard Bartee,U.S. Senate,Unexpired Term,,Amite,New Zion,2,
3,Mike Espy,U.S. Senate,Unexpired Term,,Amite,New Zion,38,
3,Cindy Hyde-Smith,U.S. Senate,Unexpired Term,,Amite,New Zion,137,
3,Chris McDaniel,U.S. Senate,Unexpired Term,,Amite,New Zion,63,
3,Michael Ted Evans,U.S. House,3,Democrat,Amite,New Zion,37,
3,Michael Guest,U.S. House,3,Republican,Amite,New Zion,201,
3,Matthew Holland,U.S. House,3,Reform,Amite,New Zion,1,
3,David Baria,U.S. Senate,,Democrat,Amite,Oneil,6,
3,Roger F. Wicker,U.S. Senate,,Republican,Amite,Oneil,182,
3,Danny Bedwell,U.S. Senate,,Libertarian,Amite,Oneil,9,
3,Shawn O'Hara,U.S. Senate,,Reform,Amite,Oneil,0,
3,Tobey Bernard Bartee,U.S. Senate,Unexpired Term,,Amite,Oneil,1,
3,Mike Espy,U.S. Senate,Unexpired Term,,Amite,Oneil,11,
3,Cindy Hyde-Smith,U.S. Senate,Unexpired Term,,Amite,Oneil,111,
