page,candidate,office,district,party,county,precinct,votes
2,David Baria,US Senate ,,Democrat ,Madison,Camden Community Center,449
2,Roger F. Wicker,US Senate ,,Republican ,Madison,Camden Community Center,82
2,Danny Bedwell,US Senate ,,Libertarian,Madison,Camden Community Center,9
2,Shawn O'Hara,US Senate ,,Reform,Madison,Camden Community Center,3
2,Tobey Bernard Bartee,US Senate Special,,,Madison,Camden Community Center,4
2,Mike Espy,US Senate Special,,,Madison,Camden Community Center,481
2,Cindy Hyde-Smith,US Senate Special,,,Madison,Camden Community Center,59
2,Chris McDaniel,US Senate Special,,,Madison,Camden Community Center,14
2,Bennie G. Thompson,US House,2,Democrat ,Madison,Camden Community Center,482
2,Irving Harris,US House,2,Reform,Madison,Camden Community Center,15
2,Troy Ray,US House,2,Independent,Madison,Camden Community Center,48
2,Michael Ted Evans,US House,3,Democrat ,Madison,Camden Community Center,x
2,Michael Guest,US House,3,Republican ,Madison,Camden Community Center,x
2,Matthew Holland,US House,3,Reform,Madison,Camden Community Center,x
2,David Baria,US Senate ,,Democrat ,Madison,Cameron Bethel M.B. Church,51
2,Roger F. Wicker,US Senate ,,Republican ,Madison,Cameron Bethel M.B. Church,65
2,Danny Bedwell,US Senate ,,Libertarian,Madison,Cameron Bethel M.B. Church,1
2,Shawn O'Hara,US Senate ,,Reform,Madison,Cameron Bethel M.B. Church,2
2,Tobey Bernard Bartee,US Senate Special,,,Madison,Cameron Bethel M.B. Church,1
2,Mike Espy,US Senate Special,,,Madison,Cameron Bethel M.B. Church,59
2,Cindy Hyde-Smith,US Senate Special,,,Madison,Cameron Bethel M.B. Church,50
2,Chris McDaniel,US Senate Special,,,Madison,Cameron Bethel M.B. Church,13
2,Bennie G. Thompson,US House,2,Democrat ,Madison,Cameron Bethel M.B. Church,66
2,Irving Harris,US House,2,Reform,Madison,Cameron Bethel M.B. Church,15
2,Troy Ray,US House,2,Independent,Madison,Cameron Bethel M.B. Church,36
2,Michael Ted Evans,US House,3,Democrat ,Madison,Cameron Bethel M.B. Church,x
2,Michael Guest,US House,3,Republican ,Madison,Cameron Bethel M.B. Church,x
2,Matthew Holland,US House,3,Reform,Madison,Cameron Bethel M.B. Church,x
2,David Baria,US Senate ,,Democrat ,Madison,Canton Anderson Lodge,691
2,Roger F. Wicker,US Senate ,,Republican ,Madison,Canton Anderson Lodge,25
2,Danny Bedwell,US Senate ,,Libertarian,Madison,Canton Anderson Lodge,7
2,Shawn O'Hara,US Senate ,,Reform,Madison,Canton Anderson Lodge,9
2,Tobey Bernard Bartee,US Senate Special,,,Madison,Canton Anderson Lodge,4
2,Mike Espy,US Senate Special,,,Madison,Canton Anderson Lodge,736
2,Cindy Hyde-Smith,US Senate Special,,,Madison,Canton Anderson Lodge,9
2,Chris McDaniel,US Senate Special,,,Madison,Canton Anderson Lodge,4
2,Bennie G. Thompson,US House,2,Democrat ,Madison,Canton Anderson Lodge,741
2,Irving Harris,US House,2,Reform,Madison,Canton Anderson Lodge,4
2,Troy Ray,US House,2,Independent,Madison,Canton Anderson Lodge,6
2,Michael Ted Evans,US House,3,Democrat ,Madison,Canton Anderson Lodge,x
2,Michael Guest,US House,3,Republican ,Madison,Canton Anderson Lodge,x
2,Matthew Holland,US House,3,Reform,Madison,Canton Anderson Lodge,x
2,David Baria,US Senate ,,Democrat ,Madison,Canton Bible Church,253
2,Roger F. Wicker,US Senate ,,Republican ,Madison,Canton Bible Church,11
2,Danny Bedwell,US Senate ,,Libertarian,Madison,Canton Bible Church,4
2,Shawn O'Hara,US Senate ,,Reform,Madison,Canton Bible Church,4
2,Tobey Bernard Bartee,US Senate Special,,,Madison,Canton Bible Church,9
2,Mike Espy,US Senate Special,,,Madison,Canton Bible Church,264
2,Cindy Hyde-Smith,US Senate Special,,,Madison,Canton Bible Church,2
2,Chris McDaniel,US Senate Special,,,Madison,Canton Bible Church,3
2,Bennie G. Thompson,US House,2,Democrat ,Madison,Canton Bible Church,273
2,Irving Harris,US House,2,Reform,Madison,Canton Bible Church,2
2,Troy Ray,US House,2,Independent,Madison,Canton Bible Church,3
