page,candidate,office,district,party,county,precinct,votes,winner
2,David Baria,U.S. Senate,,Democrat,Union,Macedonia,9,
2,Roger F. Wicker,U.S. Senate,,Republican,Union,Macedonia,177,
2,Danny Bedwell,U.S. Senate,,Libertarian,Union,Macedonia,3,
2,Shawn O'Hara,U.S. Senate,,Reform,Union,Macedonia,2,
2,Tobey Bernard Bartee,U.S. Senate,Unexpired Term,,Union,Macedonia,1,
2,Mike Espy,U.S. Senate,Unexpired Term,,Union,Macedonia,13,
2,Cindy Hyde-Smith,U.S. Senate,Unexpired Term,,Union,Macedonia,119,
2,Chris McDaniel,U.S. Senate,Unexpired Term,,Union,Macedonia,59,
2,Trent Kelly,U.S. House,1,Republican,Union,Macedonia,181,
2,Randy Mack Wadkins,U.S. House,1,Democrat,Union,Macedonia,12,
2,Tracella Lou O'Hara Hill,U.S. House,1,Reform,Union,Macedonia,0,
2,David Baria,U.S. Senate,,Democrat,Union,Blythe,19,
2,Roger F. Wicker,U.S. Senate,,Republican,Union,Blythe,133,
2,Danny Bedwell,U.S. Senate,,Libertarian,Union,Blythe,1,
2,Shawn O'Hara,U.S. Senate,,Reform,Union,Blythe,0,
2,Tobey Bernard Bartee,U.S. Senate,Unexpired Term,,Union,Blythe,1,
2,Mike Espy,U.S. Senate,Unexpired Term,,Union,Blythe,22,
2,Cindy Hyde-Smith,U.S. Senate,Unexpired Term,,Union,Blythe,78,
2,Chris McDaniel,U.S. Senate,Unexpired Term,,Union,Blythe,47,
2,Trent Kelly,U.S. House,1,Republican,Union,Blythe,133,
2,Randy Mack Wadkins,U.S. House,1,Democrat,Union,Blythe,16,
2,Tracella Lou O'Hara Hill,U.S. House,1,Reform,Union,Blythe,2,
2,David Baria,U.S. Senate,,Democrat,Union,Myrtle,108,
2,Roger F. Wicker,U.S. Senate,,Republican,Union,Myrtle,546,
2,Danny Bedwell,U.S. Senate,,Libertarian,Union,Myrtle,10,
2,Shawn O'Hara,U.S. Senate,,Reform,Union,Myrtle,4,
2,Tobey Bernard Bartee,U.S. Senate,Unexpired Term,,Union,Myrtle,8,
2,Mike Espy,U.S. Senate,Unexpired Term,,Union,Myrtle,119,
2,Cindy Hyde-Smith,U.S. Senate,Unexpired Term,,Union,Myrtle,353,
2,Chris McDaniel,U.S. Senate,Unexpired Term,,Union,Myrtle,196,
2,Trent Kelly,U.S. House,1,Republican,Union,Myrtle,566,
2,Randy Mack Wadkins,U.S. House,1,Democrat,Union,Myrtle,106,
2,Tracella Lou O'Hara Hill,U.S. House,1,Reform,Union,Myrtle,4,
2,David Baria,U.S. Senate,,Democrat,Union,Glenfield,82,
2,Roger F. Wicker,U.S. Senate,,Republican,Union,Glenfield,355,
2,Danny Bedwell,U.S. Senate,,Libertarian,Union,Glenfield,2,
2,Shawn O'Hara,U.S. Senate,,Reform,Union,Glenfield,2,
2,Tobey Bernard Bartee,U.S. Senate,Unexpired Term,,Union,Glenfield,4,
2,Mike Espy,U.S. Senate,Unexpired Term,,Union,Glenfield,87,
2,Cindy Hyde-Smith,U.S. Senate,Unexpired Term,,Union,Glenfield,268,
2,Chris McDaniel,U.S. Senate,Unexpired Term,,Union,Glenfield,87,
2,Trent Kelly,U.S. House,1,Republican,Union,Glenfield,362,
2,Randy Mack Wadkins,U.S. House,1,Democrat,Union,Glenfield,81,
2,Tracella Lou O'Hara Hill,U.S. House,1,Reform,Union,Glenfield,5,
2,David Baria,U.S. Senate,,Democrat,Union,Pinedale,12,
2,Roger F. Wicker,U.S. Senate,,Republican,Union,Pinedale,224,
