page,candidate,office,district,party,county,precinct,votes,winner
2,Richard Warren Boyanton,States Senate,,R,Amite,Amite River,10,
2,Roger F. Wicker,States Senate,,R,Amite,Amite River,29,
2,Richard Warren Boyanton,States Senate,,R,Amite,Ariel,5,
2,Roger F. Wicker,States Senate,,R,Amite,Ariel,7,
2,Richard Warren Boyanton,States Senate,,R,Amite,Berwick,6,
2,Roger F. Wicker,States Senate,,R,Amite,Berwick,21,
2,Richard Warren Boyanton,States Senate,,R,Amite,Crosby,3,
2,Roger F. Wicker,States Senate,,R,Amite,Crosby,26,
2,Richard Warren Boyanton,States Senate,,R,Amite,East Centreville,10,
2,Roger F. Wicker,States Senate,,R,Amite,East Centreville,28,
2,Richard Warren Boyanton,States Senate,,R,Amite,East Fork,24,
2,Roger F. Wicker,States Senate,,R,Amite,East Fork,83,
2,Richard Warren Boyanton,States Senate,,R,Amite,East Gloster,10,
2,Roger F. Wicker,States Senate,,R,Amite,East Gloster,33,
2,Richard Warren Boyanton,States Senate,,R,Amite,East Liberty,8,
2,Roger F. Wicker,States Senate,,R,Amite,East Liberty,50,
2,Richard Warren Boyanton,States Senate,,R,Amite,Gloster,3,
2,Roger F. Wicker,States Senate,,R,Amite,Gloster,17,
2,Richard Warren Boyanton,States Senate,,R,Amite,Homochitto,2,
2,Roger F. Wicker,States Senate,,R,Amite,Homochitto,27,
2,Richard Warren Boyanton,States Senate,,R,Amite,Liberty,31,
2,Roger F. Wicker,States Senate,,R,Amite,Liberty,81,
3,Richard Warren Boyanton,States Senate,,R,Amite,New Zion,19,
3,Roger F. Wicker,States Senate,,R,Amite,New Zion,59,
3,Richard Warren Boyanton,States Senate,,R,Amite,Oneil,13,
3,Roger F. Wicker,States Senate,,R,Amite,Oneil,52,
3,Richard Warren Boyanton,States Senate,,R,Amite,Riceville,13,
3,Roger F. Wicker,States Senate,,R,Amite,Riceville,47,
3,Richard Warren Boyanton,States Senate,,R,Amite,Smithdale,9,
3,Roger F. Wicker,States Senate,,R,Amite,Smithdale,56,
3,Richard Warren Boyanton,States Senate,,R,Amite,South Liberty,4,
3,Roger F. Wicker,States Senate,,R,Amite,South Liberty,24,
3,Richard Warren Boyanton,States Senate,,R,Amite,Tangipahoa,11,
3,Roger F. Wicker,States Senate,,R,Amite,Tangipahoa,83,
3,Richard Warren Boyanton,States Senate,,R,Amite,Tickfaw,10,
3,Roger F. Wicker,States Senate,,R,Amite,Tickfaw,33,
3,Richard Warren Boyanton,States Senate,,R,Amite,Vance Park,12,
3,Roger F. Wicker,States Senate,,R,Amite,Vance Park,35,
3,Richard Warren Boyanton,States Senate,,R,Amite,Walls,25,
3,Roger F. Wicker,States Senate,,R,Amite,Walls,83,
3,Richard Warren Boyanton,States Senate,,R,Amite,Zion Hill,23,
3,Roger F. Wicker,States Senate,,R,Amite,Zion Hill,52,
3,Richard Warren Boyanton,States Senate,,R,Amite,TOTAL ,251,
3,Roger F. Wicker,States Senate,,R,Amite,TOTAL ,926,
2,Sally Doty,US House,03,R,Amite,Amite River,0,
2,Morgan Dunn,US House,03,R,Amite,Amite River,1,
2,Michael Guest,US House,03,R,Amite,Amite River,17,
2,Whit Hughes,US House,03,R,Amite,Amite River,15,
2,Perry Parker,US House,03,R,Amite,Amite River,7,
2,Katherine 'Bitzi' Tate,US House,03,R,Amite,Amite River,0,
2,Sally Doty,US House,03,R,Amite,Ariel,1,
2,Morgan Dunn,US House,03,R,Amite,Ariel,2,
2,Michael Guest,US House,03,R,Amite,Ariel,4,
2,Whit Hughes,US House,03,R,Amite,Ariel,4,
2,Perry Parker,US House,03,R,Amite,Ariel,0,
2,Katherine 'Bitzi' Tate,US House,03,R,Amite,Ariel,1,
2,Sally Doty,US House,03,R,Amite,Berwick,2,
2,Morgan Dunn,US House,03,R,Amite,Berwick,1,
2,Michael Guest,US House,03,R,Amite,Berwick,8,
2,Whit Hughes,US House,03,R,Amite,Berwick,7,
2,Perry Parker,US House,03,R,Amite,Berwick,7,
2,Katherine 'Bitzi' Tate,US House,03,R,Amite,Berwick,2,
2,Sally Doty,US House,03,R,Amite,Crosby,1,
2,Morgan Dunn,US House,03,R,Amite,Crosby,6,
2,Michael Guest,US House,03,R,Amite,Crosby,8,
2,Whit Hughes,US House,03,R,Amite,Crosby,10,
2,Perry Parker,US House,03,R,Amite,Crosby,5,
2,Katherine 'Bitzi' Tate,US House,03,R,Amite,Crosby,0,
2,Sally Doty,US House,03,R,Amite,East Centreville,5,
2,Morgan Dunn,US House,03,R,Amite,East Centreville,2,
2,Michael Guest,US House,03,R,Amite,East Centreville,10,
2,Whit Hughes,US House,03,R,Amite,East Centreville,11,
2,Perry Parker,US House,03,R,Amite,East Centreville,10,
2,Katherine 'Bitzi' Tate,US House,03,R,Amite,East Centreville,0,
2,Sally Doty,US House,03,R,Amite,East Fork,9,
2,Morgan Dunn,US House,03,R,Amite,East Fork,6,
2,Michael Guest,US House,03,R,Amite,East Fork,47,
2,Whit Hughes,US House,03,R,Amite,East Fork,30,
2,Perry Parker,US House,03,R,Amite,East Fork,12,
2,Katherine 'Bitzi' Tate,US House,03,R,Amite,East Fork,3,
2,Sally Doty,US House,03,R,Amite,East Gloster,11,
2,Morgan Dunn,US House,03,R,Amite,East Gloster,5,
2,Michael Guest,US House,03,R,Amite,East Gloster,8,
2,Whit Hughes,US House,03,R,Amite,East Gloster,7,
2,Perry Parker,US House,03,R,Amite,East Gloster,9,
2,Katherine 'Bitzi' Tate,US House,03,R,Amite,East Gloster,1,
2,Sally Doty,US House,03,R,Amite,East Liberty,7,
2,Morgan Dunn,US House,03,R,Amite,East Liberty,13,
2,Michael Guest,US House,03,R,Amite,East Liberty,10,
2,Whit Hughes,US House,03,R,Amite,East Liberty,20,
2,Perry Parker,US House,03,R,Amite,East Liberty,10,
2,Katherine 'Bitzi' Tate,US House,03,R,Amite,East Liberty,0,
2,Sally Doty,US House,03,R,Amite,Gloster,3,
2,Morgan Dunn,US House,03,R,Amite,Gloster,4,
2,Michael Guest,US House,03,R,Amite,Gloster,2,
2,Whit Hughes,US House,03,R,Amite,Gloster,4,
2,Perry Parker,US House,03,R,Amite,Gloster,6,
2,Katherine 'Bitzi' Tate,US House,03,R,Amite,Gloster,0,
2,Sally Doty,US House,03,R,Amite,Homochitto,5,
2,Morgan Dunn,US House,03,R,Amite,Homochitto,1,
2,Michael Guest,US House,03,R,Amite,Homochitto,8,
2,Whit Hughes,US House,03,R,Amite,Homochitto,9,
2,Perry Parker,US House,03,R,Amite,Homochitto,6,
2,Katherine 'Bitzi' Tate,US House,03,R,Amite,Homochitto,0,
2,Sally Doty,US House,03,R,Amite,Liberty,9,
2,Morgan Dunn,US House,03,R,Amite,Liberty,11,
2,Michael Guest,US House,03,R,Amite,Liberty,38,
2,Whit Hughes,US House,03,R,Amite,Liberty,38,
2,Perry Parker,US House,03,R,Amite,Liberty,18,
2,Katherine 'Bitzi' Tate,US House,03,R,Amite,Liberty,0,
3,Sally Doty,US House,03,R,Amite,New Zion,18,
3,Morgan Dunn,US House,03,R,Amite,New Zion,4,
3,Michael Guest,US House,03,R,Amite,New Zion,14,
