page,candidate,office,district,party,county,precinct,votes,winner
2,Richard Warren Boyanton,U.S. Senate,,R,Jackson,Big Point,57,
2,Roger F. Wicker,U.S. Senate,,R,Jackson,Big Point,191,
2,Richard Warren Boyanton,U.S. Senate,,R,Jackson,Carterville,4,
2,Roger F. Wicker,U.S. Senate,,R,Jackson,Carterville,13,
2,Richard Warren Boyanton,U.S. Senate,,R,Jackson,East Central,129,
2,Roger F. Wicker,U.S. Senate,,R,Jackson,East Central,514,
2,Richard Warren Boyanton,U.S. Senate,,R,Jackson,Eastlawn,23,
2,Roger F. Wicker,U.S. Senate,,R,Jackson,Eastlawn,199,
2,Richard Warren Boyanton,U.S. Senate,,R,Jackson,Escatawpa,65,
2,Roger F. Wicker,U.S. Senate,,R,Jackson,Escatawpa,243,
2,Richard Warren Boyanton,U.S. Senate,,R,Jackson,Fair,30,
2,Roger F. Wicker,U.S. Senate,,R,Jackson,Fair,141,
2,Richard Warren Boyanton,U.S. Senate,,R,Jackson,Fontainebleau,72,
2,Roger F. Wicker,U.S. Senate,,R,Jackson,Fontainebleau,270,
2,Richard Warren Boyanton,U.S. Senate,,R,Jackson,Gautier,99,
2,Roger F. Wicker,U.S. Senate,,R,Jackson,Gautier,463,
2,Richard Warren Boyanton,U.S. Senate,,R,Jackson,Grace Baptist Church,96,
2,Roger F. Wicker,U.S. Senate,,R,Jackson,Grace Baptist Church,292,
2,Richard Warren Boyanton,U.S. Senate,,R,Jackson,Gulf Park Estates,70,
2,Roger F. Wicker,U.S. Senate,,R,Jackson,Gulf Park Estates,258,
2,Richard Warren Boyanton,U.S. Senate,,R,Jackson,Hickory Hills,66,
2,Roger F. Wicker,U.S. Senate,,R,Jackson,Hickory Hills,238,
3,Richard Warren Boyanton,U.S. Senate,,R,Jackson,Hwy 57,21,
3,Roger F. Wicker,U.S. Senate,,R,Jackson,Hwy 57,52,
3,Richard Warren Boyanton,U.S. Senate,,R,Jackson,Jefferson Street,14,
3,Roger F. Wicker,U.S. Senate,,R,Jackson,Jefferson Street,79,
3,Richard Warren Boyanton,U.S. Senate,,R,Jackson,Larue,15,
3,Roger F. Wicker,U.S. Senate,,R,Jackson,Larue,40,
3,Richard Warren Boyanton,U.S. Senate,,R,Jackson,Latimer,94,
3,Roger F. Wicker,U.S. Senate,,R,Jackson,Latimer,267,
3,Richard Warren Boyanton,U.S. Senate,,R,Jackson,North Pascagoula,12,
3,Roger F. Wicker,U.S. Senate,,R,Jackson,North Pascagoula,82,
3,Richard Warren Boyanton,U.S. Senate,,R,Jackson,North Vancleave,58,
3,Roger F. Wicker,U.S. Senate,,R,Jackson,North Vancleave,165,
3,Richard Warren Boyanton,U.S. Senate,,R,Jackson,OS Armory,61,
3,Roger F. Wicker,U.S. Senate,,R,Jackson,OS Armory,252,
3,Richard Warren Boyanton,U.S. Senate,,R,Jackson,OS Civic Ctr,110,
3,Roger F. Wicker,U.S. Senate,,R,Jackson,OS Civic Ctr,386,
3,Richard Warren Boyanton,U.S. Senate,,R,Jackson,OS Community Ctr,4,
3,Roger F. Wicker,U.S. Senate,,R,Jackson,OS Community Ctr,26,
3,Richard Warren Boyanton,U.S. Senate,,R,Jackson,Orange Grove,31,
3,Roger F. Wicker,U.S. Senate,,R,Jackson,Orange Grove,123,
3,Richard Warren Boyanton,U.S. Senate,,R,Jackson,Pinecrest,20,
3,Roger F. Wicker,U.S. Senate,,R,Jackson,Pinecrest,145,
4,Richard Warren Boyanton,U.S. Senate,,R,Jackson,Presbyterian,22,
4,Roger F. Wicker,U.S. Senate,,R,Jackson,Presbyterian,153,
4,Richard Warren Boyanton,U.S. Senate,,R,Jackson,Rec Center,3,
4,Roger F. Wicker,U.S. Senate,,R,Jackson,Rec Center,35,
4,Richard Warren Boyanton,U.S. Senate,,R,Jackson,Red Hill,19,
4,Roger F. Wicker,U.S. Senate,,R,Jackson,Red Hill,50,
4,Richard Warren Boyanton,U.S. Senate,,R,Jackson,Sacred Heart,40,
4,Roger F. Wicker,U.S. Senate,,R,Jackson,Sacred Heart,236,
4,Richard Warren Boyanton,U.S. Senate,,R,Jackson,South Vancleave,112,
