page,candidate,office,district,party,county,precinct,votes,winner
2,Richard Warren Boyanton,States Senate,,R,Tippah,Blue Mountain,12,
2,Roger F. Wicker,States Senate,,R,Tippah,Blue Mountain,52,
2,Richard Warren Boyanton,States Senate,,R,Tippah,Brownfield,3,
2,Roger F. Wicker,States Senate,,R,Tippah,Brownfield,25,
2,Richard Warren Boyanton,States Senate,,R,Tippah,Chalybeate,1,
2,Roger F. Wicker,States Senate,,R,Tippah,Chalybeate,33,
2,Richard Warren Boyanton,States Senate,,R,Tippah,Chapman,8,
2,Roger F. Wicker,States Senate,,R,Tippah,Chapman,42,
2,Richard Warren Boyanton,States Senate,,R,Tippah,Clarysville,4,
2,Roger F. Wicker,States Senate,,R,Tippah,Clarysville,25,
2,Richard Warren Boyanton,States Senate,,R,Tippah,Cotton Plant,0,
2,Roger F. Wicker,States Senate,,R,Tippah,Cotton Plant,10,
2,Richard Warren Boyanton,States Senate,,R,Tippah,Dry Creek,3,
2,Roger F. Wicker,States Senate,,R,Tippah,Dry Creek,42,
2,Richard Warren Boyanton,States Senate,,R,Tippah,Dumas,4,
2,Roger F. Wicker,States Senate,,R,Tippah,Dumas,87,
2,Richard Warren Boyanton,States Senate,,R,Tippah,Falkner,9,
2,Roger F. Wicker,States Senate,,R,Tippah,Falkner,72,
2,Richard Warren Boyanton,States Senate,,R,Tippah,Mitchell,6,
2,Roger F. Wicker,States Senate,,R,Tippah,Mitchell,26,
2,Richard Warren Boyanton,States Senate,,R,Tippah,New Hope,7,
2,Roger F. Wicker,States Senate,,R,Tippah,New Hope,51,
3,Richard Warren Boyanton,States Senate,,R,Tippah,North Falkner,9,
3,Roger F. Wicker,States Senate,,R,Tippah,North Falkner,19,
3,Richard Warren Boyanton,States Senate,,R,Tippah,North Ripley,19,
3,Roger F. Wicker,States Senate,,R,Tippah,North Ripley,84,
3,Richard Warren Boyanton,States Senate,,R,Tippah,Palmer,8,
3,Roger F. Wicker,States Senate,,R,Tippah,Palmer,47,
3,Richard Warren Boyanton,States Senate,,R,Tippah,Peoples,4,
3,Roger F. Wicker,States Senate,,R,Tippah,Peoples,9,
3,Richard Warren Boyanton,States Senate,,R,Tippah,Pine Grove,3,
3,Roger F. Wicker,States Senate,,R,Tippah,Pine Grove,23,
3,Richard Warren Boyanton,States Senate,,R,Tippah,Providence,8,
3,Roger F. Wicker,States Senate,,R,Tippah,Providence,27,
3,Richard Warren Boyanton,States Senate,,R,Tippah,Ripley,9,
3,Roger F. Wicker,States Senate,,R,Tippah,Ripley,69,
3,Richard Warren Boyanton,States Senate,,R,Tippah,Shady Grove,4,
3,Roger F. Wicker,States Senate,,R,Tippah,Shady Grove,15,
3,Richard Warren Boyanton,States Senate,,R,Tippah,Southwest Ripley,9,
3,Roger F. Wicker,States Senate,,R,Tippah,Southwest Ripley,126,
3,Richard Warren Boyanton,States Senate,,R,Tippah,Spout Springs,4,
3,Roger F. Wicker,States Senate,,R,Tippah,Spout Springs,30,
3,Richard Warren Boyanton,States Senate,,R,Tippah,Threeforks,7,
3,Roger F. Wicker,States Senate,,R,Tippah,Threeforks,34,
4,Richard Warren Boyanton,States Senate,,R,Tippah,Tiplersville,7,
4,Roger F. Wicker,States Senate,,R,Tippah,Tiplersville,23,
4,Richard Warren Boyanton,States Senate,,R,Tippah,Walnut,1,
4,Roger F. Wicker,States Senate,,R,Tippah,Walnut,46,
4,Richard Warren Boyanton,States Senate,,R,Tippah,TOTAL ,149,
4,Roger F. Wicker,States Senate,,R,Tippah,TOTAL ,1017,
2,Trent Kelly,US House,01,R,Tippah,Blue Mountain,61,
2,Trent Kelly,US House,01,R,Tippah,Brownfield,27,
2,Trent Kelly,US House,01,R,Tippah,Chalybeate,31,
2,Trent Kelly,US House,01,R,Tippah,Chapman,48,
2,Trent Kelly,US House,01,R,Tippah,Clarysville,25,
2,Trent Kelly,US House,01,R,Tippah,Cotton Plant,10,
2,Trent Kelly,US House,01,R,Tippah,Dry Creek,45,
2,Trent Kelly,US House,01,R,Tippah,Dumas,85,
2,Trent Kelly,US House,01,R,Tippah,Falkner,76,
2,Trent Kelly,US House,01,R,Tippah,Mitchell,29,
2,Trent Kelly,US House,01,R,Tippah,New Hope,56,
3,Trent Kelly,US House,01,R,Tippah,North Falkner,24,
3,Trent Kelly,US House,01,R,Tippah,North Ripley,96,
3,Trent Kelly,US House,01,R,Tippah,Palmer,55,
3,Trent Kelly,US House,01,R,Tippah,Peoples,11,
3,Trent Kelly,US House,01,R,Tippah,Pine Grove,25,
3,Trent Kelly,US House,01,R,Tippah,Providence,33,
3,Trent Kelly,US House,01,R,Tippah,Ripley,75,
3,Trent Kelly,US House,01,R,Tippah,Shady Grove,17,
3,Trent Kelly,US House,01,R,Tippah,Southwest Ripley,129,
3,Trent Kelly,US House,01,R,Tippah,Spout Springs,32,
3,Trent Kelly,US House,01,R,Tippah,Threeforks,37,
4,Trent Kelly,US House,01,R,Tippah,Tiplersville,24,
4,Trent Kelly,US House,01,R,Tippah,Walnut,50,
4,Trent Kelly,US House,01,R,Tippah,TOTAL ,1101,
2,David Baria,States Senate,,D,Tippah,Blue Mountain,8,
2,Jensen Bohren,States Senate,,D,Tippah,Blue Mountain,1,
2,Jerone Garland,States Senate,,D,Tippah,Blue Mountain,0,
2,Victor G. Maurice Jr.,States Senate,,D,Tippah,Blue Mountain,2,
2,Omeria Scott,States Senate,,D,Tippah,Blue Mountain,3,
2,Howard Sherman,States Senate,,D,Tippah,Blue Mountain,12,
2,David Baria,States Senate,,D,Tippah,Brownfield,1,
2,Jensen Bohren,States Senate,,D,Tippah,Brownfield,0,
2,Jerone Garland,States Senate,,D,Tippah,Brownfield,0,
2,Victor G. Maurice Jr.,States Senate,,D,Tippah,Brownfield,0,
2,Omeria Scott,States Senate,,D,Tippah,Brownfield,0,
2,Howard Sherman,States Senate,,D,Tippah,Brownfield,0,
2,David Baria,States Senate,,D,Tippah,Chalybeate,9,
2,Jensen Bohren,States Senate,,D,Tippah,Chalybeate,0,
2,Jerone Garland,States Senate,,D,Tippah,Chalybeate,0,
2,Victor G. Maurice Jr.,States Senate,,D,Tippah,Chalybeate,0,
2,Omeria Scott,States Senate,,D,Tippah,Chalybeate,1,
2,Howard Sherman,States Senate,,D,Tippah,Chalybeate,1,
2,David Baria,States Senate,,D,Tippah,Chapman,2,
2,Jensen Bohren,States Senate,,D,Tippah,Chapman,0,
2,Jerone Garland,States Senate,,D,Tippah,Chapman,0,
2,Victor G. Maurice Jr.,States Senate,,D,Tippah,Chapman,0,
2,Omeria Scott,States Senate,,D,Tippah,Chapman,0,
2,Howard Sherman,States Senate,,D,Tippah,Chapman,0,
2,David Baria,States Senate,,D,Tippah,Clarysville,0,
2,Jensen Bohren,States Senate,,D,Tippah,Clarysville,0,
2,Jerone Garland,States Senate,,D,Tippah,Clarysville,0,
2,Victor G. Maurice Jr.,States Senate,,D,Tippah,Clarysville,0,
2,Omeria Scott,States Senate,,D,Tippah,Clarysville,0,
2,Howard Sherman,States Senate,,D,Tippah,Clarysville,0,
2,David Baria,States Senate,,D,Tippah,Cotton Plant,8,
2,Jensen Bohren,States Senate,,D,Tippah,Cotton Plant,1,
2,Jerone Garland,States Senate,,D,Tippah,Cotton Plant,2,
2,Victor G. Maurice Jr.,States Senate,,D,Tippah,Cotton Plant,1,
2,Omeria Scott,States Senate,,D,Tippah,Cotton Plant,2,
2,Howard Sherman,States Senate,,D,Tippah,Cotton Plant,6,
2,David Baria,States Senate,,D,Tippah,Dry Creek,1,
2,Jensen Bohren,States Senate,,D,Tippah,Dry Creek,0,
2,Jerone Garland,States Senate,,D,Tippah,Dry Creek,0,
2,Victor G. Maurice Jr.,States Senate,,D,Tippah,Dry Creek,0,
2,Omeria Scott,States Senate,,D,Tippah,Dry Creek,0,
2,Howard Sherman,States Senate,,D,Tippah,Dry Creek,5,
2,David Baria,States Senate,,D,Tippah,Dumas,2,
2,Jensen Bohren,States Senate,,D,Tippah,Dumas,0,
2,Jerone Garland,States Senate,,D,Tippah,Dumas,0,
2,Victor G. Maurice Jr.,States Senate,,D,Tippah,Dumas,0,
2,Omeria Scott,States Senate,,D,Tippah,Dumas,0,
2,Howard Sherman,States Senate,,D,Tippah,Dumas,1,
2,David Baria,States Senate,,D,Tippah,Falkner,6,
2,Jensen Bohren,States Senate,,D,Tippah,Falkner,0,
2,Jerone Garland,States Senate,,D,Tippah,Falkner,0,
2,Victor G. Maurice Jr.,States Senate,,D,Tippah,Falkner,1,
2,Omeria Scott,States Senate,,D,Tippah,Falkner,0,
2,Howard Sherman,States Senate,,D,Tippah,Falkner,2,
2,David Baria,States Senate,,D,Tippah,Mitchell,1,
2,Jensen Bohren,States Senate,,D,Tippah,Mitchell,0,
2,Jerone Garland,States Senate,,D,Tippah,Mitchell,0,
2,Victor G. Maurice Jr.,States Senate,,D,Tippah,Mitchell,0,
2,Omeria Scott,States Senate,,D,Tippah,Mitchell,0,
2,Howard Sherman,States Senate,,D,Tippah,Mitchell,0,
2,David Baria,States Senate,,D,Tippah,New Hope,0,
2,Jensen Bohren,States Senate,,D,Tippah,New Hope,0,
2,Jerone Garland,States Senate,,D,Tippah,New Hope,0,
2,Victor G. Maurice Jr.,States Senate,,D,Tippah,New Hope,0,
2,Omeria Scott,States Senate,,D,Tippah,New Hope,0,
2,Howard Sherman,States Senate,,D,Tippah,New Hope,0,
3,David Baria,States Senate,,D,Tippah,North Falkner,0,
3,Jensen Bohren,States Senate,,D,Tippah,North Falkner,0,
3,Jerone Garland,States Senate,,D,Tippah,North Falkner,1,
3,Victor G. Maurice Jr.,States Senate,,D,Tippah,North Falkner,0,
3,Omeria Scott,States Senate,,D,Tippah,North Falkner,1,
3,Howard Sherman,States Senate,,D,Tippah,North Falkner,0,
3,David Baria,States Senate,,D,Tippah,North Ripley,6,
3,Jensen Bohren,States Senate,,D,Tippah,North Ripley,0,
3,Jerone Garland,States Senate,,D,Tippah,North Ripley,2,
3,Victor G. Maurice Jr.,States Senate,,D,Tippah,North Ripley,2,
3,Omeria Scott,States Senate,,D,Tippah,North Ripley,3,
3,Howard Sherman,States Senate,,D,Tippah,North Ripley,13,
3,David Baria,States Senate,,D,Tippah,Palmer,1,
3,Jensen Bohren,States Senate,,D,Tippah,Palmer,0,
3,Jerone Garland,States Senate,,D,Tippah,Palmer,0,
3,Victor G. Maurice Jr.,States Senate,,D,Tippah,Palmer,0,
3,Omeria Scott,States Senate,,D,Tippah,Palmer,0,
3,Howard Sherman,States Senate,,D,Tippah,Palmer,3,
3,David Baria,States Senate,,D,Tippah,Peoples,2,
3,Jensen Bohren,States Senate,,D,Tippah,Peoples,1,
3,Jerone Garland,States Senate,,D,Tippah,Peoples,0,
3,Victor G. Maurice Jr.,States Senate,,D,Tippah,Peoples,0,
3,Omeria Scott,States Senate,,D,Tippah,Peoples,0,
3,Howard Sherman,States Senate,,D,Tippah,Peoples,2,
3,David Baria,States Senate,,D,Tippah,Pine Grove,3,
3,Jensen Bohren,States Senate,,D,Tippah,Pine Grove,0,
3,Jerone Garland,States Senate,,D,Tippah,Pine Grove,0,
3,Victor G. Maurice Jr.,States Senate,,D,Tippah,Pine Grove,0,
3,Omeria Scott,States Senate,,D,Tippah,Pine Grove,0,
3,Howard Sherman,States Senate,,D,Tippah,Pine Grove,0,
3,David Baria,States Senate,,D,Tippah,Providence,1,
3,Jensen Bohren,States Senate,,D,Tippah,Providence,0,
3,Jerone Garland,States Senate,,D,Tippah,Providence,0,
3,Victor G. Maurice Jr.,States Senate,,D,Tippah,Providence,0,
3,Omeria Scott,States Senate,,D,Tippah,Providence,0,
3,Howard Sherman,States Senate,,D,Tippah,Providence,0,
3,David Baria,States Senate,,D,Tippah,Ripley,5,
3,Jensen Bohren,States Senate,,D,Tippah,Ripley,1,
3,Jerone Garland,States Senate,,D,Tippah,Ripley,0,
3,Victor G. Maurice Jr.,States Senate,,D,Tippah,Ripley,0,
3,Omeria Scott,States Senate,,D,Tippah,Ripley,1,
3,Howard Sherman,States Senate,,D,Tippah,Ripley,8,
3,David Baria,States Senate,,D,Tippah,Shady Grove,2,
3,Jensen Bohren,States Senate,,D,Tippah,Shady Grove,0,
3,Jerone Garland,States Senate,,D,Tippah,Shady Grove,0,
3,Victor G. Maurice Jr.,States Senate,,D,Tippah,Shady Grove,0,
3,Omeria Scott,States Senate,,D,Tippah,Shady Grove,0,
3,Howard Sherman,States Senate,,D,Tippah,Shady Grove,0,
3,David Baria,States Senate,,D,Tippah,Southwest Ripley,8,
3,Jensen Bohren,States Senate,,D,Tippah,Southwest Ripley,1,
3,Jerone Garland,States Senate,,D,Tippah,Southwest Ripley,0,
3,Victor G. Maurice Jr.,States Senate,,D,Tippah,Southwest Ripley,2,
3,Omeria Scott,States Senate,,D,Tippah,Southwest Ripley,1,
3,Howard Sherman,States Senate,,D,Tippah,Southwest Ripley,6,
3,David Baria,States Senate,,D,Tippah,Spout Springs,2,
3,Jensen Bohren,States Senate,,D,Tippah,Spout Springs,1,
3,Jerone Garland,States Senate,,D,Tippah,Spout Springs,0,
3,Victor G. Maurice Jr.,States Senate,,D,Tippah,Spout Springs,0,
3,Omeria Scott,States Senate,,D,Tippah,Spout Springs,0,
3,Howard Sherman,States Senate,,D,Tippah,Spout Springs,0,
3,David Baria,States Senate,,D,Tippah,Threeforks,1,
3,Jensen Bohren,States Senate,,D,Tippah,Threeforks,0,
3,Jerone Garland,States Senate,,D,Tippah,Threeforks,1,
3,Victor G. Maurice Jr.,States Senate,,D,Tippah,Threeforks,0,
3,Omeria Scott,States Senate,,D,Tippah,Threeforks,0,
3,Howard Sherman,States Senate,,D,Tippah,Threeforks,0,
4,David Baria,States Senate,,D,Tippah,Tiplersville,7,
4,Jensen Bohren,States Senate,,D,Tippah,Tiplersville,1,
4,Jerone Garland,States Senate,,D,Tippah,Tiplersville,2,
4,Victor G. Maurice Jr.,States Senate,,D,Tippah,Tiplersville,0,
4,Omeria Scott,States Senate,,D,Tippah,Tiplersville,1,
4,Howard Sherman,States Senate,,D,Tippah,Tiplersville,6,
4,David Baria,States Senate,,D,Tippah,Walnut,6,
4,Jensen Bohren,States Senate,,D,Tippah,Walnut,0,
4,Jerone Garland,States Senate,,D,Tippah,Walnut,2,
4,Victor G. Maurice Jr.,States Senate,,D,Tippah,Walnut,1,
4,Omeria Scott,States Senate,,D,Tippah,Walnut,1,
4,Howard Sherman,States Senate,,D,Tippah,Walnut,3,
4,David Baria,States Senate,,D,Tippah,TOTAL ,82,
