page,candidate,office,district,party,county,precinct,votes
2,David Baria,U.S. Senate,,Democrat,Monroe,1 Amory First,57
2,Roger F. Wicker,U.S. Senate,,Republican,Monroe,1 Amory First,461
2,Danny Bedwell,U.S. Senate,,Libertarian,Monroe,1 Amory First,1
2,Shawn O'Hara,U.S. Senate,,Reform,Monroe,1 Amory First,0
2,Tobey Bernard Bartee,U.S. Senate,Unexpired Term,,Monroe,1 Amory First,5
2,Mike Espy,U.S. Senate,Unexpired Term,,Monroe,1 Amory First,64
2,Cindy Hyde-Smith,U.S. Senate,Unexpired Term,,Monroe,1 Amory First,360
2,Chris McDaniel,U.S. Senate,Unexpired Term,,Monroe,1 Amory First,88
2,Trent Kelly,U.S. House,1,Republican,Monroe,1 Amory First,467
2,Randy Mack Wadkins,U.S. House,1,Democrat,Monroe,1 Amory First,55
2,Tracella Lou O'Hara Hill,U.S. House,1,Reform,Monroe,1 Amory First,2
2,David Baria,U.S. Senate,,Democrat,Monroe,1 Bigbee,7
2,Roger F. Wicker,U.S. Senate,,Republican,Monroe,1 Bigbee,103
2,Danny Bedwell,U.S. Senate,,Libertarian,Monroe,1 Bigbee,0
2,Shawn O'Hara,U.S. Senate,,Reform,Monroe,1 Bigbee,0
2,Tobey Bernard Bartee,U.S. Senate,Unexpired Term,,Monroe,1 Bigbee,0
2,Mike Espy,U.S. Senate,Unexpired Term,,Monroe,1 Bigbee,8
2,Cindy Hyde-Smith,U.S. Senate,Unexpired Term,,Monroe,1 Bigbee,74
2,Chris McDaniel,U.S. Senate,Unexpired Term,,Monroe,1 Bigbee,27
2,Trent Kelly,U.S. House,1,Republican,Monroe,1 Bigbee,103
2,Randy Mack Wadkins,U.S. House,1,Democrat,Monroe,1 Bigbee,6
2,Tracella Lou O'Hara Hill,U.S. House,1,Reform,Monroe,1 Bigbee,0
2,David Baria,U.S. Senate,,Democrat,Monroe,1 Boyds,21
2,Roger F. Wicker,U.S. Senate,,Republican,Monroe,1 Boyds,201
2,Danny Bedwell,U.S. Senate,,Libertarian,Monroe,1 Boyds,4
2,Shawn O'Hara,U.S. Senate,,Reform,Monroe,1 Boyds,1
2,Tobey Bernard Bartee,U.S. Senate,Unexpired Term,,Monroe,1 Boyds,2
2,Mike Espy,U.S. Senate,Unexpired Term,,Monroe,1 Boyds,22
2,Cindy Hyde-Smith,U.S. Senate,Unexpired Term,,Monroe,1 Boyds,155
2,Chris McDaniel,U.S. Senate,Unexpired Term,,Monroe,1 Boyds,47
2,Trent Kelly,U.S. House,1,Republican,Monroe,1 Boyds,201
2,Randy Mack Wadkins,U.S. House,1,Democrat,Monroe,1 Boyds,26
2,Tracella Lou O'Hara Hill,U.S. House,1,Reform,Monroe,1 Boyds,1
2,David Baria,U.S. Senate,,Democrat,Monroe,1 Hatley,70
2,Roger F. Wicker,U.S. Senate,,Republican,Monroe,1 Hatley,921
2,Danny Bedwell,U.S. Senate,,Libertarian,Monroe,1 Hatley,12
2,Shawn O'Hara,U.S. Senate,,Reform,Monroe,1 Hatley,1
2,Tobey Bernard Bartee,U.S. Senate,Unexpired Term,,Monroe,1 Hatley,7
2,Mike Espy,U.S. Senate,Unexpired Term,,Monroe,1 Hatley,89
2,Cindy Hyde-Smith,U.S. Senate,Unexpired Term,,Monroe,1 Hatley,644
2,Chris McDaniel,U.S. Senate,Unexpired Term,,Monroe,1 Hatley,267
2,Trent Kelly,U.S. House,1,Republican,Monroe,1 Hatley,938
2,Randy Mack Wadkins,U.S. House,1,Democrat,Monroe,1 Hatley,70
2,Tracella Lou O'Hara Hill,U.S. House,1,Reform,Monroe,1 Hatley,5
2,David Baria,U.S. Senate,,Democrat,Monroe,1 Smithville,55
2,Roger F. Wicker,U.S. Senate,,Republican,Monroe,1 Smithville,494
2,Danny Bedwell,U.S. Senate,,Libertarian,Monroe,1 Smithville,6
2,Shawn O'Hara,U.S. Senate,,Reform,Monroe,1 Smithville,1
2,Tobey Bernard Bartee,U.S. Senate,Unexpired Term,,Monroe,1 Smithville,1
2,Mike Espy,U.S. Senate,Unexpired Term,,Monroe,1 Smithville,67
2,Cindy Hyde-Smith,U.S. Senate,Unexpired Term,,Monroe,1 Smithville,353
2,Chris McDaniel,U.S. Senate,Unexpired Term,,Monroe,1 Smithville,135
2,Trent Kelly,U.S. House,1,Republican,Monroe,1 Smithville,500
2,Randy Mack Wadkins,U.S. House,1,Democrat,Monroe,1 Smithville,61
2,Tracella Lou O'Hara Hill,U.S. House,1,Reform,Monroe,1 Smithville,0
2,David Baria,U.S. Senate,,Democrat,Monroe,2 Amory Second,230
2,Roger F. Wicker,U.S. Senate,,Republican,Monroe,2 Amory Second,879
2,Danny Bedwell,U.S. Senate,,Libertarian,Monroe,2 Amory Second,14
2,Shawn O'Hara,U.S. Senate,,Reform,Monroe,2 Amory Second,5
2,Tobey Bernard Bartee,U.S. Senate,Unexpired Term,,Monroe,2 Amory Second,15
2,Mike Espy,U.S. Senate,Unexpired Term,,Monroe,2 Amory Second,289
2,Cindy Hyde-Smith,U.S. Senate,Unexpired Term,,Monroe,2 Amory Second,594
2,Chris McDaniel,U.S. Senate,Unexpired Term,,Monroe,2 Amory Second,239
2,Trent Kelly,U.S. House,1,Republican,Monroe,2 Amory Second,899
2,Randy Mack Wadkins,U.S. House,1,Democrat,Monroe,2 Amory Second,233
2,Tracella Lou O'Hara Hill,U.S. House,1,Reform,Monroe,2 Amory Second,8
2,David Baria,U.S. Senate,,Democrat,Monroe,2 Becker,63
2,Roger F. Wicker,U.S. Senate,,Republican,Monroe,2 Becker,589
2,Danny Bedwell,U.S. Senate,,Libertarian,Monroe,2 Becker,2
2,Shawn O'Hara,U.S. Senate,,Reform,Monroe,2 Becker,3
2,Tobey Bernard Bartee,U.S. Senate,Unexpired Term,,Monroe,2 Becker,2
2,Mike Espy,U.S. Senate,Unexpired Term,,Monroe,2 Becker,75
2,Cindy Hyde-Smith,U.S. Senate,Unexpired Term,,Monroe,2 Becker,425
2,Chris McDaniel,U.S. Senate,Unexpired Term,,Monroe,2 Becker,159
2,Trent Kelly,U.S. House,1,Republican,Monroe,2 Becker,602
2,Randy Mack Wadkins,U.S. House,1,Democrat,Monroe,2 Becker,58
2,Tracella Lou O'Hara Hill,U.S. House,1,Reform,Monroe,2 Becker,5
2,David Baria,U.S. Senate,,Democrat,Monroe,2 Parham,19
2,Roger F. Wicker,U.S. Senate,,Republican,Monroe,2 Parham,100
2,Danny Bedwell,U.S. Senate,,Libertarian,Monroe,2 Parham,1
2,Shawn O'Hara,U.S. Senate,,Reform,Monroe,2 Parham,3
2,Tobey Bernard Bartee,U.S. Senate,Unexpired Term,,Monroe,2 Parham,1
2,Mike Espy,U.S. Senate,Unexpired Term,,Monroe,2 Parham,22
2,Cindy Hyde-Smith,U.S. Senate,Unexpired Term,,Monroe,2 Parham,70
2,Chris McDaniel,U.S. Senate,Unexpired Term,,Monroe,2 Parham,30
2,Trent Kelly,U.S. House,1,Republican,Monroe,2 Parham,102
2,Randy Mack Wadkins,U.S. House,1,Democrat,Monroe,2 Parham,21
2,Tracella Lou O'Hara Hill,U.S. House,1,Reform,Monroe,2 Parham,0
2,David Baria,U.S. Senate,,Democrat,Monroe,2 Sipsey,4
2,Roger F. Wicker,U.S. Senate,,Republican,Monroe,2 Sipsey,148
2,Danny Bedwell,U.S. Senate,,Libertarian,Monroe,2 Sipsey,3
2,Shawn O'Hara,U.S. Senate,,Reform,Monroe,2 Sipsey,1
2,Tobey Bernard Bartee,U.S. Senate,Unexpired Term,,Monroe,2 Sipsey,1
2,Mike Espy,U.S. Senate,Unexpired Term,,Monroe,2 Sipsey,8
2,Cindy Hyde-Smith,U.S. Senate,Unexpired Term,,Monroe,2 Sipsey,112
2,Chris McDaniel,U.S. Senate,Unexpired Term,,Monroe,2 Sipsey,33
2,Trent Kelly,U.S. House,1,Republican,Monroe,2 Sipsey,151
2,Randy Mack Wadkins,U.S. House,1,Democrat,Monroe,2 Sipsey,6
2,Tracella Lou O'Hara Hill,U.S. House,1,Reform,Monroe,2 Sipsey,0
2,David Baria,U.S. Senate,,Democrat,Monroe,2 Williams,10
2,Roger F. Wicker,U.S. Senate,,Republican,Monroe,2 Williams,49
2,Danny Bedwell,U.S. Senate,,Libertarian,Monroe,2 Williams,1
2,Shawn O'Hara,U.S. Senate,,Reform,Monroe,2 Williams,0
2,Tobey Bernard Bartee,U.S. Senate,Unexpired Term,,Monroe,2 Williams,0
2,Mike Espy,U.S. Senate,Unexpired Term,,Monroe,2 Williams,10
2,Cindy Hyde-Smith,U.S. Senate,Unexpired Term,,Monroe,2 Williams,36
2,Chris McDaniel,U.S. Senate,Unexpired Term,,Monroe,2 Williams,13
2,Trent Kelly,U.S. House,1,Republican,Monroe,2 Williams,51
2,Randy Mack Wadkins,U.S. House,1,Democrat,Monroe,2 Williams,9
2,Tracella Lou O'Hara Hill,U.S. House,1,Reform,Monroe,2 Williams,0
2,David Baria,U.S. Senate,,Democrat,Monroe,3 Aberdeen Third,184
2,Roger F. Wicker,U.S. Senate,,Republican,Monroe,3 Aberdeen Third,290
2,Danny Bedwell,U.S. Senate,,Libertarian,Monroe,3 Aberdeen Third,4
2,Shawn O'Hara,U.S. Senate,,Reform,Monroe,3 Aberdeen Third,5
2,Tobey Bernard Bartee,U.S. Senate,Unexpired Term,,Monroe,3 Aberdeen Third,8
2,Mike Espy,U.S. Senate,Unexpired Term,,Monroe,3 Aberdeen Third,188
2,Cindy Hyde-Smith,U.S. Senate,Unexpired Term,,Monroe,3 Aberdeen Third,237
2,Chris McDaniel,U.S. Senate,Unexpired Term,,Monroe,3 Aberdeen Third,51
2,Trent Kelly,U.S. House,1,Republican,Monroe,3 Aberdeen Third,296
2,Randy Mack Wadkins,U.S. House,1,Democrat,Monroe,3 Aberdeen Third,190
2,Tracella Lou O'Hara Hill,U.S. House,1,Reform,Monroe,3 Aberdeen Third,3
3,David Baria,U.S. Senate,,Democrat,Monroe,3 Athens,50
3,Roger F. Wicker,U.S. Senate,,Republican,Monroe,3 Athens,231
3,Danny Bedwell,U.S. Senate,,Libertarian,Monroe,3 Athens,4
3,Shawn O'Hara,U.S. Senate,,Reform,Monroe,3 Athens,1
3,Tobey Bernard Bartee,U.S. Senate,Unexpired Term,,Monroe,3 Athens,3
3,Mike Espy,U.S. Senate,Unexpired Term,,Monroe,3 Athens,57
3,Cindy Hyde-Smith,U.S. Senate,Unexpired Term,,Monroe,3 Athens,163
3,Chris McDaniel,U.S. Senate,Unexpired Term,,Monroe,3 Athens,69
3,Trent Kelly,U.S. House,1,Republican,Monroe,3 Athens,237
3,Randy Mack Wadkins,U.S. House,1,Democrat,Monroe,3 Athens,51
3,Tracella Lou O'Hara Hill,U.S. House,1,Reform,Monroe,3 Athens,2
3,David Baria,U.S. Senate,,Democrat,Monroe,3 Bartahatchie,14
3,Roger F. Wicker,U.S. Senate,,Republican,Monroe,3 Bartahatchie,155
3,Danny Bedwell,U.S. Senate,,Libertarian,Monroe,3 Bartahatchie,3
3,Shawn O'Hara,U.S. Senate,,Reform,Monroe,3 Bartahatchie,1
3,Tobey Bernard Bartee,U.S. Senate,Unexpired Term,,Monroe,3 Bartahatchie,2
3,Mike Espy,U.S. Senate,Unexpired Term,,Monroe,3 Bartahatchie,19
3,Cindy Hyde-Smith,U.S. Senate,Unexpired Term,,Monroe,3 Bartahatchie,112
3,Chris McDaniel,U.S. Senate,Unexpired Term,,Monroe,3 Bartahatchie,37
3,Trent Kelly,U.S. House,1,Republican,Monroe,3 Bartahatchie,154
3,Randy Mack Wadkins,U.S. House,1,Democrat,Monroe,3 Bartahatchie,16
3,Tracella Lou O'Hara Hill,U.S. House,1,Reform,Monroe,3 Bartahatchie,2
3,David Baria,U.S. Senate,,Democrat,Monroe,3 Greenwood Springs,4
