page,candidate,office,district,party,county,precinct,votes,winner
2,David Baria,US Senate ,,Democrat ,Wilkinson,Centreville 1st 1020,242,
2,Roger F. Wicker,US Senate ,,Republican ,Wilkinson,Centreville 1st 1020,75,
2,Danny Bedwell,US Senate ,,Libertarian,Wilkinson,Centreville 1st 1020,3,
2,Shawn O'Hara,US Senate ,,Reform,Wilkinson,Centreville 1st 1020,6,
2,Tobey Bernard Bartee,US Senate Special,,,Wilkinson,Centreville 1st 1020,24,
2,Mike Espy,US Senate Special,,,Wilkinson,Centreville 1st 1020,209,
2,Cindy Hyde-Smith,US Senate Special,,,Wilkinson,Centreville 1st 1020,53,
2,Chris McDaniel,US Senate Special,,,Wilkinson,Centreville 1st 1020,31,
2,Michael Ted Evans,US House,3,Democrat ,Wilkinson,Centreville 1st 1020,255,
2,Michael Guest,US House,3,Republican ,Wilkinson,Centreville 1st 1020,76,
2,Matthew Holland,US House,3,Reform,Wilkinson,Centreville 1st 1020,4,
2,David Baria,US Senate ,,Democrat ,Wilkinson,Centreville 3rd 3010,302,
2,Roger F. Wicker,US Senate ,,Republican ,Wilkinson,Centreville 3rd 3010,214,
2,Danny Bedwell,US Senate ,,Libertarian,Wilkinson,Centreville 3rd 3010,8,
2,Shawn O'Hara,US Senate ,,Reform,Wilkinson,Centreville 3rd 3010,6,
2,Tobey Bernard Bartee,US Senate Special,,,Wilkinson,Centreville 3rd 3010,30,
2,Mike Espy,US Senate Special,,,Wilkinson,Centreville 3rd 3010,271,
2,Cindy Hyde-Smith,US Senate Special,,,Wilkinson,Centreville 3rd 3010,114,
2,Chris McDaniel,US Senate Special,,,Wilkinson,Centreville 3rd 3010,108,
2,Michael Ted Evans,US House,3,Democrat ,Wilkinson,Centreville 3rd 3010,309,
2,Michael Guest,US House,3,Republican ,Wilkinson,Centreville 3rd 3010,222,
2,Matthew Holland,US House,3,Reform,Wilkinson,Centreville 3rd 3010,6,
2,David Baria,US Senate ,,Democrat ,Wilkinson,Cold Springs 4020,63,
2,Roger F. Wicker,US Senate ,,Republican ,Wilkinson,Cold Springs 4020,61,
2,Danny Bedwell,US Senate ,,Libertarian,Wilkinson,Cold Springs 4020,5,
2,Shawn O'Hara,US Senate ,,Reform,Wilkinson,Cold Springs 4020,1,
2,Tobey Bernard Bartee,US Senate Special,,,Wilkinson,Cold Springs 4020,4,
2,Mike Espy,US Senate Special,,,Wilkinson,Cold Springs 4020,62,
2,Cindy Hyde-Smith,US Senate Special,,,Wilkinson,Cold Springs 4020,42,
2,Chris McDaniel,US Senate Special,,,Wilkinson,Cold Springs 4020,25,
2,Michael Ted Evans,US House,3,Democrat ,Wilkinson,Cold Springs 4020,65,
2,Michael Guest,US House,3,Republican ,Wilkinson,Cold Springs 4020,65,
2,Matthew Holland,US House,3,Reform,Wilkinson,Cold Springs 4020,2,
2,David Baria,US Senate ,,Democrat ,Wilkinson,Fort Adams 2020,176,
2,Roger F. Wicker,US Senate ,,Republican ,Wilkinson,Fort Adams 2020,37,
2,Danny Bedwell,US Senate ,,Libertarian,Wilkinson,Fort Adams 2020,2,
2,Shawn O'Hara,US Senate ,,Reform,Wilkinson,Fort Adams 2020,1,
2,Tobey Bernard Bartee,US Senate Special,,,Wilkinson,Fort Adams 2020,5,
2,Mike Espy,US Senate Special,,,Wilkinson,Fort Adams 2020,159,
2,Cindy Hyde-Smith,US Senate Special,,,Wilkinson,Fort Adams 2020,36,
2,Chris McDaniel,US Senate Special,,,Wilkinson,Fort Adams 2020,13,
2,Michael Ted Evans,US House,3,Democrat ,Wilkinson,Fort Adams 2020,175,
2,Michael Guest,US House,3,Republican ,Wilkinson,Fort Adams 2020,40,
2,Matthew Holland,US House,3,Reform,Wilkinson,Fort Adams 2020,3,
2,David Baria,US Senate ,,Democrat ,Wilkinson,Longmire 5020,116,
2,Roger F. Wicker,US Senate ,,Republican ,Wilkinson,Longmire 5020,153,
2,Danny Bedwell,US Senate ,,Libertarian,Wilkinson,Longmire 5020,5,
2,Shawn O'Hara,US Senate ,,Reform,Wilkinson,Longmire 5020,3,
2,Tobey Bernard Bartee,US Senate Special,,,Wilkinson,Longmire 5020,7,
2,Mike Espy,US Senate Special,,,Wilkinson,Longmire 5020,113,
2,Cindy Hyde-Smith,US Senate Special,,,Wilkinson,Longmire 5020,92,
2,Chris McDaniel,US Senate Special,,,Wilkinson,Longmire 5020,61,
2,Michael Ted Evans,US House,3,Democrat ,Wilkinson,Longmire 5020,121,
2,Michael Guest,US House,3,Republican ,Wilkinson,Longmire 5020,156,
2,Matthew Holland,US House,3,Reform,Wilkinson,Longmire 5020,2,
