page,candidate,office,district,party,county,precinct,votes
3,Roger F. Wicker,US Senate ,,Republican ,Panola,Sardis Lake Fire Department ,76
3,Danny Bedwell,US Senate ,,Libertarian,Panola,Sardis Lake Fire Department ,2
3,Shawn O'Hara,US Senate ,,Reform,Panola,Sardis Lake Fire Department ,1
3,Tobey Bernard Bartee,US Senate Special,,,Panola,Sardis Lake Fire Department ,6
3,Mike Espy,US Senate Special,,,Panola,Sardis Lake Fire Department ,114
3,Cindy Hyde-Smith,US Senate Special,,,Panola,Sardis Lake Fire Department ,46
3,Chris McDaniel,US Senate Special,,,Panola,Sardis Lake Fire Department ,32
3,Bennie G. Thompson,US House,2,Democrat ,Panola,Sardis Lake Fire Department ,143
3,Irving Harris,US House,2,Republican ,Panola,Sardis Lake Fire Department ,11
3,Troy Ray,US House,2,Reform,Panola,Sardis Lake Fire Department ,46
3,David Baria,US Senate ,,Democrat ,Panola,Sardis Library,531
3,Roger F. Wicker,US Senate ,,Republican ,Panola,Sardis Library,217
3,Danny Bedwell,US Senate ,,Libertarian,Panola,Sardis Library,5
3,Shawn O'Hara,US Senate ,,Reform,Panola,Sardis Library,3
3,Tobey Bernard Bartee,US Senate Special,,,Panola,Sardis Library,16
3,Mike Espy,US Senate Special,,,Panola,Sardis Library,524
3,Cindy Hyde-Smith,US Senate Special,,,Panola,Sardis Library,166
3,Chris McDaniel,US Senate Special,,,Panola,Sardis Library,58
3,Bennie G. Thompson,US House,2,Democrat ,Panola,Sardis Library,593
3,Irving Harris,US House,2,Republican ,Panola,Sardis Library,30
3,Troy Ray,US House,2,Reform,Panola,Sardis Library,125
3,David Baria,US Senate ,,Democrat ,Panola,Tocowa Community Center,89
3,Roger F. Wicker,US Senate ,,Republican ,Panola,Tocowa Community Center,437
3,Danny Bedwell,US Senate ,,Libertarian,Panola,Tocowa Community Center,8
3,Shawn O'Hara,US Senate ,,Reform,Panola,Tocowa Community Center,1
3,Tobey Bernard Bartee,US Senate Special,,,Panola,Tocowa Community Center,6
3,Mike Espy,US Senate Special,,,Panola,Tocowa Community Center,99
3,Cindy Hyde-Smith,US Senate Special,,,Panola,Tocowa Community Center,323
3,Chris McDaniel,US Senate Special,,,Panola,Tocowa Community Center,110
3,Bennie G. Thompson,US House,2,Democrat ,Panola,Tocowa Community Center,161
3,Irving Harris,US House,2,Republican ,Panola,Tocowa Community Center,53
3,Troy Ray,US House,2,Reform,Panola,Tocowa Community Center,270
4,David Baria,US Senate ,,Democrat ,Panola,TOTAL ,5212
4,Roger F. Wicker,US Senate ,,Republican ,Panola,TOTAL ,5804
4,Danny Bedwell,US Senate ,,Libertarian,Panola,TOTAL ,124
4,Shawn O'Hara,US Senate ,,Reform,Panola,TOTAL ,65
4,Tobey Bernard Bartee,US Senate Special,,,Panola,TOTAL ,198
4,Mike Espy,US Senate Special,,,Panola,TOTAL ,5447
4,Cindy Hyde-Smith,US Senate Special,,,Panola,TOTAL ,4022
4,Chris McDaniel,US Senate Special,,,Panola,TOTAL ,1565
4,Bennie G. Thompson,US House,2,Democrat ,Panola,TOTAL ,6514
4,Irving Harris,US House,2,Republican ,Panola,TOTAL ,821
4,Troy Ray,US House,2,Reform,Panola,TOTAL ,3329
