page,candidate,office,district,party,county,precinct,votes,winner
2,David Baria,U.S. Senate,,Democrat,Desoto,Alphaba-Cockrum,60,
2,Roger F. Wicker,U.S. Senate,,Republican,Desoto,Alphaba-Cockrum,555,
2,Danny Bedwell,U.S. Senate,,Libertarian,Desoto,Alphaba-Cockrum,19,
2,Shawn O'Hara,U.S. Senate,,Reform,Desoto,Alphaba-Cockrum,4,
2,Tobey Bernard Bartee,U.S. Senate,Unexpired Term,,Desoto,Alphaba-Cockrum,7,
2,Mike Espy,U.S. Senate,Unexpired Term,,Desoto,Alphaba-Cockrum,71,
2,Cindy Hyde-Smith,U.S. Senate,Unexpired Term,,Desoto,Alphaba-Cockrum,268,
2,Chris McDaniel,U.S. Senate,Unexpired Term,,Desoto,Alphaba-Cockrum,288,
2,Trent Kelly,U.S. House,1,Republican,Desoto,Alphaba-Cockrum,569,
2,Randy Mack Wadkins,U.S. House,1,Democrat,Desoto,Alphaba-Cockrum,70,
2,Tracella Lou O'Hara Hill,U.S. House,1,Reform,Desoto,Alphaba-Cockrum,3,
2,David Baria,U.S. Senate,,Democrat,Desoto,Baker's Chapel,82,
2,Roger F. Wicker,U.S. Senate,,Republican,Desoto,Baker's Chapel,402,
2,Danny Bedwell,U.S. Senate,,Libertarian,Desoto,Baker's Chapel,16,
2,Shawn O'Hara,U.S. Senate,,Reform,Desoto,Baker's Chapel,2,
2,Tobey Bernard Bartee,U.S. Senate,Unexpired Term,,Desoto,Baker's Chapel,8,
2,Mike Espy,U.S. Senate,Unexpired Term,,Desoto,Baker's Chapel,81,
2,Cindy Hyde-Smith,U.S. Senate,Unexpired Term,,Desoto,Baker's Chapel,205,
2,Chris McDaniel,U.S. Senate,Unexpired Term,,Desoto,Baker's Chapel,197,
2,Trent Kelly,U.S. House,1,Republican,Desoto,Baker's Chapel,412,
2,Randy Mack Wadkins,U.S. House,1,Democrat,Desoto,Baker's Chapel,82,
2,Tracella Lou O'Hara Hill,U.S. House,1,Reform,Desoto,Baker's Chapel,2,
2,David Baria,U.S. Senate,,Democrat,Desoto,Bridgetown,256,
2,Roger F. Wicker,U.S. Senate,,Republican,Desoto,Bridgetown,1164,
2,Danny Bedwell,U.S. Senate,,Libertarian,Desoto,Bridgetown,23,
2,Shawn O'Hara,U.S. Senate,,Reform,Desoto,Bridgetown,4,
2,Tobey Bernard Bartee,U.S. Senate,Unexpired Term,,Desoto,Bridgetown,14,
2,Mike Espy,U.S. Senate,Unexpired Term,,Desoto,Bridgetown,252,
2,Cindy Hyde-Smith,U.S. Senate,Unexpired Term,,Desoto,Bridgetown,641,
2,Chris McDaniel,U.S. Senate,Unexpired Term,,Desoto,Bridgetown,517,
2,Trent Kelly,U.S. House,1,Republican,Desoto,Bridgetown,1182,
2,Randy Mack Wadkins,U.S. House,1,Democrat,Desoto,Bridgetown,260,
2,Tracella Lou O'Hara Hill,U.S. House,1,Reform,Desoto,Bridgetown,5,
2,David Baria,U.S. Senate,,Democrat,Desoto,Colonial Hills,163,
2,Roger F. Wicker,U.S. Senate,,Republican,Desoto,Colonial Hills,358,
2,Danny Bedwell,U.S. Senate,,Libertarian,Desoto,Colonial Hills,16,
2,Shawn O'Hara,U.S. Senate,,Reform,Desoto,Colonial Hills,2,
