page,candidate,office,district,party,county,precinct,votes,winner
2,David Baria,U.S. Senate,,Democrat,Bolivar,Benoit,120,
2,Roger F. Wicker,U.S. Senate,,Republican,Bolivar,Benoit,68,
2,Danny Bedwell,U.S. Senate,,Libertarian,Bolivar,Benoit,1,
2,Shawn O'Hara,U.S. Senate,,Reform,Bolivar,Benoit,12,
2,Tobey Bernard Bartee,U.S. Senate,Unexpired Term,,Bolivar,Benoit,5,
2,Mike Espy,U.S. Senate,Unexpired Term,,Bolivar,Benoit,153,
2,Cindy Hyde-Smith,U.S. Senate,Unexpired Term,,Bolivar,Benoit,55,
2,Chris McDaniel,U.S. Senate,Unexpired Term,,Bolivar,Benoit,14,
2,Bennie G. Thompson,U.S. House,2,Democrat,Bolivar,Benoit,167,
2,Irving Harris,U.S. House,2,Reform,Bolivar,Benoit,9,
2,Troy Ray,U.S. House,2,Independent,Bolivar,Benoit,43,
2,David Baria,U.S. Senate,,Democrat,Bolivar,Beulah,97,
2,Roger F. Wicker,U.S. Senate,,Republican,Bolivar,Beulah,25,
2,Danny Bedwell,U.S. Senate,,Libertarian,Bolivar,Beulah,2,
2,Shawn O'Hara,U.S. Senate,,Reform,Bolivar,Beulah,0,
2,Tobey Bernard Bartee,U.S. Senate,Unexpired Term,,Bolivar,Beulah,3,
2,Mike Espy,U.S. Senate,Unexpired Term,,Bolivar,Beulah,106,
2,Cindy Hyde-Smith,U.S. Senate,Unexpired Term,,Bolivar,Beulah,18,
2,Chris McDaniel,U.S. Senate,Unexpired Term,,Bolivar,Beulah,5,
2,Bennie G. Thompson,U.S. House,2,Democrat,Bolivar,Beulah,116,
2,Irving Harris,U.S. House,2,Reform,Bolivar,Beulah,3,
2,Troy Ray,U.S. House,2,Independent,Bolivar,Beulah,13,
2,David Baria,U.S. Senate,,Democrat,Bolivar,Boyle,137,
2,Roger F. Wicker,U.S. Senate,,Republican,Bolivar,Boyle,429,
2,Danny Bedwell,U.S. Senate,,Libertarian,Bolivar,Boyle,3,
2,Shawn O'Hara,U.S. Senate,,Reform,Bolivar,Boyle,3,
2,Tobey Bernard Bartee,U.S. Senate,Unexpired Term,,Bolivar,Boyle,3,
2,Mike Espy,U.S. Senate,Unexpired Term,,Bolivar,Boyle,152,
2,Cindy Hyde-Smith,U.S. Senate,Unexpired Term,,Bolivar,Boyle,354,
2,Chris McDaniel,U.S. Senate,Unexpired Term,,Bolivar,Boyle,64,
2,Bennie G. Thompson,U.S. House,2,Democrat,Bolivar,Boyle,214,
2,Irving Harris,U.S. House,2,Reform,Bolivar,Boyle,43,
2,Troy Ray,U.S. House,2,Independent,Bolivar,Boyle,240,
2,David Baria,U.S. Senate,,Democrat,Bolivar,Choctaw,105,
2,Roger F. Wicker,U.S. Senate,,Republican,Bolivar,Choctaw,27,
2,Danny Bedwell,U.S. Senate,,Libertarian,Bolivar,Choctaw,0,
2,Shawn O'Hara,U.S. Senate,,Reform,Bolivar,Choctaw,0,
2,Tobey Bernard Bartee,U.S. Senate,Unexpired Term,,Bolivar,Choctaw,6,
2,Mike Espy,U.S. Senate,Unexpired Term,,Bolivar,Choctaw,98,
2,Cindy Hyde-Smith,U.S. Senate,Unexpired Term,,Bolivar,Choctaw,22,
2,Chris McDaniel,U.S. Senate,Unexpired Term,,Bolivar,Choctaw,13,
2,Bennie G. Thompson,U.S. House,2,Democrat,Bolivar,Choctaw,122,
2,Irving Harris,U.S. House,2,Reform,Bolivar,Choctaw,6,
2,Troy Ray,U.S. House,2,Independent,Bolivar,Choctaw,13,
2,David Baria,U.S. Senate,,Democrat,Bolivar,Cleveland Courthouse,53,
2,Roger F. Wicker,U.S. Senate,,Republican,Bolivar,Cleveland Courthouse,148,
2,Danny Bedwell,U.S. Senate,,Libertarian,Bolivar,Cleveland Courthouse,4,
2,Shawn O'Hara,U.S. Senate,,Reform,Bolivar,Cleveland Courthouse,0,
2,Tobey Bernard Bartee,U.S. Senate,Unexpired Term,,Bolivar,Cleveland Courthouse,2,
2,Mike Espy,U.S. Senate,Unexpired Term,,Bolivar,Cleveland Courthouse,60,
2,Cindy Hyde-Smith,U.S. Senate,Unexpired Term,,Bolivar,Cleveland Courthouse,113,
