candidate,office,district,party,county,precinct,votes
Michael Guest,U.S. House,3,REP,Newton,Chunky,257
Shuwaski A. Young,U.S. House,3,DEM,Newton,Chunky,16
Michael Guest,U.S. House,3,REP,Newton,Conehatta,196
Shuwaski A. Young,U.S. House,3,DEM,Newton,Conehatta,39
Michael Guest,U.S. House,3,REP,Newton,Decatur #1,330
Shuwaski A. Young,U.S. House,3,DEM,Newton,Decatur #1,75
Michael Guest,U.S. House,3,REP,Newton,Decatur #2,243
Shuwaski A. Young,U.S. House,3,DEM,Newton,Decatur #2,26
Michael Guest,U.S. House,3,REP,Newton,Decatur #3,295
Shuwaski A. Young,U.S. House,3,DEM,Newton,Decatur #3,47
Michael Guest,U.S. House,3,REP,Newton,Decatur #5,56
Shuwaski A. Young,U.S. House,3,DEM,Newton,Decatur #5,3
Michael Guest,U.S. House,3,REP,Newton,Duffee,309
Shuwaski A. Young,U.S. House,3,DEM,Newton,Duffee,26
Michael Guest,U.S. House,3,REP,Newton,Hickory,554
Shuwaski A. Young,U.S. House,3,DEM,Newton,Hickory,147
Michael Guest,U.S. House,3,REP,Newton,Lawrence,395
Shuwaski A. Young,U.S. House,3,DEM,Newton,Lawrence,159
Michael Guest,U.S. House,3,REP,Newton,Little Rock,437
Shuwaski A. Young,U.S. House,3,DEM,Newton,Little Rock,19
Michael Guest,U.S. House,3,REP,Newton,Newton #1,61
Shuwaski A. Young,U.S. House,3,DEM,Newton,Newton #1,275
Michael Guest,U.S. House,3,REP,Newton,Newton #4,368
Shuwaski A. Young,U.S. House,3,DEM,Newton,Newton #4,157
Michael Guest,U.S. House,3,REP,Newton,Newton #5,191
Shuwaski A. Young,U.S. House,3,DEM,Newton,Newton #5,91
Michael Guest,U.S. House,3,REP,Newton,Prospect,249
Shuwaski A. Young,U.S. House,3,DEM,Newton,Prospect,6
Michael Guest,U.S. House,3,REP,Newton,Union # 1,86
Shuwaski A. Young,U.S. House,3,DEM,Newton,Union # 1,83
Michael Guest,U.S. House,3,REP,Newton,Union # 2,284
Shuwaski A. Young,U.S. House,3,DEM,Newton,Union # 2,24
Michael Guest,U.S. House,3,REP,Newton,Union # 3,190
Shuwaski A. Young,U.S. House,3,DEM,Newton,Union # 3,18
