candidate,office,district,party,county,precinct,votes
Michael Guest,U.S. House,3,REP,Rankin,Antioch-Mayton,293
Shuwaski A. Young,U.S. House,3,DEM,Rankin,Antioch-Mayton,31
Michael Guest,U.S. House,3,REP,Rankin,Brandon Central,836
Shuwaski A. Young,U.S. House,3,DEM,Rankin,Brandon Central,133
Michael Guest,U.S. House,3,REP,Rankin,Brandon City Hall,1655
Shuwaski A. Young,U.S. House,3,DEM,Rankin,Brandon City Hall,489
Michael Guest,U.S. House,3,REP,Rankin,Briar Hill,449
Shuwaski A. Young,U.S. House,3,DEM,Rankin,Briar Hill,129
Michael Guest,U.S. House,3,REP,Rankin,Castlewoods East,1007
Shuwaski A. Young,U.S. House,3,DEM,Rankin,Castlewoods East,260
Michael Guest,U.S. House,3,REP,Rankin,Castlewoods West,1190
Shuwaski A. Young,U.S. House,3,DEM,Rankin,Castlewoods West,363
Michael Guest,U.S. House,3,REP,Rankin,Cato,489
Shuwaski A. Young,U.S. House,3,DEM,Rankin,Cato,94
Michael Guest,U.S. House,3,REP,Rankin,City Hall,461
Shuwaski A. Young,U.S. House,3,DEM,Rankin,City Hall,116
Michael Guest,U.S. House,3,REP,Rankin,Clear Branch,341
Shuwaski A. Young,U.S. House,3,DEM,Rankin,Clear Branch,60
Michael Guest,U.S. House,3,REP,Rankin,Cleary,782
Shuwaski A. Young,U.S. House,3,DEM,Rankin,Cleary,73
Michael Guest,U.S. House,3,REP,Rankin,Crest Park,485
Shuwaski A. Young,U.S. House,3,DEM,Rankin,Crest Park,160
Michael Guest,U.S. House,3,REP,Rankin,Crossroads,356
Shuwaski A. Young,U.S. House,3,DEM,Rankin,Crossroads,18
Michael Guest,U.S. House,3,REP,Rankin,Cunningham Heights,279
Shuwaski A. Young,U.S. House,3,DEM,Rankin,Cunningham Heights,96
Michael Guest,U.S. House,3,REP,Rankin,Dry Creek,140
Shuwaski A. Young,U.S. House,3,DEM,Rankin,Dry Creek,114
Michael Guest,U.S. House,3,REP,Rankin,East Crossgates,1169
Shuwaski A. Young,U.S. House,3,DEM,Rankin,East Crossgates,158
Michael Guest,U.S. House,3,REP,Rankin,East Steen Creek,914
Shuwaski A. Young,U.S. House,3,DEM,Rankin,East Steen Creek,190
Michael Guest,U.S. House,3,REP,Rankin,Eldorado,793
Shuwaski A. Young,U.S. House,3,DEM,Rankin,Eldorado,217
Michael Guest,U.S. House,3,REP,Rankin,Fannin,811
Shuwaski A. Young,U.S. House,3,DEM,Rankin,Fannin,140
Michael Guest,U.S. House,3,REP,Rankin,Flowood Library,1191
Shuwaski A. Young,U.S. House,3,DEM,Rankin,Flowood Library,385
Michael Guest,U.S. House,3,REP,Rankin,Grant's Ferry,1074
Shuwaski A. Young,U.S. House,3,DEM,Rankin,Grant's Ferry,348
Michael Guest,U.S. House,3,REP,Rankin,Greenfield,702
Shuwaski A. Young,U.S. House,3,DEM,Rankin,Greenfield,343
Michael Guest,U.S. House,3,REP,Rankin,Highlands/Patrick Farms,554
Shuwaski A. Young,U.S. House,3,DEM,Rankin,Highlands/Patrick Farms,290
Michael Guest,U.S. House,3,REP,Rankin,Johns,296
Shuwaski A. Young,U.S. House,3,DEM,Rankin,Johns,65
Michael Guest,U.S. House,3,REP,Rankin,Leesburg,402
Shuwaski A. Young,U.S. House,3,DEM,Rankin,Leesburg,22
Michael Guest,U.S. House,3,REP,Rankin,Liberty,607
Shuwaski A. Young,U.S. House,3,DEM,Rankin,Liberty,163
Michael Guest,U.S. House,3,REP,Rankin,Mountain Creek,205
Shuwaski A. Young,U.S. House,3,DEM,Rankin,Mountain Creek,42
Michael Guest,U.S. House,3,REP,Rankin,North Brandon,1025
Shuwaski A. Young,U.S. House,3,DEM,Rankin,North Brandon,364
Michael Guest,U.S. House,3,REP,Rankin,North Richland,465
Shuwaski A. Young,U.S. House,3,DEM,Rankin,North Richland,149
Michael Guest,U.S. House,3,REP,Rankin,Northeast Brandon,1209
Shuwaski A. Young,U.S. House,3,DEM,Rankin,Northeast Brandon,267
Michael Guest,U.S. House,3,REP,Rankin,Northshore,1213
Shuwaski A. Young,U.S. House,3,DEM,Rankin,Northshore,197
Michael Guest,U.S. House,3,REP,Rankin,Oakdale,1166
Shuwaski A. Young,U.S. House,3,DEM,Rankin,Oakdale,320
Michael Guest,U.S. House,3,REP,Rankin,Pelahatchie,791
Shuwaski A. Young,U.S. House,3,DEM,Rankin,Pelahatchie,165
Michael Guest,U.S. House,3,REP,Rankin,Pisgah,458
Shuwaski A. Young,U.S. House,3,DEM,Rankin,Pisgah,121
Michael Guest,U.S. House,3,REP,Rankin,Puckett,355
Shuwaski A. Young,U.S. House,3,DEM,Rankin,Puckett,55
Michael Guest,U.S. House,3,REP,Rankin,Reservoir East,693
Shuwaski A. Young,U.S. House,3,DEM,Rankin,Reservoir East,139
Michael Guest,U.S. House,3,REP,Rankin,Reservoir West,664
Shuwaski A. Young,U.S. House,3,DEM,Rankin,Reservoir West,152
Michael Guest,U.S. House,3,REP,Rankin,Shiloh,108
Shuwaski A. Young,U.S. House,3,DEM,Rankin,Shiloh,43
Michael Guest,U.S. House,3,REP,Rankin,South Brandon,401
Shuwaski A. Young,U.S. House,3,DEM,Rankin,South Brandon,51
Michael Guest,U.S. House,3,REP,Rankin,South Mclaurin,628
Shuwaski A. Young,U.S. House,3,DEM,Rankin,South Mclaurin,134
Michael Guest,U.S. House,3,REP,Rankin,South Pearson,95
Shuwaski A. Young,U.S. House,3,DEM,Rankin,South Pearson,320
Michael Guest,U.S. House,3,REP,Rankin,South Richland,814
Shuwaski A. Young,U.S. House,3,DEM,Rankin,South Richland,158
Michael Guest,U.S. House,3,REP,Rankin,Springhill,591
Shuwaski A. Young,U.S. House,3,DEM,Rankin,Springhill,51
Michael Guest,U.S. House,3,REP,Rankin,Star,571
Shuwaski A. Young,U.S. House,3,DEM,Rankin,Star,280
Michael Guest,U.S. House,3,REP,Rankin,West Crossgates,889
Shuwaski A. Young,U.S. House,3,DEM,Rankin,West Crossgates,158
Michael Guest,U.S. House,3,REP,Rankin,West Pearl,322
Shuwaski A. Young,U.S. House,3,DEM,Rankin,West Pearl,150
Michael Guest,U.S. House,3,REP,Rankin,West Steen Creek,801
Shuwaski A. Young,U.S. House,3,DEM,Rankin,West Steen Creek,131
