candidate,office,district,party,county,precinct,votes
Dianne Black,U.S. House,1,DEM,Marshall,1 North Holly Springs,214
Trent Kelly,U.S. House,1,REP,Marshall,1 North Holly Springs,42
Dianne Black,U.S. House,1,DEM,Marshall,1 Red Banks,185
Trent Kelly,U.S. House,1,REP,Marshall,1 Red Banks,239
Dianne Black,U.S. House,1,DEM,Marshall,1 West Holly Springs,363
Trent Kelly,U.S. House,1,REP,Marshall,1 West Holly Springs,75
Dianne Black,U.S. House,1,DEM,Marshall,2 Early Grove,47
Trent Kelly,U.S. House,1,REP,Marshall,2 Early Grove,91
Dianne Black,U.S. House,1,DEM,Marshall,2 Hudsonville,100
Trent Kelly,U.S. House,1,REP,Marshall,2 Hudsonville,99
Dianne Black,U.S. House,1,DEM,Marshall,2 Mt Pleasant,122
Trent Kelly,U.S. House,1,REP,Marshall,2 Mt Pleasant,410
Dianne Black,U.S. House,1,DEM,Marshall,2 North Cayce,99
Trent Kelly,U.S. House,1,REP,Marshall,2 North Cayce,139
Dianne Black,U.S. House,1,DEM,Marshall,2 North Holly Springs,172
Trent Kelly,U.S. House,1,REP,Marshall,2 North Holly Springs,73
Dianne Black,U.S. House,1,DEM,Marshall,2 Slayden,97
Trent Kelly,U.S. House,1,REP,Marshall,2 Slayden,236
Dianne Black,U.S. House,1,DEM,Marshall,3 Barton,68
Trent Kelly,U.S. House,1,REP,Marshall,3 Barton,434
Dianne Black,U.S. House,1,DEM,Marshall,3 Byhalia,276
Trent Kelly,U.S. House,1,REP,Marshall,3 Byhalia,505
Dianne Black,U.S. House,1,DEM,Marshall,3 Cayce,123
Trent Kelly,U.S. House,1,REP,Marshall,3 Cayce,153
Dianne Black,U.S. House,1,DEM,Marshall,4 Chulahoma,198
Trent Kelly,U.S. House,1,REP,Marshall,4 Chulahoma,74
Dianne Black,U.S. House,1,DEM,Marshall,4 Laws Hill,48
Trent Kelly,U.S. House,1,REP,Marshall,4 Laws Hill,61
Dianne Black,U.S. House,1,DEM,Marshall,4 Marianna,130
Trent Kelly,U.S. House,1,REP,Marshall,4 Marianna,130
Dianne Black,U.S. House,1,DEM,Marshall,4 Victoria,100
Trent Kelly,U.S. House,1,REP,Marshall,4 Victoria,80
Dianne Black,U.S. House,1,DEM,Marshall,4 Wall Hill,176
Trent Kelly,U.S. House,1,REP,Marshall,4 Wall Hill,104
Dianne Black,U.S. House,1,DEM,Marshall,4 Warsaw,113
Trent Kelly,U.S. House,1,REP,Marshall,4 Warsaw,169
Dianne Black,U.S. House,1,DEM,Marshall,4 Watson,84
Trent Kelly,U.S. House,1,REP,Marshall,4 Watson,154
Dianne Black,U.S. House,1,DEM,Marshall,5 Bethlehem,12
Trent Kelly,U.S. House,1,REP,Marshall,5 Bethlehem,177
Dianne Black,U.S. House,1,DEM,Marshall,5 Cornersville,4
Trent Kelly,U.S. House,1,REP,Marshall,5 Cornersville,83
Dianne Black,U.S. House,1,DEM,Marshall,5 Potts Camp,118
Trent Kelly,U.S. House,1,REP,Marshall,5 Potts Camp,271
Dianne Black,U.S. House,1,DEM,Marshall,5 South Holly Springs,464
Trent Kelly,U.S. House,1,REP,Marshall,5 South Holly Springs,396
Dianne Black,U.S. House,1,DEM,Marshall,5 Waterford,116
Trent Kelly,U.S. House,1,REP,Marshall,5 Waterford,198
