candidate,office,district,party,county,precinct,votes
Dianne Black,U.S. House,1,DEM,Union,Macedonia,8
Trent Kelly,U.S. House,1,REP,Union,Macedonia,178
Dianne Black,U.S. House,1,DEM,Union,Blythe,14
Trent Kelly,U.S. House,1,REP,Union,Blythe,145
Dianne Black,U.S. House,1,DEM,Union,Myrtle,63
Trent Kelly,U.S. House,1,REP,Union,Myrtle,536
Dianne Black,U.S. House,1,DEM,Union,Glenfield,51
Trent Kelly,U.S. House,1,REP,Union,Glenfield,285
Dianne Black,U.S. House,1,DEM,Union,Pinedale,10
Trent Kelly,U.S. House,1,REP,Union,Pinedale,221
Dianne Black,U.S. House,1,DEM,Union,West Union,12
Trent Kelly,U.S. House,1,REP,Union,West Union,397
Dianne Black,U.S. House,1,DEM,Union,Sportsplex,96
Trent Kelly,U.S. House,1,REP,Union,Sportsplex,329
Dianne Black,U.S. House,1,DEM,Union,Ingomar,52
Trent Kelly,U.S. House,1,REP,Union,Ingomar,395
Dianne Black,U.S. House,1,DEM,Union,King's Chapel,31
Trent Kelly,U.S. House,1,REP,Union,King's Chapel,212
Dianne Black,U.S. House,1,DEM,Union,Courthouse,62
Trent Kelly,U.S. House,1,REP,Union,Courthouse,354
Dianne Black,U.S. House,1,DEM,Union,Central Maintenance,35
Trent Kelly,U.S. House,1,REP,Union,Central Maintenance,440
Dianne Black,U.S. House,1,DEM,Union,Beacon Hill,58
Trent Kelly,U.S. House,1,REP,Union,Beacon Hill,339
Dianne Black,U.S. House,1,DEM,Union,Blue Springs,7
Trent Kelly,U.S. House,1,REP,Union,Blue Springs,272
Dianne Black,U.S. House,1,DEM,Union,Hillcrest Church,63
Trent Kelly,U.S. House,1,REP,Union,Hillcrest Church,234
Dianne Black,U.S. House,1,DEM,Union,Center,13
Trent Kelly,U.S. House,1,REP,Union,Center,242
Dianne Black,U.S. House,1,DEM,Union,Ellistown Baptist Church,48
Trent Kelly,U.S. House,1,REP,Union,Ellistown Baptist Church,396
Dianne Black,U.S. House,1,DEM,Union,Watson Grove Baptist Church,108
Trent Kelly,U.S. House,1,REP,Union,Watson Grove Baptist Church,425
Dianne Black,U.S. House,1,DEM,Union,Keownville,23
Trent Kelly,U.S. House,1,REP,Union,Keownville,281
Dianne Black,U.S. House,1,DEM,Union,Pleasant Ridge,8
Trent Kelly,U.S. House,1,REP,Union,Pleasant Ridge,139
Dianne Black,U.S. House,1,DEM,Union,Jericho,7
Trent Kelly,U.S. House,1,REP,Union,Jericho,216
