candidate,office,district,party,county,precinct,votes
Johnny L. DuPree,U.S. House,4,DEM,Perry,Arlington 4100,30
Mike Ezell,U.S. House,4,REP,Perry,Arlington 4100,251
Alden Patrick Johnson,U.S. House,4,LIB,Perry,Arlington 4100,4
Johnny L. DuPree,U.S. House,4,DEM,Perry,Beaumont District 1 1030,211
Mike Ezell,U.S. House,4,REP,Perry,Beaumont District 1 1030,50
Alden Patrick Johnson,U.S. House,4,LIB,Perry,Beaumont District 1 1030,3
Johnny L. DuPree,U.S. House,4,DEM,Perry,Beaumont Senior Citizens 5120,20
Mike Ezell,U.S. House,4,REP,Perry,Beaumont Senior Citizens 5120,88
Alden Patrick Johnson,U.S. House,4,LIB,Perry,Beaumont Senior Citizens 5120,2
Johnny L. DuPree,U.S. House,4,DEM,Perry,Courthouse 5110,13
Mike Ezell,U.S. House,4,REP,Perry,Courthouse 5110,155
Alden Patrick Johnson,U.S. House,4,LIB,Perry,Courthouse 5110,5
Johnny L. DuPree,U.S. House,4,DEM,Perry,Deep Creek 5150,8
Mike Ezell,U.S. House,4,REP,Perry,Deep Creek 5150,37
Alden Patrick Johnson,U.S. House,4,LIB,Perry,Deep Creek 5150,0
Johnny L. DuPree,U.S. House,4,DEM,Perry,Hintonville 4090,58
Mike Ezell,U.S. House,4,REP,Perry,Hintonville 4090,124
Alden Patrick Johnson,U.S. House,4,LIB,Perry,Hintonville 4090,5
Johnny L. DuPree,U.S. House,4,DEM,Perry,Indian Springs 1010,83
Mike Ezell,U.S. House,4,REP,Perry,Indian Springs 1010,108
Alden Patrick Johnson,U.S. House,4,LIB,Perry,Indian Springs 1010,8
Johnny L. DuPree,U.S. House,4,DEM,Perry,Janice 5140,39
Mike Ezell,U.S. House,4,REP,Perry,Janice 5140,296
Alden Patrick Johnson,U.S. House,4,LIB,Perry,Janice 5140,4
Johnny L. DuPree,U.S. House,4,DEM,Perry,McSwain Community Center,59
Mike Ezell,U.S. House,4,REP,Perry,McSwain Community Center,20
Alden Patrick Johnson,U.S. House,4,LIB,Perry,McSwain Community Center,1
Johnny L. DuPree,U.S. House,4,DEM,Perry,New Augusta Community Center,51
Mike Ezell,U.S. House,4,REP,Perry,New Augusta Community Center,56
Alden Patrick Johnson,U.S. House,4,LIB,Perry,New Augusta Community Center,3
Johnny L. DuPree,U.S. House,4,DEM,Perry,Prospect 2050,15
Mike Ezell,U.S. House,4,REP,Perry,Prospect 2050,127
Alden Patrick Johnson,U.S. House,4,LIB,Perry,Prospect 2050,3
Johnny L. DuPree,U.S. House,4,DEM,Perry,Richton Holly Street 3060,59
Mike Ezell,U.S. House,4,REP,Perry,Richton Holly Street 3060,649
Alden Patrick Johnson,U.S. House,4,LIB,Perry,Richton Holly Street 3060,20
Johnny L. DuPree,U.S. House,4,DEM,Perry,Richton Multi Purpose 4080,50
Mike Ezell,U.S. House,4,REP,Perry,Richton Multi Purpose 4080,145
Alden Patrick Johnson,U.S. House,4,LIB,Perry,Richton Multi Purpose 4080,6
Johnny L. DuPree,U.S. House,4,DEM,Perry,Runnelstown 2040,16
Mike Ezell,U.S. House,4,REP,Perry,Runnelstown 2040,537
Alden Patrick Johnson,U.S. House,4,LIB,Perry,Runnelstown 2040,11
Johnny L. DuPree,U.S. House,4,DEM,Perry,Thompson Hill 5130,3
Mike Ezell,U.S. House,4,REP,Perry,Thompson Hill 5130,46
Alden Patrick Johnson,U.S. House,4,LIB,Perry,Thompson Hill 5130,2
