page,candidate,office,district,party,county,precinct,votes
2,Mike Sumrall,State Auditor,,D,Amite,East Fork BS 10,99
2,Stacey E Pickering,State Auditor,,R,Amite,East Fork BS 10,89
2,Shawn O'Hara,State Treasurer,,D,Amite,East Fork BS 10,88
2,Tate Reeves,State Treasurer,,R,Amite,East Fork BS 10,99
3,Rickey L. Cole,Commissioner of Agriculture & Commerce,,D,Amite,East Fork BS 10,90
3,Lester Spell,Commissioner of Agriculture & Commerce,,R,Amite,East Fork BS 10,86
3,Paul Leslie Riley,Commissioner of Agriculture & Commerce,,Cns,Amite,East Fork BS 10,12
5,Bob M Dearing,State Senate,37,D,Amite,East Fork BS 10,172
5,Kelvin E Butler,State Senate,38,D,Amite,East Fork BS 10,
5,Bobby Moak,State House,53,D,Amite,East Fork BS 10,
5,Carl Mason,State House,53,Cns,Amite,East Fork BS 10,
6,Angela Cockerham,State House,96,D,Amite,East Fork BS 10,177
6,Sam C. V. Mims,State House,97,R,Amite,East Fork BS 10,
1,"John Arthur Eaves, Jr.",Governor,,D,Amite,East Fork BS 14,46
1,Haley Barbour,Governor,,R,Amite,East Fork BS 14,140
1,"James R 'Jamie' Franks, Jr",Lieutenant Governor,,D,Amite,East Fork BS 14,32
1,Phil Bryant,Lieutenant Governor,,R,Amite,East Fork BS 14,149
1,Robert H. 'Rob' Smith,Secretary of State,,D,Amite,East Fork BS 14,40
1,Delbert Hosemann,Secretary of State,,R,Amite,East Fork BS 14,140
2,Jim Hood,Attorney General,,D,Amite,East Fork BS 14,66
2,Al Hopkins,Attorney General,,R,Amite,East Fork BS 14,114
2,Mike Sumrall,State Auditor,,D,Amite,East Fork BS 14,46
2,Stacey E Pickering,State Auditor,,R,Amite,East Fork BS 14,135
2,Shawn O'Hara,State Treasurer,,D,Amite,East Fork BS 14,32
2,Tate Reeves,State Treasurer,,R,Amite,East Fork BS 14,143
3,Rickey L. Cole,Commissioner of Agriculture & Commerce,,D,Amite,East Fork BS 14,53
3,Lester Spell,Commissioner of Agriculture & Commerce,,R,Amite,East Fork BS 14,123
3,Paul Leslie Riley,Commissioner of Agriculture & Commerce,,Cns,Amite,East Fork BS 14,8
5,Bob M Dearing,State Senate,37,D,Amite,East Fork BS 14,145
5,Kelvin E Butler,State Senate,38,D,Amite,East Fork BS 14,
5,Bobby Moak,State House,53,D,Amite,East Fork BS 14,
5,Carl Mason,State House,53,Cns,Amite,East Fork BS 14,
6,Angela Cockerham,State House,96,D,Amite,East Fork BS 14,
6,Sam C. V. Mims,State House,97,R,Amite,East Fork BS 14,161
1,"John Arthur Eaves, Jr.",Governor,,D,Amite,Tickfaw - BS 3,62
1,Haley Barbour,Governor,,R,Amite,Tickfaw - BS 3,25
1,"James R 'Jamie' Franks, Jr",Lieutenant Governor,,D,Amite,Tickfaw - BS 3,58
1,Phil Bryant,Lieutenant Governor,,R,Amite,Tickfaw - BS 3,29
1,Robert H. 'Rob' Smith,Secretary of State,,D,Amite,Tickfaw - BS 3,66
1,Delbert Hosemann,Secretary of State,,R,Amite,Tickfaw - BS 3,17
2,Jim Hood,Attorney General,,D,Amite,Tickfaw - BS 3,66
2,Al Hopkins,Attorney General,,R,Amite,Tickfaw - BS 3,20
2,Mike Sumrall,State Auditor,,D,Amite,Tickfaw - BS 3,64
2,Stacey E Pickering,State Auditor,,R,Amite,Tickfaw - BS 3,22
2,Shawn O'Hara,State Treasurer,,D,Amite,Tickfaw - BS 3,64
2,Tate Reeves,State Treasurer,,R,Amite,Tickfaw - BS 3,19
3,Rickey L. Cole,Commissioner of Agriculture & Commerce,,D,Amite,Tickfaw - BS 3,59
3,Lester Spell,Commissioner of Agriculture & Commerce,,R,Amite,Tickfaw - BS 3,23
3,Paul Leslie Riley,Commissioner of Agriculture & Commerce,,Cns,Amite,Tickfaw - BS 3,4
5,Bob M Dearing,State Senate,37,D,Amite,Tickfaw - BS 3,
5,Kelvin E Butler,State Senate,38,D,Amite,Tickfaw - BS 3,68
5,Bobby Moak,State House,53,D,Amite,Tickfaw - BS 3,
5,Carl Mason,State House,53,Cns,Amite,Tickfaw - BS 3,
6,Angela Cockerham,State House,96,D,Amite,Tickfaw - BS 3,73
6,Sam C. V. Mims,State House,97,R,Amite,Tickfaw - BS 3,
1,"John Arthur Eaves, Jr.",Governor,,D,Amite,Tickfaw - BS 6,15
1,Haley Barbour,Governor,,R,Amite,Tickfaw - BS 6,9
1,"James R 'Jamie' Franks, Jr",Lieutenant Governor,,D,Amite,Tickfaw - BS 6,13
1,Phil Bryant,Lieutenant Governor,,R,Amite,Tickfaw - BS 6,11
1,Robert H. 'Rob' Smith,Secretary of State,,D,Amite,Tickfaw - BS 6,15
1,Delbert Hosemann,Secretary of State,,R,Amite,Tickfaw - BS 6,9
2,Jim Hood,Attorney General,,D,Amite,Tickfaw - BS 6,20
2,Al Hopkins,Attorney General,,R,Amite,Tickfaw - BS 6,4
2,Mike Sumrall,State Auditor,,D,Amite,Tickfaw - BS 6,16
2,Stacey E Pickering,State Auditor,,R,Amite,Tickfaw - BS 6,8
2,Shawn O'Hara,State Treasurer,,D,Amite,Tickfaw - BS 6,15
2,Tate Reeves,State Treasurer,,R,Amite,Tickfaw - BS 6,9
3,Rickey L. Cole,Commissioner of Agriculture & Commerce,,D,Amite,Tickfaw - BS 6,14
3,Lester Spell,Commissioner of Agriculture & Commerce,,R,Amite,Tickfaw - BS 6,9
3,Paul Leslie Riley,Commissioner of Agriculture & Commerce,,Cns,Amite,Tickfaw - BS 6,1
5,Bob M Dearing,State Senate,37,D,Amite,Tickfaw - BS 6,24
5,Kelvin E Butler,State Senate,38,D,Amite,Tickfaw - BS 6,
5,Bobby Moak,State House,53,D,Amite,Tickfaw - BS 6,
5,Carl Mason,State House,53,Cns,Amite,Tickfaw - BS 6,
6,Angela Cockerham,State House,96,D,Amite,Tickfaw - BS 6,23
6,Sam C. V. Mims,State House,97,R,Amite,Tickfaw - BS 6,
1,"John Arthur Eaves, Jr.",Governor,,D,Amite,Tickfaw - BS 13,6
1,Haley Barbour,Governor,,R,Amite,Tickfaw - BS 13,5
1,"James R 'Jamie' Franks, Jr",Lieutenant Governor,,D,Amite,Tickfaw - BS 13,4
1,Phil Bryant,Lieutenant Governor,,R,Amite,Tickfaw - BS 13,8
1,Robert H. 'Rob' Smith,Secretary of State,,D,Amite,Tickfaw - BS 13,5
1,Delbert Hosemann,Secretary of State,,R,Amite,Tickfaw - BS 13,7
2,Jim Hood,Attorney General,,D,Amite,Tickfaw - BS 13,8
2,Al Hopkins,Attorney General,,R,Amite,Tickfaw - BS 13,4
2,Mike Sumrall,State Auditor,,D,Amite,Tickfaw - BS 13,5
2,Stacey E Pickering,State Auditor,,R,Amite,Tickfaw - BS 13,7
2,Shawn O'Hara,State Treasurer,,D,Amite,Tickfaw - BS 13,4
2,Tate Reeves,State Treasurer,,R,Amite,Tickfaw - BS 13,8
3,Rickey L. Cole,Commissioner of Agriculture & Commerce,,D,Amite,Tickfaw - BS 13,3
3,Lester Spell,Commissioner of Agriculture & Commerce,,R,Amite,Tickfaw - BS 13,9
3,Paul Leslie Riley,Commissioner of Agriculture & Commerce,,Cns,Amite,Tickfaw - BS 13,0
5,Bob M Dearing,State Senate,37,D,Amite,Tickfaw - BS 13,10
5,Kelvin E Butler,State Senate,38,D,Amite,Tickfaw - BS 13,
5,Bobby Moak,State House,53,D,Amite,Tickfaw - BS 13,
5,Carl Mason,State House,53,Cns,Amite,Tickfaw - BS 13,
6,Angela Cockerham,State House,96,D,Amite,Tickfaw - BS 13,
6,Sam C. V. Mims,State House,97,R,Amite,Tickfaw - BS 13,9
1,"John Arthur Eaves, Jr.",Governor,,D,Amite,East Gloster,50
1,Haley Barbour,Governor,,R,Amite,East Gloster,140
1,"James R 'Jamie' Franks, Jr",Lieutenant Governor,,D,Amite,East Gloster,45
1,Phil Bryant,Lieutenant Governor,,R,Amite,East Gloster,142
1,Robert H. 'Rob' Smith,Secretary of State,,D,Amite,East Gloster,77
1,Delbert Hosemann,Secretary of State,,R,Amite,East Gloster,104
2,Jim Hood,Attorney General,,D,Amite,East Gloster,94
2,Al Hopkins,Attorney General,,R,Amite,East Gloster,91
2,Mike Sumrall,State Auditor,,D,Amite,East Gloster,76
2,Stacey E Pickering,State Auditor,,R,Amite,East Gloster,106
2,Shawn O'Hara,State Treasurer,,D,Amite,East Gloster,58
2,Tate Reeves,State Treasurer,,R,Amite,East Gloster,121
3,Rickey L. Cole,Commissioner of Agriculture & Commerce,,D,Amite,East Gloster,48
3,Lester Spell,Commissioner of Agriculture & Commerce,,R,Amite,East Gloster,129
3,Paul Leslie Riley,Commissioner of Agriculture & Commerce,,Cns,Amite,East Gloster,6
5,Bob M Dearing,State Senate,37,D,Amite,East Gloster,160
5,Kelvin E Butler,State Senate,38,D,Amite,East Gloster,
5,Bobby Moak,State House,53,D,Amite,East Gloster,
5,Carl Mason,State House,53,Cns,Amite,East Gloster,
6,Angela Cockerham,State House,96,D,Amite,East Gloster,
6,Sam C. V. Mims,State House,97,R,Amite,East Gloster,167
1,"John Arthur Eaves, Jr.",Governor,,D,Amite,Liberty,142
1,Haley Barbour,Governor,,R,Amite,Liberty,217
1,"James R 'Jamie' Franks, Jr",Lieutenant Governor,,D,Amite,Liberty,120
1,Phil Bryant,Lieutenant Governor,,R,Amite,Liberty,239
1,Robert H. 'Rob' Smith,Secretary of State,,D,Amite,Liberty,167
1,Delbert Hosemann,Secretary of State,,R,Amite,Liberty,185
2,Jim Hood,Attorney General,,D,Amite,Liberty,162
2,Al Hopkins,Attorney General,,R,Amite,Liberty,193
2,Mike Sumrall,State Auditor,,D,Amite,Liberty,147
2,Stacey E Pickering,State Auditor,,R,Amite,Liberty,206
2,Shawn O'Hara,State Treasurer,,D,Amite,Liberty,141
2,Tate Reeves,State Treasurer,,R,Amite,Liberty,206
3,Rickey L. Cole,Commissioner of Agriculture & Commerce,,D,Amite,Liberty,151
3,Lester Spell,Commissioner of Agriculture & Commerce,,R,Amite,Liberty,189
3,Paul Leslie Riley,Commissioner of Agriculture & Commerce,,Cns,Amite,Liberty,17
5,Bob M Dearing,State Senate,37,D,Amite,Liberty,310
5,Kelvin E Butler,State Senate,38,D,Amite,Liberty,
5,Bobby Moak,State House,53,D,Amite,Liberty,
5,Carl Mason,State House,53,Cns,Amite,Liberty,
6,Angela Cockerham,State House,96,D,Amite,Liberty,308
6,Sam C. V. Mims,State House,97,R,Amite,Liberty,
1,"John Arthur Eaves, Jr.",Governor,,D,Amite,Zion Hill,78
1,Haley Barbour,Governor,,R,Amite,Zion Hill,139
1,"James R 'Jamie' Franks, Jr",Lieutenant Governor,,D,Amite,Zion Hill,53
1,Phil Bryant,Lieutenant Governor,,R,Amite,Zion Hill,165
1,Robert H. 'Rob' Smith,Secretary of State,,D,Amite,Zion Hill,83
1,Delbert Hosemann,Secretary of State,,R,Amite,Zion Hill,132
2,Jim Hood,Attorney General,,D,Amite,Zion Hill,92
2,Al Hopkins,Attorney General,,R,Amite,Zion Hill,124
2,Mike Sumrall,State Auditor,,D,Amite,Zion Hill,71
2,Stacey E Pickering,State Auditor,,R,Amite,Zion Hill,145
2,Shawn O'Hara,State Treasurer,,D,Amite,Zion Hill,75
2,Tate Reeves,State Treasurer,,R,Amite,Zion Hill,140
3,Rickey L. Cole,Commissioner of Agriculture & Commerce,,D,Amite,Zion Hill,58
3,Lester Spell,Commissioner of Agriculture & Commerce,,R,Amite,Zion Hill,138
3,Paul Leslie Riley,Commissioner of Agriculture & Commerce,,Cns,Amite,Zion Hill,15
5,Bob M Dearing,State Senate,37,D,Amite,Zion Hill,184
5,Kelvin E Butler,State Senate,38,D,Amite,Zion Hill,
5,Bobby Moak,State House,53,D,Amite,Zion Hill,
5,Carl Mason,State House,53,Cns,Amite,Zion Hill,
6,Angela Cockerham,State House,96,D,Amite,Zion Hill,
6,Sam C. V. Mims,State House,97,R,Amite,Zion Hill,183
1,"John Arthur Eaves, Jr.",Governor,,D,Amite,Amite River,170
1,Haley Barbour,Governor,,R,Amite,Amite River,52
1,"James R 'Jamie' Franks, Jr",Lieutenant Governor,,D,Amite,Amite River,168
1,Phil Bryant,Lieutenant Governor,,R,Amite,Amite River,52
1,Robert H. 'Rob' Smith,Secretary of State,,D,Amite,Amite River,180
1,Delbert Hosemann,Secretary of State,,R,Amite,Amite River,39
2,Jim Hood,Attorney General,,D,Amite,Amite River,184
2,Al Hopkins,Attorney General,,R,Amite,Amite River,37
2,Mike Sumrall,State Auditor,,D,Amite,Amite River,181
2,Stacey E Pickering,State Auditor,,R,Amite,Amite River,37
2,Shawn O'Hara,State Treasurer,,D,Amite,Amite River,177
2,Tate Reeves,State Treasurer,,R,Amite,Amite River,40
3,Rickey L. Cole,Commissioner of Agriculture & Commerce,,D,Amite,Amite River,178
3,Lester Spell,Commissioner of Agriculture & Commerce,,R,Amite,Amite River,37
3,Paul Leslie Riley,Commissioner of Agriculture & Commerce,,Cns,Amite,Amite River,5
5,Bob M Dearing,State Senate,37,D,Amite,Amite River,9
5,Kelvin E Butler,State Senate,38,D,Amite,Amite River,186
5,Bobby Moak,State House,53,D,Amite,Amite River,
5,Carl Mason,State House,53,Cns,Amite,Amite River,
6,Angela Cockerham,State House,96,D,Amite,Amite River,198
6,Sam C. V. Mims,State House,97,R,Amite,Amite River,
1,"John Arthur Eaves, Jr.",Governor,,D,Amite,Ariel,78
1,Haley Barbour,Governor,,R,Amite,Ariel,39
1,"James R 'Jamie' Franks, Jr",Lieutenant Governor,,D,Amite,Ariel,76
1,Phil Bryant,Lieutenant Governor,,R,Amite,Ariel,37
1,Robert H. 'Rob' Smith,Secretary of State,,D,Amite,Ariel,85
1,Delbert Hosemann,Secretary of State,,R,Amite,Ariel,30
2,Jim Hood,Attorney General,,D,Amite,Ariel,92
2,Al Hopkins,Attorney General,,R,Amite,Ariel,25
2,Mike Sumrall,State Auditor,,D,Amite,Ariel,82
2,Stacey E Pickering,State Auditor,,R,Amite,Ariel,33
2,Shawn O'Hara,State Treasurer,,D,Amite,Ariel,85
2,Tate Reeves,State Treasurer,,R,Amite,Ariel,29
3,Rickey L. Cole,Commissioner of Agriculture & Commerce,,D,Amite,Ariel,76
3,Lester Spell,Commissioner of Agriculture & Commerce,,R,Amite,Ariel,30
3,Paul Leslie Riley,Commissioner of Agriculture & Commerce,,Cns,Amite,Ariel,10
5,Bob M Dearing,State Senate,37,D,Amite,Ariel,
5,Kelvin E Butler,State Senate,38,D,Amite,Ariel,103
5,Bobby Moak,State House,53,D,Amite,Ariel,
5,Carl Mason,State House,53,Cns,Amite,Ariel,
6,Angela Cockerham,State House,96,D,Amite,Ariel,104
6,Sam C. V. Mims,State House,97,R,Amite,Ariel,
1,"John Arthur Eaves, Jr.",Governor,,D,Amite,East Centreville,77
1,Haley Barbour,Governor,,R,Amite,East Centreville,127
1,"James R 'Jamie' Franks, Jr",Lieutenant Governor,,D,Amite,East Centreville,63
1,Phil Bryant,Lieutenant Governor,,R,Amite,East Centreville,135
1,Robert H. 'Rob' Smith,Secretary of State,,D,Amite,East Centreville,90
1,Delbert Hosemann,Secretary of State,,R,Amite,East Centreville,106
2,Jim Hood,Attorney General,,D,Amite,East Centreville,110
2,Al Hopkins,Attorney General,,R,Amite,East Centreville,87
2,Mike Sumrall,State Auditor,,D,Amite,East Centreville,87
2,Stacey E Pickering,State Auditor,,R,Amite,East Centreville,112
2,Shawn O'Hara,State Treasurer,,D,Amite,East Centreville,84
2,Tate Reeves,State Treasurer,,R,Amite,East Centreville,112
3,Rickey L. Cole,Commissioner of Agriculture & Commerce,,D,Amite,East Centreville,73
3,Lester Spell,Commissioner of Agriculture & Commerce,,R,Amite,East Centreville,121
3,Paul Leslie Riley,Commissioner of Agriculture & Commerce,,Cns,Amite,East Centreville,4
5,Bob M Dearing,State Senate,37,D,Amite,East Centreville,
5,Kelvin E Butler,State Senate,38,D,Amite,East Centreville,167
5,Bobby Moak,State House,53,D,Amite,East Centreville,
5,Carl Mason,State House,53,Cns,Amite,East Centreville,
6,Angela Cockerham,State House,96,D,Amite,East Centreville,168
6,Sam C. V. Mims,State House,97,R,Amite,East Centreville,
1,"John Arthur Eaves, Jr.",Governor,,D,Amite,Street,49
1,Haley Barbour,Governor,,R,Amite,Street,97
1,"James R 'Jamie' Franks, Jr",Lieutenant Governor,,D,Amite,Street,43
1,Phil Bryant,Lieutenant Governor,,R,Amite,Street,101
1,Robert H. 'Rob' Smith,Secretary of State,,D,Amite,Street,70
1,Delbert Hosemann,Secretary of State,,R,Amite,Street,72
2,Jim Hood,Attorney General,,D,Amite,Street,73
2,Al Hopkins,Attorney General,,R,Amite,Street,67
2,Mike Sumrall,State Auditor,,D,Amite,Street,65
2,Stacey E Pickering,State Auditor,,R,Amite,Street,78
2,Shawn O'Hara,State Treasurer,,D,Amite,Street,64
2,Tate Reeves,State Treasurer,,R,Amite,Street,78
3,Rickey L. Cole,Commissioner of Agriculture & Commerce,,D,Amite,Street,54
3,Lester Spell,Commissioner of Agriculture & Commerce,,R,Amite,Street,80
3,Paul Leslie Riley,Commissioner of Agriculture & Commerce,,Cns,Amite,Street,7
5,Bob M Dearing,State Senate,37,D,Amite,Street,
5,Kelvin E Butler,State Senate,38,D,Amite,Street,126
5,Bobby Moak,State House,53,D,Amite,Street,
5,Carl Mason,State House,53,Cns,Amite,Street,
6,Angela Cockerham,State House,96,D,Amite,Street,129
6,Sam C. V. Mims,State House,97,R,Amite,Street,
