page,candidate,office,district,party,county,precinct,votes
3,Tate Reeves,State Treasurer,,R,Benton,Ashland Precinct District 3 2as3 - BS 11,19
4,Rickey L. Cole,Commissioner of Agriculture & Commerce,,D,Benton,Ashland Precinct District 3 2as3 - BS 11,36
4,Lester Spell,Commissioner of Agriculture & Commerce,,R,Benton,Ashland Precinct District 3 2as3 - BS 11,24
4,Paul Leslie Riley,Commissioner of Agriculture & Commerce,,Cns,Benton,Ashland Precinct District 3 2as3 - BS 11,8
6,Bill Stone,State Senate,2,D,Benton,Ashland Precinct District 3 2as3 - BS 11,49
6,Ralph H Doxey,State Senate,2,R,Benton,Ashland Precinct District 3 2as3 - BS 11,24
6,Greg Ward,State House,4,D,Benton,Ashland Precinct District 3 2as3 - BS 11,
7,Kelvin O Buck,State House,5,D,Benton,Ashland Precinct District 3 2as3 - BS 11,
7,James R Dunworth,State House,5,R,Benton,Ashland Precinct District 3 2as3 - BS 11,
7,Jack Gadd,State House,13,D,Benton,Ashland Precinct District 3 2as3 - BS 11,56
7,John Helmert,State House,13,R,Benton,Ashland Precinct District 3 2as3 - BS 11,14
1,"John Arthur Eaves, Jr.",Governor,,D,Benton,Canaan Precinct District 1 2ca1 - BS 2,14
1,Haley Barbour,Governor,,R,Benton,Canaan Precinct District 1 2ca1 - BS 2,19
1,"James R 'Jamie' Franks, Jr",Lieutenant Governor,,D,Benton,Canaan Precinct District 1 2ca1 - BS 2,16
1,Phil Bryant,Lieutenant Governor,,R,Benton,Canaan Precinct District 1 2ca1 - BS 2,16
2,Robert H. 'Rob' Smith,Secretary of State,,D,Benton,Canaan Precinct District 1 2ca1 - BS 2,16
2,Delbert Hosemann,Secretary of State,,R,Benton,Canaan Precinct District 1 2ca1 - BS 2,14
2,Jim Hood,Attorney General,,D,Benton,Canaan Precinct District 1 2ca1 - BS 2,12
2,Al Hopkins,Attorney General,,R,Benton,Canaan Precinct District 1 2ca1 - BS 2,20
3,Mike Sumrall,State Auditor,,D,Benton,Canaan Precinct District 1 2ca1 - BS 2,19
3,Stacey E Pickering,State Auditor,,R,Benton,Canaan Precinct District 1 2ca1 - BS 2,12
3,Shawn O'Hara,State Treasurer,,D,Benton,Canaan Precinct District 1 2ca1 - BS 2,17
3,Tate Reeves,State Treasurer,,R,Benton,Canaan Precinct District 1 2ca1 - BS 2,12
4,Rickey L. Cole,Commissioner of Agriculture & Commerce,,D,Benton,Canaan Precinct District 1 2ca1 - BS 2,14
4,Lester Spell,Commissioner of Agriculture & Commerce,,R,Benton,Canaan Precinct District 1 2ca1 - BS 2,16
4,Paul Leslie Riley,Commissioner of Agriculture & Commerce,,Cns,Benton,Canaan Precinct District 1 2ca1 - BS 2,2
6,Bill Stone,State Senate,2,D,Benton,Canaan Precinct District 1 2ca1 - BS 2,20
6,Ralph H Doxey,State Senate,2,R,Benton,Canaan Precinct District 1 2ca1 - BS 2,13
6,Greg Ward,State House,4,D,Benton,Canaan Precinct District 1 2ca1 - BS 2,24
7,Kelvin O Buck,State House,5,D,Benton,Canaan Precinct District 1 2ca1 - BS 2,
7,James R Dunworth,State House,5,R,Benton,Canaan Precinct District 1 2ca1 - BS 2,
7,Jack Gadd,State House,13,D,Benton,Canaan Precinct District 1 2ca1 - BS 2,
7,John Helmert,State House,13,R,Benton,Canaan Precinct District 1 2ca1 - BS 2,
1,"John Arthur Eaves, Jr.",Governor,,D,Benton,Canaan Precinct District 1 2ca1 - BS 13,149
1,Haley Barbour,Governor,,R,Benton,Canaan Precinct District 1 2ca1 - BS 13,119
1,"James R 'Jamie' Franks, Jr",Lieutenant Governor,,D,Benton,Canaan Precinct District 1 2ca1 - BS 13,160
1,Phil Bryant,Lieutenant Governor,,R,Benton,Canaan Precinct District 1 2ca1 - BS 13,106
2,Robert H. 'Rob' Smith,Secretary of State,,D,Benton,Canaan Precinct District 1 2ca1 - BS 13,165
2,Delbert Hosemann,Secretary of State,,R,Benton,Canaan Precinct District 1 2ca1 - BS 13,95
2,Jim Hood,Attorney General,,D,Benton,Canaan Precinct District 1 2ca1 - BS 13,155
2,Al Hopkins,Attorney General,,R,Benton,Canaan Precinct District 1 2ca1 - BS 13,108
3,Mike Sumrall,State Auditor,,D,Benton,Canaan Precinct District 1 2ca1 - BS 13,172
3,Stacey E Pickering,State Auditor,,R,Benton,Canaan Precinct District 1 2ca1 - BS 13,85
3,Shawn O'Hara,State Treasurer,,D,Benton,Canaan Precinct District 1 2ca1 - BS 13,165
3,Tate Reeves,State Treasurer,,R,Benton,Canaan Precinct District 1 2ca1 - BS 13,86
4,Rickey L. Cole,Commissioner of Agriculture & Commerce,,D,Benton,Canaan Precinct District 1 2ca1 - BS 13,151
4,Lester Spell,Commissioner of Agriculture & Commerce,,R,Benton,Canaan Precinct District 1 2ca1 - BS 13,90
4,Paul Leslie Riley,Commissioner of Agriculture & Commerce,,Cns,Benton,Canaan Precinct District 1 2ca1 - BS 13,17
6,Bill Stone,State Senate,2,D,Benton,Canaan Precinct District 1 2ca1 - BS 13,203
6,Ralph H Doxey,State Senate,2,R,Benton,Canaan Precinct District 1 2ca1 - BS 13,71
6,Greg Ward,State House,4,D,Benton,Canaan Precinct District 1 2ca1 - BS 13,
7,Kelvin O Buck,State House,5,D,Benton,Canaan Precinct District 1 2ca1 - BS 13,
7,James R Dunworth,State House,5,R,Benton,Canaan Precinct District 1 2ca1 - BS 13,
7,Jack Gadd,State House,13,D,Benton,Canaan Precinct District 1 2ca1 - BS 13,199
7,John Helmert,State House,13,R,Benton,Canaan Precinct District 1 2ca1 - BS 13,67
1,"John Arthur Eaves, Jr.",Governor,,D,Benton,Floyd Precinct Dist 4 2fl4 - BS 3,4
1,Haley Barbour,Governor,,R,Benton,Floyd Precinct Dist 4 2fl4 - BS 3,1
1,"James R 'Jamie' Franks, Jr",Lieutenant Governor,,D,Benton,Floyd Precinct Dist 4 2fl4 - BS 3,4
1,Phil Bryant,Lieutenant Governor,,R,Benton,Floyd Precinct Dist 4 2fl4 - BS 3,1
2,Robert H. 'Rob' Smith,Secretary of State,,D,Benton,Floyd Precinct Dist 4 2fl4 - BS 3,4
2,Delbert Hosemann,Secretary of State,,R,Benton,Floyd Precinct Dist 4 2fl4 - BS 3,1
2,Jim Hood,Attorney General,,D,Benton,Floyd Precinct Dist 4 2fl4 - BS 3,4
2,Al Hopkins,Attorney General,,R,Benton,Floyd Precinct Dist 4 2fl4 - BS 3,1
3,Mike Sumrall,State Auditor,,D,Benton,Floyd Precinct Dist 4 2fl4 - BS 3,4
3,Stacey E Pickering,State Auditor,,R,Benton,Floyd Precinct Dist 4 2fl4 - BS 3,1
3,Shawn O'Hara,State Treasurer,,D,Benton,Floyd Precinct Dist 4 2fl4 - BS 3,4
3,Tate Reeves,State Treasurer,,R,Benton,Floyd Precinct Dist 4 2fl4 - BS 3,1
4,Rickey L. Cole,Commissioner of Agriculture & Commerce,,D,Benton,Floyd Precinct Dist 4 2fl4 - BS 3,4
4,Lester Spell,Commissioner of Agriculture & Commerce,,R,Benton,Floyd Precinct Dist 4 2fl4 - BS 3,1
4,Paul Leslie Riley,Commissioner of Agriculture & Commerce,,Cns,Benton,Floyd Precinct Dist 4 2fl4 - BS 3,0
6,Bill Stone,State Senate,2,D,Benton,Floyd Precinct Dist 4 2fl4 - BS 3,4
6,Ralph H Doxey,State Senate,2,R,Benton,Floyd Precinct Dist 4 2fl4 - BS 3,1
6,Greg Ward,State House,4,D,Benton,Floyd Precinct Dist 4 2fl4 - BS 3,
7,Kelvin O Buck,State House,5,D,Benton,Floyd Precinct Dist 4 2fl4 - BS 3,4
7,James R Dunworth,State House,5,R,Benton,Floyd Precinct Dist 4 2fl4 - BS 3,1
7,Jack Gadd,State House,13,D,Benton,Floyd Precinct Dist 4 2fl4 - BS 3,
7,John Helmert,State House,13,R,Benton,Floyd Precinct Dist 4 2fl4 - BS 3,
1,"John Arthur Eaves, Jr.",Governor,,D,Benton,Floyd Precinct Dist 4 2fl4 - BS 8,222
1,Haley Barbour,Governor,,R,Benton,Floyd Precinct Dist 4 2fl4 - BS 8,236
1,"James R 'Jamie' Franks, Jr",Lieutenant Governor,,D,Benton,Floyd Precinct Dist 4 2fl4 - BS 8,224
1,Phil Bryant,Lieutenant Governor,,R,Benton,Floyd Precinct Dist 4 2fl4 - BS 8,216
2,Robert H. 'Rob' Smith,Secretary of State,,D,Benton,Floyd Precinct Dist 4 2fl4 - BS 8,235
2,Delbert Hosemann,Secretary of State,,R,Benton,Floyd Precinct Dist 4 2fl4 - BS 8,194
2,Jim Hood,Attorney General,,D,Benton,Floyd Precinct Dist 4 2fl4 - BS 8,246
2,Al Hopkins,Attorney General,,R,Benton,Floyd Precinct Dist 4 2fl4 - BS 8,203
3,Mike Sumrall,State Auditor,,D,Benton,Floyd Precinct Dist 4 2fl4 - BS 8,252
3,Stacey E Pickering,State Auditor,,R,Benton,Floyd Precinct Dist 4 2fl4 - BS 8,168
3,Shawn O'Hara,State Treasurer,,D,Benton,Floyd Precinct Dist 4 2fl4 - BS 8,211
3,Tate Reeves,State Treasurer,,R,Benton,Floyd Precinct Dist 4 2fl4 - BS 8,197
4,Rickey L. Cole,Commissioner of Agriculture & Commerce,,D,Benton,Floyd Precinct Dist 4 2fl4 - BS 8,196
4,Lester Spell,Commissioner of Agriculture & Commerce,,R,Benton,Floyd Precinct Dist 4 2fl4 - BS 8,191
4,Paul Leslie Riley,Commissioner of Agriculture & Commerce,,Cns,Benton,Floyd Precinct Dist 4 2fl4 - BS 8,38
6,Bill Stone,State Senate,2,D,Benton,Floyd Precinct Dist 4 2fl4 - BS 8,323
6,Ralph H Doxey,State Senate,2,R,Benton,Floyd Precinct Dist 4 2fl4 - BS 8,134
6,Greg Ward,State House,4,D,Benton,Floyd Precinct Dist 4 2fl4 - BS 8,
7,Kelvin O Buck,State House,5,D,Benton,Floyd Precinct Dist 4 2fl4 - BS 8,
7,James R Dunworth,State House,5,R,Benton,Floyd Precinct Dist 4 2fl4 - BS 8,
7,Jack Gadd,State House,13,D,Benton,Floyd Precinct Dist 4 2fl4 - BS 8,317
7,John Helmert,State House,13,R,Benton,Floyd Precinct Dist 4 2fl4 - BS 8,129
1,"John Arthur Eaves, Jr.",Governor,,D,Benton,Floyd Precinct Dist 4 2fl4 - BS 9,10
1,Haley Barbour,Governor,,R,Benton,Floyd Precinct Dist 4 2fl4 - BS 9,4
1,"James R 'Jamie' Franks, Jr",Lieutenant Governor,,D,Benton,Floyd Precinct Dist 4 2fl4 - BS 9,10
1,Phil Bryant,Lieutenant Governor,,R,Benton,Floyd Precinct Dist 4 2fl4 - BS 9,1
2,Robert H. 'Rob' Smith,Secretary of State,,D,Benton,Floyd Precinct Dist 4 2fl4 - BS 9,11
2,Delbert Hosemann,Secretary of State,,R,Benton,Floyd Precinct Dist 4 2fl4 - BS 9,1
2,Jim Hood,Attorney General,,D,Benton,Floyd Precinct Dist 4 2fl4 - BS 9,12
2,Al Hopkins,Attorney General,,R,Benton,Floyd Precinct Dist 4 2fl4 - BS 9,0
3,Mike Sumrall,State Auditor,,D,Benton,Floyd Precinct Dist 4 2fl4 - BS 9,9
3,Stacey E Pickering,State Auditor,,R,Benton,Floyd Precinct Dist 4 2fl4 - BS 9,3
3,Shawn O'Hara,State Treasurer,,D,Benton,Floyd Precinct Dist 4 2fl4 - BS 9,9
3,Tate Reeves,State Treasurer,,R,Benton,Floyd Precinct Dist 4 2fl4 - BS 9,3
4,Rickey L. Cole,Commissioner of Agriculture & Commerce,,D,Benton,Floyd Precinct Dist 4 2fl4 - BS 9,11
4,Lester Spell,Commissioner of Agriculture & Commerce,,R,Benton,Floyd Precinct Dist 4 2fl4 - BS 9,1
4,Paul Leslie Riley,Commissioner of Agriculture & Commerce,,Cns,Benton,Floyd Precinct Dist 4 2fl4 - BS 9,0
6,Bill Stone,State Senate,2,D,Benton,Floyd Precinct Dist 4 2fl4 - BS 9,12
6,Ralph H Doxey,State Senate,2,R,Benton,Floyd Precinct Dist 4 2fl4 - BS 9,2
6,Greg Ward,State House,4,D,Benton,Floyd Precinct Dist 4 2fl4 - BS 9,
7,Kelvin O Buck,State House,5,D,Benton,Floyd Precinct Dist 4 2fl4 - BS 9,
7,James R Dunworth,State House,5,R,Benton,Floyd Precinct Dist 4 2fl4 - BS 9,
7,Jack Gadd,State House,13,D,Benton,Floyd Precinct Dist 4 2fl4 - BS 9,9
7,John Helmert,State House,13,R,Benton,Floyd Precinct Dist 4 2fl4 - BS 9,4
1,"John Arthur Eaves, Jr.",Governor,,D,Benton,Lamar Precinct District 2 2lm2 - BS 5,150
1,Haley Barbour,Governor,,R,Benton,Lamar Precinct District 2 2lm2 - BS 5,52
1,"James R 'Jamie' Franks, Jr",Lieutenant Governor,,D,Benton,Lamar Precinct District 2 2lm2 - BS 5,149
1,Phil Bryant,Lieutenant Governor,,R,Benton,Lamar Precinct District 2 2lm2 - BS 5,47
2,Robert H. 'Rob' Smith,Secretary of State,,D,Benton,Lamar Precinct District 2 2lm2 - BS 5,163
2,Delbert Hosemann,Secretary of State,,R,Benton,Lamar Precinct District 2 2lm2 - BS 5,36
2,Jim Hood,Attorney General,,D,Benton,Lamar Precinct District 2 2lm2 - BS 5,161
2,Al Hopkins,Attorney General,,R,Benton,Lamar Precinct District 2 2lm2 - BS 5,39
3,Mike Sumrall,State Auditor,,D,Benton,Lamar Precinct District 2 2lm2 - BS 5,161
3,Stacey E Pickering,State Auditor,,R,Benton,Lamar Precinct District 2 2lm2 - BS 5,36
3,Shawn O'Hara,State Treasurer,,D,Benton,Lamar Precinct District 2 2lm2 - BS 5,163
3,Tate Reeves,State Treasurer,,R,Benton,Lamar Precinct District 2 2lm2 - BS 5,34
4,Rickey L. Cole,Commissioner of Agriculture & Commerce,,D,Benton,Lamar Precinct District 2 2lm2 - BS 5,157
4,Lester Spell,Commissioner of Agriculture & Commerce,,R,Benton,Lamar Precinct District 2 2lm2 - BS 5,34
4,Paul Leslie Riley,Commissioner of Agriculture & Commerce,,Cns,Benton,Lamar Precinct District 2 2lm2 - BS 5,7
6,Bill Stone,State Senate,2,D,Benton,Lamar Precinct District 2 2lm2 - BS 5,182
6,Ralph H Doxey,State Senate,2,R,Benton,Lamar Precinct District 2 2lm2 - BS 5,31
6,Greg Ward,State House,4,D,Benton,Lamar Precinct District 2 2lm2 - BS 5,
7,Kelvin O Buck,State House,5,D,Benton,Lamar Precinct District 2 2lm2 - BS 5,160
7,James R Dunworth,State House,5,R,Benton,Lamar Precinct District 2 2lm2 - BS 5,44
7,Jack Gadd,State House,13,D,Benton,Lamar Precinct District 2 2lm2 - BS 5,
7,John Helmert,State House,13,R,Benton,Lamar Precinct District 2 2lm2 - BS 5,
1,"John Arthur Eaves, Jr.",Governor,,D,Benton,Lamar Precinct District 2 2lm2 - BS 12,131
1,Haley Barbour,Governor,,R,Benton,Lamar Precinct District 2 2lm2 - BS 12,32
1,"James R 'Jamie' Franks, Jr",Lieutenant Governor,,D,Benton,Lamar Precinct District 2 2lm2 - BS 12,121
1,Phil Bryant,Lieutenant Governor,,R,Benton,Lamar Precinct District 2 2lm2 - BS 12,32
2,Robert H. 'Rob' Smith,Secretary of State,,D,Benton,Lamar Precinct District 2 2lm2 - BS 12,129
2,Delbert Hosemann,Secretary of State,,R,Benton,Lamar Precinct District 2 2lm2 - BS 12,21
2,Jim Hood,Attorney General,,D,Benton,Lamar Precinct District 2 2lm2 - BS 12,137
2,Al Hopkins,Attorney General,,R,Benton,Lamar Precinct District 2 2lm2 - BS 12,17
3,Mike Sumrall,State Auditor,,D,Benton,Lamar Precinct District 2 2lm2 - BS 12,137
3,Stacey E Pickering,State Auditor,,R,Benton,Lamar Precinct District 2 2lm2 - BS 12,11
3,Shawn O'Hara,State Treasurer,,D,Benton,Lamar Precinct District 2 2lm2 - BS 12,125
3,Tate Reeves,State Treasurer,,R,Benton,Lamar Precinct District 2 2lm2 - BS 12,24
4,Rickey L. Cole,Commissioner of Agriculture & Commerce,,D,Benton,Lamar Precinct District 2 2lm2 - BS 12,124
4,Lester Spell,Commissioner of Agriculture & Commerce,,R,Benton,Lamar Precinct District 2 2lm2 - BS 12,18
4,Paul Leslie Riley,Commissioner of Agriculture & Commerce,,Cns,Benton,Lamar Precinct District 2 2lm2 - BS 12,6
6,Bill Stone,State Senate,2,D,Benton,Lamar Precinct District 2 2lm2 - BS 12,153
6,Ralph H Doxey,State Senate,2,R,Benton,Lamar Precinct District 2 2lm2 - BS 12,7
6,Greg Ward,State House,4,D,Benton,Lamar Precinct District 2 2lm2 - BS 12,
7,Kelvin O Buck,State House,5,D,Benton,Lamar Precinct District 2 2lm2 - BS 12,
7,James R Dunworth,State House,5,R,Benton,Lamar Precinct District 2 2lm2 - BS 12,
7,Jack Gadd,State House,13,D,Benton,Lamar Precinct District 2 2lm2 - BS 12,145
7,John Helmert,State House,13,R,Benton,Lamar Precinct District 2 2lm2 - BS 12,8
1,"John Arthur Eaves, Jr.",Governor,,D,Benton,Hickory Flat Prec Dist 5 2hf5,252
1,Haley Barbour,Governor,,R,Benton,Hickory Flat Prec Dist 5 2hf5,381
1,"James R 'Jamie' Franks, Jr",Lieutenant Governor,,D,Benton,Hickory Flat Prec Dist 5 2hf5,281
1,Phil Bryant,Lieutenant Governor,,R,Benton,Hickory Flat Prec Dist 5 2hf5,334
2,Robert H. 'Rob' Smith,Secretary of State,,D,Benton,Hickory Flat Prec Dist 5 2hf5,325
2,Delbert Hosemann,Secretary of State,,R,Benton,Hickory Flat Prec Dist 5 2hf5,267
2,Jim Hood,Attorney General,,D,Benton,Hickory Flat Prec Dist 5 2hf5,338
2,Al Hopkins,Attorney General,,R,Benton,Hickory Flat Prec Dist 5 2hf5,280
3,Mike Sumrall,State Auditor,,D,Benton,Hickory Flat Prec Dist 5 2hf5,338
3,Stacey E Pickering,State Auditor,,R,Benton,Hickory Flat Prec Dist 5 2hf5,252
3,Shawn O'Hara,State Treasurer,,D,Benton,Hickory Flat Prec Dist 5 2hf5,239
3,Tate Reeves,State Treasurer,,R,Benton,Hickory Flat Prec Dist 5 2hf5,338
4,Rickey L. Cole,Commissioner of Agriculture & Commerce,,D,Benton,Hickory Flat Prec Dist 5 2hf5,261
4,Lester Spell,Commissioner of Agriculture & Commerce,,R,Benton,Hickory Flat Prec Dist 5 2hf5,293
4,Paul Leslie Riley,Commissioner of Agriculture & Commerce,,Cns,Benton,Hickory Flat Prec Dist 5 2hf5,41
6,Bill Stone,State Senate,2,D,Benton,Hickory Flat Prec Dist 5 2hf5,410
6,Ralph H Doxey,State Senate,2,R,Benton,Hickory Flat Prec Dist 5 2hf5,224
6,Greg Ward,State House,4,D,Benton,Hickory Flat Prec Dist 5 2hf5,
7,Kelvin O Buck,State House,5,D,Benton,Hickory Flat Prec Dist 5 2hf5,
7,James R Dunworth,State House,5,R,Benton,Hickory Flat Prec Dist 5 2hf5,
7,Jack Gadd,State House,13,D,Benton,Hickory Flat Prec Dist 5 2hf5,528
7,John Helmert,State House,13,R,Benton,Hickory Flat Prec Dist 5 2hf5,111
