page,candidate,office,district,party,county,precinct,votes
2,"John Arthur Eaves, Jr.",Governor,,D,Alcorn,Bethel,42
2,Haley Barbour,Governor,,R,Alcorn,Bethel,40
2,"James R 'Jamie' Franks, Jr",Lieutenant Governor,,D,Alcorn,Bethel,53
2,Phil Bryant,Lieutenant Governor,,R,Alcorn,Bethel,30
2,Robert H. 'Rob' Smith,Secretary of State,,D,Alcorn,Bethel,45
2,Delbert Hosemann,Secretary of State,,R,Alcorn,Bethel,31
2,Jim Hood,Attorney General,,D,Alcorn,Bethel,53
2,Al Hopkins,Attorney General,,R,Alcorn,Bethel,25
2,Mike Sumrall,State Auditor,,D,Alcorn,Bethel,57
2,Stacey E Pickering,State Auditor,,R,Alcorn,Bethel,19
2,Shawn O'Hara,State Treasurer,,D,Alcorn,Bethel,47
2,Tate Reeves,State Treasurer,,R,Alcorn,Bethel,29
2,Rickey L. Cole,Commissioner of Agriculture & Commerce,,D,Alcorn,Bethel,30
2,Lester Spell,Commissioner of Agriculture & Commerce,,R,Alcorn,Bethel,47
4,James E Moffitt,State Senate,4,R,Alcorn,Bethel,24
4,Eric Powell,State Senate,4,D,Alcorn,Bethel,58
4,Lester 'Bubba' Carpenter,State House,1,R,Alcorn,Bethel,X
4,Ricky A. Cummings,State House,1,D,Alcorn,Bethel,X
4,Harvey Moss,State House,2,D,Alcorn,Bethel,X
4,John Orman ,State House,2,R,Alcorn,Bethel,X
4,William Tracy Arnold,State House,3,R,Alcorn,Bethel,7
4,W J. 'Billy' McCoy,State House,3,D,Alcorn,Bethel,76
2,"John Arthur Eaves, Jr.",Governor,,D,Alcorn,Biggersville,188
2,Haley Barbour,Governor,,R,Alcorn,Biggersville,287
2,"James R 'Jamie' Franks, Jr",Lieutenant Governor,,D,Alcorn,Biggersville,198
2,Phil Bryant,Lieutenant Governor,,R,Alcorn,Biggersville,262
2,Robert H. 'Rob' Smith,Secretary of State,,D,Alcorn,Biggersville,193
2,Delbert Hosemann,Secretary of State,,R,Alcorn,Biggersville,255
2,Jim Hood,Attorney General,,D,Alcorn,Biggersville,245
2,Al Hopkins,Attorney General,,R,Alcorn,Biggersville,206
2,Mike Sumrall,State Auditor,,D,Alcorn,Biggersville,209
2,Stacey E Pickering,State Auditor,,R,Alcorn,Biggersville,234
2,Shawn O'Hara,State Treasurer,,D,Alcorn,Biggersville,186
2,Tate Reeves,State Treasurer,,R,Alcorn,Biggersville,246
2,Rickey L. Cole,Commissioner of Agriculture & Commerce,,D,Alcorn,Biggersville,203
2,Lester Spell,Commissioner of Agriculture & Commerce,,R,Alcorn,Biggersville,217
4,James E Moffitt,State Senate,4,R,Alcorn,Biggersville,226
4,Eric Powell,State Senate,4,D,Alcorn,Biggersville,252
4,Lester 'Bubba' Carpenter,State House,1,R,Alcorn,Biggersville,X
4,Ricky A. Cummings,State House,1,D,Alcorn,Biggersville,X
4,Harvey Moss,State House,2,D,Alcorn,Biggersville,274
4,John Orman ,State House,2,R,Alcorn,Biggersville,188
4,William Tracy Arnold,State House,3,R,Alcorn,Biggersville,X
4,W J. 'Billy' McCoy,State House,3,D,Alcorn,Biggersville,X
2,"John Arthur Eaves, Jr.",Governor,,D,Alcorn,2nd District Central Precinct,254
2,Haley Barbour,Governor,,R,Alcorn,2nd District Central Precinct,470
2,"James R 'Jamie' Franks, Jr",Lieutenant Governor,,D,Alcorn,2nd District Central Precinct,302
2,Phil Bryant,Lieutenant Governor,,R,Alcorn,2nd District Central Precinct,416
2,Robert H. 'Rob' Smith,Secretary of State,,D,Alcorn,2nd District Central Precinct,293
2,Delbert Hosemann,Secretary of State,,R,Alcorn,2nd District Central Precinct,405
2,Jim Hood,Attorney General,,D,Alcorn,2nd District Central Precinct,383
2,Al Hopkins,Attorney General,,R,Alcorn,2nd District Central Precinct,322
2,Mike Sumrall,State Auditor,,D,Alcorn,2nd District Central Precinct,314
2,Stacey E Pickering,State Auditor,,R,Alcorn,2nd District Central Precinct,373
2,Shawn O'Hara,State Treasurer,,D,Alcorn,2nd District Central Precinct,282
2,Tate Reeves,State Treasurer,,R,Alcorn,2nd District Central Precinct,396
2,Rickey L. Cole,Commissioner of Agriculture & Commerce,,D,Alcorn,2nd District Central Precinct,317
2,Lester Spell,Commissioner of Agriculture & Commerce,,R,Alcorn,2nd District Central Precinct,319
4,James E Moffitt,State Senate,4,R,Alcorn,2nd District Central Precinct,306
4,Eric Powell,State Senate,4,D,Alcorn,2nd District Central Precinct,411
4,Lester 'Bubba' Carpenter,State House,1,R,Alcorn,2nd District Central Precinct,360
4,Ricky A. Cummings,State House,1,D,Alcorn,2nd District Central Precinct,355
4,Harvey Moss,State House,2,D,Alcorn,2nd District Central Precinct,X
4,John Orman ,State House,2,R,Alcorn,2nd District Central Precinct,X
4,William Tracy Arnold,State House,3,R,Alcorn,2nd District Central Precinct,X
4,W J. 'Billy' McCoy,State House,3,D,Alcorn,2nd District Central Precinct,X
2,"John Arthur Eaves, Jr.",Governor,,D,Alcorn,College Hill,370
2,Haley Barbour,Governor,,R,Alcorn,College Hill,480
2,"James R 'Jamie' Franks, Jr",Lieutenant Governor,,D,Alcorn,College Hill,394
2,Phil Bryant,Lieutenant Governor,,R,Alcorn,College Hill,451
2,Robert H. 'Rob' Smith,Secretary of State,,D,Alcorn,College Hill,409
2,Delbert Hosemann,Secretary of State,,R,Alcorn,College Hill,414
2,Jim Hood,Attorney General,,D,Alcorn,College Hill,492
2,Al Hopkins,Attorney General,,R,Alcorn,College Hill,346
2,Mike Sumrall,State Auditor,,D,Alcorn,College Hill,426
2,Stacey E Pickering,State Auditor,,R,Alcorn,College Hill,381
2,Shawn O'Hara,State Treasurer,,D,Alcorn,College Hill,373
2,Tate Reeves,State Treasurer,,R,Alcorn,College Hill,425
2,Rickey L. Cole,Commissioner of Agriculture & Commerce,,D,Alcorn,College Hill,371
2,Lester Spell,Commissioner of Agriculture & Commerce,,R,Alcorn,College Hill,401
4,James E Moffitt,State Senate,4,R,Alcorn,College Hill,362
4,Eric Powell,State Senate,4,D,Alcorn,College Hill,84
4,Lester 'Bubba' Carpenter,State House,1,R,Alcorn,College Hill,X
4,Ricky A. Cummings,State House,1,D,Alcorn,College Hill,X
4,Harvey Moss,State House,2,D,Alcorn,College Hill,495
4,John Orman ,State House,2,R,Alcorn,College Hill,350
4,William Tracy Arnold,State House,3,R,Alcorn,College Hill,X
4,W J. 'Billy' McCoy,State House,3,D,Alcorn,College Hill,X
2,"John Arthur Eaves, Jr.",Governor,,D,Alcorn,East Third Street,92
2,Haley Barbour,Governor,,R,Alcorn,East Third Street,207
2,"James R 'Jamie' Franks, Jr",Lieutenant Governor,,D,Alcorn,East Third Street,98
2,Phil Bryant,Lieutenant Governor,,R,Alcorn,East Third Street,192
2,Robert H. 'Rob' Smith,Secretary of State,,D,Alcorn,East Third Street,118
2,Delbert Hosemann,Secretary of State,,R,Alcorn,East Third Street,163
2,Jim Hood,Attorney General,,D,Alcorn,East Third Street,158
2,Al Hopkins,Attorney General,,R,Alcorn,East Third Street,129
2,Mike Sumrall,State Auditor,,D,Alcorn,East Third Street,140
2,Stacey E Pickering,State Auditor,,R,Alcorn,East Third Street,138
2,Shawn O'Hara,State Treasurer,,D,Alcorn,East Third Street,117
2,Tate Reeves,State Treasurer,,R,Alcorn,East Third Street,160
2,Rickey L. Cole,Commissioner of Agriculture & Commerce,,D,Alcorn,East Third Street,122
2,Lester Spell,Commissioner of Agriculture & Commerce,,R,Alcorn,East Third Street,141
