page,candidate,office,district,party,county,precinct,votes
1,Haley Barbour,Governor,,R,Attala,South Central - BS 13,17
1,"John Arthur Eaves, Jr.",Governor,,D,Attala,South Central - BS 13,40
1,Phil Bryant,Lieutenant Governor,,R,Attala,South Central - BS 13,23
1,"James R 'Jamie' Franks, Jr",Lieutenant Governor,,D,Attala,South Central - BS 13,33
1,Delbert Hosemann,Secretary of State,,R,Attala,South Central - BS 13,18
1,Robert H. 'Rob' Smith,Secretary of State,,D,Attala,South Central - BS 13,37
2,Jim Hood,Attorney General,,D,Attala,South Central - BS 13,45
2,Al Hopkins,Attorney General,,R,Attala,South Central - BS 13,12
2,Stacey E Pickering,State Auditor,,R,Attala,South Central - BS 13,21
2,Mike Sumrall,State Auditor,,D,Attala,South Central - BS 13,35
2,Shawn O'Hara,State Treasurer,,D,Attala,South Central - BS 13,29
2,Tate Reeves,State Treasurer,,R,Attala,South Central - BS 13,26
3,Rickey L. Cole,Commissioner of Agriculture & Commerce,,D,Attala,South Central - BS 13,29
3,Paul Leslie Riley,Commissioner of Agriculture & Commerce,,Cns,Attala,South Central - BS 13,6
3,Lester Spell,Commissioner of Agriculture & Commerce,,R,Attala,South Central - BS 13,20
5,Lydia G Chassaniol,State Senate,14,R,Attala,South Central - BS 13,35
5,Gary Jackson,State Senate,15,R,Attala,South Central - BS 13,
5,Kenneth Wayne Jones,State Senate,21,D,Attala,South Central - BS 13,
6,Ricky Gill,State House,27,R,Attala,South Central - BS 13,18
6,Ferr Smith,State House,27,D,Attala,South Central - BS 13,37
6,Bobby B Howell,State House,46,R,Attala,South Central - BS 13,
6,Bryant W Clark,State House,47,D,Attala,South Central - BS 13,
7,Mary Ann Stevens,State House,48,D,Attala,South Central - BS 13,
1,Haley Barbour,Governor,,R,Attala,South Central - BS 14,22
1,"John Arthur Eaves, Jr.",Governor,,D,Attala,South Central - BS 14,15
1,Phil Bryant,Lieutenant Governor,,R,Attala,South Central - BS 14,18
1,"James R 'Jamie' Franks, Jr",Lieutenant Governor,,D,Attala,South Central - BS 14,19
1,Delbert Hosemann,Secretary of State,,R,Attala,South Central - BS 14,21
1,Robert H. 'Rob' Smith,Secretary of State,,D,Attala,South Central - BS 14,16
2,Jim Hood,Attorney General,,D,Attala,South Central - BS 14,24
2,Al Hopkins,Attorney General,,R,Attala,South Central - BS 14,13
2,Stacey E Pickering,State Auditor,,R,Attala,South Central - BS 14,17
2,Mike Sumrall,State Auditor,,D,Attala,South Central - BS 14,20
2,Shawn O'Hara,State Treasurer,,D,Attala,South Central - BS 14,16
2,Tate Reeves,State Treasurer,,R,Attala,South Central - BS 14,21
3,Rickey L. Cole,Commissioner of Agriculture & Commerce,,D,Attala,South Central - BS 14,14
3,Paul Leslie Riley,Commissioner of Agriculture & Commerce,,Cns,Attala,South Central - BS 14,3
3,Lester Spell,Commissioner of Agriculture & Commerce,,R,Attala,South Central - BS 14,20
5,Lydia G Chassaniol,State Senate,14,R,Attala,South Central - BS 14,27
5,Gary Jackson,State Senate,15,R,Attala,South Central - BS 14,
5,Kenneth Wayne Jones,State Senate,21,D,Attala,South Central - BS 14,
6,Ricky Gill,State House,27,R,Attala,South Central - BS 14,14
6,Ferr Smith,State House,27,D,Attala,South Central - BS 14,22
6,Bobby B Howell,State House,46,R,Attala,South Central - BS 14,
6,Bryant W Clark,State House,47,D,Attala,South Central - BS 14,
7,Mary Ann Stevens,State House,48,D,Attala,South Central - BS 14,
1,Haley Barbour,Governor,,R,Attala,South Central - BS 30,35
1,"John Arthur Eaves, Jr.",Governor,,D,Attala,South Central - BS 30,56
1,Phil Bryant,Lieutenant Governor,,R,Attala,South Central - BS 30,44
1,"James R 'Jamie' Franks, Jr",Lieutenant Governor,,D,Attala,South Central - BS 30,45
1,Delbert Hosemann,Secretary of State,,R,Attala,South Central - BS 30,46
1,Robert H. 'Rob' Smith,Secretary of State,,D,Attala,South Central - BS 30,42
2,Jim Hood,Attorney General,,D,Attala,South Central - BS 30,64
2,Al Hopkins,Attorney General,,R,Attala,South Central - BS 30,23
2,Stacey E Pickering,State Auditor,,R,Attala,South Central - BS 30,43
2,Mike Sumrall,State Auditor,,D,Attala,South Central - BS 30,44
2,Shawn O'Hara,State Treasurer,,D,Attala,South Central - BS 30,36
2,Tate Reeves,State Treasurer,,R,Attala,South Central - BS 30,51
