page,candidate,office,district,party,county,precinct,votes
7,Buck Clarke,State Senate,22,R,Bolivar,South Cleveland - BS 44,
7,Jaribu Hill,State Senate,22,D,Bolivar,South Cleveland - BS 44,
7,David Norquist,State House,28,D,Bolivar,South Cleveland - BS 44,
7,Linda F Coleman,State House,29,D,Bolivar,South Cleveland - BS 44,
8,Robert Huddleston,State House,30,D,Bolivar,South Cleveland - BS 44,
1,Haley Barbour,Governor,,R,Bolivar,Beulah ,14
1,"John Arthur Eaves, Jr.",Governor,,D,Bolivar,Beulah ,100
1,Phil Bryant,Lieutenant Governor,,R,Bolivar,Beulah ,12
1,"James R 'Jamie' Franks, Jr",Lieutenant Governor,,D,Bolivar,Beulah ,79
2,Delbert Hosemann,Secretary of State,,R,Bolivar,Beulah ,11
2,Robert H. 'Rob' Smith,Secretary of State,,D,Bolivar,Beulah ,79
2,Jim Hood,Attorney General,,D,Bolivar,Beulah ,89
2,Al Hopkins,Attorney General,,R,Bolivar,Beulah ,9
3,Stacey E Pickering,State Auditor,,R,Bolivar,Beulah ,10
3,Mike Sumrall,State Auditor,,D,Bolivar,Beulah ,77
3,Shawn O'Hara,State Treasurer,,D,Bolivar,Beulah ,74
3,Tate Reeves,State Treasurer,,R,Bolivar,Beulah ,14
4,Rickey L. Cole,Commissioner of Agriculture & Commerce,,D,Bolivar,Beulah ,79
4,Paul Leslie Riley,Commissioner of Agriculture & Commerce,,Cns,Bolivar,Beulah ,4
4,Lester Spell,Commissioner of Agriculture & Commerce,,R,Bolivar,Beulah ,12
6,"Johnnie Walls, Jr.",State Senate,12,D,Bolivar,Beulah ,87
6,Willie L. Simmons,State Senate,13,D,Bolivar,Beulah ,
7,Buck Clarke,State Senate,22,R,Bolivar,Beulah ,
7,Jaribu Hill,State Senate,22,D,Bolivar,Beulah ,
7,David Norquist,State House,28,D,Bolivar,Beulah ,
7,Linda F Coleman,State House,29,D,Bolivar,Beulah ,87
8,Robert Huddleston,State House,30,D,Bolivar,Beulah ,
1,Haley Barbour,Governor,,R,Bolivar,Benoit Precinct,93
1,"John Arthur Eaves, Jr.",Governor,,D,Bolivar,Benoit Precinct,113
1,Phil Bryant,Lieutenant Governor,,R,Bolivar,Benoit Precinct,90
1,"James R 'Jamie' Franks, Jr",Lieutenant Governor,,D,Bolivar,Benoit Precinct,95
2,Delbert Hosemann,Secretary of State,,R,Bolivar,Benoit Precinct,76
2,Robert H. 'Rob' Smith,Secretary of State,,D,Bolivar,Benoit Precinct,104
2,Jim Hood,Attorney General,,D,Bolivar,Benoit Precinct,131
2,Al Hopkins,Attorney General,,R,Bolivar,Benoit Precinct,55
3,Stacey E Pickering,State Auditor,,R,Bolivar,Benoit Precinct,73
3,Mike Sumrall,State Auditor,,D,Bolivar,Benoit Precinct,94
3,Shawn O'Hara,State Treasurer,,D,Bolivar,Benoit Precinct,90
3,Tate Reeves,State Treasurer,,R,Bolivar,Benoit Precinct,83
4,Rickey L. Cole,Commissioner of Agriculture & Commerce,,D,Bolivar,Benoit Precinct,98
4,Paul Leslie Riley,Commissioner of Agriculture & Commerce,,Cns,Bolivar,Benoit Precinct,15
4,Lester Spell,Commissioner of Agriculture & Commerce,,R,Bolivar,Benoit Precinct,61
6,"Johnnie Walls, Jr.",State Senate,12,D,Bolivar,Benoit Precinct,131
6,Willie L. Simmons,State Senate,13,D,Bolivar,Benoit Precinct,
7,Buck Clarke,State Senate,22,R,Bolivar,Benoit Precinct,
7,Jaribu Hill,State Senate,22,D,Bolivar,Benoit Precinct,
7,David Norquist,State House,28,D,Bolivar,Benoit Precinct,
7,Linda F Coleman,State House,29,D,Bolivar,Benoit Precinct,135
8,Robert Huddleston,State House,30,D,Bolivar,Benoit Precinct,
1,Haley Barbour,Governor,,R,Bolivar,Boyle,320
1,"John Arthur Eaves, Jr.",Governor,,D,Bolivar,Boyle,132
1,Phil Bryant,Lieutenant Governor,,R,Bolivar,Boyle,329
1,"James R 'Jamie' Franks, Jr",Lieutenant Governor,,D,Bolivar,Boyle,111
2,Delbert Hosemann,Secretary of State,,R,Bolivar,Boyle,267
2,Robert H. 'Rob' Smith,Secretary of State,,D,Bolivar,Boyle,164
2,Jim Hood,Attorney General,,D,Bolivar,Boyle,236
2,Al Hopkins,Attorney General,,R,Bolivar,Boyle,204
3,Stacey E Pickering,State Auditor,,R,Bolivar,Boyle,250
3,Mike Sumrall,State Auditor,,D,Bolivar,Boyle,168
3,Shawn O'Hara,State Treasurer,,D,Bolivar,Boyle,121
3,Tate Reeves,State Treasurer,,R,Bolivar,Boyle,300
4,Rickey L. Cole,Commissioner of Agriculture & Commerce,,D,Bolivar,Boyle,145
4,Paul Leslie Riley,Commissioner of Agriculture & Commerce,,Cns,Bolivar,Boyle,36
4,Lester Spell,Commissioner of Agriculture & Commerce,,R,Bolivar,Boyle,245
6,"Johnnie Walls, Jr.",State Senate,12,D,Bolivar,Boyle,
6,Willie L. Simmons,State Senate,13,D,Bolivar,Boyle,287
7,Buck Clarke,State Senate,22,R,Bolivar,Boyle,
7,Jaribu Hill,State Senate,22,D,Bolivar,Boyle,
7,David Norquist,State House,28,D,Bolivar,Boyle,395
7,Linda F Coleman,State House,29,D,Bolivar,Boyle,
8,Robert Huddleston,State House,30,D,Bolivar,Boyle,
1,Haley Barbour,Governor,,R,Bolivar,Choctaw,43
1,"John Arthur Eaves, Jr.",Governor,,D,Bolivar,Choctaw,101
1,Phil Bryant,Lieutenant Governor,,R,Bolivar,Choctaw,31
1,"James R 'Jamie' Franks, Jr",Lieutenant Governor,,D,Bolivar,Choctaw,106
2,Delbert Hosemann,Secretary of State,,R,Bolivar,Choctaw,31
2,Robert H. 'Rob' Smith,Secretary of State,,D,Bolivar,Choctaw,105
2,Jim Hood,Attorney General,,D,Bolivar,Choctaw,120
2,Al Hopkins,Attorney General,,R,Bolivar,Choctaw,19
3,Stacey E Pickering,State Auditor,,R,Bolivar,Choctaw,27
3,Mike Sumrall,State Auditor,,D,Bolivar,Choctaw,108
3,Shawn O'Hara,State Treasurer,,D,Bolivar,Choctaw,107
3,Tate Reeves,State Treasurer,,R,Bolivar,Choctaw,33
4,Rickey L. Cole,Commissioner of Agriculture & Commerce,,D,Bolivar,Choctaw,102
4,Paul Leslie Riley,Commissioner of Agriculture & Commerce,,Cns,Bolivar,Choctaw,8
4,Lester Spell,Commissioner of Agriculture & Commerce,,R,Bolivar,Choctaw,27
6,"Johnnie Walls, Jr.",State Senate,12,D,Bolivar,Choctaw,
6,Willie L. Simmons,State Senate,13,D,Bolivar,Choctaw,
7,Buck Clarke,State Senate,22,R,Bolivar,Choctaw,32
7,Jaribu Hill,State Senate,22,D,Bolivar,Choctaw,106
7,David Norquist,State House,28,D,Bolivar,Choctaw,107
7,Linda F Coleman,State House,29,D,Bolivar,Choctaw,
8,Robert Huddleston,State House,30,D,Bolivar,Choctaw,
1,Haley Barbour,Governor,,R,Bolivar,Duncan-Alligator,55
1,"John Arthur Eaves, Jr.",Governor,,D,Bolivar,Duncan-Alligator,91
1,Phil Bryant,Lieutenant Governor,,R,Bolivar,Duncan-Alligator,46
1,"James R 'Jamie' Franks, Jr",Lieutenant Governor,,D,Bolivar,Duncan-Alligator,89
2,Delbert Hosemann,Secretary of State,,R,Bolivar,Duncan-Alligator,40
2,Robert H. 'Rob' Smith,Secretary of State,,D,Bolivar,Duncan-Alligator,88
2,Jim Hood,Attorney General,,D,Bolivar,Duncan-Alligator,108
2,Al Hopkins,Attorney General,,R,Bolivar,Duncan-Alligator,26
3,Stacey E Pickering,State Auditor,,R,Bolivar,Duncan-Alligator,38
3,Mike Sumrall,State Auditor,,D,Bolivar,Duncan-Alligator,90
3,Shawn O'Hara,State Treasurer,,D,Bolivar,Duncan-Alligator,86
3,Tate Reeves,State Treasurer,,R,Bolivar,Duncan-Alligator,40
4,Rickey L. Cole,Commissioner of Agriculture & Commerce,,D,Bolivar,Duncan-Alligator,86
4,Paul Leslie Riley,Commissioner of Agriculture & Commerce,,Cns,Bolivar,Duncan-Alligator,10
4,Lester Spell,Commissioner of Agriculture & Commerce,,R,Bolivar,Duncan-Alligator,34
6,"Johnnie Walls, Jr.",State Senate,12,D,Bolivar,Duncan-Alligator,108
6,Willie L. Simmons,State Senate,13,D,Bolivar,Duncan-Alligator,
7,Buck Clarke,State Senate,22,R,Bolivar,Duncan-Alligator,
7,Jaribu Hill,State Senate,22,D,Bolivar,Duncan-Alligator,
7,David Norquist,State House,28,D,Bolivar,Duncan-Alligator,
7,Linda F Coleman,State House,29,D,Bolivar,Duncan-Alligator,
8,Robert Huddleston,State House,30,D,Bolivar,Duncan-Alligator,101
1,Haley Barbour,Governor,,R,Bolivar,East Central Cleveland,16
1,"John Arthur Eaves, Jr.",Governor,,D,Bolivar,East Central Cleveland,208
1,Phil Bryant,Lieutenant Governor,,R,Bolivar,East Central Cleveland,21
1,"James R 'Jamie' Franks, Jr",Lieutenant Governor,,D,Bolivar,East Central Cleveland,199
2,Delbert Hosemann,Secretary of State,,R,Bolivar,East Central Cleveland,19
2,Robert H. 'Rob' Smith,Secretary of State,,D,Bolivar,East Central Cleveland,194
2,Jim Hood,Attorney General,,D,Bolivar,East Central Cleveland,207
2,Al Hopkins,Attorney General,,R,Bolivar,East Central Cleveland,11
3,Stacey E Pickering,State Auditor,,R,Bolivar,East Central Cleveland,13
3,Mike Sumrall,State Auditor,,D,Bolivar,East Central Cleveland,201
3,Shawn O'Hara,State Treasurer,,D,Bolivar,East Central Cleveland,196
3,Tate Reeves,State Treasurer,,R,Bolivar,East Central Cleveland,16
4,Rickey L. Cole,Commissioner of Agriculture & Commerce,,D,Bolivar,East Central Cleveland,202
4,Paul Leslie Riley,Commissioner of Agriculture & Commerce,,Cns,Bolivar,East Central Cleveland,2
4,Lester Spell,Commissioner of Agriculture & Commerce,,R,Bolivar,East Central Cleveland,10
6,"Johnnie Walls, Jr.",State Senate,12,D,Bolivar,East Central Cleveland,208
6,Willie L. Simmons,State Senate,13,D,Bolivar,East Central Cleveland,
7,Buck Clarke,State Senate,22,R,Bolivar,East Central Cleveland,
7,Jaribu Hill,State Senate,22,D,Bolivar,East Central Cleveland,
7,David Norquist,State House,28,D,Bolivar,East Central Cleveland,
7,Linda F Coleman,State House,29,D,Bolivar,East Central Cleveland,206
8,Robert Huddleston,State House,30,D,Bolivar,East Central Cleveland,
1,Haley Barbour,Governor,,R,Bolivar,Eastgate,16
1,"John Arthur Eaves, Jr.",Governor,,D,Bolivar,Eastgate,162
1,Phil Bryant,Lieutenant Governor,,R,Bolivar,Eastgate,11
1,"James R 'Jamie' Franks, Jr",Lieutenant Governor,,D,Bolivar,Eastgate,156
2,Delbert Hosemann,Secretary of State,,R,Bolivar,Eastgate,10
2,Robert H. 'Rob' Smith,Secretary of State,,D,Bolivar,Eastgate,160
2,Jim Hood,Attorney General,,D,Bolivar,Eastgate,162
2,Al Hopkins,Attorney General,,R,Bolivar,Eastgate,10
3,Stacey E Pickering,State Auditor,,R,Bolivar,Eastgate,9
3,Mike Sumrall,State Auditor,,D,Bolivar,Eastgate,162
3,Shawn O'Hara,State Treasurer,,D,Bolivar,Eastgate,161
3,Tate Reeves,State Treasurer,,R,Bolivar,Eastgate,10
4,Rickey L. Cole,Commissioner of Agriculture & Commerce,,D,Bolivar,Eastgate,164
4,Paul Leslie Riley,Commissioner of Agriculture & Commerce,,Cns,Bolivar,Eastgate,7
4,Lester Spell,Commissioner of Agriculture & Commerce,,R,Bolivar,Eastgate,2
6,"Johnnie Walls, Jr.",State Senate,12,D,Bolivar,Eastgate,
6,Willie L. Simmons,State Senate,13,D,Bolivar,Eastgate,171
7,Buck Clarke,State Senate,22,R,Bolivar,Eastgate,
7,Jaribu Hill,State Senate,22,D,Bolivar,Eastgate,
7,David Norquist,State House,28,D,Bolivar,Eastgate,
7,Linda F Coleman,State House,29,D,Bolivar,Eastgate,171
8,Robert Huddleston,State House,30,D,Bolivar,Eastgate,
1,Haley Barbour,Governor,,R,Bolivar,East Rosedale,24
1,"John Arthur Eaves, Jr.",Governor,,D,Bolivar,East Rosedale,204
1,Phil Bryant,Lieutenant Governor,,R,Bolivar,East Rosedale,33
1,"James R 'Jamie' Franks, Jr",Lieutenant Governor,,D,Bolivar,East Rosedale,172
2,Delbert Hosemann,Secretary of State,,R,Bolivar,East Rosedale,29
2,Robert H. 'Rob' Smith,Secretary of State,,D,Bolivar,East Rosedale,175
2,Jim Hood,Attorney General,,D,Bolivar,East Rosedale,184
2,Al Hopkins,Attorney General,,R,Bolivar,East Rosedale,28
3,Stacey E Pickering,State Auditor,,R,Bolivar,East Rosedale,24
3,Mike Sumrall,State Auditor,,D,Bolivar,East Rosedale,173
3,Shawn O'Hara,State Treasurer,,D,Bolivar,East Rosedale,176
3,Tate Reeves,State Treasurer,,R,Bolivar,East Rosedale,25
4,Rickey L. Cole,Commissioner of Agriculture & Commerce,,D,Bolivar,East Rosedale,180
4,Paul Leslie Riley,Commissioner of Agriculture & Commerce,,Cns,Bolivar,East Rosedale,2
4,Lester Spell,Commissioner of Agriculture & Commerce,,R,Bolivar,East Rosedale,16
6,"Johnnie Walls, Jr.",State Senate,12,D,Bolivar,East Rosedale,184
6,Willie L. Simmons,State Senate,13,D,Bolivar,East Rosedale,
7,Buck Clarke,State Senate,22,R,Bolivar,East Rosedale,
7,Jaribu Hill,State Senate,22,D,Bolivar,East Rosedale,
7,David Norquist,State House,28,D,Bolivar,East Rosedale,
7,Linda F Coleman,State House,29,D,Bolivar,East Rosedale,193
8,Robert Huddleston,State House,30,D,Bolivar,East Rosedale,
1,Haley Barbour,Governor,,R,Bolivar,East Cleveland,106
1,"John Arthur Eaves, Jr.",Governor,,D,Bolivar,East Cleveland,644
1,Phil Bryant,Lieutenant Governor,,R,Bolivar,East Cleveland,112
1,"James R 'Jamie' Franks, Jr",Lieutenant Governor,,D,Bolivar,East Cleveland,603
2,Delbert Hosemann,Secretary of State,,R,Bolivar,East Cleveland,66
2,Robert H. 'Rob' Smith,Secretary of State,,D,Bolivar,East Cleveland,636
2,Jim Hood,Attorney General,,D,Bolivar,East Cleveland,671
2,Al Hopkins,Attorney General,,R,Bolivar,East Cleveland,46
3,Stacey E Pickering,State Auditor,,R,Bolivar,East Cleveland,70
3,Mike Sumrall,State Auditor,,D,Bolivar,East Cleveland,624
3,Shawn O'Hara,State Treasurer,,D,Bolivar,East Cleveland,615
3,Tate Reeves,State Treasurer,,R,Bolivar,East Cleveland,79
4,Rickey L. Cole,Commissioner of Agriculture & Commerce,,D,Bolivar,East Cleveland,614
4,Paul Leslie Riley,Commissioner of Agriculture & Commerce,,Cns,Bolivar,East Cleveland,19
4,Lester Spell,Commissioner of Agriculture & Commerce,,R,Bolivar,East Cleveland,57
6,"Johnnie Walls, Jr.",State Senate,12,D,Bolivar,East Cleveland,
6,Willie L. Simmons,State Senate,13,D,Bolivar,East Cleveland,679
7,Buck Clarke,State Senate,22,R,Bolivar,East Cleveland,
7,Jaribu Hill,State Senate,22,D,Bolivar,East Cleveland,
7,David Norquist,State House,28,D,Bolivar,East Cleveland,
7,Linda F Coleman,State House,29,D,Bolivar,East Cleveland,684
8,Robert Huddleston,State House,30,D,Bolivar,East Cleveland,
1,Haley Barbour,Governor,,R,Bolivar,Gunnison,63
1,"John Arthur Eaves, Jr.",Governor,,D,Bolivar,Gunnison,126
1,Phil Bryant,Lieutenant Governor,,R,Bolivar,Gunnison,63
1,"James R 'Jamie' Franks, Jr",Lieutenant Governor,,D,Bolivar,Gunnison,106
2,Delbert Hosemann,Secretary of State,,R,Bolivar,Gunnison,47
2,Robert H. 'Rob' Smith,Secretary of State,,D,Bolivar,Gunnison,117
2,Jim Hood,Attorney General,,D,Bolivar,Gunnison,140
2,Al Hopkins,Attorney General,,R,Bolivar,Gunnison,36
3,Stacey E Pickering,State Auditor,,R,Bolivar,Gunnison,53
3,Mike Sumrall,State Auditor,,D,Bolivar,Gunnison,109
3,Shawn O'Hara,State Treasurer,,D,Bolivar,Gunnison,101
3,Tate Reeves,State Treasurer,,R,Bolivar,Gunnison,60
4,Rickey L. Cole,Commissioner of Agriculture & Commerce,,D,Bolivar,Gunnison,100
4,Paul Leslie Riley,Commissioner of Agriculture & Commerce,,Cns,Bolivar,Gunnison,13
4,Lester Spell,Commissioner of Agriculture & Commerce,,R,Bolivar,Gunnison,47
6,"Johnnie Walls, Jr.",State Senate,12,D,Bolivar,Gunnison,132
6,Willie L. Simmons,State Senate,13,D,Bolivar,Gunnison,
7,Buck Clarke,State Senate,22,R,Bolivar,Gunnison,
7,Jaribu Hill,State Senate,22,D,Bolivar,Gunnison,
7,David Norquist,State House,28,D,Bolivar,Gunnison,
7,Linda F Coleman,State House,29,D,Bolivar,Gunnison,138
8,Robert Huddleston,State House,30,D,Bolivar,Gunnison,
1,Haley Barbour,Governor,,R,Bolivar,Longshot,38
