page,candidate,office,district,party,county,precinct,votes
2,Jim Hood,Governor,,D,Humphreys,Belzoni - 4010,435
2,Tate Reeves,Governor,,R,humphreys,Belzoni - 4010,150
2,Bob Hickingbottom,Governor,,C,humphreys,Belzoni - 4010,0
2,David R Singletary,Governor,,IND,humphreys,Belzoni - 4010,2
2,Delbert Hosemann,Lieutenant Governor,,R,humphreys,Belzoni - 4010,200
2,Jay Hughes,Lieutenant Governor,,D,humphreys,Belzoni - 4010,366
2,Johnny DuPree,Secretary of State,,D,humphreys,Belzoni - 4010,397
2,Michael Watson,Secretary of State,,R,humphreys,Belzoni - 4010,170
2,Jennifer Riley Collins,Attorney General,,D,humphreys,Belzoni - 4010,411
2,Lynn Fitch,Attorney General,,R,humphreys,Belzoni - 4010,166
2,Shad White,State Auditor,,R,humphreys,Belzoni - 4010,333
4,Addie Lee Green,State Treasurer,,D,humphreys,Belzoni - 4010,396
4,David McRae,State Treasurer,,R,humphreys,Belzoni - 4010,175
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,humphreys,Belzoni - 4010,401
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,humphreys,Belzoni - 4010,169
6,Hayes Dent,State Senate,22,R,humphreys,Belzoni - 4010,x
6,Joseph C Thomas Sr.,State Senate,22,D,humphreys,Belzoni - 4010,x
6,David Jordan,State Senate,24,D,humphreys,Belzoni - 4010,483
6,Otis L Anthony,State House,31,D,humphreys,Belzoni - 4010,x
6,Rufus E Straughter,State House ,51,D,humphreys,Belzoni - 4010,476
2,Jim Hood,Governor,,D,Humphreys,Belzoni North - 1bn 1020,419
2,Tate Reeves,Governor,,R,humphreys,Belzoni North - 1bn 1020,110
2,Bob Hickingbottom,Governor,,C,humphreys,Belzoni North - 1bn 1020,1
2,David R Singletary,Governor,,IND,humphreys,Belzoni North - 1bn 1020,3
2,Delbert Hosemann,Lieutenant Governor,,R,humphreys,Belzoni North - 1bn 1020,160
2,Jay Hughes,Lieutenant Governor,,D,humphreys,Belzoni North - 1bn 1020,362
2,Johnny DuPree,Secretary of State,,D,humphreys,Belzoni North - 1bn 1020,394
2,Michael Watson,Secretary of State,,R,humphreys,Belzoni North - 1bn 1020,124
2,Jennifer Riley Collins,Attorney General,,D,humphreys,Belzoni North - 1bn 1020,403
2,Lynn Fitch,Attorney General,,R,humphreys,Belzoni North - 1bn 1020,121
2,Shad White,State Auditor,,R,humphreys,Belzoni North - 1bn 1020,273
4,Addie Lee Green,State Treasurer,,D,humphreys,Belzoni North - 1bn 1020,390
4,David McRae,State Treasurer,,R,humphreys,Belzoni North - 1bn 1020,130
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,humphreys,Belzoni North - 1bn 1020,390
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,humphreys,Belzoni North - 1bn 1020,127
6,Hayes Dent,State Senate,22,R,humphreys,Belzoni North - 1bn 1020,x
6,Joseph C Thomas Sr.,State Senate,22,D,humphreys,Belzoni North - 1bn 1020,x
6,David Jordan,State Senate,24,D,humphreys,Belzoni North - 1bn 1020,460
6,Otis L Anthony,State House,31,D,humphreys,Belzoni North - 1bn 1020,192
6,Rufus E Straughter,State House ,51,D,humphreys,Belzoni North - 1bn 1020,252
2,Jim Hood,Governor,,D,Humphreys,Belzoni North - 2bn 2020,131
2,Tate Reeves,Governor,,R,humphreys,Belzoni North - 2bn 2020,4
2,Bob Hickingbottom,Governor,,C,humphreys,Belzoni North - 2bn 2020,0
2,David R Singletary,Governor,,IND,humphreys,Belzoni North - 2bn 2020,0
2,Delbert Hosemann,Lieutenant Governor,,R,humphreys,Belzoni North - 2bn 2020,19
2,Jay Hughes,Lieutenant Governor,,D,humphreys,Belzoni North - 2bn 2020,110
2,Johnny DuPree,Secretary of State,,D,humphreys,Belzoni North - 2bn 2020,124
2,Michael Watson,Secretary of State,,R,humphreys,Belzoni North - 2bn 2020,6
2,Jennifer Riley Collins,Attorney General,,D,humphreys,Belzoni North - 2bn 2020,126
2,Lynn Fitch,Attorney General,,R,humphreys,Belzoni North - 2bn 2020,5
2,Shad White,State Auditor,,R,humphreys,Belzoni North - 2bn 2020,53
4,Addie Lee Green,State Treasurer,,D,humphreys,Belzoni North - 2bn 2020,118
4,David McRae,State Treasurer,,R,humphreys,Belzoni North - 2bn 2020,10
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,humphreys,Belzoni North - 2bn 2020,122
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,humphreys,Belzoni North - 2bn 2020,7
6,Hayes Dent,State Senate,22,R,humphreys,Belzoni North - 2bn 2020,x
6,Joseph C Thomas Sr.,State Senate,22,D,humphreys,Belzoni North - 2bn 2020,x
6,David Jordan,State Senate,24,D,humphreys,Belzoni North - 2bn 2020,122
6,Otis L Anthony,State House,31,D,humphreys,Belzoni North - 2bn 2020,x
6,Rufus E Straughter,State House ,51,D,humphreys,Belzoni North - 2bn 2020,125
2,Jim Hood,Governor,,D,Humphreys,Belzoni South - 3bs 3010,171
2,Tate Reeves,Governor,,R,humphreys,Belzoni South - 3bs 3010,6
2,Bob Hickingbottom,Governor,,C,humphreys,Belzoni South - 3bs 3010,0
2,David R Singletary,Governor,,IND,humphreys,Belzoni South - 3bs 3010,2
2,Delbert Hosemann,Lieutenant Governor,,R,humphreys,Belzoni South - 3bs 3010,19
2,Jay Hughes,Lieutenant Governor,,D,humphreys,Belzoni South - 3bs 3010,152
2,Johnny DuPree,Secretary of State,,D,humphreys,Belzoni South - 3bs 3010,161
2,Michael Watson,Secretary of State,,R,humphreys,Belzoni South - 3bs 3010,9
2,Jennifer Riley Collins,Attorney General,,D,humphreys,Belzoni South - 3bs 3010,167
2,Lynn Fitch,Attorney General,,R,humphreys,Belzoni South - 3bs 3010,10
2,Shad White,State Auditor,,R,humphreys,Belzoni South - 3bs 3010,54
4,Addie Lee Green,State Treasurer,,D,humphreys,Belzoni South - 3bs 3010,153
4,David McRae,State Treasurer,,R,humphreys,Belzoni South - 3bs 3010,17
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,humphreys,Belzoni South - 3bs 3010,160
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,humphreys,Belzoni South - 3bs 3010,11
6,Hayes Dent,State Senate,22,R,humphreys,Belzoni South - 3bs 3010,13
6,Joseph C Thomas Sr.,State Senate,22,D,humphreys,Belzoni South - 3bs 3010,158
6,David Jordan,State Senate,24,D,humphreys,Belzoni South - 3bs 3010,x
6,Otis L Anthony,State House,31,D,humphreys,Belzoni South - 3bs 3010,x
6,Rufus E Straughter,State House ,51,D,humphreys,Belzoni South - 3bs 3010,165
2,Jim Hood,Governor,,D,Humphreys,Belzoni South - 5bs 5010,188
2,Tate Reeves,Governor,,R,humphreys,Belzoni South - 5bs 5010,3
2,Bob Hickingbottom,Governor,,C,humphreys,Belzoni South - 5bs 5010,0
2,David R Singletary,Governor,,IND,humphreys,Belzoni South - 5bs 5010,0
2,Delbert Hosemann,Lieutenant Governor,,R,humphreys,Belzoni South - 5bs 5010,17
2,Jay Hughes,Lieutenant Governor,,D,humphreys,Belzoni South - 5bs 5010,158
2,Johnny DuPree,Secretary of State,,D,humphreys,Belzoni South - 5bs 5010,163
2,Michael Watson,Secretary of State,,R,humphreys,Belzoni South - 5bs 5010,11
2,Jennifer Riley Collins,Attorney General,,D,humphreys,Belzoni South - 5bs 5010,182
2,Lynn Fitch,Attorney General,,R,humphreys,Belzoni South - 5bs 5010,3
2,Shad White,State Auditor,,R,humphreys,Belzoni South - 5bs 5010,79
4,Addie Lee Green,State Treasurer,,D,humphreys,Belzoni South - 5bs 5010,170
4,David McRae,State Treasurer,,R,humphreys,Belzoni South - 5bs 5010,11
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,humphreys,Belzoni South - 5bs 5010,170
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,humphreys,Belzoni South - 5bs 5010,7
6,Hayes Dent,State Senate,22,R,humphreys,Belzoni South - 5bs 5010,7
6,Joseph C Thomas Sr.,State Senate,22,D,humphreys,Belzoni South - 5bs 5010,173
6,David Jordan,State Senate,24,D,humphreys,Belzoni South - 5bs 5010,x
6,Otis L Anthony,State House,31,D,humphreys,Belzoni South - 5bs 5010,x
6,Rufus E Straughter,State House ,51,D,humphreys,Belzoni South - 5bs 5010,178
2,Jim Hood,Governor,,D,Humphreys,Fourmile North - 1fn 1010,1
2,Tate Reeves,Governor,,R,humphreys,Fourmile North - 1fn 1010,20
2,Bob Hickingbottom,Governor,,C,humphreys,Fourmile North - 1fn 1010,0
2,David R Singletary,Governor,,IND,humphreys,Fourmile North - 1fn 1010,0
2,Delbert Hosemann,Lieutenant Governor,,R,humphreys,Fourmile North - 1fn 1010,21
2,Jay Hughes,Lieutenant Governor,,D,humphreys,Fourmile North - 1fn 1010,0
2,Johnny DuPree,Secretary of State,,D,humphreys,Fourmile North - 1fn 1010,3
