candidate,office,district,party,county,precinct,votes
Jim Hood,Governor,,D,Lawrence,Arm,225
Tate Reeves,Governor,,R,Lawrence,Arm,135
Bob Hickingbottom,Governor,,C,Lawrence,Arm,0
David R Singletary,Governor,,IND,Lawrence,Arm,4
Delbert Hosemann,Lieutenant Governor,,R,Lawrence,Arm,164
Jay Hughes,Lieutenant Governor,,D,Lawrence,Arm,188
Johnny DuPree,Secretary of State,,D,Lawrence,Arm,203
Michael Watson,Secretary of State,,R,Lawrence,Arm,150
Jennifer Riley Collins,Attorney General,,D,Lawrence,Arm,203
Lynn Fitch,Attorney General,,R,Lawrence,Arm,155
Shad White,State Auditor,,R,Lawrence,Arm,234
Addie Lee Green,State Treasurer,,D,Lawrence,Arm,193
David McRae,State Treasurer,,R,Lawrence,Arm,159
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Lawrence,Arm,207
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Lawrence,Arm,146
Sally Doty,State Senate,39,R,Lawrence,Arm,236
Rita Wilkinson Goss,State House,53,D,Lawrence,Arm,X
vince Mangold,State House,53,R,Lawrence,Arm,X
Bob Evans,State House,91,D,Lawrence,Arm,329
Becky Currie,State House,92,R,Lawrence,Arm,X
Jim Hood,Governor,,D,Lawrence,Armory,34
Tate Reeves,Governor,,R,Lawrence,Armory,60
Bob Hickingbottom,Governor,,C,Lawrence,Armory,0
David R Singletary,Governor,,IND,Lawrence,Armory,1
Delbert Hosemann,Lieutenant Governor,,R,Lawrence,Armory,72
Jay Hughes,Lieutenant Governor,,D,Lawrence,Armory,22
Johnny DuPree,Secretary of State,,D,Lawrence,Armory,22
Michael Watson,Secretary of State,,R,Lawrence,Armory,70
Jennifer Riley Collins,Attorney General,,D,Lawrence,Armory,26
Lynn Fitch,Attorney General,,R,Lawrence,Armory,67
Shad White,State Auditor,,R,Lawrence,Armory,82
Addie Lee Green,State Treasurer,,D,Lawrence,Armory,19
David McRae,State Treasurer,,R,Lawrence,Armory,74
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Lawrence,Armory,27
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Lawrence,Armory,67
Sally Doty,State Senate,39,R,Lawrence,Armory,84
Rita Wilkinson Goss,State House,53,D,Lawrence,Armory,X
vince Mangold,State House,53,R,Lawrence,Armory,X
Bob Evans,State House,91,D,Lawrence,Armory,86
Becky Currie,State House,92,R,Lawrence,Armory,X
Jim Hood,Governor,,D,Lawrence,Center,12
Tate Reeves,Governor,,R,Lawrence,Center,101
Bob Hickingbottom,Governor,,C,Lawrence,Center,0
David R Singletary,Governor,,IND,Lawrence,Center,3
Delbert Hosemann,Lieutenant Governor,,R,Lawrence,Center,110
Jay Hughes,Lieutenant Governor,,D,Lawrence,Center,6
Johnny DuPree,Secretary of State,,D,Lawrence,Center,4
Michael Watson,Secretary of State,,R,Lawrence,Center,111
Jennifer Riley Collins,Attorney General,,D,Lawrence,Center,2
Lynn Fitch,Attorney General,,R,Lawrence,Center,112
Shad White,State Auditor,,R,Lawrence,Center,111
Addie Lee Green,State Treasurer,,D,Lawrence,Center,3
David McRae,State Treasurer,,R,Lawrence,Center,112
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Lawrence,Center,6
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Lawrence,Center,109
Sally Doty,State Senate,39,R,Lawrence,Center,111
Rita Wilkinson Goss,State House,53,D,Lawrence,Center,3
vince Mangold,State House,53,R,Lawrence,Center,113
Bob Evans,State House,91,D,Lawrence,Center,X
Becky Currie,State House,92,R,Lawrence,Center,X
Jim Hood,Governor,,D,Lawrence,Coopers Creek (A-Z),60
Tate Reeves,Governor,,R,Lawrence,Coopers Creek (A-Z),290
Bob Hickingbottom,Governor,,C,Lawrence,Coopers Creek (A-Z),0
David R Singletary,Governor,,IND,Lawrence,Coopers Creek (A-Z),4
Delbert Hosemann,Lieutenant Governor,,R,Lawrence,Coopers Creek (A-Z),303
Jay Hughes,Lieutenant Governor,,D,Lawrence,Coopers Creek (A-Z),45
Johnny DuPree,Secretary of State,,D,Lawrence,Coopers Creek (A-Z),45
Michael Watson,Secretary of State,,R,Lawrence,Coopers Creek (A-Z),297
