page,candidate,office,district,party,county,precinct,votes
2,Jim Hood,Governor,,D,Leflore,Central Gwd,166
2,Tate Reeves,Governor,,R,Leflore,Central Gwd,42
2,Bob Hickingbottom,Governor,,C,Leflore,Central Gwd,4
2,David R Singletary,Governor,,IND,Leflore,Central Gwd,4
2,Delbert Hosemann,Lieutenant Governor,,R,Leflore,Central Gwd,51
2,Jay Hughes,Lieutenant Governor,,D,Leflore,Central Gwd,152
2,Johnny DuPree,Secretary of State,,D,Leflore,Central Gwd,164
2,Michael Watson,Secretary of State,,R,Leflore,Central Gwd,44
2,Jennifer Riley Collins,Attorney General,,D,Leflore,Central Gwd,166
2,Lynn Fitch,Attorney General,,R,Leflore,Central Gwd,42
2,Shad White,State Auditor,,R,Leflore,Central Gwd,95
4,Addie Lee Green,State Treasurer,,D,Leflore,Central Gwd,162
4,David McRae,State Treasurer,,R,Leflore,Central Gwd,46
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Leflore,Central Gwd,166
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Leflore,Central Gwd,45
6,Lydia Graves Chassaniol,State Senate,14,R,Leflore,Central Gwd,27
6,David Jordan,State Senate,24,D,Leflore,Central Gwd,130
6,Solomon Curtis Osborne,State House,32,D,Leflore,Central Gwd,115
6,Troy D Brown Sr.,State House,32,IND,Leflore,Central Gwd,70
6,Toris Williams,State House,32,IND,Leflore,Central Gwd,19
6,Kevin Horan,State House,34,D,Leflore,Central Gwd,X
6,Karl Oliver,State House,46,R,Leflore,Central Gwd,X
2,Jim Hood,Governor,,D,Leflore,East Gwd,721
2,Tate Reeves,Governor,,R,Leflore,East Gwd,23
2,Bob Hickingbottom,Governor,,C,Leflore,East Gwd,6
2,David R Singletary,Governor,,IND,Leflore,East Gwd,36
2,Delbert Hosemann,Lieutenant Governor,,R,Leflore,East Gwd,56
2,Jay Hughes,Lieutenant Governor,,D,Leflore,East Gwd,696
2,Johnny DuPree,Secretary of State,,D,Leflore,East Gwd,716
2,Michael Watson,Secretary of State,,R,Leflore,East Gwd,31
2,Jennifer Riley Collins,Attorney General,,D,Leflore,East Gwd,757
2,Lynn Fitch,Attorney General,,R,Leflore,East Gwd,12
2,Shad White,State Auditor,,R,Leflore,East Gwd,278
4,Addie Lee Green,State Treasurer,,D,Leflore,East Gwd,725
4,David McRae,State Treasurer,,R,Leflore,East Gwd,26
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Leflore,East Gwd,734
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Leflore,East Gwd,19
6,Lydia Graves Chassaniol,State Senate,14,R,Leflore,East Gwd,X
