page,candidate,office,district,party,county,precinct,votes
2,Jim Hood,Governor,,D,Montgomery,Duck Hill,143
2,Tate Reeves,Governor,,R,Montgomery,Duck Hill,180
2,Bob Hickingbottom,Governor,,C,Montgomery,Duck Hill,1
2,David R Singletary,Governor,,IND,Montgomery,Duck Hill,2
2,Delbert Hosemann,Lieutenant Governor,,R,Montgomery,Duck Hill,197
2,Jay Hughes,Lieutenant Governor,,D,Montgomery,Duck Hill,122
2,Johnny DuPree,Secretary of State,,D,Montgomery,Duck Hill,129
2,Michael Watson,Secretary of State,,R,Montgomery,Duck Hill,184
2,Jennifer Riley Collins,Attorney General,,D,Montgomery,Duck Hill,132
2,Lynn Fitch,Attorney General,,R,Montgomery,Duck Hill,192
2,Shad White,State Auditor,,R,Montgomery,Duck Hill,223
4,Addie Lee Green,State Treasurer,,D,Montgomery,Duck Hill,120
4,David McRae,State Treasurer,,R,Montgomery,Duck Hill,199
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Montgomery,Duck Hill,131
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Montgomery,Duck Hill,188
6,Lydia Graves Chassaniol,State Senate,14,R,Montgomery,Duck Hill,215
6,Gary Jackson,State Senate,15,R,Montgomery,Duck Hill,X
6,Karl Oliver,State House,46,R,Montgomery,Duck Hill,218
2,Jim Hood,Governor,,D,Montgomery,East Winona,243
2,Tate Reeves,Governor,,R,Montgomery,East Winona,141
2,Bob Hickingbottom,Governor,,C,Montgomery,East Winona,2
2,David R Singletary,Governor,,IND,Montgomery,East Winona,5
2,Delbert Hosemann,Lieutenant Governor,,R,Montgomery,East Winona,158
2,Jay Hughes,Lieutenant Governor,,D,Montgomery,East Winona,216
2,Johnny DuPree,Secretary of State,,D,Montgomery,East Winona,222
2,Michael Watson,Secretary of State,,R,Montgomery,East Winona,154
2,Jennifer Riley Collins,Attorney General,,D,Montgomery,East Winona,223
2,Lynn Fitch,Attorney General,,R,Montgomery,East Winona,159
2,Shad White,State Auditor,,R,Montgomery,East Winona,232
4,Addie Lee Green,State Treasurer,,D,Montgomery,East Winona,211
4,David McRae,State Treasurer,,R,Montgomery,East Winona,167
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Montgomery,East Winona,220
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Montgomery,East Winona,156
6,Lydia Graves Chassaniol,State Senate,14,R,Montgomery,East Winona,X
6,Gary Jackson,State Senate,15,R,Montgomery,East Winona,233
6,Karl Oliver,State House,46,R,Montgomery,East Winona,238
2,Jim Hood,Governor,,D,Montgomery,Kilmichael,194
2,Tate Reeves,Governor,,R,Montgomery,Kilmichael,195
2,Bob Hickingbottom,Governor,,C,Montgomery,Kilmichael,3
2,David R Singletary,Governor,,IND,Montgomery,Kilmichael,5
2,Delbert Hosemann,Lieutenant Governor,,R,Montgomery,Kilmichael,215
2,Jay Hughes,Lieutenant Governor,,D,Montgomery,Kilmichael,166
2,Johnny DuPree,Secretary of State,,D,Montgomery,Kilmichael,173
2,Michael Watson,Secretary of State,,R,Montgomery,Kilmichael,210
2,Jennifer Riley Collins,Attorney General,,D,Montgomery,Kilmichael,172
2,Lynn Fitch,Attorney General,,R,Montgomery,Kilmichael,218
2,Shad White,State Auditor,,R,Montgomery,Kilmichael,266
4,Addie Lee Green,State Treasurer,,D,Montgomery,Kilmichael,157
4,David McRae,State Treasurer,,R,Montgomery,Kilmichael,228
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Montgomery,Kilmichael,173
