page,candidate,office,district,party,county,precinct,votes
2,Jim Hood,Governor,,D,Coahoma,Bobo,45
2,Tate Reeves,Governor,,R,Coahoma,Bobo,23
2,Bob Hickingbottom,Governor,,C,Coahoma,Bobo,0
2,David R Singletary,Governor,,IND,Coahoma,Bobo,0
2,Delbert Hosemann,Lieutenant Governor,,R,Coahoma,Bobo,25
2,Jay Hughes,Lieutenant Governor,,D,Coahoma,Bobo,42
2,Johnny DuPree,Secretary of State,,D,Coahoma,Bobo,44
2,Michael Watson,Secretary of State,,R,Coahoma,Bobo,23
2,Jennifer Riley Collins,Attorney General,,D,Coahoma,Bobo,45
2,Lynn Fitch,Attorney General,,R,Coahoma,Bobo,22
2,Shad White,State Auditor,,R,Coahoma,Bobo,43
4,Addie Lee Green,State Treasurer,,D,Coahoma,Bobo,44
4,David McRae,State Treasurer,,R,Coahoma,Bobo,23
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Coahoma,Bobo,44
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Coahoma,Bobo,23
6,Robert L Jackson,State Senate,11,D,Coahoma,Bobo,X
6,Clara Davis Dawkins,State Senate,11,IND,Coahoma,Bobo,X
6,Derrick T Simmons,State Senate,12,D,Coahoma,Bobo,48
6,Paul D. Pecou,State Senate,12,IND,Coahoma,Bobo,14
6,Cedric 'Bam Bam' Burnett,State House,9,R,Coahoma,Bobo,X
6,Orlando W Paden,State House,26,D,Coahoma,Bobo,59
2,Jim Hood,Governor,,D,Coahoma,Cagle Crossing,17
2,Tate Reeves,Governor,,R,Coahoma,Cagle Crossing,22
2,Bob Hickingbottom,Governor,,C,Coahoma,Cagle Crossing,0
2,David R Singletary,Governor,,IND,Coahoma,Cagle Crossing,0
2,Delbert Hosemann,Lieutenant Governor,,R,Coahoma,Cagle Crossing,21
2,Jay Hughes,Lieutenant Governor,,D,Coahoma,Cagle Crossing,18
2,Johnny DuPree,Secretary of State,,D,Coahoma,Cagle Crossing,16
2,Michael Watson,Secretary of State,,R,Coahoma,Cagle Crossing,21
2,Jennifer Riley Collins,Attorney General,,D,Coahoma,Cagle Crossing,16
2,Lynn Fitch,Attorney General,,R,Coahoma,Cagle Crossing,22
2,Shad White,State Auditor,,R,Coahoma,Cagle Crossing,31
4,Addie Lee Green,State Treasurer,,D,Coahoma,Cagle Crossing,14
4,David McRae,State Treasurer,,R,Coahoma,Cagle Crossing,23
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Coahoma,Cagle Crossing,15
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Coahoma,Cagle Crossing,23
