page,candidate,office,district,party,county,precinct,votes
2,Jim Hood,Governor,,D,Washington,Arcola Technology Center,185
2,Tate Reeves,Governor,,R,Washington,Arcola Technology Center,99
2,Bob Hickingbottom,Governor,,C,Washington,Arcola Technology Center,1
2,David R Singletary,Governor,,IND,Washington,Arcola Technology Center,1
2,Delbert Hosemann,Lieutenant Governor,,R,Washington,Arcola Technology Center,115
2,Jay Hughes,Lieutenant Governor,,D,Washington,Arcola Technology Center,163
2,Johnny DuPree,Secretary of State,,D,Washington,Arcola Technology Center,164
2,Michael Watson,Secretary of State,,R,Washington,Arcola Technology Center,108
2,Jennifer Riley Collins,Attorney General,,D,Washington,Arcola Technology Center,174
2,Lynn Fitch,Attorney General,,R,Washington,Arcola Technology Center,108
2,Shad White,State Auditor,,R,Washington,Arcola Technology Center,171
4,Addie Lee Green,State Treasurer,,D,Washington,Arcola Technology Center,166
4,David McRae,State Treasurer,,R,Washington,Arcola Technology Center,114
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Washington,Arcola Technology Center,171
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Washington,Arcola Technology Center,106
6,Derrick T Simmons,State Senate,12,D,Washington,Arcola Technology Center,x
6,Paul D Pecou,State Senate,12,IND,Washington,Arcola Technology Center,x
6,Hayes Dent,State Senate,22,R,Washington,Arcola Technology Center,119
6,Joseph C Thomas Sr.,State Senate,22,D,Washington,Arcola Technology Center,163
6,Otis L Anthony ,State House,31,D,Washington,Arcola Technology Center,x
6,Willie L Bailey,State House,49,D,Washington,Arcola Technology Center,x
6,John W Hines Sr.,State House,50,D,Washington,Arcola Technology Center,225
2,Jim Hood,Governor,,D,Washington,Buster Brown Community Center,993
2,Tate Reeves,Governor,,R,Washington,Buster Brown Community Center,191
2,Bob Hickingbottom,Governor,,C,Washington,Buster Brown Community Center,0
2,David R Singletary,Governor,,IND,Washington,Buster Brown Community Center,14
2,Delbert Hosemann,Lieutenant Governor,,R,Washington,Buster Brown Community Center,273
2,Jay Hughes,Lieutenant Governor,,D,Washington,Buster Brown Community Center,894
2,Johnny DuPree,Secretary of State,,D,Washington,Buster Brown Community Center,915
2,Michael Watson,Secretary of State,,R,Washington,Buster Brown Community Center,253
