candidate,office,district,party,county,precinct,votes
Robert Foster,Governor,,R,Tippah,Blue Mountain,56
Tate Reeves,Governor,,R,Tippah,Blue Mountain,217
Bill Waller Jr.,Governor,,R,Tippah,Blue Mountain,85
Delbert Hosemann,Lieutenant Governor,,R,Tippah,Blue Mountain,238
Shane Quick,Lieutenant Governor,,R,Tippah,Blue Mountain,77
Sam Britton,Secretary of State,,R,Tippah,Blue Mountain,133
Michael Watson,Secretary of State,,R,Tippah,Blue Mountain,203
Mark Baker,Attorney General,,R,Tippah,Blue Mountain,94
Lynn Fitch,Attorney General,,R,Tippah,Blue Mountain,156
Andy Taggart,Attorney General,,R,Tippah,Blue Mountain,92
Shad White,State Auditor,,R,Tippah,Blue Mountain,312
Eugene S. 'Buck' Clarke,State Treasurer,,R,Tippah,Blue Mountain,127
David McRae,State Treasurer,,R,Tippah,Blue Mountain,207
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Tippah,Blue Mountain,319
Mike Chaney,Commissioner of Insurance,,R,Tippah,Blue Mountain,325
Rita Potts Parks,State Senate,4,R,Tippah,Blue Mountain,152
Lamar Walker,State Senate,4,R,Tippah,Blue Mountain,20
Greg Ward,State Senate,4,R,Tippah,Blue Mountain,186
Joseph F 'Jody' Steverson,State House,4,R,Tippah,Blue Mountain,334
Michael Brown,Governor,,D,Tippah,Blue Mountain,14
William Bond Compton Jr.,Governor,,D,Tippah,Blue Mountain,3
Jim Hood,Governor,,D,Tippah,Blue Mountain,66
Robert J. Ray,Governor,,D,Tippah,Blue Mountain,3
Robert Shuler Smith,Governor,,D,Tippah,Blue Mountain,3
Gregory Wash,Governor,,D,Tippah,Blue Mountain,2
Velesha P Williams,Governor,,D,Tippah,Blue Mountain,14
Albert Wilson,Governor,,D,Tippah,Blue Mountain,3
Jay Hughes,Lieutenant Governor,,D,Tippah,Blue Mountain,84
Johnny DuPree,Secretary of State,,D,Tippah,Blue Mountain,60
Maryra Hodges Hunt,Secretary of State,,D,Tippah,Blue Mountain,34
Jennifer Riley Collins,Attorney General,,D,Tippah,Blue Mountain,87
Addie Lee Green,State Treasurer,,D,Tippah,Blue Mountain,91
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Tippah,Blue Mountain,90
Robert E Amos,Commissioner of Insurance,,D,Tippah,Blue Mountain,88
Robert Foster,Governor,,R,Tippah,Brownfield,7
Tate Reeves,Governor,,R,Tippah,Brownfield,53
Bill Waller Jr.,Governor,,R,Tippah,Brownfield,20
Delbert Hosemann,Lieutenant Governor,,R,Tippah,Brownfield,49
Shane Quick,Lieutenant Governor,,R,Tippah,Brownfield,22
Sam Britton,Secretary of State,,R,Tippah,Brownfield,26
Michael Watson,Secretary of State,,R,Tippah,Brownfield,47
Mark Baker,Attorney General,,R,Tippah,Brownfield,22
Lynn Fitch,Attorney General,,R,Tippah,Brownfield,27
Andy Taggart,Attorney General,,R,Tippah,Brownfield,25
Shad White,State Auditor,,R,Tippah,Brownfield,69
Eugene S. 'Buck' Clarke,State Treasurer,,R,Tippah,Brownfield,23
David McRae,State Treasurer,,R,Tippah,Brownfield,49
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Tippah,Brownfield,72
Mike Chaney,Commissioner of Insurance,,R,Tippah,Brownfield,72
Rita Potts Parks,State Senate,4,R,Tippah,Brownfield,34
Lamar Walker,State Senate,4,R,Tippah,Brownfield,0
Greg Ward,State Senate,4,R,Tippah,Brownfield,46
Joseph F 'Jody' Steverson,State House,4,R,Tippah,Brownfield,70
Michael Brown,Governor,,D,Tippah,Brownfield,0
William Bond Compton Jr.,Governor,,D,Tippah,Brownfield,0
Jim Hood,Governor,,D,Tippah,Brownfield,3
Robert J. Ray,Governor,,D,Tippah,Brownfield,0
Robert Shuler Smith,Governor,,D,Tippah,Brownfield,0
Gregory Wash,Governor,,D,Tippah,Brownfield,0
Velesha P Williams,Governor,,D,Tippah,Brownfield,0
Albert Wilson,Governor,,D,Tippah,Brownfield,0
Jay Hughes,Lieutenant Governor,,D,Tippah,Brownfield,2
Johnny DuPree,Secretary of State,,D,Tippah,Brownfield,2
Maryra Hodges Hunt,Secretary of State,,D,Tippah,Brownfield,1
Jennifer Riley Collins,Attorney General,,D,Tippah,Brownfield,2
Addie Lee Green,State Treasurer,,D,Tippah,Brownfield,3
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Tippah,Brownfield,3
Robert E Amos,Commissioner of Insurance,,D,Tippah,Brownfield,3
Robert Foster,Governor,,R,Tippah,Chalybeate,60
Tate Reeves,Governor,,R,Tippah,Chalybeate,181
Bill Waller Jr.,Governor,,R,Tippah,Chalybeate,69
Delbert Hosemann,Lieutenant Governor,,R,Tippah,Chalybeate,185
Shane Quick,Lieutenant Governor,,R,Tippah,Chalybeate,89
Sam Britton,Secretary of State,,R,Tippah,Chalybeate,111
Michael Watson,Secretary of State,,R,Tippah,Chalybeate,164
Mark Baker,Attorney General,,R,Tippah,Chalybeate,90
Lynn Fitch,Attorney General,,R,Tippah,Chalybeate,131
Andy Taggart,Attorney General,,R,Tippah,Chalybeate,63
Shad White,State Auditor,,R,Tippah,Chalybeate,259
Eugene S. 'Buck' Clarke,State Treasurer,,R,Tippah,Chalybeate,116
David McRae,State Treasurer,,R,Tippah,Chalybeate,169
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Tippah,Chalybeate,267
Mike Chaney,Commissioner of Insurance,,R,Tippah,Chalybeate,271
Rita Potts Parks,State Senate,4,R,Tippah,Chalybeate,186
Lamar Walker,State Senate,4,R,Tippah,Chalybeate,13
Greg Ward,State Senate,4,R,Tippah,Chalybeate,114
Joseph F 'Jody' Steverson,State House,4,R,Tippah,Chalybeate,281
Michael Brown,Governor,,D,Tippah,Chalybeate,1
William Bond Compton Jr.,Governor,,D,Tippah,Chalybeate,0
Jim Hood,Governor,,D,Tippah,Chalybeate,21
Robert J. Ray,Governor,,D,Tippah,Chalybeate,1
Robert Shuler Smith,Governor,,D,Tippah,Chalybeate,0
Gregory Wash,Governor,,D,Tippah,Chalybeate,0
Velesha P Williams,Governor,,D,Tippah,Chalybeate,1
Albert Wilson,Governor,,D,Tippah,Chalybeate,1
Jay Hughes,Lieutenant Governor,,D,Tippah,Chalybeate,23
Johnny DuPree,Secretary of State,,D,Tippah,Chalybeate,12
Maryra Hodges Hunt,Secretary of State,,D,Tippah,Chalybeate,11
Jennifer Riley Collins,Attorney General,,D,Tippah,Chalybeate,22
Addie Lee Green,State Treasurer,,D,Tippah,Chalybeate,22
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Tippah,Chalybeate,22
Robert E Amos,Commissioner of Insurance,,D,Tippah,Chalybeate,21
Robert Foster,Governor,,R,Tippah,Chapman,53
Tate Reeves,Governor,,R,Tippah,Chapman,220
Bill Waller Jr.,Governor,,R,Tippah,Chapman,85
Delbert Hosemann,Lieutenant Governor,,R,Tippah,Chapman,238
Shane Quick,Lieutenant Governor,,R,Tippah,Chapman,86
Sam Britton,Secretary of State,,R,Tippah,Chapman,133
Michael Watson,Secretary of State,,R,Tippah,Chapman,203
Mark Baker,Attorney General,,R,Tippah,Chapman,73
Lynn Fitch,Attorney General,,R,Tippah,Chapman,158
Andy Taggart,Attorney General,,R,Tippah,Chapman,108
Shad White,State Auditor,,R,Tippah,Chapman,316
Eugene S. 'Buck' Clarke,State Treasurer,,R,Tippah,Chapman,134
David McRae,State Treasurer,,R,Tippah,Chapman,202
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Tippah,Chapman,326
Mike Chaney,Commissioner of Insurance,,R,Tippah,Chapman,325
Rita Potts Parks,State Senate,4,R,Tippah,Chapman,145
Lamar Walker,State Senate,4,R,Tippah,Chapman,3
Greg Ward,State Senate,4,R,Tippah,Chapman,211
Joseph F 'Jody' Steverson,State House,4,R,Tippah,Chapman,338
Michael Brown,Governor,,D,Tippah,Chapman,0
William Bond Compton Jr.,Governor,,D,Tippah,Chapman,0
Jim Hood,Governor,,D,Tippah,Chapman,6
Robert J. Ray,Governor,,D,Tippah,Chapman,0
Robert Shuler Smith,Governor,,D,Tippah,Chapman,0
Gregory Wash,Governor,,D,Tippah,Chapman,0
Velesha P Williams,Governor,,D,Tippah,Chapman,0
Albert Wilson,Governor,,D,Tippah,Chapman,0
Jay Hughes,Lieutenant Governor,,D,Tippah,Chapman,5
Johnny DuPree,Secretary of State,,D,Tippah,Chapman,5
Maryra Hodges Hunt,Secretary of State,,D,Tippah,Chapman,1
Jennifer Riley Collins,Attorney General,,D,Tippah,Chapman,5
Addie Lee Green,State Treasurer,,D,Tippah,Chapman,5
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Tippah,Chapman,5
Robert E Amos,Commissioner of Insurance,,D,Tippah,Chapman,4
Robert Foster,Governor,,R,Tippah,Clarysville,18
Tate Reeves,Governor,,R,Tippah,Clarysville,57
Bill Waller Jr.,Governor,,R,Tippah,Clarysville,24
Delbert Hosemann,Lieutenant Governor,,R,Tippah,Clarysville,75
Shane Quick,Lieutenant Governor,,R,Tippah,Clarysville,12
Sam Britton,Secretary of State,,R,Tippah,Clarysville,28
Michael Watson,Secretary of State,,R,Tippah,Clarysville,61
Mark Baker,Attorney General,,R,Tippah,Clarysville,33
Lynn Fitch,Attorney General,,R,Tippah,Clarysville,28
Andy Taggart,Attorney General,,R,Tippah,Clarysville,32
Shad White,State Auditor,,R,Tippah,Clarysville,83
Eugene S. 'Buck' Clarke,State Treasurer,,R,Tippah,Clarysville,39
David McRae,State Treasurer,,R,Tippah,Clarysville,50
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Tippah,Clarysville,85
Mike Chaney,Commissioner of Insurance,,R,Tippah,Clarysville,85
Rita Potts Parks,State Senate,4,R,Tippah,Clarysville,33
Lamar Walker,State Senate,4,R,Tippah,Clarysville,0
