page,candidate,office,district,party,county,precinct,votes
4,John W Hines Sr.,State House,50,D,Issaquena ,Mayersville Courthouse,92
4,Kevin Ford ,State House,54,R,Issaquena ,Mayersville Courthouse,X
2,Jim Hood,Governor,,D,Issaquena ,Tallula Community Center,56
2,Tate Reeves,Governor,,R,Issaquena ,Tallula Community Center,52
2,Bob Hickingbottom,Governor,,C,Issaquena ,Tallula Community Center,1
2,David R Singletary,Governor,,IND,Issaquena ,Tallula Community Center,1
2,Delbert Hosemann,Lieutenant Governor,,R,Issaquena ,Tallula Community Center,63
2,Jay Hughes,Lieutenant Governor,,D,Issaquena ,Tallula Community Center,42
2,Johnny DuPree,Secretary of State,,D,Issaquena ,Tallula Community Center,47
2,Michael Watson,Secretary of State,,R,Issaquena ,Tallula Community Center,52
2,Jennifer Riley Collins,Attorney General,,D,Issaquena ,Tallula Community Center,49
2,Lynn Fitch,Attorney General,,R,Issaquena ,Tallula Community Center,60
2,Shad White,State Auditor,,R,Issaquena ,Tallula Community Center,78
3,Addie Lee Green,State Treasurer,,D,Issaquena ,Tallula Community Center,43
3,David McRae,State Treasurer,,R,Issaquena ,Tallula Community Center,63
3,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Issaquena ,Tallula Community Center,43
3,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Issaquena ,Tallula Community Center,59
4,Briggs Hopson,State Senate,23,R,Issaquena ,Tallula Community Center,80
4,John W Hines Sr.,State House,50,D,Issaquena ,Tallula Community Center,7
4,Kevin Ford ,State House,54,R,Issaquena ,Tallula Community Center,67
2,Jim Hood,Governor,,D,Issaquena ,Valley Park Community Center,19
2,Tate Reeves,Governor,,R,Issaquena ,Valley Park Community Center,49
2,Bob Hickingbottom,Governor,,C,Issaquena ,Valley Park Community Center,0
2,David R Singletary,Governor,,IND,Issaquena ,Valley Park Community Center,2
2,Delbert Hosemann,Lieutenant Governor,,R,Issaquena ,Valley Park Community Center,54
2,Jay Hughes,Lieutenant Governor,,D,Issaquena ,Valley Park Community Center,15
2,Johnny DuPree,Secretary of State,,D,Issaquena ,Valley Park Community Center,14
2,Michael Watson,Secretary of State,,R,Issaquena ,Valley Park Community Center,54
2,Jennifer Riley Collins,Attorney General,,D,Issaquena ,Valley Park Community Center,14
2,Lynn Fitch,Attorney General,,R,Issaquena ,Valley Park Community Center,57
2,Shad White,State Auditor,,R,Issaquena ,Valley Park Community Center,56
3,Addie Lee Green,State Treasurer,,D,Issaquena ,Valley Park Community Center,10
3,David McRae,State Treasurer,,R,Issaquena ,Valley Park Community Center,59
3,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Issaquena ,Valley Park Community Center,11
3,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Issaquena ,Valley Park Community Center,58
4,Briggs Hopson,State Senate,23,R,Issaquena ,Valley Park Community Center,57
4,John W Hines Sr.,State House,50,D,Issaquena ,Valley Park Community Center,X
4,Kevin Ford ,State House,54,R,Issaquena ,Valley Park Community Center,57
2,Jim Hood,Governor,,D,Issaquena ,TOTAL ,293
2,Tate Reeves,Governor,,R,Issaquena ,TOTAL ,202
2,Bob Hickingbottom,Governor,,C,Issaquena ,TOTAL ,3
2,David R Singletary,Governor,,IND,Issaquena ,TOTAL ,5
2,Delbert Hosemann,Lieutenant Governor,,R,Issaquena ,TOTAL ,257
2,Jay Hughes,Lieutenant Governor,,D,Issaquena ,TOTAL ,211
2,Johnny DuPree,Secretary of State,,D,Issaquena ,TOTAL ,244
2,Michael Watson,Secretary of State,,R,Issaquena ,TOTAL ,211
2,Jennifer Riley Collins,Attorney General,,D,Issaquena ,TOTAL ,259
2,Lynn Fitch,Attorney General,,R,Issaquena ,TOTAL ,238
2,Shad White,State Auditor,,R,Issaquena ,TOTAL ,316
3,Addie Lee Green,State Treasurer,,D,Issaquena ,TOTAL ,215
3,David McRae,State Treasurer,,R,Issaquena ,TOTAL ,253
3,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Issaquena ,TOTAL ,222
3,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Issaquena ,TOTAL ,239
4,Briggs Hopson,State Senate,23,R,Issaquena ,TOTAL ,329
4,John W Hines Sr.,State House,50,D,Issaquena ,TOTAL ,245
4,Kevin Ford ,State House,54,R,Issaquena ,TOTAL ,124
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
