page,candidate,office,district,party,county,precinct,votes
2,Jim Hood,Governor,,D,Quitman,Crenshaw,84
2,Tate Reeves,Governor,,R,Quitman,Crenshaw,5
2,Bob Hickingbottom,Governor,,C,Quitman,Crenshaw,0
2,David R Singletary,Governor,,IND,Quitman,Crenshaw,1
2,Delbert Hosemann,Lieutenant Governor,,R,Quitman,Crenshaw,12
2,Jay Hughes,Lieutenant Governor,,D,Quitman,Crenshaw,67
2,Johnny DuPree,Secretary of State,,D,Quitman,Crenshaw,66
2,Michael Watson,Secretary of State,,R,Quitman,Crenshaw,11
2,Jennifer Riley Collins,Attorney General,,D,Quitman,Crenshaw,74
2,Lynn Fitch,Attorney General,,R,Quitman,Crenshaw,8
2,Shad White,State Auditor,,R,Quitman,Crenshaw,40
3,Addie Lee Green,State Treasurer,,D,Quitman,Crenshaw,71
3,David McRae,State Treasurer,,R,Quitman,Crenshaw,9
3,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Quitman,Crenshaw,67
3,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Quitman,Crenshaw,10
4,Robert L. Jackson,State Senate,11,D,Quitman,Crenshaw,76
4,Clara Davis Dawkins,State Senate,11,IND,Quitman,Crenshaw,6
4,Cedric 'Bam Bam' Burnett,State House,9,D,Quitman,Crenshaw,76
4,Tracey T Rosebud,State House,30,D,Quitman,Crenshaw,X
2,Jim Hood,Governor,,D,Quitman,Crowder,55
2,Tate Reeves,Governor,,R,Quitman,Crowder,185
2,Bob Hickingbottom,Governor,,C,Quitman,Crowder,0
2,David R Singletary,Governor,,IND,Quitman,Crowder,2
2,Delbert Hosemann,Lieutenant Governor,,R,Quitman,Crowder,184
2,Jay Hughes,Lieutenant Governor,,D,Quitman,Crowder,53
2,Johnny DuPree,Secretary of State,,D,Quitman,Crowder,45
2,Michael Watson,Secretary of State,,R,Quitman,Crowder,181
2,Jennifer Riley Collins,Attorney General,,D,Quitman,Crowder,55
2,Lynn Fitch,Attorney General,,R,Quitman,Crowder,177
2,Shad White,State Auditor,,R,Quitman,Crowder,197
3,Addie Lee Green,State Treasurer,,D,Quitman,Crowder,39
3,David McRae,State Treasurer,,R,Quitman,Crowder,188
3,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Quitman,Crowder,51
3,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Quitman,Crowder,178
4,Robert L. Jackson,State Senate,11,D,Quitman,Crowder,71
4,Clara Davis Dawkins,State Senate,11,IND,Quitman,Crowder,131
4,Cedric 'Bam Bam' Burnett,State House,9,D,Quitman,Crowder,128
4,Tracey T Rosebud,State House,30,D,Quitman,Crowder,X
2,Jim Hood,Governor,,D,Quitman,Darling,103
2,Tate Reeves,Governor,,R,Quitman,Darling,30
2,Bob Hickingbottom,Governor,,C,Quitman,Darling,0
2,David R Singletary,Governor,,IND,Quitman,Darling,1
2,Delbert Hosemann,Lieutenant Governor,,R,Quitman,Darling,37
2,Jay Hughes,Lieutenant Governor,,D,Quitman,Darling,87
2,Johnny DuPree,Secretary of State,,D,Quitman,Darling,91
2,Michael Watson,Secretary of State,,R,Quitman,Darling,35
2,Jennifer Riley Collins,Attorney General,,D,Quitman,Darling,87
2,Lynn Fitch,Attorney General,,R,Quitman,Darling,41
2,Shad White,State Auditor,,R,Quitman,Darling,80
3,Addie Lee Green,State Treasurer,,D,Quitman,Darling,84
3,David McRae,State Treasurer,,R,Quitman,Darling,39
3,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Quitman,Darling,84
3,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Quitman,Darling,41
4,Robert L. Jackson,State Senate,11,D,Quitman,Darling,83
4,Clara Davis Dawkins,State Senate,11,IND,Quitman,Darling,55
4,Cedric 'Bam Bam' Burnett,State House,9,D,Quitman,Darling,116
4,Tracey T Rosebud,State House,30,D,Quitman,Darling,X
2,Jim Hood,Governor,,D,Quitman,District 3 North ,236
2,Tate Reeves,Governor,,R,Quitman,District 3 North ,153
2,Bob Hickingbottom,Governor,,C,Quitman,District 3 North ,2
2,David R Singletary,Governor,,IND,Quitman,District 3 North ,2
2,Delbert Hosemann,Lieutenant Governor,,R,Quitman,District 3 North ,174
2,Jay Hughes,Lieutenant Governor,,D,Quitman,District 3 North ,203
2,Johnny DuPree,Secretary of State,,D,Quitman,District 3 North ,218
2,Michael Watson,Secretary of State,,R,Quitman,District 3 North ,156
2,Jennifer Riley Collins,Attorney General,,D,Quitman,District 3 North ,206
2,Lynn Fitch,Attorney General,,R,Quitman,District 3 North ,170
2,Shad White,State Auditor,,R,Quitman,District 3 North ,243
3,Addie Lee Green,State Treasurer,,D,Quitman,District 3 North ,197
3,David McRae,State Treasurer,,R,Quitman,District 3 North ,174
3,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Quitman,District 3 North ,202
3,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Quitman,District 3 North ,167
4,Robert L. Jackson,State Senate,11,D,Quitman,District 3 North ,213
4,Clara Davis Dawkins,State Senate,11,IND,Quitman,District 3 North ,171
4,Cedric 'Bam Bam' Burnett,State House,9,D,Quitman,District 3 North ,304
4,Tracey T Rosebud,State House,30,D,Quitman,District 3 North ,X
2,Jim Hood,Governor,,D,Quitman,District 3 South,180
2,Tate Reeves,Governor,,R,Quitman,District 3 South,148
2,Bob Hickingbottom,Governor,,C,Quitman,District 3 South,4
2,David R Singletary,Governor,,IND,Quitman,District 3 South,3
2,Delbert Hosemann,Lieutenant Governor,,R,Quitman,District 3 South,157
2,Jay Hughes,Lieutenant Governor,,D,Quitman,District 3 South,153
2,Johnny DuPree,Secretary of State,,D,Quitman,District 3 South,164
2,Michael Watson,Secretary of State,,R,Quitman,District 3 South,150
2,Jennifer Riley Collins,Attorney General,,D,Quitman,District 3 South,159
2,Lynn Fitch,Attorney General,,R,Quitman,District 3 South,156
2,Shad White,State Auditor,,R,Quitman,District 3 South,224
3,Addie Lee Green,State Treasurer,,D,Quitman,District 3 South,152
3,David McRae,State Treasurer,,R,Quitman,District 3 South,151
3,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Quitman,District 3 South,149
3,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Quitman,District 3 South,157
4,Robert L. Jackson,State Senate,11,D,Quitman,District 3 South,171
4,Clara Davis Dawkins,State Senate,11,IND,Quitman,District 3 South,136
4,Cedric 'Bam Bam' Burnett,State House,9,D,Quitman,District 3 South,235
4,Tracey T Rosebud,State House,30,D,Quitman,District 3 South,X
2,Jim Hood,Governor,,D,Quitman,Lambert,246
2,Tate Reeves,Governor,,R,Quitman,Lambert,38
2,Bob Hickingbottom,Governor,,C,Quitman,Lambert,7
2,David R Singletary,Governor,,IND,Quitman,Lambert,3
2,Delbert Hosemann,Lieutenant Governor,,R,Quitman,Lambert,61
2,Jay Hughes,Lieutenant Governor,,D,Quitman,Lambert,205
2,Johnny DuPree,Secretary of State,,D,Quitman,Lambert,205
2,Michael Watson,Secretary of State,,R,Quitman,Lambert,67
2,Jennifer Riley Collins,Attorney General,,D,Quitman,Lambert,211
2,Lynn Fitch,Attorney General,,R,Quitman,Lambert,59
2,Shad White,State Auditor,,R,Quitman,Lambert,151
3,Addie Lee Green,State Treasurer,,D,Quitman,Lambert,200
3,David McRae,State Treasurer,,R,Quitman,Lambert,64
3,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Quitman,Lambert,216
3,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Quitman,Lambert,48
4,Robert L. Jackson,State Senate,11,D,Quitman,Lambert,227
4,Clara Davis Dawkins,State Senate,11,IND,Quitman,Lambert,59
4,Cedric 'Bam Bam' Burnett,State House,9,D,Quitman,Lambert,240
4,Tracey T Rosebud,State House,30,D,Quitman,Lambert,X
2,Jim Hood,Governor,,D,Quitman,North West Marks,334
2,Tate Reeves,Governor,,R,Quitman,North West Marks,90
2,Bob Hickingbottom,Governor,,C,Quitman,North West Marks,2
2,David R Singletary,Governor,,IND,Quitman,North West Marks,7
2,Delbert Hosemann,Lieutenant Governor,,R,Quitman,North West Marks,111
2,Jay Hughes,Lieutenant Governor,,D,Quitman,North West Marks,286
2,Johnny DuPree,Secretary of State,,D,Quitman,North West Marks,290
2,Michael Watson,Secretary of State,,R,Quitman,North West Marks,108
2,Jennifer Riley Collins,Attorney General,,D,Quitman,North West Marks,301
2,Lynn Fitch,Attorney General,,R,Quitman,North West Marks,103
2,Shad White,State Auditor,,R,Quitman,North West Marks,228
3,Addie Lee Green,State Treasurer,,D,Quitman,North West Marks,293
3,David McRae,State Treasurer,,R,Quitman,North West Marks,104
3,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Quitman,North West Marks,286
3,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Quitman,North West Marks,102
4,Robert L. Jackson,State Senate,11,D,Quitman,North West Marks,315
4,Clara Davis Dawkins,State Senate,11,IND,Quitman,North West Marks,103
4,Cedric 'Bam Bam' Burnett,State House,9,D,Quitman,North West Marks,343
4,Tracey T Rosebud,State House,30,D,Quitman,North West Marks,X
2,Jim Hood,Governor,,D,Quitman,Sledge,263
2,Tate Reeves,Governor,,R,Quitman,Sledge,32
2,Bob Hickingbottom,Governor,,C,Quitman,Sledge,2
2,David R Singletary,Governor,,IND,Quitman,Sledge,5
2,Delbert Hosemann,Lieutenant Governor,,R,Quitman,Sledge,51
2,Jay Hughes,Lieutenant Governor,,D,Quitman,Sledge,223
2,Johnny DuPree,Secretary of State,,D,Quitman,Sledge,230
2,Michael Watson,Secretary of State,,R,Quitman,Sledge,47
2,Jennifer Riley Collins,Attorney General,,D,Quitman,Sledge,241
2,Lynn Fitch,Attorney General,,R,Quitman,Sledge,42
2,Shad White,State Auditor,,R,Quitman,Sledge,163
3,Addie Lee Green,State Treasurer,,D,Quitman,Sledge,236
3,David McRae,State Treasurer,,R,Quitman,Sledge,43
3,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Quitman,Sledge,236
3,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Quitman,Sledge,48
4,Robert L. Jackson,State Senate,11,D,Quitman,Sledge,215
4,Clara Davis Dawkins,State Senate,11,IND,Quitman,Sledge,81
4,Cedric 'Bam Bam' Burnett,State House,9,D,Quitman,Sledge,251
4,Tracey T Rosebud,State House,30,D,Quitman,Sledge,X
2,Jim Hood,Governor,,D,Quitman,South West Marks,237
2,Tate Reeves,Governor,,R,Quitman,South West Marks,62
2,Bob Hickingbottom,Governor,,C,Quitman,South West Marks,4
2,David R Singletary,Governor,,IND,Quitman,South West Marks,4
2,Delbert Hosemann,Lieutenant Governor,,R,Quitman,South West Marks,76
2,Jay Hughes,Lieutenant Governor,,D,Quitman,South West Marks,205
2,Johnny DuPree,Secretary of State,,D,Quitman,South West Marks,210
2,Michael Watson,Secretary of State,,R,Quitman,South West Marks,71
2,Jennifer Riley Collins,Attorney General,,D,Quitman,South West Marks,205
2,Lynn Fitch,Attorney General,,R,Quitman,South West Marks,76
2,Shad White,State Auditor,,R,Quitman,South West Marks,151
3,Addie Lee Green,State Treasurer,,D,Quitman,South West Marks,199
3,David McRae,State Treasurer,,R,Quitman,South West Marks,81
3,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Quitman,South West Marks,205
3,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Quitman,South West Marks,73
4,Robert L. Jackson,State Senate,11,D,Quitman,South West Marks,219
4,Clara Davis Dawkins,State Senate,11,IND,Quitman,South West Marks,82
4,Cedric 'Bam Bam' Burnett,State House,9,D,Quitman,South West Marks,240
4,Tracey T Rosebud,State House,30,D,Quitman,South West Marks,X
2,Jim Hood,Governor,,D,Quitman,West Lambert,199
2,Tate Reeves,Governor,,R,Quitman,West Lambert,70
2,Bob Hickingbottom,Governor,,C,Quitman,West Lambert,1
2,David R Singletary,Governor,,IND,Quitman,West Lambert,4
2,Delbert Hosemann,Lieutenant Governor,,R,Quitman,West Lambert,83
2,Jay Hughes,Lieutenant Governor,,D,Quitman,West Lambert,166
2,Johnny DuPree,Secretary of State,,D,Quitman,West Lambert,168
2,Michael Watson,Secretary of State,,R,Quitman,West Lambert,76
2,Jennifer Riley Collins,Attorney General,,D,Quitman,West Lambert,178
2,Lynn Fitch,Attorney General,,R,Quitman,West Lambert,69
2,Shad White,State Auditor,,R,Quitman,West Lambert,169
3,Addie Lee Green,State Treasurer,,D,Quitman,West Lambert,168
3,David McRae,State Treasurer,,R,Quitman,West Lambert,75
3,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Quitman,West Lambert,176
3,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Quitman,West Lambert,72
4,Robert L. Jackson,State Senate,11,D,Quitman,West Lambert,172
4,Clara Davis Dawkins,State Senate,11,IND,Quitman,West Lambert,91
4,Cedric 'Bam Bam' Burnett,State House,9,D,Quitman,West Lambert,X
4,Tracey T Rosebud,State House,30,D,Quitman,West Lambert,219
2,Jim Hood,Governor,,D,Quitman,TOTAL ,1937
2,Tate Reeves,Governor,,R,Quitman,TOTAL ,813
2,Bob Hickingbottom,Governor,,C,Quitman,TOTAL ,22
2,David R Singletary,Governor,,IND,Quitman,TOTAL ,32
2,Delbert Hosemann,Lieutenant Governor,,R,Quitman,TOTAL ,946
2,Jay Hughes,Lieutenant Governor,,D,Quitman,TOTAL ,1648
2,Johnny DuPree,Secretary of State,,D,Quitman,TOTAL ,1687
2,Michael Watson,Secretary of State,,R,Quitman,TOTAL ,902
2,Jennifer Riley Collins,Attorney General,,D,Quitman,TOTAL ,1717
2,Lynn Fitch,Attorney General,,R,Quitman,TOTAL ,901
2,Shad White,State Auditor,,R,Quitman,TOTAL ,1646
3,Addie Lee Green,State Treasurer,,D,Quitman,TOTAL ,1639
3,David McRae,State Treasurer,,R,Quitman,TOTAL ,928
3,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Quitman,TOTAL ,1672
3,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Quitman,TOTAL ,896
4,Robert L. Jackson,State Senate,11,D,Quitman,TOTAL ,1762
4,Clara Davis Dawkins,State Senate,11,IND,Quitman,TOTAL ,915
4,Cedric 'Bam Bam' Burnett,State House,9,D,Quitman,TOTAL ,1933
4,Tracey T Rosebud,State House,30,D,Quitman,TOTAL ,219
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
