page,candidate,office,district,party,county,precinct,votes
2,Jim Hood,Governor,,D,Neshoba,Arlington ,35
2,Tate Reeves,Governor,,R,Neshoba,Arlington ,207
2,Bob Hickingbottom,Governor,,C,Neshoba,Arlington ,0
2,David R Singletary,Governor,,IND,Neshoba,Arlington ,2
2,Delbert Hosemann,Lieutenant Governor,,R,Neshoba,Arlington ,219
2,Jay Hughes,Lieutenant Governor,,D,Neshoba,Arlington ,26
2,Johnny DuPree,Secretary of State,,D,Neshoba,Arlington ,16
2,Michael Watson,Secretary of State,,R,Neshoba,Arlington ,227
2,Jennifer Riley Collins,Attorney General,,D,Neshoba,Arlington ,14
2,Lynn Fitch,Attorney General,,R,Neshoba,Arlington ,230
2,Shad White,State Auditor,,R,Neshoba,Arlington ,235
5,Addie Lee Green,State Treasurer,,D,Neshoba,Arlington ,10
5,David McRae,State Treasurer,,R,Neshoba,Arlington ,234
5,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Neshoba,Arlington ,13
5,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Neshoba,Arlington ,229
8,Steven S Kilgore,State Senate,18,R,Neshoba,Arlington ,236
8,C Scott Bounds,State House,44,R,Neshoba,Arlington ,233
8,Michael Ted Evans,State House,45,D,Neshoba,Arlington ,x
2,Jim Hood,Governor,,D,Neshoba,Bogue Chitto,22
2,Tate Reeves,Governor,,R,Neshoba,Bogue Chitto,13
2,Bob Hickingbottom,Governor,,C,Neshoba,Bogue Chitto,0
2,David R Singletary,Governor,,IND,Neshoba,Bogue Chitto,1
2,Delbert Hosemann,Lieutenant Governor,,R,Neshoba,Bogue Chitto,16
2,Jay Hughes,Lieutenant Governor,,D,Neshoba,Bogue Chitto,20
2,Johnny DuPree,Secretary of State,,D,Neshoba,Bogue Chitto,23
2,Michael Watson,Secretary of State,,R,Neshoba,Bogue Chitto,12
2,Jennifer Riley Collins,Attorney General,,D,Neshoba,Bogue Chitto,22
2,Lynn Fitch,Attorney General,,R,Neshoba,Bogue Chitto,14
2,Shad White,State Auditor,,R,Neshoba,Bogue Chitto,31
5,Addie Lee Green,State Treasurer,,D,Neshoba,Bogue Chitto,21
5,David McRae,State Treasurer,,R,Neshoba,Bogue Chitto,15
5,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Neshoba,Bogue Chitto,24
5,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Neshoba,Bogue Chitto,12
8,Steven S Kilgore,State Senate,18,R,Neshoba,Bogue Chitto,34
