candidate,office,district,party,county,precinct,votes
Jim Hood,Governor,,D,Newton,Chunky,35
Tate Reeves,Governor,,R,Newton,Chunky,273
Bob Hickingbottom,Governor,,C,Newton,Chunky,1
David R Singletary,Governor,,IND,Newton,Chunky,9
Delbert Hosemann,Lieutenant Governor,,R,Newton,Chunky,298
Jay Hughes,Lieutenant Governor,,D,Newton,Chunky,26
Johnny DuPree,Secretary of State,,D,Newton,Chunky,26
Michael Watson,Secretary of State,,R,Newton,Chunky,294
Jennifer Riley Collins,Attorney General,,D,Newton,Chunky,31
Lynn Fitch,Attorney General,,R,Newton,Chunky,289
Shad White,State Auditor,,R,Newton,Chunky,305
Addie Lee Green,State Treasurer,,D,Newton,Chunky,21
David McRae,State Treasurer,,R,Newton,Chunky,300
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Newton,Chunky,18
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Newton,Chunky,304
Mike Marlow,State Senate,31,D,Newton,Chunky,32
Tyler McCaughn,State Senate,31,R,Newton,Chunky,290
Joe C Bradford,State Senate,78,D,Newton,Chunky,X
Randal 'Randy'Rushing,State Senate,78,R,Newton,Chunky,X
Troy Smith,State House,84,R,Newton,Chunky,251
Roy May,State House,84,IND,Newton,Chunky,69
Jim Hood,Governor,,D,Newton,Conehatta,119
Tate Reeves,Governor,,R,Newton,Conehatta,212
Bob Hickingbottom,Governor,,C,Newton,Conehatta,2
David R Singletary,Governor,,IND,Newton,Conehatta,13
Delbert Hosemann,Lieutenant Governor,,R,Newton,Conehatta,240
Jay Hughes,Lieutenant Governor,,D,Newton,Conehatta,106
Johnny DuPree,Secretary of State,,D,Newton,Conehatta,99
Michael Watson,Secretary of State,,R,Newton,Conehatta,242
Jennifer Riley Collins,Attorney General,,D,Newton,Conehatta,100
Lynn Fitch,Attorney General,,R,Newton,Conehatta,243
Shad White,State Auditor,,R,Newton,Conehatta,302
Addie Lee Green,State Treasurer,,D,Newton,Conehatta,89
David McRae,State Treasurer,,R,Newton,Conehatta,253
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Newton,Conehatta,89
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Newton,Conehatta,253
Mike Marlow,State Senate,31,D,Newton,Conehatta,87
Tyler McCaughn,State Senate,31,R,Newton,Conehatta,255
Joe C Bradford,State Senate,78,D,Newton,Conehatta,116
Randal 'Randy'Rushing,State Senate,78,R,Newton,Conehatta,225
Troy Smith,State House,84,R,Newton,Conehatta,X
Roy May,State House,84,IND,Newton,Conehatta,X
Jim Hood,Governor,,D,Newton,Decatur #1,169
Tate Reeves,Governor,,R,Newton,Decatur #1,259
Bob Hickingbottom,Governor,,C,Newton,Decatur #1,3
David R Singletary,Governor,,IND,Newton,Decatur #1,10
Delbert Hosemann,Lieutenant Governor,,R,Newton,Decatur #1,304
Jay Hughes,Lieutenant Governor,,D,Newton,Decatur #1,141
Johnny DuPree,Secretary of State,,D,Newton,Decatur #1,136
Michael Watson,Secretary of State,,R,Newton,Decatur #1,305
Jennifer Riley Collins,Attorney General,,D,Newton,Decatur #1,140
Lynn Fitch,Attorney General,,R,Newton,Decatur #1,302
Shad White,State Auditor,,R,Newton,Decatur #1,352
Addie Lee Green,State Treasurer,,D,Newton,Decatur #1,129
David McRae,State Treasurer,,R,Newton,Decatur #1,314
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Newton,Decatur #1,135
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Newton,Decatur #1,307
Mike Marlow,State Senate,31,D,Newton,Decatur #1,125
Tyler McCaughn,State Senate,31,R,Newton,Decatur #1,315
Joe C Bradford,State Senate,78,D,Newton,Decatur #1,102
