page,candidate,office,district,party,county,precinct,votes
2,Jim Hood,Governor,,D,Lee,Auburn,120
2,Tate Reeves,Governor,,R,Lee,Auburn,610
2,Bob Hickingbottom,Governor,,C,Lee,Auburn,1
2,David R Singletary,Governor,,IND,Lee,Auburn,6
2,Delbert Hosemann,Lieutenant Governor,,R,Lee,Auburn,667
2,Jay Hughes,Lieutenant Governor,,D,Lee,Auburn,72
2,Johnny DuPree,Secretary of State,,D,Lee,Auburn,77
2,Michael Watson,Secretary of State,,R,Lee,Auburn,652
2,Jennifer Riley Collins,Attorney General,,D,Lee,Auburn,87
2,Lynn Fitch,Attorney General,,R,Lee,Auburn,648
2,Shad White,State Auditor,,R,Lee,Auburn,681
6,Addie Lee Green,State Treasurer,,D,Lee,Auburn,60
6,David McRae,State Treasurer,,R,Lee,Auburn,668
6,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Lee,Auburn,75
6,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Lee,Auburn,646
10,Chad McMahan,State Senate,6,R,Lee,Auburn,672
10,Hob Bryan,State Senate,7,D,Lee,Auburn,x
10,Kegan Coleman,State Senate,8,D,Lee,Auburn,x
10,Benjamin A Suber,State Senate,8,R,Lee,Auburn,x
10,Rickey W Thompson,State House,16,D,Lee,Auburn,x
10,Steve Holland,State House,16,IND,Lee,Auburn,x
10,Shane Aguirre,State House,17,R,Lee,Auburn,x
10,Cathy Grace,State House,17,D,Lee,Auburn,x
10,Jerry R Turner,State House,18,R,Lee,Auburn,x
14,Randy P Boyd,State House,19,R,Lee,Auburn,664
14,Chris Brown,State House,20,R,Lee,Auburn,x
2,Jim Hood,Governor,,D,Lee,Baldwyn,308
2,Tate Reeves,Governor,,R,Lee,Baldwyn,189
2,Bob Hickingbottom,Governor,,C,Lee,Baldwyn,0
2,David R Singletary,Governor,,IND,Lee,Baldwyn,3
2,Delbert Hosemann,Lieutenant Governor,,R,Lee,Baldwyn,230
2,Jay Hughes,Lieutenant Governor,,D,Lee,Baldwyn,257
2,Johnny DuPree,Secretary of State,,D,Lee,Baldwyn,254
2,Michael Watson,Secretary of State,,R,Lee,Baldwyn,224
2,Jennifer Riley Collins,Attorney General,,D,Lee,Baldwyn,259
2,Lynn Fitch,Attorney General,,R,Lee,Baldwyn,228
2,Shad White,State Auditor,,R,Lee,Baldwyn,307
6,Addie Lee Green,State Treasurer,,D,Lee,Baldwyn,243
6,David McRae,State Treasurer,,R,Lee,Baldwyn,238
6,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Lee,Baldwyn,253
6,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Lee,Baldwyn,227
10,Chad McMahan,State Senate,6,R,Lee,Baldwyn,299
10,Hob Bryan,State Senate,7,D,Lee,Baldwyn,x
10,Kegan Coleman,State Senate,8,D,Lee,Baldwyn,x
10,Benjamin A Suber,State Senate,8,R,Lee,Baldwyn,x
10,Rickey W Thompson,State House,16,D,Lee,Baldwyn,x
10,Steve Holland,State House,16,IND,Lee,Baldwyn,x
10,Shane Aguirre,State House,17,R,Lee,Baldwyn,x
10,Cathy Grace,State House,17,D,Lee,Baldwyn,x
10,Jerry R Turner,State House,18,R,Lee,Baldwyn,307
14,Randy P Boyd,State House,19,R,Lee,Baldwyn,x
14,Chris Brown,State House,20,R,Lee,Baldwyn,x
2,Jim Hood,Governor,,D,Lee,Beech Springs,168
2,Tate Reeves,Governor,,R,Lee,Beech Springs,214
2,Bob Hickingbottom,Governor,,C,Lee,Beech Springs,1
2,David R Singletary,Governor,,IND,Lee,Beech Springs,2
2,Delbert Hosemann,Lieutenant Governor,,R,Lee,Beech Springs,239
2,Jay Hughes,Lieutenant Governor,,D,Lee,Beech Springs,145
2,Johnny DuPree,Secretary of State,,D,Lee,Beech Springs,124
2,Michael Watson,Secretary of State,,R,Lee,Beech Springs,252
2,Jennifer Riley Collins,Attorney General,,D,Lee,Beech Springs,143
2,Lynn Fitch,Attorney General,,R,Lee,Beech Springs,238
2,Shad White,State Auditor,,R,Lee,Beech Springs,296
6,Addie Lee Green,State Treasurer,,D,Lee,Beech Springs,115
6,David McRae,State Treasurer,,R,Lee,Beech Springs,255
6,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Lee,Beech Springs,128
6,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Lee,Beech Springs,240
10,Chad McMahan,State Senate,6,R,Lee,Beech Springs,293
10,Hob Bryan,State Senate,7,D,Lee,Beech Springs,x
10,Kegan Coleman,State Senate,8,D,Lee,Beech Springs,x
10,Benjamin A Suber,State Senate,8,R,Lee,Beech Springs,x
10,Rickey W Thompson,State House,16,D,Lee,Beech Springs,x
10,Steve Holland,State House,16,IND,Lee,Beech Springs,x
10,Shane Aguirre,State House,17,R,Lee,Beech Springs,x
10,Cathy Grace,State House,17,D,Lee,Beech Springs,x
10,Jerry R Turner,State House,18,R,Lee,Beech Springs,0
14,Randy P Boyd,State House,19,R,Lee,Beech Springs,293
14,Chris Brown,State House,20,R,Lee,Beech Springs,x
2,Jim Hood,Governor,,D,Lee,Belden,533
2,Tate Reeves,Governor,,R,Lee,Belden,746
2,Bob Hickingbottom,Governor,,C,Lee,Belden,0
2,David R Singletary,Governor,,IND,Lee,Belden,4
2,Delbert Hosemann,Lieutenant Governor,,R,Lee,Belden,849
2,Jay Hughes,Lieutenant Governor,,D,Lee,Belden,431
2,Johnny DuPree,Secretary of State,,D,Lee,Belden,420
2,Michael Watson,Secretary of State,,R,Lee,Belden,843
2,Jennifer Riley Collins,Attorney General,,D,Lee,Belden,433
