page,candidate,office,district,party,county,precinct,votes
2,Jim Hood,Governor,,D,Clarke,Beaverdam ,115
2,Tate Reeves,Governor,,R,Clarke,Beaverdam ,50
2,Bob Hickingbottom,Governor,,C,Clarke,Beaverdam ,0
2,David R Singletary,Governor,,IND,Clarke,Beaverdam ,0
2,Delbert Hosemann,Lieutenant Governor,,R,Clarke,Beaverdam ,53
2,Jay Hughes,Lieutenant Governor,,D,Clarke,Beaverdam ,99
2,Johnny DuPree,Secretary of State,,D,Clarke,Beaverdam ,110
2,Michael Watson,Secretary of State,,R,Clarke,Beaverdam ,50
2,Jennifer Riley Collins,Attorney General,,D,Clarke,Beaverdam ,105
2,Lynn Fitch,Attorney General,,R,Clarke,Beaverdam ,54
2,Shad White,State Auditor,,R,Clarke,Beaverdam ,93
5,Addie Lee Green,State Treasurer,,D,Clarke,Beaverdam ,104
5,David McRae,State Treasurer,,R,Clarke,Beaverdam ,53
5,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Clarke,Beaverdam ,104
5,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Clarke,Beaverdam ,56
8,Jelf Tate,State Senate,33,R,Clarke,Beaverdam ,92
8,Omeria Scott,State House,80,D,Clarke,Beaverdam ,146
8,Stephen A 'Steve' Horne,State House,81,R,Clarke,Beaverdam ,X
8,Troy Smith,State House,84,R,Clarke,Beaverdam ,X
8,Roy May,State House,84,IND,Clarke,Beaverdam ,X
2,Jim Hood,Governor,,D,Clarke,Carmichael ,66
2,Tate Reeves,Governor,,R,Clarke,Carmichael ,116
2,Bob Hickingbottom,Governor,,C,Clarke,Carmichael ,3
2,David R Singletary,Governor,,IND,Clarke,Carmichael ,1
2,Delbert Hosemann,Lieutenant Governor,,R,Clarke,Carmichael ,127
2,Jay Hughes,Lieutenant Governor,,D,Clarke,Carmichael ,60
2,Johnny DuPree,Secretary of State,,D,Clarke,Carmichael ,55
2,Michael Watson,Secretary of State,,R,Clarke,Carmichael ,131
2,Jennifer Riley Collins,Attorney General,,D,Clarke,Carmichael ,55
2,Lynn Fitch,Attorney General,,R,Clarke,Carmichael ,132
2,Shad White,State Auditor,,R,Clarke,Carmichael ,164
5,Addie Lee Green,State Treasurer,,D,Clarke,Carmichael ,52
5,David McRae,State Treasurer,,R,Clarke,Carmichael ,136
5,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Clarke,Carmichael ,52
5,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Clarke,Carmichael ,136
8,Jelf Tate,State Senate,33,R,Clarke,Carmichael ,166
8,Omeria Scott,State House,80,D,Clarke,Carmichael ,X
8,Stephen A 'Steve' Horne,State House,81,R,Clarke,Carmichael ,X
8,Troy Smith,State House,84,R,Clarke,Carmichael ,126
8,Roy May,State House,84,IND,Clarke,Carmichael ,60
2,Jim Hood,Governor,,D,Clarke,Desoto ,114
2,Tate Reeves,Governor,,R,Clarke,Desoto ,84
2,Bob Hickingbottom,Governor,,C,Clarke,Desoto ,0
2,David R Singletary,Governor,,IND,Clarke,Desoto ,4
