page,candidate,office,district,party,county,precinct,votes
2,Jim Hood,Governor,,D,Hinds,Bolton,616
2,Tate Reeves,Governor,,R,Hinds,Bolton,189
2,Bob Hickingbottom,Governor,,C,Hinds,Bolton,3
2,David R Singletary,Governor,,IND,Hinds,Bolton,3
2,Delbert Hosemann,Lieutenant Governor,,R,Hinds,Bolton,264
2,Jay Hughes,Lieutenant Governor,,D,Hinds,Bolton,542
2,Johnny DuPree,Secretary of State,,D,Hinds,Bolton,591
2,Michael Watson,Secretary of State,,R,Hinds,Bolton,210
2,Jennifer Riley Collins,Attorney General,,D,Hinds,Bolton,601
2,Lynn Fitch,Attorney General,,R,Hinds,Bolton,209
2,Shad White,State Auditor,,R,Hinds,Bolton,421
12,Addie Lee Green,State Treasurer,,D,Hinds,Bolton,553
12,David McRae,State Treasurer,,R,Hinds,Bolton,234
12,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Hinds,Bolton,560
12,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Hinds,Bolton,233
22,Walter Michel,State Senate,25,R,Hinds,Bolton,x
22,Earl Scales,State Senate,25,D,Hinds,Bolton,x
22,John Horhn,State Senate,26,D,Hinds,Bolton,611
22,Hillman Terome Frazler,State Senate,27,D,Hinds,Bolton,x
22,Sollie B Norwood,State Senate,28,D,Hinds,Bolton,x
22,David Blount,State Senate,29,D,Hinds,Bolton,x
22,Albert Butler,State Senate,36,D,Hinds,Bolton,x
22,Phillip Gunn,State House,56,R,Hinds,Bolton,x
22,Vicki Slater,State House,56,D,Hinds,Bolton,x
32,Stephanie McKenzie Foster,State House,63,D,Hinds,Bolton,603
32,Bill Denny,State House,64,R,Hinds,Bolton,x
32,Shanda M Yates,State House,64,D,Hinds,Bolton,x
32,Chris Bell,State House,65,D,Hinds,Bolton,x
32,Jarvis Dortch,State House,66,D,Hinds,Bolton,x
32,Earle S Banks,State House,67,D,Hinds,Bolton,x
32,Gregory T Riley,State House,67,IND,Hinds,Bolton,x
32,Jon Pond,State House,68,R,Hinds,Bolton,x
32,Zakiya Summers,State House,68,D,Hinds,Bolton,x
42,Alyce Griffin Clarke,State House,69,D,Hinds,Bolton,x
42,William R 'Bo' Brown,State House,70,D,Hinds,Bolton,x
42,Ronnie Crudup Jr.,State House,71,D,Hinds,Bolton,x
42,Debra Gibbs,State House,72,D,Hinds,Bolton,x
42,Gregory L Holloway Sr.,State House,76,D,Hinds,Bolton,x
2,Jim Hood,Governor,,D,Hinds,Brownsville,178
2,Tate Reeves,Governor,,R,Hinds,Brownsville,148
2,Bob Hickingbottom,Governor,,C,Hinds,Brownsville,0
2,David R Singletary,Governor,,IND,Hinds,Brownsville,1
2,Delbert Hosemann,Lieutenant Governor,,R,Hinds,Brownsville,180
2,Jay Hughes,Lieutenant Governor,,D,Hinds,Brownsville,152
2,Johnny DuPree,Secretary of State,,D,Hinds,Brownsville,160
2,Michael Watson,Secretary of State,,R,Hinds,Brownsville,168
2,Jennifer Riley Collins,Attorney General,,D,Hinds,Brownsville,169
2,Lynn Fitch,Attorney General,,R,Hinds,Brownsville,155
2,Shad White,State Auditor,,R,Hinds,Brownsville,218
12,Addie Lee Green,State Treasurer,,D,Hinds,Brownsville,155
