candidate,office,district,party,county,precinct,votes
Robert Foster,Governor ,,R,Humphreys,Belzoni - 4010,1
Tate Reeves,Governor ,,R,Humphreys,Belzoni - 4010,8
Bill Waller Jr.,Governor ,,R,Humphreys,Belzoni - 4010,7
Delbert Hosemann,Lieutenant Governor,,R,Humphreys,Belzoni - 4010,15
Shane Quick,Lieutenant Governor,,R,Humphreys,Belzoni - 4010,1
Sam Britton,Secretary of State,,R,Humphreys,Belzoni - 4010,9
Michael Watson,Secretary of State,,R,Humphreys,Belzoni - 4010,7
Mark Baker,Attorney General,,R,Humphreys,Belzoni - 4010,4
Lynn Fitch,Attorney General,,R,Humphreys,Belzoni - 4010,8
Andy Taggart,Attorney General,,R,Humphreys,Belzoni - 4010,4
Shad White,State Auditor,,R,Humphreys,Belzoni - 4010,15
Eugene S. 'Buck' Clarke,State Treasurer,,R,Humphreys,Belzoni - 4010,7
David McRae,State Treasurer,,R,Humphreys,Belzoni - 4010,9
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Humphreys,Belzoni - 4010,16
Mike Chaney,Commissioner of Insurance,,R,Humphreys,Belzoni - 4010,16
Hayes Dent,State Senate,22,R,Humphreys,Belzoni - 4010,X
Dwayne Self,State Senate,22,R,Humphreys,Belzoni - 4010,X
Michael Brown,Governor ,,D,Humphreys,Belzoni - 4010,99
William Bond Compton Jr.,Governor ,,D,Humphreys,Belzoni - 4010,14
Jim Hood,Governor ,,D,Humphreys,Belzoni - 4010,474
Robert J. Ray,Governor ,,D,Humphreys,Belzoni - 4010,21
Robert Shuler Smith,Governor ,,D,Humphreys,Belzoni - 4010,35
Gregory Wash,Governor ,,D,Humphreys,Belzoni - 4010,6
Velesha P Williams,Governor ,,D,Humphreys,Belzoni - 4010,39
Albert Wilson,Governor ,,D,Humphreys,Belzoni - 4010,15
Jay Hughes,Lieutenant Governor,,D,Humphreys,Belzoni - 4010,575
Johnny DuPree,Secretary of State,,D,Humphreys,Belzoni - 4010,439
Maryra Hodges Hunt,Secretary of State,,D,Humphreys,Belzoni - 4010,207
Jennifer Riley Collins,Attorney General,,D,Humphreys,Belzoni - 4010,562
Addie Lee Green,State Treasurer,,D,Humphreys,Belzoni - 4010,562
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Humphreys,Belzoni - 4010,573
Robert E Amos,Commissioner of Insurance,,D,Humphreys,Belzoni - 4010,571
Mark S Buckner Sr.,State Senate,22,D,Humphreys,Belzoni - 4010,X
Ermea 'E.J.' Russell,State Senate,22,D,Humphreys,Belzoni - 4010,X
Ruffin Smith,State Senate,22,D,Humphreys,Belzoni - 4010,X
Joseph C Thomas Sr.,State Senate,22,D,Humphreys,Belzoni - 4010,X
Colton Thornton,State Senate,22,D,Humphreys,Belzoni - 4010,X
David Jordan,State Senate,24,D,Humphreys,Belzoni - 4010,588
Otis L Anthony,State House,31,D,Humphreys,Belzoni - 4010,X
Jeanette Knighten-Washington,State House,31,D,Humphreys,Belzoni - 4010,X
Rufus E Straughter ,State House,51,D,Humphreys,Belzoni - 4010,612
Robert Foster,Governor ,,R,Humphreys,Belzoni North - 1bn 1020,0
Tate Reeves,Governor ,,R,Humphreys,Belzoni North - 1bn 1020,12
Bill Waller Jr.,Governor ,,R,Humphreys,Belzoni North - 1bn 1020,1
Delbert Hosemann,Lieutenant Governor,,R,Humphreys,Belzoni North - 1bn 1020,12
Shane Quick,Lieutenant Governor,,R,Humphreys,Belzoni North - 1bn 1020,0
Sam Britton,Secretary of State,,R,Humphreys,Belzoni North - 1bn 1020,6
Michael Watson,Secretary of State,,R,Humphreys,Belzoni North - 1bn 1020,6
Mark Baker,Attorney General,,R,Humphreys,Belzoni North - 1bn 1020,1
Lynn Fitch,Attorney General,,R,Humphreys,Belzoni North - 1bn 1020,9
Andy Taggart,Attorney General,,R,Humphreys,Belzoni North - 1bn 1020,2
Shad White,State Auditor,,R,Humphreys,Belzoni North - 1bn 1020,11
Eugene S. 'Buck' Clarke,State Treasurer,,R,Humphreys,Belzoni North - 1bn 1020,7
David McRae,State Treasurer,,R,Humphreys,Belzoni North - 1bn 1020,5
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Humphreys,Belzoni North - 1bn 1020,12
Mike Chaney,Commissioner of Insurance,,R,Humphreys,Belzoni North - 1bn 1020,12
Hayes Dent,State Senate,22,R,Humphreys,Belzoni North - 1bn 1020,X
Dwayne Self,State Senate,22,R,Humphreys,Belzoni North - 1bn 1020,X
Michael Brown,Governor ,,D,Humphreys,Belzoni North - 1bn 1020,82
William Bond Compton Jr.,Governor ,,D,Humphreys,Belzoni North - 1bn 1020,12
