candidate,office,district,party,county,precinct,votes
Robert Foster,Governor ,,R,Clarke,Beaverdam,2
Tate Reeves,Governor ,,R,Clarke,Beaverdam,17
Bill Waller Jr.,Governor ,,R,Clarke,Beaverdam,6
Delbert Hosemann,Lieutenant Governor,,R,Clarke,Beaverdam,22
Shane Quick,Lieutenant Governor,,R,Clarke,Beaverdam,3
Sam Britton,Secretary of State,,R,Clarke,Beaverdam,11
Michael Watson,Secretary of State,,R,Clarke,Beaverdam,14
Mark Baker,Attorney General,,R,Clarke,Beaverdam,7
Lynn Fitch,Attorney General,,R,Clarke,Beaverdam,16
Andy Taggart,Attorney General,,R,Clarke,Beaverdam,2
Shad White,State Auditor,,R,Clarke,Beaverdam,24
Eugene S. 'Buck' Clarke,State Treasurer,,R,Clarke,Beaverdam,7
David McRae,State Treasurer,,R,Clarke,Beaverdam,18
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Clarke,Beaverdam,25
Mike Chaney,Commissioner of Insurance,,R,Clarke,Beaverdam,25
Erie E 'Bubby' Johnston,State Senate,33,R,Clarke,Beaverdam,6
Jeff Tate,State Senate,33,R,Clarke,Beaverdam,19
Stephen A 'Steve' Home,State House,81,R,Clarke,Beaverdam,x
William E Shirley Jr. ,State House,84,R,Clarke,Beaverdam,x
Troy Smith,State House,84,R,Clarke,Beaverdam,x
Michael Brown,Governor ,,D,Clarke,Beaverdam,21
William Bond Compton Jr.,Governor ,,D,Clarke,Beaverdam,1
Jim Hood,Governor ,,D,Clarke,Beaverdam,54
Robert J. Ray,Governor ,,D,Clarke,Beaverdam,1
Robert Shuler Smith,Governor ,,D,Clarke,Beaverdam,5
Gregory Wash,Governor ,,D,Clarke,Beaverdam,0
Velesha P Williams,Governor ,,D,Clarke,Beaverdam,6
Albert Wilson,Governor ,,D,Clarke,Beaverdam,1
Jay Hughes,Lieutenant Governor,,D,Clarke,Beaverdam,65
Johnny DuPree,Secretary of State,,D,Clarke,Beaverdam,79
Maryra Hodges Hunt,Secretary of State,,D,Clarke,Beaverdam,7
Jennifer Riley Collins,Attorney General,,D,Clarke,Beaverdam,70
Addie Lee Green,State Treasurer,,D,Clarke,Beaverdam,71
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Clarke,Beaverdam,66
Robert E Amos,Commissioner of Insurance,,D,Clarke,Beaverdam,71
Omeria Scott,State House,80,D,Clarke,Beaverdam,86
Robert Foster,Governor ,,R,Clarke,Carmichael,20
Tate Reeves,Governor ,,R,Clarke,Carmichael,68
Bill Waller Jr.,Governor ,,R,Clarke,Carmichael,18
Delbert Hosemann,Lieutenant Governor,,R,Clarke,Carmichael,93
Shane Quick,Lieutenant Governor,,R,Clarke,Carmichael,7
Sam Britton,Secretary of State,,R,Clarke,Carmichael,53
Michael Watson,Secretary of State,,R,Clarke,Carmichael,47
Mark Baker,Attorney General,,R,Clarke,Carmichael,26
Lynn Fitch,Attorney General,,R,Clarke,Carmichael,56
Andy Taggart,Attorney General,,R,Clarke,Carmichael,19
Shad White,State Auditor,,R,Clarke,Carmichael,91
Eugene S. 'Buck' Clarke,State Treasurer,,R,Clarke,Carmichael,26
David McRae,State Treasurer,,R,Clarke,Carmichael,73
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Clarke,Carmichael,99
Mike Chaney,Commissioner of Insurance,,R,Clarke,Carmichael,100
Erie E 'Bubby' Johnston,State Senate,33,R,Clarke,Carmichael,32
Jeff Tate,State Senate,33,R,Clarke,Carmichael,75
Stephen A 'Steve' Home,State House,81,R,Clarke,Carmichael,x
William E Shirley Jr. ,State House,84,R,Clarke,Carmichael,26
Troy Smith,State House,84,R,Clarke,Carmichael,80
Michael Brown,Governor ,,D,Clarke,Carmichael,9
