page,candidate,office,district,party,county,precinct,votes
2,Delbert Hosemann,Lieutenant Governor,,R,Winston ,Lovorn Tractor,168
2,Jay Hughes,Lieutenant Governor,,D,Winston ,Lovorn Tractor,128
2,Johnny DuPree,Secretary of State,,D,Winston ,Lovorn Tractor,128
2,Michael Watson,Secretary of State,,R,Winston ,Lovorn Tractor,165
2,Jennifer Riley Collins,Attorney General,,D,Winston ,Lovorn Tractor,134
2,Lynn Fitch,Attorney General,,R,Winston ,Lovorn Tractor,162
2,Shad White,State Auditor,,R,Winston ,Lovorn Tractor,207
4,Addie Lee Green,State Treasurer,,D,Winston ,Lovorn Tractor,130
4,David McRae,State Treasurer,,R,Winston ,Lovorn Tractor,164
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Winston ,Lovorn Tractor,129
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Winston ,Lovorn Tractor,165
6,Jenifer B Branning,State Senate,18,R,Winston ,Lovorn Tractor,207
6,Sampson Jackson II,State Senate,32,D,Winston ,Lovorn Tractor,X
6,Joey Hood,State House,35,R,Winston ,Lovorn Tractor,X
6,Carl L Mickens,State House,42,D,Winston ,Lovorn Tractor,249
6,Loyd B 'Rob' Roberson,State House,43,R,Winston ,Lovorn Tractor,X
6,Michael Ted Evans,State House,45,D,Winston ,Lovorn Tractor,X
2,Jim Hood,Governor,,D,Winston ,Mars Hill,180
2,Tate Reeves,Governor,,R,Winston ,Mars Hill,235
2,Bob Hickingbottom,Governor,,C,Winston ,Mars Hill,1
2,David R Singletary,Governor,,IND,Winston ,Mars Hill,2
2,Delbert Hosemann,Lieutenant Governor,,R,Winston ,Mars Hill,252
2,Jay Hughes,Lieutenant Governor,,D,Winston ,Mars Hill,163
2,Johnny DuPree,Secretary of State,,D,Winston ,Mars Hill,166
2,Michael Watson,Secretary of State,,R,Winston ,Mars Hill,251
2,Jennifer Riley Collins,Attorney General,,D,Winston ,Mars Hill,173
2,Lynn Fitch,Attorney General,,R,Winston ,Mars Hill,243
2,Shad White,State Auditor,,R,Winston ,Mars Hill,303
4,Addie Lee Green,State Treasurer,,D,Winston ,Mars Hill,162
4,David McRae,State Treasurer,,R,Winston ,Mars Hill,253
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Winston ,Mars Hill,170
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Winston ,Mars Hill,245
6,Jenifer B Branning,State Senate,18,R,Winston ,Mars Hill,296
6,Sampson Jackson II,State Senate,32,D,Winston ,Mars Hill,X
6,Joey Hood,State House,35,R,Winston ,Mars Hill,296
6,Carl L Mickens,State House,42,D,Winston ,Mars Hill,X
6,Loyd B 'Rob' Roberson,State House,43,R,Winston ,Mars Hill,X
6,Michael Ted Evans,State House,45,D,Winston ,Mars Hill,X
2,Jim Hood,Governor,,D,Winston ,Mill Creek,369
2,Tate Reeves,Governor,,R,Winston ,Mill Creek,487
2,Bob Hickingbottom,Governor,,C,Winston ,Mill Creek,2
2,David R Singletary,Governor,,IND,Winston ,Mill Creek,10
2,Delbert Hosemann,Lieutenant Governor,,R,Winston ,Mill Creek,526
2,Jay Hughes,Lieutenant Governor,,D,Winston ,Mill Creek,337
2,Johnny DuPree,Secretary of State,,D,Winston ,Mill Creek,311
2,Michael Watson,Secretary of State,,R,Winston ,Mill Creek,543
2,Jennifer Riley Collins,Attorney General,,D,Winston ,Mill Creek,315
2,Lynn Fitch,Attorney General,,R,Winston ,Mill Creek,546
2,Shad White,State Auditor,,R,Winston ,Mill Creek,634
4,Addie Lee Green,State Treasurer,,D,Winston ,Mill Creek,298
4,David McRae,State Treasurer,,R,Winston ,Mill Creek,561
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Winston ,Mill Creek,318
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Winston ,Mill Creek,539
6,Jenifer B Branning,State Senate,18,R,Winston ,Mill Creek,X
6,Sampson Jackson II,State Senate,32,D,Winston ,Mill Creek,701
6,Joey Hood,State House,35,R,Winston ,Mill Creek,0
6,Carl L Mickens,State House,42,D,Winston ,Mill Creek,702
6,Loyd B 'Rob' Roberson,State House,43,R,Winston ,Mill Creek,2
6,Michael Ted Evans,State House,45,D,Winston ,Mill Creek,X
2,Jim Hood,Governor,,D,Winston ,Nanih Waiya,204
2,Tate Reeves,Governor,,R,Winston ,Nanih Waiya,556
2,Bob Hickingbottom,Governor,,C,Winston ,Nanih Waiya,2
2,David R Singletary,Governor,,IND,Winston ,Nanih Waiya,6
2,Delbert Hosemann,Lieutenant Governor,,R,Winston ,Nanih Waiya,597
2,Jay Hughes,Lieutenant Governor,,D,Winston ,Nanih Waiya,171
2,Johnny DuPree,Secretary of State,,D,Winston ,Nanih Waiya,150
2,Michael Watson,Secretary of State,,R,Winston ,Nanih Waiya,618
2,Jennifer Riley Collins,Attorney General,,D,Winston ,Nanih Waiya,151
2,Lynn Fitch,Attorney General,,R,Winston ,Nanih Waiya,617
2,Shad White,State Auditor,,R,Winston ,Nanih Waiya,668
4,Addie Lee Green,State Treasurer,,D,Winston ,Nanih Waiya,135
4,David McRae,State Treasurer,,R,Winston ,Nanih Waiya,632
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Winston ,Nanih Waiya,153
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Winston ,Nanih Waiya,612
6,Jenifer B Branning,State Senate,18,R,Winston ,Nanih Waiya,663
6,Sampson Jackson II,State Senate,32,D,Winston ,Nanih Waiya,X
6,Joey Hood,State House,35,R,Winston ,Nanih Waiya,601
6,Carl L Mickens,State House,42,D,Winston ,Nanih Waiya,X
6,Loyd B 'Rob' Roberson,State House,43,R,Winston ,Nanih Waiya,X
6,Michael Ted Evans,State House,45,D,Winston ,Nanih Waiya,70
2,Jim Hood,Governor,,D,Winston ,New National Guard,67
2,Tate Reeves,Governor,,R,Winston ,New National Guard,182
2,Bob Hickingbottom,Governor,,C,Winston ,New National Guard,0
2,David R Singletary,Governor,,IND,Winston ,New National Guard,5
2,Delbert Hosemann,Lieutenant Governor,,R,Winston ,New National Guard,201
2,Jay Hughes,Lieutenant Governor,,D,Winston ,New National Guard,53
2,Johnny DuPree,Secretary of State,,D,Winston ,New National Guard,54
2,Michael Watson,Secretary of State,,R,Winston ,New National Guard,201
2,Jennifer Riley Collins,Attorney General,,D,Winston ,New National Guard,57
2,Lynn Fitch,Attorney General,,R,Winston ,New National Guard,197
2,Shad White,State Auditor,,R,Winston ,New National Guard,210
4,Addie Lee Green,State Treasurer,,D,Winston ,New National Guard,51
4,David McRae,State Treasurer,,R,Winston ,New National Guard,203
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Winston ,New National Guard,55
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Winston ,New National Guard,198
6,Jenifer B Branning,State Senate,18,R,Winston ,New National Guard,207
6,Sampson Jackson II,State Senate,32,D,Winston ,New National Guard,X
6,Joey Hood,State House,35,R,Winston ,New National Guard,209
6,Carl L Mickens,State House,42,D,Winston ,New National Guard,X
6,Loyd B 'Rob' Roberson,State House,43,R,Winston ,New National Guard,X
6,Michael Ted Evans,State House,45,D,Winston ,New National Guard,X
2,Jim Hood,Governor,,D,Winston ,Noxapater,217
2,Tate Reeves,Governor,,R,Winston ,Noxapater,320
2,Bob Hickingbottom,Governor,,C,Winston ,Noxapater,0
2,David R Singletary,Governor,,IND,Winston ,Noxapater,0
2,Delbert Hosemann,Lieutenant Governor,,R,Winston ,Noxapater,354
2,Jay Hughes,Lieutenant Governor,,D,Winston ,Noxapater,184
2,Johnny DuPree,Secretary of State,,D,Winston ,Noxapater,171
2,Michael Watson,Secretary of State,,R,Winston ,Noxapater,366
2,Jennifer Riley Collins,Attorney General,,D,Winston ,Noxapater,189
2,Lynn Fitch,Attorney General,,R,Winston ,Noxapater,347
2,Shad White,State Auditor,,R,Winston ,Noxapater,428
4,Addie Lee Green,State Treasurer,,D,Winston ,Noxapater,169
4,David McRae,State Treasurer,,R,Winston ,Noxapater,362
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Winston ,Noxapater,172
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Winston ,Noxapater,365
6,Jenifer B Branning,State Senate,18,R,Winston ,Noxapater,433
6,Sampson Jackson II,State Senate,32,D,Winston ,Noxapater,X
6,Joey Hood,State House,35,R,Winston ,Noxapater,427
6,Carl L Mickens,State House,42,D,Winston ,Noxapater,X
6,Loyd B 'Rob' Roberson,State House,43,R,Winston ,Noxapater,X
6,Michael Ted Evans,State House,45,D,Winston ,Noxapater,X
2,Jim Hood,Governor,,D,Winston ,Shiloh,75
2,Tate Reeves,Governor,,R,Winston ,Shiloh,212
2,Bob Hickingbottom,Governor,,C,Winston ,Shiloh,0
2,David R Singletary,Governor,,IND,Winston ,Shiloh,0
2,Delbert Hosemann,Lieutenant Governor,,R,Winston ,Shiloh,218
2,Jay Hughes,Lieutenant Governor,,D,Winston ,Shiloh,69
2,Johnny DuPree,Secretary of State,,D,Winston ,Shiloh,69
2,Michael Watson,Secretary of State,,R,Winston ,Shiloh,215
2,Jennifer Riley Collins,Attorney General,,D,Winston ,Shiloh,74
2,Lynn Fitch,Attorney General,,R,Winston ,Shiloh,210
2,Shad White,State Auditor,,R,Winston ,Shiloh,238
4,Addie Lee Green,State Treasurer,,D,Winston ,Shiloh,65
4,David McRae,State Treasurer,,R,Winston ,Shiloh,219
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Winston ,Shiloh,67
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Winston ,Shiloh,217
6,Jenifer B Branning,State Senate,18,R,Winston ,Shiloh,240
6,Sampson Jackson II,State Senate,32,D,Winston ,Shiloh,X
6,Joey Hood,State House,35,R,Winston ,Shiloh,244
6,Carl L Mickens,State House,42,D,Winston ,Shiloh,X
6,Loyd B 'Rob' Roberson,State House,43,R,Winston ,Shiloh,X
6,Michael Ted Evans,State House,45,D,Winston ,Shiloh,X
3,Jim Hood,Governor,,D,Winston ,Zion Ridge,275
3,Tate Reeves,Governor,,R,Winston ,Zion Ridge,41
3,Bob Hickingbottom,Governor,,C,Winston ,Zion Ridge,2
3,David R Singletary,Governor,,IND,Winston ,Zion Ridge,1
3,Delbert Hosemann,Lieutenant Governor,,R,Winston ,Zion Ridge,55
3,Jay Hughes,Lieutenant Governor,,D,Winston ,Zion Ridge,264
3,Johnny DuPree,Secretary of State,,D,Winston ,Zion Ridge,277
3,Michael Watson,Secretary of State,,R,Winston ,Zion Ridge,41
3,Jennifer Riley Collins,Attorney General,,D,Winston ,Zion Ridge,278
3,Lynn Fitch,Attorney General,,R,Winston ,Zion Ridge,40
3,Shad White,State Auditor,,R,Winston ,Zion Ridge,129
5,Addie Lee Green,State Treasurer,,D,Winston ,Zion Ridge,276
5,David McRae,State Treasurer,,R,Winston ,Zion Ridge,44
5,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Winston ,Zion Ridge,277
5,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Winston ,Zion Ridge,41
7,Jenifer B Branning,State Senate,18,R,Winston ,Zion Ridge,132
7,Sampson Jackson II,State Senate,32,D,Winston ,Zion Ridge,X
7,Joey Hood,State House,35,R,Winston ,Zion Ridge,X
7,Carl L Mickens,State House,42,D,Winston ,Zion Ridge,297
7,Loyd B 'Rob' Roberson,State House,43,R,Winston ,Zion Ridge,X
7,Michael Ted Evans,State House,45,D,Winston ,Zion Ridge,X
3,Jim Hood,Governor,,D,Winston ,TOTAL ,3151
3,Tate Reeves,Governor,,R,Winston ,TOTAL ,3342
3,Bob Hickingbottom,Governor,,C,Winston ,TOTAL ,13
3,David R Singletary,Governor,,IND,Winston ,TOTAL ,38
3,Delbert Hosemann,Lieutenant Governor,,R,Winston ,TOTAL ,3664
3,Jay Hughes,Lieutenant Governor,,D,Winston ,TOTAL ,2872
3,Johnny DuPree,Secretary of State,,D,Winston ,TOTAL ,2811
3,Michael Watson,Secretary of State,,R,Winston ,TOTAL ,3711
3,Jennifer Riley Collins,Attorney General,,D,Winston ,TOTAL ,2892
3,Lynn Fitch,Attorney General,,R,Winston ,TOTAL ,3638
3,Shad White,State Auditor,,R,Winston ,TOTAL ,4616
5,Addie Lee Green,State Treasurer,,D,Winston ,TOTAL ,2754
5,David McRae,State Treasurer,,R,Winston ,TOTAL ,3765
5,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Winston ,TOTAL ,2848
5,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Winston ,TOTAL ,3669
7,Jenifer B Branning,State Senate,18,R,Winston ,TOTAL ,2539
7,Sampson Jackson II,State Senate,32,D,Winston ,TOTAL ,2695
7,Joey Hood,State House,35,R,Winston ,TOTAL ,2444
7,Carl L Mickens,State House,42,D,Winston ,TOTAL ,2827
7,Loyd B 'Rob' Roberson,State House,43,R,Winston ,TOTAL ,135
7,Michael Ted Evans,State House,45,D,Winston ,TOTAL ,70
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
