page,candidate,office,district,party,county,precinct,votes
4,Hayes Dent,State Senate,22,R,Sharkey,Rolling Fork First District,208
4,Joseph C Thomas Sr.,State Senate,22,D,Sharkey,Rolling Fork First District,164
4,Rufus E Straughter ,State House,51,D,Sharkey,Rolling Fork First District,285
2,Jim Hood,Governor,,D,Sharkey,Rolling Fork Fourth District,93
2,Tate Reeves,Governor,,R,Sharkey,Rolling Fork Fourth District,2
2,Bob Hickingbottom,Governor,,C,Sharkey,Rolling Fork Fourth District,0
2,David R Singletary,Governor,,IND,Sharkey,Rolling Fork Fourth District,0
2,Delbert Hosemann,Lieutenant Governor,,R,Sharkey,Rolling Fork Fourth District,10
2,Jay Hughes,Lieutenant Governor,,D,Sharkey,Rolling Fork Fourth District,83
2,Johnny DuPree,Secretary of State,,D,Sharkey,Rolling Fork Fourth District,86
2,Michael Watson,Secretary of State,,R,Sharkey,Rolling Fork Fourth District,6
2,Jennifer Riley Collins,Attorney General,,D,Sharkey,Rolling Fork Fourth District,90
2,Lynn Fitch,Attorney General,,R,Sharkey,Rolling Fork Fourth District,3
2,Shad White,State Auditor,,R,Sharkey,Rolling Fork Fourth District,40
3,Addie Lee Green,State Treasurer,,D,Sharkey,Rolling Fork Fourth District,87
3,David McRae,State Treasurer,,R,Sharkey,Rolling Fork Fourth District,6
3,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Sharkey,Rolling Fork Fourth District,88
3,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Sharkey,Rolling Fork Fourth District,6
4,Hayes Dent,State Senate,22,R,Sharkey,Rolling Fork Fourth District,11
4,Joseph C Thomas Sr.,State Senate,22,D,Sharkey,Rolling Fork Fourth District,83
4,Rufus E Straughter ,State House,51,D,Sharkey,Rolling Fork Fourth District,87
2,Jim Hood,Governor,,D,Sharkey,Rolling Fork Second District,31
2,Tate Reeves,Governor,,R,Sharkey,Rolling Fork Second District,0
2,Bob Hickingbottom,Governor,,C,Sharkey,Rolling Fork Second District,0
2,David R Singletary,Governor,,IND,Sharkey,Rolling Fork Second District,1
2,Delbert Hosemann,Lieutenant Governor,,R,Sharkey,Rolling Fork Second District,3
2,Jay Hughes,Lieutenant Governor,,D,Sharkey,Rolling Fork Second District,26
2,Johnny DuPree,Secretary of State,,D,Sharkey,Rolling Fork Second District,30
2,Michael Watson,Secretary of State,,R,Sharkey,Rolling Fork Second District,1
2,Jennifer Riley Collins,Attorney General,,D,Sharkey,Rolling Fork Second District,30
2,Lynn Fitch,Attorney General,,R,Sharkey,Rolling Fork Second District,1
2,Shad White,State Auditor,,R,Sharkey,Rolling Fork Second District,10
3,Addie Lee Green,State Treasurer,,D,Sharkey,Rolling Fork Second District,28
3,David McRae,State Treasurer,,R,Sharkey,Rolling Fork Second District,2
3,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Sharkey,Rolling Fork Second District,27
3,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Sharkey,Rolling Fork Second District,3
4,Hayes Dent,State Senate,22,R,Sharkey,Rolling Fork Second District,1
4,Joseph C Thomas Sr.,State Senate,22,D,Sharkey,Rolling Fork Second District,29
4,Rufus E Straughter ,State House,51,D,Sharkey,Rolling Fork Second District,27
2,Jim Hood,Governor,,D,Sharkey,Rolling Fork Third District,228
2,Tate Reeves,Governor,,R,Sharkey,Rolling Fork Third District,16
2,Bob Hickingbottom,Governor,,C,Sharkey,Rolling Fork Third District,1
2,David R Singletary,Governor,,IND,Sharkey,Rolling Fork Third District,2
2,Delbert Hosemann,Lieutenant Governor,,R,Sharkey,Rolling Fork Third District,47
2,Jay Hughes,Lieutenant Governor,,D,Sharkey,Rolling Fork Third District,187
2,Johnny DuPree,Secretary of State,,D,Sharkey,Rolling Fork Third District,203
2,Michael Watson,Secretary of State,,R,Sharkey,Rolling Fork Third District,31
2,Jennifer Riley Collins,Attorney General,,D,Sharkey,Rolling Fork Third District,216
2,Lynn Fitch,Attorney General,,R,Sharkey,Rolling Fork Third District,21
2,Shad White,State Auditor,,R,Sharkey,Rolling Fork Third District,92
3,Addie Lee Green,State Treasurer,,D,Sharkey,Rolling Fork Third District,202
3,David McRae,State Treasurer,,R,Sharkey,Rolling Fork Third District,27
3,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Sharkey,Rolling Fork Third District,202
3,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Sharkey,Rolling Fork Third District,27
4,Hayes Dent,State Senate,22,R,Sharkey,Rolling Fork Third District,39
4,Joseph C Thomas Sr.,State Senate,22,D,Sharkey,Rolling Fork Third District,197
4,Rufus E Straughter ,State House,51,D,Sharkey,Rolling Fork Third District,211
2,Jim Hood,Governor,,D,Sharkey,Spanish Fort First District,6
2,Tate Reeves,Governor,,R,Sharkey,Spanish Fort First District,22
2,Bob Hickingbottom,Governor,,C,Sharkey,Spanish Fort First District,0
2,David R Singletary,Governor,,IND,Sharkey,Spanish Fort First District,0
2,Delbert Hosemann,Lieutenant Governor,,R,Sharkey,Spanish Fort First District,25
2,Jay Hughes,Lieutenant Governor,,D,Sharkey,Spanish Fort First District,2
2,Johnny DuPree,Secretary of State,,D,Sharkey,Spanish Fort First District,8
2,Michael Watson,Secretary of State,,R,Sharkey,Spanish Fort First District,19
2,Jennifer Riley Collins,Attorney General,,D,Sharkey,Spanish Fort First District,6
2,Lynn Fitch,Attorney General,,R,Sharkey,Spanish Fort First District,21
2,Shad White,State Auditor,,R,Sharkey,Spanish Fort First District,22
3,Addie Lee Green,State Treasurer,,D,Sharkey,Spanish Fort First District,2
3,David McRae,State Treasurer,,R,Sharkey,Spanish Fort First District,25
3,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Sharkey,Spanish Fort First District,2
3,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Sharkey,Spanish Fort First District,23
4,Hayes Dent,State Senate,22,R,Sharkey,Spanish Fort First District,23
4,Joseph C Thomas Sr.,State Senate,22,D,Sharkey,Spanish Fort First District,4
4,Rufus E Straughter ,State House,51,D,Sharkey,Spanish Fort First District,14
2,Jim Hood,Governor,,D,Sharkey,Straight Bayou Fourth District ,33
2,Tate Reeves,Governor,,R,Sharkey,Straight Bayou Fourth District ,42
2,Bob Hickingbottom,Governor,,C,Sharkey,Straight Bayou Fourth District ,0
2,David R Singletary,Governor,,IND,Sharkey,Straight Bayou Fourth District ,1
2,Delbert Hosemann,Lieutenant Governor,,R,Sharkey,Straight Bayou Fourth District ,42
2,Jay Hughes,Lieutenant Governor,,D,Sharkey,Straight Bayou Fourth District ,32
2,Johnny DuPree,Secretary of State,,D,Sharkey,Straight Bayou Fourth District ,29
2,Michael Watson,Secretary of State,,R,Sharkey,Straight Bayou Fourth District ,43
2,Jennifer Riley Collins,Attorney General,,D,Sharkey,Straight Bayou Fourth District ,32
2,Lynn Fitch,Attorney General,,R,Sharkey,Straight Bayou Fourth District ,43
2,Shad White,State Auditor,,R,Sharkey,Straight Bayou Fourth District ,58
3,Addie Lee Green,State Treasurer,,D,Sharkey,Straight Bayou Fourth District ,28
3,David McRae,State Treasurer,,R,Sharkey,Straight Bayou Fourth District ,45
3,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Sharkey,Straight Bayou Fourth District ,26
3,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Sharkey,Straight Bayou Fourth District ,47
4,Hayes Dent,State Senate,22,R,Sharkey,Straight Bayou Fourth District ,45
4,Joseph C Thomas Sr.,State Senate,22,D,Sharkey,Straight Bayou Fourth District ,28
4,Rufus E Straughter ,State House,51,D,Sharkey,Straight Bayou Fourth District ,55
2,Jim Hood,Governor,,D,Sharkey,TOTAL ,1178
2,Tate Reeves,Governor,,R,Sharkey,TOTAL ,449
2,Bob Hickingbottom,Governor,,C,Sharkey,TOTAL ,4
2,David R Singletary,Governor,,IND,Sharkey,TOTAL ,8
2,Delbert Hosemann,Lieutenant Governor,,R,Sharkey,TOTAL ,650
2,Jay Hughes,Lieutenant Governor,,D,Sharkey,TOTAL ,917
2,Johnny DuPree,Secretary of State,,D,Sharkey,TOTAL ,1005
2,Michael Watson,Secretary of State,,R,Sharkey,TOTAL ,559
2,Jennifer Riley Collins,Attorney General,,D,Sharkey,TOTAL ,1037
2,Lynn Fitch,Attorney General,,R,Sharkey,TOTAL ,562
2,Shad White,State Auditor,,R,Sharkey,TOTAL ,908
3,Addie Lee Green,State Treasurer,,D,Sharkey,TOTAL ,961
3,David McRae,State Treasurer,,R,Sharkey,TOTAL ,602
3,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Sharkey,TOTAL ,975
3,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Sharkey,TOTAL ,588
4,Hayes Dent,State Senate,22,R,Sharkey,TOTAL ,596
4,Joseph C Thomas Sr.,State Senate,22,D,Sharkey,TOTAL ,975
4,Rufus E Straughter ,State House,51,D,Sharkey,TOTAL ,1270
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
