candidate,office,district,party,county,precinct,votes
Robert Foster,Governor,,R,Clairborne,County Precinct 1-A,1
Tate Reeves,Governor,,R,Clairborne,County Precinct 1-A,5
Bill Waller Jr.,Governor,,R,Clairborne,County Precinct 1-A,7
Delbert Hosemann,Lieutenant Governor,,R,Clairborne,County Precinct 1-A,12
Shane Quick,Lieutenant Governor,,R,Clairborne,County Precinct 1-A,1
Sam Britton,Secretary of State,,R,Clairborne,County Precinct 1-A,6
Michael Watson,Secretary of State,,R,Clairborne,County Precinct 1-A,7
Mark Baker,Attorney General,,R,Clairborne,County Precinct 1-A,8
Lynn Fitch,Attorney General,,R,Clairborne,County Precinct 1-A,3
Andy Taggart,Attorney General,,R,Clairborne,County Precinct 1-A,2
Shad White,State Auditor,,R,Clairborne,County Precinct 1-A,11
Eugene S. 'Buck' Clarke,State Treasurer,,R,Clairborne,County Precinct 1-A,4
David McRae,State Treasurer,,R,Clairborne,County Precinct 1-A,9
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Clairborne,County Precinct 1-A,12
Mike Chaney,Commissioner of Insurance,,R,Clairborne,County Precinct 1-A,12
Michael Brown,Governor,,D,Clairborne,County Precinct 1-A,79
William Bond Compton Jr.,Governor,,D,Clairborne,County Precinct 1-A,12
Jim Hood,Governor,,D,Clairborne,County Precinct 1-A,339
Robert J. Ray,Governor,,D,Clairborne,County Precinct 1-A,4
Robert Shuler Smith,Governor,,D,Clairborne,County Precinct 1-A,40
Gregory Wash,Governor,,D,Clairborne,County Precinct 1-A,3
Velesha P Williams,Governor,,D,Clairborne,County Precinct 1-A,20
Albert Wilson,Governor,,D,Clairborne,County Precinct 1-A,10
Jay Hughes,Lieutenant Governor,,D,Clairborne,County Precinct 1-A,453
Johnny DuPree,Secretary of State,,D,Clairborne,County Precinct 1-A,384
Maryra Hodges Hunt,Secretary of State,,D,Clairborne,County Precinct 1-A,101
Jennifer Riley Collins,Attorney General,,D,Clairborne,County Precinct 1-A,443
Addie Lee Green,State Treasurer,,D,Clairborne,County Precinct 1-A,449
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Clairborne,County Precinct 1-A,451
Robert E Amos,Commissioner of Insurance,,D,Clairborne,County Precinct 1-A,445
Albert Butler,State Senate,36,D,Clairborne,County Precinct 1-A,357
Tyler K Doss,State Senate,36,D,Clairborne,County Precinct 1-A,152
