candidate,office,district,party,county,precinct,votes
Robert Foster,Governor ,,R,Tishomingo,Iuka,101
Tate Reeves,Governor ,,R,Tishomingo,Iuka,307
Bill Waller Jr.,Governor ,,R,Tishomingo,Iuka,134
Delbert Hosemann,Lieutenant Governor,,R,Tishomingo,Iuka,399
Shane Quick,Lieutenant Governor,,R,Tishomingo,Iuka,107
Sam Britton,Secretary of State,,R,Tishomingo,Iuka,240
Michael Watson,Secretary of State,,R,Tishomingo,Iuka,263
Mark Baker,Attorney General,,R,Tishomingo,Iuka,132
Lynn Fitch,Attorney General,,R,Tishomingo,Iuka,209
Andy Taggart,Attorney General,,R,Tishomingo,Iuka,173
Shad White,State Auditor,,R,Tishomingo,Iuka,442
Eugene S. 'Buck' Clarke,State Treasurer,,R,Tishomingo,Iuka,195
David McRae,State Treasurer,,R,Tishomingo,Iuka,308
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Tishomingo,Iuka,480
Mike Chaney,Commissioner of Insurance,,R,Tishomingo,Iuka,477
Mario P Barnes,State Senate,5,R,Tishomingo,Iuka,167
Patrick Eaton,State Senate,5,R,Tishomingo,Iuka,106
Mel Greenhaw,State Senate,5,R,Tishomingo,Iuka,6
Daniel H Sparks,State Senate,5,R,Tishomingo,Iuka,246
Lester E 'Bubba' Carpenter,State House,1,R,Tishomingo,Iuka,469
Donnie Bell,State House,21,R,Tishomingo,Iuka,X
Michael Brown,Governor ,,D,Tishomingo,Iuka,43
William Bond Compton Jr.,Governor ,,D,Tishomingo,Iuka,11
Jim Hood,Governor ,,D,Tishomingo,Iuka,257
Robert J. Ray,Governor ,,D,Tishomingo,Iuka,10
Robert Shuler Smith,Governor ,,D,Tishomingo,Iuka,17
Gregory Wash,Governor ,,D,Tishomingo,Iuka,8
Velesha P Williams,Governor ,,D,Tishomingo,Iuka,10
Albert Wilson,Governor ,,D,Tishomingo,Iuka,9
Jay Hughes,Lieutenant Governor,,D,Tishomingo,Iuka,326
Johnny DuPree,Secretary of State,,D,Tishomingo,Iuka,191
Maryra Hodges Hunt,Secretary of State,,D,Tishomingo,Iuka,144
Jennifer Riley Collins,Attorney General,,D,Tishomingo,Iuka,317
Addie Lee Green,State Treasurer,,D,Tishomingo,Iuka,317
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Tishomingo,Iuka,325
Robert E Amos,Commissioner of Insurance,,D,Tishomingo,Iuka,318
Steve Eaton,State Senate,5,D,Tishomingo,Iuka,321
Robert Foster,Governor ,,R,Tishomingo,Belmont,74
Tate Reeves,Governor ,,R,Tishomingo,Belmont,257
Bill Waller Jr.,Governor ,,R,Tishomingo,Belmont,159
Delbert Hosemann,Lieutenant Governor,,R,Tishomingo,Belmont,378
Shane Quick,Lieutenant Governor,,R,Tishomingo,Belmont,73
Sam Britton,Secretary of State,,R,Tishomingo,Belmont,200
Michael Watson,Secretary of State,,R,Tishomingo,Belmont,245
Mark Baker,Attorney General,,R,Tishomingo,Belmont,748
Lynn Fitch,Attorney General,,R,Tishomingo,Belmont,250
Andy Taggart,Attorney General,,R,Tishomingo,Belmont,138
Shad White,State Auditor,,R,Tishomingo,Belmont,404
Eugene S. 'Buck' Clarke,State Treasurer,,R,Tishomingo,Belmont,206
David McRae,State Treasurer,,R,Tishomingo,Belmont,240
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Tishomingo,Belmont,415
Mike Chaney,Commissioner of Insurance,,R,Tishomingo,Belmont,425
Mario P Barnes,State Senate,5,R,Tishomingo,Belmont,16
Patrick Eaton,State Senate,5,R,Tishomingo,Belmont,56
Mel Greenhaw,State Senate,5,R,Tishomingo,Belmont,1
Daniel H Sparks,State Senate,5,R,Tishomingo,Belmont,419
Lester E 'Bubba' Carpenter,State House,1,R,Tishomingo,Belmont,X
Donnie Bell,State House,21,R,Tishomingo,Belmont,410
Michael Brown,Governor ,,D,Tishomingo,Belmont,3
William Bond Compton Jr.,Governor ,,D,Tishomingo,Belmont,0
Jim Hood,Governor ,,D,Tishomingo,Belmont,37
Robert J. Ray,Governor ,,D,Tishomingo,Belmont,0
Robert Shuler Smith,Governor ,,D,Tishomingo,Belmont,0
Gregory Wash,Governor ,,D,Tishomingo,Belmont,0
Velesha P Williams,Governor ,,D,Tishomingo,Belmont,2
Albert Wilson,Governor ,,D,Tishomingo,Belmont,0
Jay Hughes,Lieutenant Governor,,D,Tishomingo,Belmont,35
Johnny DuPree,Secretary of State,,D,Tishomingo,Belmont,24
Maryra Hodges Hunt,Secretary of State,,D,Tishomingo,Belmont,14
Jennifer Riley Collins,Attorney General,,D,Tishomingo,Belmont,36
Addie Lee Green,State Treasurer,,D,Tishomingo,Belmont,36
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Tishomingo,Belmont,37
Robert E Amos,Commissioner of Insurance,,D,Tishomingo,Belmont,36
Steve Eaton,State Senate,5,D,Tishomingo,Belmont,37
Robert Foster,Governor ,,R,Tishomingo,Burnsville,53
Tate Reeves,Governor ,,R,Tishomingo,Burnsville,178
Bill Waller Jr.,Governor ,,R,Tishomingo,Burnsville,27
Delbert Hosemann,Lieutenant Governor,,R,Tishomingo,Burnsville,189
Shane Quick,Lieutenant Governor,,R,Tishomingo,Burnsville,45
Sam Britton,Secretary of State,,R,Tishomingo,Burnsville,97
Michael Watson,Secretary of State,,R,Tishomingo,Burnsville,140
Mark Baker,Attorney General,,R,Tishomingo,Burnsville,72
Lynn Fitch,Attorney General,,R,Tishomingo,Burnsville,102
Andy Taggart,Attorney General,,R,Tishomingo,Burnsville,67
Shad White,State Auditor,,R,Tishomingo,Burnsville,222
Eugene S. 'Buck' Clarke,State Treasurer,,R,Tishomingo,Burnsville,77
David McRae,State Treasurer,,R,Tishomingo,Burnsville,161
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Tishomingo,Burnsville,221
Mike Chaney,Commissioner of Insurance,,R,Tishomingo,Burnsville,225
Mario P Barnes,State Senate,5,R,Tishomingo,Burnsville,61
Patrick Eaton,State Senate,5,R,Tishomingo,Burnsville,41
Mel Greenhaw,State Senate,5,R,Tishomingo,Burnsville,11
Daniel H Sparks,State Senate,5,R,Tishomingo,Burnsville,132
Lester E 'Bubba' Carpenter,State House,1,R,Tishomingo,Burnsville,232
Donnie Bell,State House,21,R,Tishomingo,Burnsville,X
Michael Brown,Governor ,,D,Tishomingo,Burnsville,13
William Bond Compton Jr.,Governor ,,D,Tishomingo,Burnsville,6
Jim Hood,Governor ,,D,Tishomingo,Burnsville,111
Robert J. Ray,Governor ,,D,Tishomingo,Burnsville,8
Robert Shuler Smith,Governor ,,D,Tishomingo,Burnsville,4
Gregory Wash,Governor ,,D,Tishomingo,Burnsville,0
Velesha P Williams,Governor ,,D,Tishomingo,Burnsville,7
Albert Wilson,Governor ,,D,Tishomingo,Burnsville,1
Jay Hughes,Lieutenant Governor,,D,Tishomingo,Burnsville,127
Johnny DuPree,Secretary of State,,D,Tishomingo,Burnsville,77
Maryra Hodges Hunt,Secretary of State,,D,Tishomingo,Burnsville,51
Jennifer Riley Collins,Attorney General,,D,Tishomingo,Burnsville,127
Addie Lee Green,State Treasurer,,D,Tishomingo,Burnsville,120
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Tishomingo,Burnsville,125
Robert E Amos,Commissioner of Insurance,,D,Tishomingo,Burnsville,127
Steve Eaton,State Senate,5,D,Tishomingo,Burnsville,128
Robert Foster,Governor ,,R,Tishomingo,Coles Mill,19
Tate Reeves,Governor ,,R,Tishomingo,Coles Mill,138
Bill Waller Jr.,Governor ,,R,Tishomingo,Coles Mill,40
Delbert Hosemann,Lieutenant Governor,,R,Tishomingo,Coles Mill,147
Shane Quick,Lieutenant Governor,,R,Tishomingo,Coles Mill,39
Sam Britton,Secretary of State,,R,Tishomingo,Coles Mill,72
Michael Watson,Secretary of State,,R,Tishomingo,Coles Mill,110
Mark Baker,Attorney General,,R,Tishomingo,Coles Mill,45
Lynn Fitch,Attorney General,,R,Tishomingo,Coles Mill,91
Andy Taggart,Attorney General,,R,Tishomingo,Coles Mill,51
Shad White,State Auditor,,R,Tishomingo,Coles Mill,157
Eugene S. 'Buck' Clarke,State Treasurer,,R,Tishomingo,Coles Mill,72
David McRae,State Treasurer,,R,Tishomingo,Coles Mill,116
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Tishomingo,Coles Mill,156
Mike Chaney,Commissioner of Insurance,,R,Tishomingo,Coles Mill,165
Mario P Barnes,State Senate,5,R,Tishomingo,Coles Mill,38
Patrick Eaton,State Senate,5,R,Tishomingo,Coles Mill,28
Mel Greenhaw,State Senate,5,R,Tishomingo,Coles Mill,4
Daniel H Sparks,State Senate,5,R,Tishomingo,Coles Mill,114
Lester E 'Bubba' Carpenter,State House,1,R,Tishomingo,Coles Mill,158
Donnie Bell,State House,21,R,Tishomingo,Coles Mill,X
Michael Brown,Governor ,,D,Tishomingo,Coles Mill,8
William Bond Compton Jr.,Governor ,,D,Tishomingo,Coles Mill,3
Jim Hood,Governor ,,D,Tishomingo,Coles Mill,41
Robert J. Ray,Governor ,,D,Tishomingo,Coles Mill,0
Robert Shuler Smith,Governor ,,D,Tishomingo,Coles Mill,3
Gregory Wash,Governor ,,D,Tishomingo,Coles Mill,2
Velesha P Williams,Governor ,,D,Tishomingo,Coles Mill,1
Albert Wilson,Governor ,,D,Tishomingo,Coles Mill,3
Jay Hughes,Lieutenant Governor,,D,Tishomingo,Coles Mill,50
Johnny DuPree,Secretary of State,,D,Tishomingo,Coles Mill,24
Maryra Hodges Hunt,Secretary of State,,D,Tishomingo,Coles Mill,27
Jennifer Riley Collins,Attorney General,,D,Tishomingo,Coles Mill,48
Addie Lee Green,State Treasurer,,D,Tishomingo,Coles Mill,46
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Tishomingo,Coles Mill,47
Robert E Amos,Commissioner of Insurance,,D,Tishomingo,Coles Mill,46
Steve Eaton,State Senate,5,D,Tishomingo,Coles Mill,49
Robert Foster,Governor ,,R,Tishomingo,Cotton Springs,16
Tate Reeves,Governor ,,R,Tishomingo,Cotton Springs,77
Bill Waller Jr.,Governor ,,R,Tishomingo,Cotton Springs,23
Delbert Hosemann,Lieutenant Governor,,R,Tishomingo,Cotton Springs,97
Shane Quick,Lieutenant Governor,,R,Tishomingo,Cotton Springs,12
Sam Britton,Secretary of State,,R,Tishomingo,Cotton Springs,49
Michael Watson,Secretary of State,,R,Tishomingo,Cotton Springs,58
Mark Baker,Attorney General,,R,Tishomingo,Cotton Springs,18
Lynn Fitch,Attorney General,,R,Tishomingo,Cotton Springs,66
Andy Taggart,Attorney General,,R,Tishomingo,Cotton Springs,29
Shad White,State Auditor,,R,Tishomingo,Cotton Springs,88
Eugene S. 'Buck' Clarke,State Treasurer,,R,Tishomingo,Cotton Springs,29
David McRae,State Treasurer,,R,Tishomingo,Cotton Springs,80
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Tishomingo,Cotton Springs,99
Mike Chaney,Commissioner of Insurance,,R,Tishomingo,Cotton Springs,102
Mario P Barnes,State Senate,5,R,Tishomingo,Cotton Springs,7
Patrick Eaton,State Senate,5,R,Tishomingo,Cotton Springs,22
Mel Greenhaw,State Senate,5,R,Tishomingo,Cotton Springs,1
Daniel H Sparks,State Senate,5,R,Tishomingo,Cotton Springs,86
Lester E 'Bubba' Carpenter,State House,1,R,Tishomingo,Cotton Springs,X
Donnie Bell,State House,21,R,Tishomingo,Cotton Springs,97
Michael Brown,Governor ,,D,Tishomingo,Cotton Springs,4
William Bond Compton Jr.,Governor ,,D,Tishomingo,Cotton Springs,0
Jim Hood,Governor ,,D,Tishomingo,Cotton Springs,9
Robert J. Ray,Governor ,,D,Tishomingo,Cotton Springs,0
Robert Shuler Smith,Governor ,,D,Tishomingo,Cotton Springs,1
Gregory Wash,Governor ,,D,Tishomingo,Cotton Springs,0
Velesha P Williams,Governor ,,D,Tishomingo,Cotton Springs,1
Albert Wilson,Governor ,,D,Tishomingo,Cotton Springs,0
Jay Hughes,Lieutenant Governor,,D,Tishomingo,Cotton Springs,11
Johnny DuPree,Secretary of State,,D,Tishomingo,Cotton Springs,4
Maryra Hodges Hunt,Secretary of State,,D,Tishomingo,Cotton Springs,8
Jennifer Riley Collins,Attorney General,,D,Tishomingo,Cotton Springs,12
Addie Lee Green,State Treasurer,,D,Tishomingo,Cotton Springs,11
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Tishomingo,Cotton Springs,11
Robert E Amos,Commissioner of Insurance,,D,Tishomingo,Cotton Springs,11
Steve Eaton,State Senate,5,D,Tishomingo,Cotton Springs,14
Robert Foster,Governor ,,R,Tishomingo,Dennis,27
Tate Reeves,Governor ,,R,Tishomingo,Dennis,76
Bill Waller Jr.,Governor ,,R,Tishomingo,Dennis,37
Delbert Hosemann,Lieutenant Governor,,R,Tishomingo,Dennis,104
Shane Quick,Lieutenant Governor,,R,Tishomingo,Dennis,18
Sam Britton,Secretary of State,,R,Tishomingo,Dennis,64
Michael Watson,Secretary of State,,R,Tishomingo,Dennis,57
Mark Baker,Attorney General,,R,Tishomingo,Dennis,29
Lynn Fitch,Attorney General,,R,Tishomingo,Dennis,54
Andy Taggart,Attorney General,,R,Tishomingo,Dennis,45
Shad White,State Auditor,,R,Tishomingo,Dennis,114
Eugene S. 'Buck' Clarke,State Treasurer,,R,Tishomingo,Dennis,61
David McRae,State Treasurer,,R,Tishomingo,Dennis,63
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Tishomingo,Dennis,116
Mike Chaney,Commissioner of Insurance,,R,Tishomingo,Dennis,120
Mario P Barnes,State Senate,5,R,Tishomingo,Dennis,14
Patrick Eaton,State Senate,5,R,Tishomingo,Dennis,21
Mel Greenhaw,State Senate,5,R,Tishomingo,Dennis,0
Daniel H Sparks,State Senate,5,R,Tishomingo,Dennis,106
Lester E 'Bubba' Carpenter,State House,1,R,Tishomingo,Dennis,X
Donnie Bell,State House,21,R,Tishomingo,Dennis,120
Michael Brown,Governor ,,D,Tishomingo,Dennis,1
William Bond Compton Jr.,Governor ,,D,Tishomingo,Dennis,0
Jim Hood,Governor ,,D,Tishomingo,Dennis,15
Robert J. Ray,Governor ,,D,Tishomingo,Dennis,0
Robert Shuler Smith,Governor ,,D,Tishomingo,Dennis,1
Gregory Wash,Governor ,,D,Tishomingo,Dennis,1
Velesha P Williams,Governor ,,D,Tishomingo,Dennis,1
Albert Wilson,Governor ,,D,Tishomingo,Dennis,0
Jay Hughes,Lieutenant Governor,,D,Tishomingo,Dennis,15
Johnny DuPree,Secretary of State,,D,Tishomingo,Dennis,14
Maryra Hodges Hunt,Secretary of State,,D,Tishomingo,Dennis,4
Jennifer Riley Collins,Attorney General,,D,Tishomingo,Dennis,15
Addie Lee Green,State Treasurer,,D,Tishomingo,Dennis,16
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Tishomingo,Dennis,16
Robert E Amos,Commissioner of Insurance,,D,Tishomingo,Dennis,15
Steve Eaton,State Senate,5,D,Tishomingo,Dennis,17
Robert Foster,Governor ,,R,Tishomingo,East Iuka,89
Tate Reeves,Governor ,,R,Tishomingo,East Iuka,229
Bill Waller Jr.,Governor ,,R,Tishomingo,East Iuka,78
Delbert Hosemann,Lieutenant Governor,,R,Tishomingo,East Iuka,271
Shane Quick,Lieutenant Governor,,R,Tishomingo,East Iuka,82
Sam Britton,Secretary of State,,R,Tishomingo,East Iuka,167
Michael Watson,Secretary of State,,R,Tishomingo,East Iuka,193
Mark Baker,Attorney General,,R,Tishomingo,East Iuka,97
Lynn Fitch,Attorney General,,R,Tishomingo,East Iuka,176
Andy Taggart,Attorney General,,R,Tishomingo,East Iuka,101
Shad White,State Auditor,,R,Tishomingo,East Iuka,328
Eugene S. 'Buck' Clarke,State Treasurer,,R,Tishomingo,East Iuka,136
David McRae,State Treasurer,,R,Tishomingo,East Iuka,232
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Tishomingo,East Iuka,344
Mike Chaney,Commissioner of Insurance,,R,Tishomingo,East Iuka,344
Mario P Barnes,State Senate,5,R,Tishomingo,East Iuka,136
Patrick Eaton,State Senate,5,R,Tishomingo,East Iuka,77
Mel Greenhaw,State Senate,5,R,Tishomingo,East Iuka,6
Daniel H Sparks,State Senate,5,R,Tishomingo,East Iuka,170
Lester E 'Bubba' Carpenter,State House,1,R,Tishomingo,East Iuka,342
Donnie Bell,State House,21,R,Tishomingo,East Iuka,X
