candidate,office,district,party,county,precinct,votes
Jim Hood,Governor,,D,Leake,Conway,242
Tate Reeves,Governor,,R,Leake,Conway,91
Bob Hickingbottom,Governor,,C,Leake,Conway,1
David R Singletary,Governor,,IND,Leake,Conway,3
Delbert Hosemann,Lieutenant Governor,,R,Leake,Conway,117
Jay Hughes,Lieutenant Governor,,D,Leake,Conway,219
Johnny DuPree,Secretary of State,,D,Leake,Conway,220
Michael Watson,Secretary of State,,R,Leake,Conway,109
Jennifer Riley Collins,Attorney General,,D,Leake,Conway,229
Lynn Fitch,Attorney General,,R,Leake,Conway,103
Shad White,State Auditor,,R,Leake,Conway,208
Addie Lee Green,State Treasurer,,D,Leake,Conway,211
David McRae,State Treasurer,,R,Leake,Conway,115
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Leake,Conway,222
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Leake,Conway,111
Jenifer  B Branning,State Senate,18,R,Leake,Conway,X
Barbara Blackmon,State Senate,21,D,Leake,Conway,290
Kenneth Walker,State House,27,D,Leake,Conway,293
C Scott Bounds,State House,44,R,Leake,Conway,X
Jason White,State House,48,R,Leake,Conway,X
Joe C Bradford,State House,78,D,Leake,Conway,X
Randal 'Randy' Rushing,State House,78,R,Leake,Conway,X
Jim Hood,Governor,,D,Leake,East Carthage,156
Tate Reeves,Governor,,R,Leake,East Carthage,367
Bob Hickingbottom,Governor,,C,Leake,East Carthage,3
David R Singletary,Governor,,IND,Leake,East Carthage,2
Delbert Hosemann,Lieutenant Governor,,R,Leake,East Carthage,407
Jay Hughes,Lieutenant Governor,,D,Leake,East Carthage,118
Johnny DuPree,Secretary of State,,D,Leake,East Carthage,118
Michael Watson,Secretary of State,,R,Leake,East Carthage,407
Jennifer Riley Collins,Attorney General,,D,Leake,East Carthage,125
Lynn Fitch,Attorney General,,R,Leake,East Carthage,403
Shad White,State Auditor,,R,Leake,East Carthage,456
Addie Lee Green,State Treasurer,,D,Leake,East Carthage,109
David McRae,State Treasurer,,R,Leake,East Carthage,419
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Leake,East Carthage,115
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Leake,East Carthage,412
Jenifer  B Branning,State Senate,18,R,Leake,East Carthage,453
Barbara Blackmon,State Senate,21,D,Leake,East Carthage,X
Kenneth Walker,State House,27,D,Leake,East Carthage,X
C Scott Bounds,State House,44,R,Leake,East Carthage,X
Jason White,State House,48,R,Leake,East Carthage,459
Joe C Bradford,State House,78,D,Leake,East Carthage,X
Randal 'Randy' Rushing,State House,78,R,Leake,East Carthage,X
Jim Hood,Governor,,D,Leake,Edinburg,37
Tate Reeves,Governor,,R,Leake,Edinburg,293
Bob Hickingbottom,Governor,,C,Leake,Edinburg,0
David R Singletary,Governor,,IND,Leake,Edinburg,1
Delbert Hosemann,Lieutenant Governor,,R,Leake,Edinburg,295
Jay Hughes,Lieutenant Governor,,D,Leake,Edinburg,22
Johnny DuPree,Secretary of State,,D,Leake,Edinburg,20
Michael Watson,Secretary of State,,R,Leake,Edinburg,294
Jennifer Riley Collins,Attorney General,,D,Leake,Edinburg,21
Lynn Fitch,Attorney General,,R,Leake,Edinburg,296
Shad White,State Auditor,,R,Leake,Edinburg,301
Addie Lee Green,State Treasurer,,D,Leake,Edinburg,15
David McRae,State Treasurer,,R,Leake,Edinburg,297
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Leake,Edinburg,14
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Leake,Edinburg,302
Jenifer  B Branning,State Senate,18,R,Leake,Edinburg,303
Barbara Blackmon,State Senate,21,D,Leake,Edinburg,X
Kenneth Walker,State House,27,D,Leake,Edinburg,X
C Scott Bounds,State House,44,R,Leake,Edinburg,X
Jason White,State House,48,R,Leake,Edinburg,304
Joe C Bradford,State House,78,D,Leake,Edinburg,X
Randal 'Randy' Rushing,State House,78,R,Leake,Edinburg,X
Jim Hood,Governor,,D,Leake,Freeny,115
Tate Reeves,Governor,,R,Leake,Freeny,295
Bob Hickingbottom,Governor,,C,Leake,Freeny,0
David R Singletary,Governor,,IND,Leake,Freeny,2
Delbert Hosemann,Lieutenant Governor,,R,Leake,Freeny,335
Jay Hughes,Lieutenant Governor,,D,Leake,Freeny,80
Johnny DuPree,Secretary of State,,D,Leake,Freeny,78
Michael Watson,Secretary of State,,R,Leake,Freeny,329
Jennifer Riley Collins,Attorney General,,D,Leake,Freeny,83
Lynn Fitch,Attorney General,,R,Leake,Freeny,328
Shad White,State Auditor,,R,Leake,Freeny,372
Addie Lee Green,State Treasurer,,D,Leake,Freeny,73
David McRae,State Treasurer,,R,Leake,Freeny,334
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Leake,Freeny,80
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Leake,Freeny,327
Jenifer  B Branning,State Senate,18,R,Leake,Freeny,372
Barbara Blackmon,State Senate,21,D,Leake,Freeny,X
Kenneth Walker,State House,27,D,Leake,Freeny,X
C Scott Bounds,State House,44,R,Leake,Freeny,X
Jason White,State House,48,R,Leake,Freeny,373
Joe C Bradford,State House,78,D,Leake,Freeny,X
Randal 'Randy' Rushing,State House,78,R,Leake,Freeny,X
Jim Hood,Governor,,D,Leake,Good Hope,108
