page,candidate,office,district,party,county,precinct,votes
2,Tate Reeves,Governor ,,R,Attala,Berea,20
2,Bill Waller Jr.,Governor ,,R,Attala,Berea,6
2,Tate Reeves,Governor ,,R,Attala,Carmack,21
2,Bill Waller Jr.,Governor ,,R,Attala,Carmack,4
2,Tate Reeves,Governor ,,R,Attala,East,78
2,Bill Waller Jr.,Governor ,,R,Attala,East,77
2,Tate Reeves,Governor ,,R,Attala,Ethel,15
2,Bill Waller Jr.,Governor ,,R,Attala,Ethel,9
2,Tate Reeves,Governor ,,R,Attala,Hesterville,22
2,Bill Waller Jr.,Governor ,,R,Attala,Hesterville,13
2,Tate Reeves,Governor ,,R,Attala,Liberty Chapel,23
2,Bill Waller Jr.,Governor ,,R,Attala,Liberty Chapel,8
2,Tate Reeves,Governor ,,R,Attala,Mcadams,14
2,Bill Waller Jr.,Governor ,,R,Attala,Mcadams,2
2,Tate Reeves,Governor ,,R,Attala,Mccool,12
2,Bill Waller Jr.,Governor ,,R,Attala,Mccool,8
2,Tate Reeves,Governor ,,R,Attala,Newport,20
2,Bill Waller Jr.,Governor ,,R,Attala,Newport,6
2,Tate Reeves,Governor ,,R,Attala,North Central,20
2,Bill Waller Jr.,Governor ,,R,Attala,North Central,19
2,Tate Reeves,Governor ,,R,Attala,North East,28
2,Bill Waller Jr.,Governor ,,R,Attala,North East,21
3,Tate Reeves,Governor ,,R,Attala,North West,51
3,Bill Waller Jr.,Governor ,,R,Attala,North West,42
3,Tate Reeves,Governor ,,R,Attala,Possumneck,22
3,Bill Waller Jr.,Governor ,,R,Attala,Possumneck,16
3,Tate Reeves,Governor ,,R,Attala,Providence,39
3,Bill Waller Jr.,Governor ,,R,Attala,Providence,10
3,Tate Reeves,Governor ,,R,Attala,Sallis,37
3,Bill Waller Jr.,Governor ,,R,Attala,Sallis,12
3,Tate Reeves,Governor ,,R,Attala,South Central,49
3,Bill Waller Jr.,Governor ,,R,Attala,South Central,30
3,Tate Reeves,Governor ,,R,Attala,South West,15
3,Bill Waller Jr.,Governor ,,R,Attala,South West,1
3,Tate Reeves,Governor ,,R,Attala,Thompson,17
3,Bill Waller Jr.,Governor ,,R,Attala,Thompson,3
3,Tate Reeves,Governor ,,R,Attala,Williamsville,100
3,Bill Waller Jr.,Governor ,,R,Attala,Williamsville,61
3,Tate Reeves,Governor ,,R,Attala,Zama,37
3,Bill Waller Jr.,Governor ,,R,Attala,Zama,9
3,Tate Reeves,Governor ,,R,Attala,TOTAL ,640
3,Bill Waller Jr.,Governor ,,R,Attala,TOTAL ,357
