page,candidate,office,district,party,county,precinct,votes
2,Jim Hood,Governor,,D,Choctaw,Bywy,52
2,Tate Reeves,Governor,,R,Choctaw,Bywy,105
2,Bob Hickingbottom,Governor,,C,Choctaw,Bywy,0
2,David R Singletary,Governor,,IND,Choctaw,Bywy,0
2,Delbert Hosemann,Lieutenant Governor,,R,Choctaw,Bywy,117
2,Jay Hughes,Lieutenant Governor,,D,Choctaw,Bywy,42
2,Johnny DuPree,Secretary of State,,D,Choctaw,Bywy,48
2,Michael Watson,Secretary of State,,R,Choctaw,Bywy,110
2,Jennifer Riley Collins,Attorney General,,D,Choctaw,Bywy,46
2,Lynn Fitch,Attorney General,,R,Choctaw,Bywy,112
2,Shad White,State Auditor,,R,Choctaw,Bywy,127
4,Addie Lee Green,State Treasurer,,D,Choctaw,Bywy,43
4,David McRae,State Treasurer,,R,Choctaw,Bywy,112
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Choctaw,Bywy,45
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Choctaw,Bywy,112
6,Gary Jackson,State Senate,15,R,Choctaw,Bywy,128
6,Joey Hood,State House,35,R,Choctaw,Bywy,124
2,Jim Hood,Governor,,D,Choctaw,Chester,61
2,Tate Reeves,Governor,,R,Choctaw,Chester,138
2,Bob Hickingbottom,Governor,,C,Choctaw,Chester,3
2,David R Singletary,Governor,,IND,Choctaw,Chester,2
2,Delbert Hosemann,Lieutenant Governor,,R,Choctaw,Chester,150
2,Jay Hughes,Lieutenant Governor,,D,Choctaw,Chester,50
2,Johnny DuPree,Secretary of State,,D,Choctaw,Chester,42
2,Michael Watson,Secretary of State,,R,Choctaw,Chester,157
2,Jennifer Riley Collins,Attorney General,,D,Choctaw,Chester,57
2,Lynn Fitch,Attorney General,,R,Choctaw,Chester,145
2,Shad White,State Auditor,,R,Choctaw,Chester,176
4,Addie Lee Green,State Treasurer,,D,Choctaw,Chester,43
4,David McRae,State Treasurer,,R,Choctaw,Chester,155
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Choctaw,Chester,44
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Choctaw,Chester,155
6,Gary Jackson,State Senate,15,R,Choctaw,Chester,174
6,Joey Hood,State House,35,R,Choctaw,Chester,166
2,Jim Hood,Governor,,D,Choctaw,District 5,193
2,Tate Reeves,Governor,,R,Choctaw,District 5,479
2,Bob Hickingbottom,Governor,,C,Choctaw,District 5,8
2,David R Singletary,Governor,,IND,Choctaw,District 5,4
2,Delbert Hosemann,Lieutenant Governor,,R,Choctaw,District 5,555
2,Jay Hughes,Lieutenant Governor,,D,Choctaw,District 5,129
2,Johnny DuPree,Secretary of State,,D,Choctaw,District 5,120
2,Michael Watson,Secretary of State,,R,Choctaw,District 5,556
2,Jennifer Riley Collins,Attorney General,,D,Choctaw,District 5,129
2,Lynn Fitch,Attorney General,,R,Choctaw,District 5,548
2,Shad White,State Auditor,,R,Choctaw,District 5,598
4,Addie Lee Green,State Treasurer,,D,Choctaw,District 5,104
4,David McRae,State Treasurer,,R,Choctaw,District 5,575
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Choctaw,District 5,119
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Choctaw,District 5,551
6,Gary Jackson,State Senate,15,R,Choctaw,District 5,600
6,Joey Hood,State House,35,R,Choctaw,District 5,594
2,Jim Hood,Governor,,D,Choctaw,East Weir,146
2,Tate Reeves,Governor,,R,Choctaw,East Weir,54
2,Bob Hickingbottom,Governor,,C,Choctaw,East Weir,1
2,David R Singletary,Governor,,IND,Choctaw,East Weir,4
2,Delbert Hosemann,Lieutenant Governor,,R,Choctaw,East Weir,58
2,Jay Hughes,Lieutenant Governor,,D,Choctaw,East Weir,143
2,Johnny DuPree,Secretary of State,,D,Choctaw,East Weir,142
2,Michael Watson,Secretary of State,,R,Choctaw,East Weir,61
2,Jennifer Riley Collins,Attorney General,,D,Choctaw,East Weir,144
2,Lynn Fitch,Attorney General,,R,Choctaw,East Weir,58
2,Shad White,State Auditor,,R,Choctaw,East Weir,101
4,Addie Lee Green,State Treasurer,,D,Choctaw,East Weir,135
4,David McRae,State Treasurer,,R,Choctaw,East Weir,62
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Choctaw,East Weir,144
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Choctaw,East Weir,56
6,Gary Jackson,State Senate,15,R,Choctaw,East Weir,95
6,Joey Hood,State House,35,R,Choctaw,East Weir,97
2,Jim Hood,Governor,,D,Choctaw,Fentress ,67
2,Tate Reeves,Governor,,R,Choctaw,Fentress ,128
2,Bob Hickingbottom,Governor,,C,Choctaw,Fentress ,0
