page,candidate,office,district,party,county,precinct,votes
2,Tate Reeves,Governor ,,R,Benton ,Ashland Precinct District 3,20
2,Bill Waller Jr.,Governor ,,R,Benton ,Ashland Precinct District 3,7
2,Kathy L Chism,State Senate,3,R,Benton ,Ashland Precinct District 3,19
2,Kevin Walls,State Senate,3,R,Benton ,Ashland Precinct District 3,5
2,Tate Reeves,Governor ,,R,Benton ,Canaan Precinct District 1,15
2,Bill Waller Jr.,Governor ,,R,Benton ,Canaan Precinct District 1,2
2,Kathy L Chism,State Senate,3,R,Benton ,Canaan Precinct District 1,8
2,Kevin Walls,State Senate,3,R,Benton ,Canaan Precinct District 1,7
2,Tate Reeves,Governor ,,R,Benton ,Floyd Precinct Dist. 4,21
2,Bill Waller Jr.,Governor ,,R,Benton ,Floyd Precinct Dist. 4,18
2,Kathy L Chism,State Senate,3,R,Benton ,Floyd Precinct Dist. 4,22
2,Kevin Walls,State Senate,3,R,Benton ,Floyd Precinct Dist. 4,15
2,Tate Reeves,Governor ,,R,Benton ,Hickory Flat Prec Dist. 5,21
2,Bill Waller Jr.,Governor ,,R,Benton ,Hickory Flat Prec Dist. 5,22
2,Kathy L Chism,State Senate,3,R,Benton ,Hickory Flat Prec Dist. 5,25
2,Kevin Walls,State Senate,3,R,Benton ,Hickory Flat Prec Dist. 5,15
2,Tate Reeves,Governor ,,R,Benton ,Lamar Precinct District 2,6
2,Bill Waller Jr.,Governor ,,R,Benton ,Lamar Precinct District 2,5
2,Kathy L Chism,State Senate,3,R,Benton ,Lamar Precinct District 2,8
2,Kevin Walls,State Senate,3,R,Benton ,Lamar Precinct District 2,0
2,Tate Reeves,Governor ,,R,Benton ,TOTAL ,83
2,Bill Waller Jr.,Governor ,,R,Benton ,TOTAL ,54
2,Kathy L Chism,State Senate,3,R,Benton ,TOTAL ,82
2,Kevin Walls,State Senate,3,R,Benton ,TOTAL ,42
