page,candidate,office,district,party,county,precinct,votes
2,Jim Hood,Governor,,D,Panola ,Batesville Courthouse,539
2,Tate Reeves,Governor,,R,Panola ,Batesville Courthouse,894
2,Bob Hickingbottom,Governor,,C,Panola ,Batesville Courthouse,5
2,David R Singletary,Governor,,IND,Panola ,Batesville Courthouse,17
2,Delbert Hosemann,Lieutenant Governor,,R,Panola ,Batesville Courthouse,924
2,Jay Hughes,Lieutenant Governor,,D,Panola ,Batesville Courthouse,519
2,Johnny DuPree,Secretary of State,,D,Panola ,Batesville Courthouse,467
2,Michael Watson,Secretary of State,,R,Panola ,Batesville Courthouse,964
2,Jennifer Riley Collins,Attorney General,,D,Panola ,Batesville Courthouse,456
2,Lynn Fitch,Attorney General,,R,Panola ,Batesville Courthouse,983
2,Shad White,State Auditor,,R,Panola ,Batesville Courthouse,1159
4,Addie Lee Green,State Treasurer,,D,Panola ,Batesville Courthouse,411
4,David McRae,State Treasurer,,R,Panola ,Batesville Courthouse,1006
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Panola ,Batesville Courthouse,452
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Panola ,Batesville Courthouse,968
6,Nicole Akins Boyd,State Senate,9,R,Panola ,Batesville Courthouse,974
6,Kevin W Frye,State Senate,9,D,Panola ,Batesville Courthouse,462
6,Robert L Jackson,State Senate,11,D,Panola ,Batesville Courthouse,X
6,Clara Davis Dawkins,State Senate,11,IND,Panola ,Batesville Courthouse,X
6,Lydia Graves Chassaniol,State Senate,14,R,Panola ,Batesville Courthouse,X
6,Bobby E Dalley,State House,10,D,Panola ,Batesville Courthouse,171
6,Brady Williamson,State House,10,R,Panola ,Batesville Courthouse,470
6,Josh Hawkins,State House,10,IND,Panola ,Batesville Courthouse,506
6,Lataisha Jackson,State House,11,D,Panola ,Batesville Courthouse,274
2,Jim Hood,Governor,,D,Panola ,Blackjack Community Center,248
2,Tate Reeves,Governor,,R,Panola ,Blackjack Community Center,555
2,Bob Hickingbottom,Governor,,C,Panola ,Blackjack Community Center,2
2,David R Singletary,Governor,,IND,Panola ,Blackjack Community Center,15
2,Delbert Hosemann,Lieutenant Governor,,R,Panola ,Blackjack Community Center,549
2,Jay Hughes,Lieutenant Governor,,D,Panola ,Blackjack Community Center,260
2,Johnny DuPree,Secretary of State,,D,Panola ,Blackjack Community Center,241
2,Michael Watson,Secretary of State,,R,Panola ,Blackjack Community Center,564
2,Jennifer Riley Collins,Attorney General,,D,Panola ,Blackjack Community Center,248
2,Lynn Fitch,Attorney General,,R,Panola ,Blackjack Community Center,556
2,Shad White,State Auditor,,R,Panola ,Blackjack Community Center,682
4,Addie Lee Green,State Treasurer,,D,Panola ,Blackjack Community Center,231
4,David McRae,State Treasurer,,R,Panola ,Blackjack Community Center,574
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Panola ,Blackjack Community Center,236
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Panola ,Blackjack Community Center,566
6,Nicole Akins Boyd,State Senate,9,R,Panola ,Blackjack Community Center,553
6,Kevin W Frye,State Senate,9,D,Panola ,Blackjack Community Center,246
6,Robert L Jackson,State Senate,11,D,Panola ,Blackjack Community Center,X
